EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES785154	467506	FCM
ES785154	467501	FCM
ES785155	467514	FCM
ES785155	467506	FCM
ES785156	467512	FCM
ES785156	467503	FCM
ES785157	467505	FCM
ES785158	467533	FCM
ES785158	467532	FCM
ES785158	467525	FCM
ES785158	467521	FCM
ES785159	467528	FCM
ES785159	467524	FCM
ES785160	467538	FCM
ES785160	467531	FCM
ES785160	467529	FCM
ES785160	467528	FCM
ES785160	467523	FCM
ES785161	467533	FCM
ES785161	467532	FCM
ES785162	467529	FCM
ES785162	467528	FCM
ES785163	467545	FCM
ES785163	467532	FCM
ES785163	467529	FCM
ES785163	467527	FCM
ES785164	467531	FCM
ES785164	467529	FCM
ES785165	467528	FCM
ES785167	467554	FCM
ES785167	467530	FCM
ES785168	467526	FCM
ES785169	467551	FCM
ES785169	467524	FCM
ES785172	467565	FCM
ES785172	467525	FCM
ES785173	467567	FCM
ES785174	467530	FCM
ES785177	467530	FCM
ES785178	467590	FCM
ES785178	467584	FCM
ES785178	467581	FCM
ES785179	467590	FCM
ES785179	467585	FCM
ES785181	467596	FCM
ES785181	467590	FCM
ES785182	467582	FCM
ES785183	467590	FCM
ES785184	467582	FCM
ES785185	467590	FCM
ES785187	467590	FCM
ES785187	467589	FCM
ES785187	467582	FCM
ES785188	467589	FCM
ES785188	467586	FCM
ES785188	467585	FCM
ES785188	467583	FCM
ES785189	467615	FCM
ES785189	467588	FCM
ES785191	467590	FCM
ES785192	467622	FCM
ES785192	467590	FCM
ES785192	467583	FCM
ES785193	467624	FCM
ES785193	467586	FCM
ES785194	467589	FCM
ES785194	467581	FCM
ES785196	467631	FCM
ES785196	467630	FCM
ES785196	467587	FCM
ES785197	467589	FCM
ES785197	467588	FCM
ES785197	467587	FCM
ES785199	467656	FCM
ES785200	467650	FCM
ES785201	467646	FCM
ES785202	467661	FCM
ES785202	467643	FCM
ES785203	467651	FCM
ES785204	467653	FCM
ES785204	467652	FCM
ES785204	467649	FCM
ES785205	467662	FCM
ES785205	467653	FCM
ES785206	467671	FCM
ES785206	467670	FCM
ES785206	467651	FCM
ES785206	467645	FCM
ES785206	467643	FCM
ES785207	467671	FCM
ES785208	467675	FCM
ES785209	467677	FCM
ES785209	467644	FCM
ES785210	467652	FCM
ES785211	467682	FCM
ES785211	467651	FCM
ES785212	467650	FCM
ES785212	467647	FCM
ES785213	467686	FCM
ES785213	467653	FCM
ES785213	467650	FCM
ES785213	467646	FCM
ES785213	467644	FCM
ES785214	467704	FCM
ES785214	467703	FCM
ES785214	467694	FCM
ES785214	467693	FCM
ES785215	467695	FCM
ES785216	467710	FCM
ES785216	467700	FCM
ES785217	467705	FCM
ES785218	467715	FCM
ES785218	467713	FCM
ES785218	467699	FCM
ES785220	467714	FCM
ES785220	467701	FCM
ES785220	467695	FCM
ES785221	467714	FCM
ES785221	467704	FCM
ES785221	467701	FCM
ES785221	467697	FCM
ES785222	467705	FCM
ES785222	467703	FCM
ES785222	467701	FCM
ES785223	467699	FCM
ES785223	467697	FCM
ES785224	467700	FCM
ES785225	467730	FCM
ES785225	467705	FCM
ES785226	467732	FCM
ES785226	467699	FCM
ES785227	467734	FCM
ES785227	467700	FCM
ES785227	467697	FCM
ES785228	467732	FCM
ES785228	467702	FCM
ES785229	467738	FCM
ES785229	467705	FCM
ES785229	467704	FCM
ES785229	467703	FCM
ES785231	467744	FCM
ES785231	467705	FCM
ES785232	467741	FCM
ES785233	467698	FCM
ES785234	467699	FCM
ES785234	467696	FCM
ES785234	467695	FCM
ES785236	467702	FCM
ES785237	467756	FCM
ES785237	467704	FCM
ES785319	467784	FCM
ES785320	467783	FCM
ES785320	467779	FCM
ES785321	467789	FCM
ES785322	467792	FCM
ES785322	467791	FCM
ES785322	467782	FCM
ES785322	467779	FCM
ES785323	467794	FCM
ES785323	467782	FCM
ES785324	467785	FCM
ES785324	467782	FCM
ES785324	467776	FCM
ES785325	467799	FCM
ES785325	467782	FCM
ES785327	467785	FCM
ES785327	467781	FCM
ES785327	467779	FCM
ES785327	467778	FCM
ES785327	467776	FCM
ES785328	467801	FCM
ES785328	467783	FCM
ES785329	467808	FCM
ES785329	467785	FCM
ES785330	467785	FCM
ES785330	467780	FCM
ES785331	467811	FCM
ES785331	467784	FCM
ES785331	467779	FCM
ES785332	467781	FCM
ES785332	467778	FCM
ES785334	467776	FCM
ES785335	467776	FCM
ES785336	467781	FCM
ES785336	467776	FCM
ES785336	467775	FCM
ES785337	467777	FCM
ES785338	467827	FCM
ES785338	467783	FCM
ES785338	467780	FCM
ES785339	467843	FCM
ES785339	467834	FCM
ES785339	467831	FCM
ES785341	467846	FCM
ES785341	467839	FCM
ES785342	467848	FCM
ES785343	467835	FCM
ES785344	467842	FCM
ES785345	467855	FCM
ES785345	467840	FCM
ES785345	467834	FCM
ES785346	467835	FCM
ES785346	467834	FCM
ES785347	467832	FCM
ES785348	467839	FCM
ES785349	467838	FCM
ES785349	467835	FCM
ES785351	467838	FCM
ES785352	467839	FCM
ES785352	467833	FCM
ES785352	467832	FCM
ES785353	467838	FCM
ES785354	467869	FCM
ES785356	467842	FCM
ES785357	467836	FCM
ES785358	467840	FCM
ES785359	467897	FCM
ES785360	467901	FCM
ES785360	467895	FCM
ES785360	467894	FCM
ES785361	467906	FCM
ES785361	467897	FCM
ES785362	467898	FCM
ES785363	467909	FCM
ES785363	467893	FCM
ES785364	467910	FCM
ES785364	467894	FCM
ES785365	467901	FCM
ES785366	467917	FCM
ES785366	467896	FCM
ES785367	467918	FCM
ES785367	467901	FCM
ES785367	467896	FCM
ES785368	467899	FCM
ES785368	467891	FCM
ES785369	467899	FCM
ES785370	467896	FCM
ES785371	467897	FCM
ES785372	467898	FCM
ES785372	467897	FCM
ES785372	467893	FCM
ES785373	467932	FCM
ES785373	467893	FCM
ES785374	467897	FCM
