EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES782139	ESR12188
ES785154	ESR12252
ES785154	ESR12250
ES785155	ESR12257
ES785155	ESR12253
ES785156	ESR12261
ES785157	ESR12265
ES785157	ESR12261
ES785160	ESR12274
ES785160	ESR12272
ES785161	ESR12280
ES785162	ESR12261
ES785162	ESR12245
ES785163	ESR12254
ES785164	ESR12261
ES785166	ESR12261
ES785166	ESR12246
ES785167	ESR12278
ES785167	ESR12256
ES785167	ESR12254
ES785168	ESR12279
ES785169	ESR12266
ES785170	ESR12277
ES785172	ESR12253
ES785173	ESR12269
ES785173	ESR12262
ES785175	ESR12258
ES785176	ESR12279
ES785176	ESR12274
ES785177	ESR12266
ES785177	ESR12263
ES785179	ESR12258
ES785180	ESR12271
ES785181	ESR12270
ES785181	ESR12264
ES785182	ESR12261
ES785182	ESR12251
ES785182	ESR12250
ES785182	ESR12248
ES785183	ESR12278
ES785185	ESR12262
ES785186	ESR12249
ES785187	ESR12260
ES785187	ESR12255
ES785188	ESR12274
ES785189	ESR12269
ES785190	ESR12252
ES785192	ESR12276
ES785193	ESR12269
ES785195	ESR12260
ES785195	ESR12258
ES785195	ESR12255
ES785196	ESR12273
ES785197	ESR12268
ES785197	ESR12266
ES785198	ESR12252
ES785198	ESR12247
ES785198	ESR12245
ES785199	ESR12257
ES785199	ESR12254
ES785200	ESR12273
ES785201	ESR12280
ES785201	ESR12261
ES785204	ESR12275
ES785204	ESR12273
ES785205	ESR12261
ES785206	ESR12277
ES785206	ESR12253
ES785206	ESR12247
ES785208	ESR12272
ES785208	ESR12271
ES785209	ESR12267
ES785209	ESR12262
ES785210	ESR12251
ES785210	ESR12250
ES785212	ESR12276
ES785212	ESR12271
ES785213	ESR12280
ES785214	ESR12250
ES785214	ESR12248
ES785215	ESR12261
ES785215	ESR12260
ES785215	ESR12255
ES785216	ESR12276
ES785217	ESR12280
ES785217	ESR12269
ES785217	ESR12266
ES785217	ESR12265
ES785218	ESR12246
ES785218	ESR12245
ES785219	ESR12261
ES785219	ESR12259
ES785220	ESR12279
ES785220	ESR12274
ES785220	ESR12273
ES785221	ESR12270
ES785221	ESR12267
ES785221	ESR12263
ES785222	ESR12277
ES785222	ESR12261
ES785225	ESR12269
ES785225	ESR12265
ES785226	ESR12277
ES785226	ESR12252
ES785227	ESR12261
ES785227	ESR12258
ES785228	ESR12279
ES785228	ESR12271
ES785229	ESR12269
ES785229	ESR12266
ES785229	ESR12261
ES785230	ESR12252
ES785230	ESR12250
ES785232	ESR12272
ES785232	ESR12253
ES785233	ESR12264
ES785234	ESR12251
ES785234	ESR12250
ES785235	ESR12255
ES785237	ESR12263
ES785237	ESR12261
ES785321	ESR12274
ES785322	ESR12269
ES785323	ESR12277
ES785323	ESR12246
ES785324	ESR12255
ES785326	ESR12270
ES785326	ESR12269
ES785326	ESR12268
ES785326	ESR12263
ES785327	ESR12246
ES785328	ESR12260
ES785328	ESR12254
ES785330	ESR12266
ES785332	ESR12278
ES785332	ESR12258
ES785332	ESR12255
ES785332	ESR12254
ES785332	ESR12253
ES785334	ESR12264
ES785335	ESR12250
ES785335	ESR12246
ES785336	ESR12278
ES785336	ESR12260
ES785336	ESR12258
ES785336	ESR12256
ES785336	ESR12253
ES785338	ESR12263
ES785341	ESR12272
ES785341	ESR12271
ES785342	ESR12263
ES785343	ESR12253
ES785343	ESR12250
ES785345	ESR12276
ES785345	ESR12272
ES785347	ESR12251
ES785348	ESR12259
ES785348	ESR12258
ES785348	ESR12257
ES785348	ESR12256
ES785350	ESR12268
ES785351	ESR12277
ES785352	ESR12278
ES785352	ESR12261
ES785353	ESR12273
ES785354	ESR12265
ES785355	ESR12250
ES785355	ESR12248
ES785355	ESR12245
ES785356	ESR12260
ES785356	ESR12253
ES785357	ESR12273
ES785358	ESR12269
ES785358	ESR12266
ES785358	ESR12262
ES785360	ESR12260
ES785360	ESR12256
ES785364	ESR12256
ES785367	ESR12247
ES785368	ESR12260
ES785369	ESR12273
ES785369	ESR12253
ES785371	ESR12277
ES785371	ESR12245
ES785372	ESR12257
ES785372	ESR12255
ES785373	ESR12253
ES785374	ESR12280
ES785374	ESR12268
ES785377	ESR12274
ES785377	ESR12272
ES785404	ESR12256
ES785405	ESR12276
ES785405	ESR12272
ES785405	ESR12261
ES785406	ESR12280
ES785407	ESR12277
ES785407	ESR12245
ES785409	ESR12274
ES785411	ESR12277
ES785411	ESR12247
ES785411	ESR12246
ES785412	ESR12253
ES785413	ESR12271
ES785414	ESR12269
ES785415	ESR12246
ES785415	ESR12245
ES785416	ESR12259
ES785417	ESR12253
ES785418	ESR12280
ES785419	ESR12252
ES785419	ESR12250
ES785420	ESR12261
ES785422	ESR12265
ES785422	ESR12262
ES785423	ESR12249
ES785424	ESR12260
ES785426	ESR12263
ES785428	ESR12261
ES785431	ESR12251
ES785431	ESR12249
ES785431	ESR12245
ES785433	ESR12279
ES785433	ESR12261
ES785434	ESR12261
ES785435	ESR12249
ES785436	ESR12257
ES785437	ESR12274
ES785437	ESR12272
ES785438	ESR12268
ES785439	ESR12253
ES785440	ESR12278
ES785440	ESR12259
ES785440	ESR12256
ES785441	ESR12279
ES785442	ESR12269
ES785443	ESR12250
ES785443	ESR12246
ES785444	ESR12278
ES785444	ESR12260
ES785446	ESR12262
ES784375	ESR12256
ES784376	ESR12276
ES784378	ESR12261
ES784378	ESR12247
ES784379	ESR12258
ES784381	ESR12263
ES784381	ESR12261
ES784382	ESR12251
ES784383	ESR12260
ES784385	ESR12280
ES784385	ESR12265
ES786166	ESR12270
ES786166	ESR12269
ES786166	ESR12268
ES786166	ESR12267
ES786167	ESR12251
ES786167	ESR12249
ES786168	ESR12257
ES786168	ESR12255
ES786169	ESR12276
ES786169	ESR12271
ES786170	ESR12270
ES786170	ESR12262
ES786171	ESR12277
ES786171	ESR12261
ES786172	ESR12259
ES786172	ESR12254
ES786173	ESR12273
ES786173	ESR12272
ES786174	ESR12280
ES786174	ESR12269
ES786175	ESR12247
ES786175	ESR12246
ES786176	ESR12259
ES786178	ESR12265
ES786482	ESR12261
ES786482	ESR12260
ES786483	ESR12276
ES786485	ESR12252
ES786486	ESR12278
ES786486	ESR12259
ES786486	ESR12258
ES786487	ESR12273
ES786489	ESR12247
ES786489	ESR12246
ES786491	ESR12274
ES786492	ESR12280
ES786492	ESR12264
ES786492	ESR12261
ES786495	ESR12271
ES786496	ESR12269
ES786497	ESR12261
ES786497	ESR12253
ES786498	ESR12258
ES786501	ESR12251
ES786502	ESR12257
ES786503	ESR12276
ES786504	ESR12269
ES786504	ESR12265
ES784742	ESR12245
ES784745	ESR12269
ES784745	ESR12265
ES784747	ESR12260
ES784748	ESR12274
ES784748	ESR12253
ES784749	ESR12270
ES784749	ESR12269
ES784749	ESR12266
ES784752	ESR12271
ES784753	ESR12265
ES784753	ESR12263
ES784753	ESR12262
ES784754	ESR12249
ES784754	ESR12248
ES784755	ESR12260
ES784755	ESR12257
ES784755	ESR12254
ES784756	ESR12275
ES784756	ESR12261
ES784757	ESR12270
ES784757	ESR12269
ES784757	ESR12265
ES784761	ESR12265
ES784762	ESR12252
ES784763	ESR12257
ES784763	ESR12254
ES784764	ESR12271
ES784766	ESR12248
ES784767	ESR12253
ES784769	ESR12265
ES784772	ESR12274
ES784772	ESR12273
ES784772	ESR12271
ES784773	ESR12265
ES784774	ESR12246
ES784775	ESR12261
ES784775	ESR12259
ES784775	ESR12255
ES784776	ESR12279
ES784777	ESR12270
ES784777	ESR12266
ES784778	ESR12245
ES784781	ESR12266
ES784781	ESR12264
ES784781	ESR12262
ES785689	ESR12261
ES785689	ESR12246
ES785690	ESR12261
ES785690	ESR12255
ES785692	ESR12268
ES785692	ESR12265
ES785693	ESR12248
ES785693	ESR12247
ES785694	ESR12278
ES785694	ESR12254
ES785696	ESR12262
ES785697	ESR12249
ES785697	ESR12246
ES785698	ESR12255
ES785700	ESR12266
ES785701	ESR12249
ES785702	ESR12260
ES785702	ESR12254
ES785702	ESR12253
ES785703	ESR12275
ES785703	ESR12272
ES785704	ESR12265
ES785705	ESR12251
ES785705	ESR12249
ES785705	ESR12248
ES785707	ESR12275
ES785707	ESR12253
ES785708	ESR12265
ES785709	ESR12277
ES785711	ESR12273
ES785711	ESR12272
ES785711	ESR12271
ES785713	ESR12252
ES785713	ESR12251
ES785715	ESR12261
ES785716	ESR12280
ES785716	ESR12268
ES785716	ESR12266
ES785716	ESR12264
ES785717	ESR12252
ES785717	ESR12247
ES785719	ESR12274
ES785719	ESR12273
ES785720	ESR12270
ES785720	ESR12264
ES785720	ESR12261
ES785722	ESR12261
ES785723	ESR12272
ES785724	ESR12267
ES785724	ESR12265
ES785725	ESR12261
ES785725	ESR12246
ES785726	ESR12261
ES785726	ESR12254
ES785727	ESR12272
ES785728	ESR12270
ES785728	ESR12262
ES785729	ESR12249
ES785729	ESR12246
ES785730	ESR12258
ES785731	ESR12273
ES785731	ESR12261
ES785732	ESR12270
ES785732	ESR12269
ES785732	ESR12265
ES785732	ESR12262
ES786182	ESR12263
ES786284	ESR12261
ES786284	ESR12248
ES786286	ESR12272
ES786287	ESR12269
ES786287	ESR12268
ES786287	ESR12267
ES786287	ESR12262
ES786288	ESR12249
ES786290	ESR12273
ES786290	ESR12253
ES786291	ESR12269
ES786291	ESR12261
ES786292	ESR12250
ES786292	ESR12247
ES786293	ESR12278
ES786295	ESR12280
ES786296	ESR12251
ES786296	ESR12248
ES786298	ESR12271
ES786298	ESR12261
ES786299	ESR12266
ES786300	ESR12253
ES786301	ESR12258
ES786302	ESR12279
ES786303	ESR12280
ES786303	ESR12267
ES786303	ESR12264
ES786304	ESR12252
ES786305	ESR12257
ES786305	ESR12253
ES786306	ESR12273
ES786307	ESR12270
ES786307	ESR12269
ES786307	ESR12262
ES782140	ESR12189
ES782142	ESR12187
ES782146	ESR12186
ES782148	ESR12188
ES782149	ESR12188
ES782154	ESR12186
ES782158	ESR12188
ES782159	ESR12189
ES782160	ESR12188
ES782161	ESR12189
ES782164	ESR12186
ES782168	ESR12188
ES782169	ESR12188
ES782172	ESR12187
ES782173	ESR12187
ES782175	ESR12186
ES782176	ESR12188
ES782177	ESR12189
ES782177	ESR12188
ES782177	ESR12186
ES782178	ESR12188
ES782181	ESR12188
ES782181	ESR12186
ES782183	ESR12188
ES782183	ESR12186
ES782184	ESR12188
ES782186	ESR12187
ES782187	ESR12188
ES782190	ESR12188
ES782190	ESR12187
ES782190	ESR12186
ES782195	ESR12188
ES782196	ESR12188
ES782207	ESR12189
ES782209	ESR12189
ES782209	ESR12188
ES782210	ESR12188
ES782210	ESR12187
ES782211	ESR12189
ES782212	ESR12188
ES782212	ESR12187
ES782214	ESR12190
ES782218	ESR12190
ES782226	ESR12190
ES782232	ESR12190
ES782250	ESR12190
ES782251	ESR12190
ES782267	ESR12190
ES782273	ESR12190
ES782275	ESR12190
ES782279	ESR12190
ES782285	ESR12190
ES782297	ESR12190
ES781949	ESR12183
ES781950	ESR12183
ES781950	ESR12182
ES781951	ESR12184
ES781951	ESR12182
ES781958	ESR12184
ES781959	ESR12184
ES781961	ESR12185
ES781962	ESR12183
ES781964	ESR12182
ES781965	ESR12182
ES781967	ESR12182
ES781971	ESR12184
ES781974	ESR12185
ES781976	ESR12182
ES781979	ESR12184
ES781980	ESR12183
ES781980	ESR12182
ES781983	ESR12183
ES781983	ESR12182
ES781988	ESR12184
ES781994	ESR12184
ES781995	ESR12182
ES781996	ESR12182
ES781997	ESR12183
ES782000	ESR12184
ES782001	ESR12184
ES782002	ESR12182
ES782005	ESR12185
ES782007	ESR12183
ES782011	ESR12183
ES782013	ESR12185
ES782014	ESR12183
ES782015	ESR12185
ES782016	ESR12185
ES782016	ESR12182
ES782017	ESR12183
ES782017	ESR12182
ES782019	ESR12183
ES782020	ESR12183
ES782022	ESR12183
ES782023	ESR12183
ES782024	ESR12184
ES782024	ESR12182
ES782030	ESR12185
ES782030	ESR12182
ES782032	ESR12183
ES782035	ESR12183
ES782039	ESR12183
ES782040	ESR12183
ES782040	ESR12182
ES782041	ESR12183
ES782045	ESR12185
ES782046	ESR12185
ES782048	ESR12183
ES782049	ESR12184
ES782053	ESR12182
ES782054	ESR12182
ES782055	ESR12184
ES782056	ESR12185
ES782056	ESR12184
ES782059	ESR12185
ES782059	ESR12184
ES782060	ESR12182
ES782062	ESR12185
ES782063	ESR12185
ES782064	ESR12184
ES782066	ESR12185
ES782071	ESR12183
ES782073	ESR12185
ES782077	ESR12184
ES782079	ESR12185
ES782080	ESR12183
ES782083	ESR12188
ES782084	ESR12189
ES782090	ESR12188
ES782094	ESR12186
ES782096	ESR12187
ES782096	ESR12186
ES782099	ESR12187
ES782101	ESR12187
ES782101	ESR12186
ES782102	ESR12189
ES782102	ESR12188
ES782103	ESR12189
ES782105	ESR12188
ES782109	ESR12189
ES782109	ESR12187
ES782113	ESR12186
ES782114	ESR12189
ES782116	ESR12188
ES782118	ESR12189
ES782118	ESR12187
ES782119	ESR12187
ES782120	ESR12187
ES782123	ESR12188
ES782125	ESR12189
ES782126	ESR12187
ES782126	ESR12186
ES782127	ESR12186
ES782129	ESR12187
ES782129	ESR12186
ES782131	ESR12187
ES782134	ESR12189
ES782134	ESR12186
ES782135	ESR12187
ES785154	ESR12251
ES785155	ESR12261
ES785155	ESR12259
ES785156	ESR12272
ES785157	ESR12263
ES785158	ESR12277
ES785158	ESR12253
ES785158	ESR12251
ES785159	ESR12260
ES785159	ESR12253
ES785160	ESR12279
ES785160	ESR12271
ES785162	ESR12251
ES785162	ESR12247
ES785163	ESR12256
ES785164	ESR12279
ES785166	ESR12252
ES785166	ESR12249
ES785167	ESR12258
ES785168	ESR12273
ES785169	ESR12262
ES785170	ESR12253
ES785170	ESR12252
ES785170	ESR12246
ES785171	ESR12261
ES785171	ESR12258
ES785171	ESR12253
ES785172	ESR12279
ES785172	ESR12274
ES785173	ESR12268
ES785174	ESR12248
ES785174	ESR12247
ES785175	ESR12260
ES785176	ESR12253
ES785177	ESR12270
ES785178	ESR12251
ES785180	ESR12276
ES785180	ESR12275
ES785180	ESR12273
ES785180	ESR12272
ES785181	ESR12265
ES785182	ESR12277
ES785182	ESR12247
ES785184	ESR12274
ES785185	ESR12270
ES785185	ESR12263
ES785186	ESR12253
ES785187	ESR12256
ES785187	ESR12254
ES785188	ESR12276
ES785188	ESR12273
ES785188	ESR12261
ES785189	ESR12280
ES785189	ESR12268
ES785190	ESR12261
ES785190	ESR12248
ES785192	ESR12274
ES785192	ESR12273
ES785194	ESR12253
ES785194	ESR12248
ES785196	ESR12275
ES785198	ESR12248
ES785200	ESR12272
ES785200	ESR12261
ES785201	ESR12267
ES785201	ESR12264
ES785202	ESR12277
ES785202	ESR12246
ES785203	ESR12261
ES785203	ESR12258
ES785204	ESR12279
ES785204	ESR12276
ES785206	ESR12245
ES785208	ESR12274
ES785208	ESR12273
ES785209	ESR12280
ES785209	ESR12264
ES785209	ESR12263
ES785210	ESR12247
ES785210	ESR12246
ES785211	ESR12253
ES785212	ESR12274
ES785212	ESR12273
ES785212	ESR12253
ES785213	ESR12267
ES785215	ESR12278
ES785215	ESR12256
ES785215	ESR12253
ES785216	ESR12272
ES785218	ESR12251
ES785220	ESR12253
ES785223	ESR12257
ES785224	ESR12276
ES785225	ESR12270
ES785226	ESR12248
ES785227	ESR12259
ES785227	ESR12256
ES785228	ESR12276
ES785229	ESR12270
ES785230	ESR12247
ES785230	ESR12245
ES785231	ESR12253
ES785233	ESR12265
ES785235	ESR12258
ES785236	ESR12275
ES785236	ESR12253
ES785319	ESR12248
ES785319	ESR12245
ES785320	ESR12278
ES785320	ESR12258
ES785320	ESR12257
ES785321	ESR12273
ES785322	ESR12265
ES785322	ESR12264
ES785323	ESR12253
ES785323	ESR12251
ES785324	ESR12258
ES785325	ESR12276
ES785325	ESR12253
ES785327	ESR12252
ES785328	ESR12278
ES785328	ESR12259
ES785328	ESR12258
ES785328	ESR12253
ES785329	ESR12275
ES785331	ESR12247
ES785334	ESR12270
ES785334	ESR12266
ES785335	ESR12249
ES785337	ESR12279
ES785339	ESR12251
ES785339	ESR12246
ES785340	ESR12261
ES785340	ESR12260
ES785341	ESR12279
ES785342	ESR12280
ES785344	ESR12261
ES785346	ESR12268
ES785346	ESR12265
ES785346	ESR12262
ES785347	ESR12249
ES785348	ESR12261
ES785348	ESR12255
ES785351	ESR12253
ES785351	ESR12246
ES785352	ESR12259
ES785354	ESR12270
ES785355	ESR12261
ES785355	ESR12252
ES785356	ESR12261
ES785356	ESR12256
ES785356	ESR12254
ES785357	ESR12274
ES785358	ESR12265
ES785359	ESR12247
ES785360	ESR12259
ES785360	ESR12254
ES785361	ESR12272
ES785361	ESR12253
ES785362	ESR12280
ES785362	ESR12267
ES785362	ESR12266
ES785363	ESR12277
ES785364	ESR12254
ES785365	ESR12276
ES785365	ESR12261
ES785365	ESR12253
ES785366	ESR12263
ES785367	ESR12245
ES785368	ESR12261
ES785369	ESR12274
ES785370	ESR12269
ES785370	ESR12268
ES785370	ESR12266
ES785370	ESR12264
ES785371	ESR12249
ES785372	ESR12278
ES785373	ESR12273
ES785376	ESR12253
ES785378	ESR12268
ES785403	ESR12277
ES785403	ESR12252
ES785405	ESR12273
ES785407	ESR12261
ES785407	ESR12250
ES785408	ESR12278
ES785408	ESR12258
ES785408	ESR12257
ES785409	ESR12271
ES785409	ESR12253
ES785411	ESR12252
ES785411	ESR12249
ES785413	ESR12276
ES785413	ESR12275
ES785413	ESR12274
ES785414	ESR12266
ES785414	ESR12263
ES785416	ESR12278
ES785417	ESR12276
ES785417	ESR12272
ES785418	ESR12269
ES785418	ESR12268
ES785420	ESR12278
ES785420	ESR12258
ES785420	ESR12257
ES785421	ESR12274
ES785422	ESR12280
ES785422	ESR12267
ES785424	ESR12278
ES785425	ESR12261
ES785426	ESR12266
ES785426	ESR12262
ES785427	ESR12247
ES785427	ESR12246
ES785429	ESR12279
ES785429	ESR12275
ES785429	ESR12272
ES785429	ESR12253
ES785430	ESR12280
ES785430	ESR12269
ES785431	ESR12248
ES785432	ESR12257
ES785433	ESR12272
ES785434	ESR12267
ES785436	ESR12254
ES785437	ESR12271
ES785438	ESR12269
ES785441	ESR12276
ES785441	ESR12271
ES785441	ESR12261
ES785442	ESR12268
ES785443	ESR12253
ES785443	ESR12249
ES785443	ESR12247
ES785445	ESR12275
ES785445	ESR12272
ES785446	ESR12268
ES784374	ESR12253
ES784374	ESR12249
ES784374	ESR12246
ES784375	ESR12278
ES784377	ESR12264
ES784377	ESR12262
ES784378	ESR12277
ES784378	ESR12250
ES784378	ESR12248
ES784379	ESR12261
ES784379	ESR12260
ES784379	ESR12257
ES784380	ESR12275
ES784381	ESR12269
ES784381	ESR12265
ES784382	ESR12245
ES784383	ESR12278
ES784383	ESR12258
ES784383	ESR12257
ES784384	ESR12271
ES784385	ESR12263
ES786163	ESR12249
ES786164	ESR12255
ES786165	ESR12274
ES786165	ESR12253
ES786166	ESR12263
ES786167	ESR12248
ES786169	ESR12273
ES786171	ESR12253
ES786171	ESR12246
ES786172	ESR12256
ES786172	ESR12255
ES786173	ESR12279
ES786175	ESR12261
ES786175	ESR12253
ES786175	ESR12251
ES786175	ESR12245
ES786176	ESR12257
ES786177	ESR12279
ES786178	ESR12261
ES786179	ESR12253
ES786179	ESR12251
ES786179	ESR12247
ES786481	ESR12251
ES786481	ESR12249
ES786482	ESR12257
ES786482	ESR12256
ES786482	ESR12253
ES786485	ESR12277
ES786485	ESR12247
ES786485	ESR12245
ES786486	ESR12261
ES786488	ESR12269
ES786488	ESR12268
ES786488	ESR12264
ES786490	ESR12258
ES786490	ESR12255
ES786490	ESR12253
ES786494	ESR12278
ES786494	ESR12256
ES786498	ESR12278
ES786498	ESR12260
ES786500	ESR12269
ES786500	ESR12268
ES786500	ESR12265
ES786501	ESR12252
ES786502	ESR12260
ES786502	ESR12255
ES786503	ESR12271
ES786504	ESR12270
ES786504	ESR12264
ES784742	ESR12252
ES784743	ESR12278
ES784743	ESR12257
ES784743	ESR12256
ES784744	ESR12276
ES784744	ESR12253
ES784745	ESR12267
ES784746	ESR12261
ES784750	ESR12249
ES784750	ESR12248
ES784751	ESR12259
ES784751	ESR12255
ES784752	ESR12275
ES784752	ESR12261
ES784754	ESR12261
ES784757	ESR12267
ES784762	ESR12261
ES784762	ESR12253
ES784762	ESR12248
ES784763	ESR12261
ES784763	ESR12258
ES784764	ESR12275
ES784764	ESR12273
ES784765	ESR12265
ES784767	ESR12278
ES784767	ESR12257
ES784768	ESR12274
ES784768	ESR12253
ES784769	ESR12269
ES784769	ESR12267
ES784770	ESR12248
ES784771	ESR12257
ES784771	ESR12255
ES784772	ESR12275
ES784778	ESR12252
ES784779	ESR12256
ES784779	ESR12253
ES784780	ESR12276
ES784780	ESR12275
ES784781	ESR12270
ES784781	ESR12268
ES785689	ESR12249
ES785690	ESR12259
ES785690	ESR12257
ES785690	ESR12254
ES785690	ESR12253
ES785691	ESR12272
ES785692	ESR12267
ES785692	ESR12263
ES785693	ESR12261
ES785694	ESR12259
ES785696	ESR12269
ES785696	ESR12261
ES785698	ESR12256
ES785699	ESR12275
ES785699	ESR12274
ES785699	ESR12272
ES785699	ESR12271
ES785699	ESR12253
ES785701	ESR12246
ES785702	ESR12278
ES785704	ESR12267
ES785704	ESR12266
ES785705	ESR12261
ES785705	ESR12246
ES785706	ESR12257
ES785706	ESR12253
ES785707	ESR12274
ES785707	ESR12273
ES785708	ESR12280
ES785708	ESR12268
ES785708	ESR12267
ES785709	ESR12250
ES785709	ESR12246
ES785710	ESR12260
ES785710	ESR12255
ES785712	ESR12270
ES785713	ESR12245
ES785714	ESR12255
ES785715	ESR12272
ES785716	ESR12270
ES785717	ESR12249
ES785720	ESR12266
ES785721	ESR12253
ES785722	ESR12260
ES785722	ESR12253
ES785724	ESR12263
ES785725	ESR12251
ES785725	ESR12248
ES785726	ESR12256
ES785727	ESR12279
ES785728	ESR12261
ES785730	ESR12278
ES785730	ESR12254
ES785731	ESR12276
ES785731	ESR12271
ES785732	ESR12266
ES786180	ESR12261
ES786180	ESR12260
ES786181	ESR12273
ES786182	ESR12267
ES786182	ESR12262
ES786284	ESR12253
ES786284	ESR12251
ES786284	ESR12250
ES786285	ESR12256
ES786285	ESR12253
ES786286	ESR12253
ES786287	ESR12265
ES786288	ESR12252
ES786288	ESR12250
ES786288	ESR12246
ES786289	ESR12260
ES786290	ESR12274
ES786292	ESR12277
ES786292	ESR12261
ES786292	ESR12251
ES786293	ESR12258
ES786293	ESR12257
ES786293	ESR12256
ES786293	ESR12255
ES786294	ESR12279
ES786294	ESR12275
ES786295	ESR12265
ES786295	ESR12263
ES786295	ESR12262
ES786297	ESR12255
ES786299	ESR12269
ES786299	ESR12267
ES786299	ESR12264
ES786302	ESR12271
ES786303	ESR12270
ES786305	ESR12258
ES786305	ESR12256
ES786305	ESR12255
ES786306	ESR12275
ES782141	ESR12187
ES782142	ESR12189
ES782143	ESR12188
ES782144	ESR12186
ES782145	ESR12187
ES782153	ESR12188
ES782154	ESR12189
ES782157	ESR12186
ES782158	ESR12186
ES782162	ESR12188
ES782165	ESR12189
ES782166	ESR12186
ES782169	ESR12187
ES782169	ESR12186
ES782172	ESR12189
ES782175	ESR12187
ES782179	ESR12188
ES782185	ESR12188
ES782188	ESR12188
ES782188	ESR12186
ES782191	ESR12189
ES782191	ESR12186
ES782197	ESR12189
ES782198	ESR12188
ES782199	ESR12189
ES782199	ESR12188
ES782202	ESR12189
ES782203	ESR12189
ES782203	ESR12188
ES782203	ESR12187
ES782204	ESR12188
ES782205	ESR12189
ES782205	ESR12188
ES782206	ESR12187
ES782207	ESR12188
ES782210	ESR12186
ES782240	ESR12190
ES782259	ESR12190
ES782271	ESR12190
ES782278	ESR12190
ES782286	ESR12190
ES782293	ESR12190
ES781950	ESR12185
ES781950	ESR12184
ES781953	ESR12182
ES781954	ESR12183
ES781955	ESR12183
ES781956	ESR12185
ES781956	ESR12182
ES781961	ESR12183
ES781964	ESR12184
ES781965	ESR12185
ES781969	ESR12185
ES781969	ESR12183
ES781970	ESR12185
ES781970	ESR12182
ES781971	ESR12185
ES781971	ESR12183
ES781975	ESR12182
ES781978	ESR12183
ES781980	ESR12185
ES781980	ESR12184
ES781981	ESR12185
ES781982	ESR12184
ES781983	ESR12185
ES781986	ESR12184
ES781989	ESR12183
ES781991	ESR12182
ES781992	ESR12183
ES781994	ESR12182
ES781996	ESR12184
ES781997	ESR12182
ES782000	ESR12183
ES782003	ESR12182
ES782004	ESR12183
ES782005	ESR12183
ES782008	ESR12184
ES782009	ESR12183
ES782013	ESR12182
ES782014	ESR12185
ES782016	ESR12184
ES782019	ESR12184
ES782020	ESR12185
ES782021	ESR12185
ES782021	ESR12183
ES782025	ESR12185
ES782025	ESR12184
ES782026	ESR12185
ES782026	ESR12184
ES782026	ESR12182
ES782028	ESR12185
ES782029	ESR12184
ES782033	ESR12184
ES782037	ESR12184
ES782038	ESR12185
ES782038	ESR12182
ES782041	ESR12184
ES782042	ESR12185
ES782043	ESR12185
ES782043	ESR12182
ES782047	ESR12182
ES782049	ESR12185
ES782050	ESR12184
ES782050	ESR12183
ES782051	ESR12184
ES782052	ESR12183
ES782053	ESR12185
ES782055	ESR12182
ES782058	ESR12182
ES782062	ESR12184
ES782067	ESR12185
ES782074	ESR12182
ES782081	ESR12186
ES782087	ESR12188
ES782087	ESR12187
ES782088	ESR12187
ES782089	ESR12187
ES782092	ESR12186
ES782093	ESR12188
ES782093	ESR12186
ES782112	ESR12188
ES782115	ESR12188
ES782115	ESR12186
ES782117	ESR12188
ES782117	ESR12186
ES782120	ESR12186
ES782121	ESR12188
ES782122	ESR12186
ES782125	ESR12188
ES782129	ESR12189
ES782131	ESR12189
ES782133	ESR12189
ES782133	ESR12186
ES782138	ESR12186
ES782139	ESR12187
ES785154	ESR12245
ES785155	ESR12260
ES785155	ESR12255
ES785157	ESR12269
ES785158	ESR12249
ES785158	ESR12246
ES785159	ESR12257
ES785161	ESR12262
ES785162	ESR12249
ES785163	ESR12258
ES785163	ESR12255
ES785164	ESR12275
ES785164	ESR12274
ES785164	ESR12271
ES785165	ESR12280
ES785166	ESR12250
ES785166	ESR12248
ES785167	ESR12261
ES785167	ESR12260
ES785168	ESR12276
ES785168	ESR12275
ES785168	ESR12261
ES785169	ESR12269
ES785169	ESR12265
ES785169	ESR12264
ES785170	ESR12250
ES785170	ESR12245
ES785172	ESR12275
ES785172	ESR12261
ES785173	ESR12280
ES785174	ESR12249
ES785175	ESR12253
ES785176	ESR12272
ES785177	ESR12265
ES785178	ESR12253
ES785178	ESR12250
ES785178	ESR12249
ES785178	ESR12248
ES785179	ESR12253
ES785180	ESR12274
ES785181	ESR12280
ES785181	ESR12268
ES785181	ESR12267
ES785184	ESR12272
ES785184	ESR12261
ES785184	ESR12253
ES785185	ESR12266
ES785185	ESR12265
ES785185	ESR12261
ES785186	ESR12248
ES785186	ESR12246
ES785188	ESR12279
ES785188	ESR12275
ES785189	ESR12263
ES785190	ESR12253
ES785191	ESR12256
ES785191	ESR12255
ES785191	ESR12254
ES785191	ESR12253
ES785197	ESR12280
ES785197	ESR12270
ES785198	ESR12253
ES785198	ESR12251
ES785199	ESR12256
ES785200	ESR12279
ES785200	ESR12253
ES785201	ESR12265
ES785202	ESR12253
ES785203	ESR12278
ES785203	ESR12254
ES785205	ESR12265
ES785206	ESR12249
ES785207	ESR12261
ES785209	ESR12265
ES785210	ESR12253
ES785210	ESR12249
ES785210	ESR12248
ES785211	ESR12260
ES785211	ESR12259
ES785211	ESR12256
ES785213	ESR12265
ES785213	ESR12263
ES785213	ESR12262
ES785214	ESR12277
ES785214	ESR12251
