FCS_HEADER_ID	EXPERIMENT_ACCESSION	EXPSAMPLE_ACCESSION	FILE_INFO_ID	FCS_FILE_NAME	FCS_VERSION	COMPENSATION_FLAG	PANEL_REPORTED	PANEL_PREFERRED	NUMBER_OF_EVENTS	MAXIMUM_INTENSITY	MINIMUM_INTENSITY	NUMBER_OF_MARKERS	FCS_HEADER_TEXT
188854	EXP13922	ES847980	531243	Study18_2009_Study18_2009_S_18004.fcs	3	N	FSC-A|FSC-H|FSC-W|SSC-A|SSC-H|SSC-W|pSTAT-1|pSTAT-5|CD4/CD20|CD33|CD3|CD45RA|pSTAT-3|Pacific Orange-A|APC-Alexa 750-A|Time		510000			16	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=4158|$ENDDATA=32644157           |$FIL=S_18004.fcs|$SYS=Windows XP 5.1|$TOT=510000             |$PAR=16|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.1|TUBE NAME=18004|$SRC=S|EXPERIMENT NAME=Study18_phospho-02/18/11|GUID=7ad9289c-4fd9-4250-9fdc-cab26508dba7|$DATE=18-FEB-2011|$BTIM=14:51:35|$ETIM=14:54:01|$CYT=LSRII|CYTNUM=H47100031|WINDOW EXTENSION=10.00|EXPORT USER NAME=lovelace|EXPORT TIME=18-FEB-2011-15:19:39|$OP=lovelace|FSC ASF=0.77|AUTOBS=TRUE|$INST= |LASER1NAME=Blue|LASER1DELAY=0.00|LASER1ASF=0.90|LASER2NAME=Violet|LASER2DELAY=20.64|LASER2ASF=0.88|LASER3NAME=355 UV|LASER3DELAY=40.00|LASER3ASF=1.00|LASER4NAME=Red|LASER4DELAY=58.82|LASER4ASF=0.92|$TIMESTEP=0.01|SPILL=9,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,Pacific Blue-A,QDot 605-A,APC-A,Pacific Orange-A,APC-Alexa 750-A,1,0.13968805432726947,0.007452339726756863,0.0017042173148099447,0.00011298698113771418,0.016324542692463716,0.00029522073234148255,0.01745427178071181,0,0.0301458956954413,1,0.09802945359095973,0.016900238536253023,0.00039578580446279245,1.0192807110124862,0.00008717526004616023,0.41790407712667976,0,0,0.00041371956180145334,1,0.2919071381030276,0.0009427972199313857,0.0022844769846111453,0.017135363991138814,0.001747237658985173,0.026252636185314242,0.0015909517284846957,0.014481500615954967,0.011735194544047247,1,0,0.015164336614020328,0.00024441160476723395,0.006940883006671416,0.0268763544436712,0.0018353474719139905,0.00006797726256391927,0.0002379363601552017,0.000118964868375213,1,0.1494300639504875,0,0.20984679027547648,0,0.0022492095521953596,0.013493959903825846,0.0016867814180631393,0.005903607248411693,0.014843386238088127,1,0,0.04398022063474383,0,0.0002980647669601085,0.00022351015300682992,0.004619006525857633,0.0016017522555461744,0.0013112145197738006,0,1,0,0.07340743598860038,0.0020905162560492367,0.0006968385370399646,0,0,0,1.203951798854295,0,1,0.0004542056526978096,0.0438280279915809,0.016435202301225367,0.014608916630313471,0.03515268336330435,0,0,0,0,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,20000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=450|$P1G=1.0|P1DISPLAY=LIN|P1BS=0|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=450|$P2G=1.0|P2DISPLAY=LIN|P2BS=0|P2MS=0|$P3N=FSC-W|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=450|$P3G=1.0|P3BS=-1|P3MS=0|$P4N=SSC-A|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=357|$P4G=1.0|P4DISPLAY=LIN|P4BS=0|P4MS=0|$P5N=SSC-H|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=357|$P5G=1.0|P5DISPLAY=LIN|P5BS=0|P5MS=0|$P6N=SSC-W|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=357|$P6G=1.0|P6BS=-1|P6MS=0|$P7N=FITC-A|$P7S=pSTAT-1|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=466|$P7G=1.0|P7DISPLAY=LOG|P7BS=1022|P7MS=0|$P8N=PE-A|$P8S=pSTAT-5|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=415|$P8G=1.0|P8DISPLAY=LOG|P8BS=295|P8MS=0|$P9N=PerCP-Cy5-5-A|$P9S=CD4/CD20|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=608|$P9G=1.0|P9DISPLAY=LOG|P9BS=1491|P9MS=0|$P10N=PE-Cy7-A|$P10S=CD33|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=650|$P10G=1.0|P10DISPLAY=LOG|P10BS=625|P10MS=0|$P11N=Pacific Blue-A|$P11S=CD3|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=355|$P11G=1.0|P11DISPLAY=LOG|P11BS=290|P11MS=0|$P12N=QDot 605-A|$P12S=CD45RA|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=486|$P12G=1.0|P12DISPLAY=LOG|P12BS=17901|P12MS=0|$P13N=APC-A|$P13S=pSTAT-3|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=613|$P13G=1.0|P13DISPLAY=LOG|P13BS=155|P13MS=0|$P14N=Pacific Orange-A|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=516|$P14G=1.0|P14DISPLAY=LOG|P14BS=619|P14MS=0|$P15N=APC-Alexa 750-A|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=572|$P15G=1.0|P15DISPLAY=LOG|P15BS=1436|P15MS=0|$P16N=Time|$P16R=262144|$P16B=32|$P16E=0,0|$P16G=0.01|P16BS=0|P16MS=0|CST SETUP STATUS=SUCCESS|CST BEADS LOT ID=75445|CYTOMETER CONFIG NAME=PreShipment QC|CYTOMETER CONFIG CREATE DATE=07/25/2008 01:20:31 PM|CST SETUP DATE=02/18/2011 10:40:58 AM|CST BASELINE DATE=11/05/2010 09:50:11 AM
188855	EXP13922	ES847981	531243	Study18_2009_Study18_2009_S_18004.fcs	3	N	FSC-A|FSC-H|FSC-W|SSC-A|SSC-H|SSC-W|pSTAT-1|pSTAT-5|CD4/CD20|CD33|CD3|CD45RA|pSTAT-3|Pacific Orange-A|APC-Alexa 750-A|Time		510000			16	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=4158|$ENDDATA=32644157           |$FIL=S_18004.fcs|$SYS=Windows XP 5.1|$TOT=510000             |$PAR=16|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.1|TUBE NAME=18004|$SRC=S|EXPERIMENT NAME=Study18_phospho-02/18/11|GUID=7ad9289c-4fd9-4250-9fdc-cab26508dba7|$DATE=18-FEB-2011|$BTIM=14:51:35|$ETIM=14:54:01|$CYT=LSRII|CYTNUM=H47100031|WINDOW EXTENSION=10.00|EXPORT USER NAME=lovelace|EXPORT TIME=18-FEB-2011-15:19:39|$OP=lovelace|FSC ASF=0.77|AUTOBS=TRUE|$INST= |LASER1NAME=Blue|LASER1DELAY=0.00|LASER1ASF=0.90|LASER2NAME=Violet|LASER2DELAY=20.64|LASER2ASF=0.88|LASER3NAME=355 UV|LASER3DELAY=40.00|LASER3ASF=1.00|LASER4NAME=Red|LASER4DELAY=58.82|LASER4ASF=0.92|$TIMESTEP=0.01|SPILL=9,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,Pacific Blue-A,QDot 605-A,APC-A,Pacific Orange-A,APC-Alexa 750-A,1,0.13968805432726947,0.007452339726756863,0.0017042173148099447,0.00011298698113771418,0.016324542692463716,0.00029522073234148255,0.01745427178071181,0,0.0301458956954413,1,0.09802945359095973,0.016900238536253023,0.00039578580446279245,1.0192807110124862,0.00008717526004616023,0.41790407712667976,0,0,0.00041371956180145334,1,0.2919071381030276,0.0009427972199313857,0.0022844769846111453,0.017135363991138814,0.001747237658985173,0.026252636185314242,0.0015909517284846957,0.014481500615954967,0.011735194544047247,1,0,0.015164336614020328,0.00024441160476723395,0.006940883006671416,0.0268763544436712,0.0018353474719139905,0.00006797726256391927,0.0002379363601552017,0.000118964868375213,1,0.1494300639504875,0,0.20984679027547648,0,0.0022492095521953596,0.013493959903825846,0.0016867814180631393,0.005903607248411693,0.014843386238088127,1,0,0.04398022063474383,0,0.0002980647669601085,0.00022351015300682992,0.004619006525857633,0.0016017522555461744,0.0013112145197738006,0,1,0,0.07340743598860038,0.0020905162560492367,0.0006968385370399646,0,0,0,1.203951798854295,0,1,0.0004542056526978096,0.0438280279915809,0.016435202301225367,0.014608916630313471,0.03515268336330435,0,0,0,0,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,20000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=450|$P1G=1.0|P1DISPLAY=LIN|P1BS=0|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=450|$P2G=1.0|P2DISPLAY=LIN|P2BS=0|P2MS=0|$P3N=FSC-W|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=450|$P3G=1.0|P3BS=-1|P3MS=0|$P4N=SSC-A|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=357|$P4G=1.0|P4DISPLAY=LIN|P4BS=0|P4MS=0|$P5N=SSC-H|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=357|$P5G=1.0|P5DISPLAY=LIN|P5BS=0|P5MS=0|$P6N=SSC-W|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=357|$P6G=1.0|P6BS=-1|P6MS=0|$P7N=FITC-A|$P7S=pSTAT-1|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=466|$P7G=1.0|P7DISPLAY=LOG|P7BS=1022|P7MS=0|$P8N=PE-A|$P8S=pSTAT-5|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=415|$P8G=1.0|P8DISPLAY=LOG|P8BS=295|P8MS=0|$P9N=PerCP-Cy5-5-A|$P9S=CD4/CD20|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=608|$P9G=1.0|P9DISPLAY=LOG|P9BS=1491|P9MS=0|$P10N=PE-Cy7-A|$P10S=CD33|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=650|$P10G=1.0|P10DISPLAY=LOG|P10BS=625|P10MS=0|$P11N=Pacific Blue-A|$P11S=CD3|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=355|$P11G=1.0|P11DISPLAY=LOG|P11BS=290|P11MS=0|$P12N=QDot 605-A|$P12S=CD45RA|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=486|$P12G=1.0|P12DISPLAY=LOG|P12BS=17901|P12MS=0|$P13N=APC-A|$P13S=pSTAT-3|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=613|$P13G=1.0|P13DISPLAY=LOG|P13BS=155|P13MS=0|$P14N=Pacific Orange-A|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=516|$P14G=1.0|P14DISPLAY=LOG|P14BS=619|P14MS=0|$P15N=APC-Alexa 750-A|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=572|$P15G=1.0|P15DISPLAY=LOG|P15BS=1436|P15MS=0|$P16N=Time|$P16R=262144|$P16B=32|$P16E=0,0|$P16G=0.01|P16BS=0|P16MS=0|CST SETUP STATUS=SUCCESS|CST BEADS LOT ID=75445|CYTOMETER CONFIG NAME=PreShipment QC|CYTOMETER CONFIG CREATE DATE=07/25/2008 01:20:31 PM|CST SETUP DATE=02/18/2011 10:40:58 AM|CST BASELINE DATE=11/05/2010 09:50:11 AM
188869	EXP13922	ES847995	531255	Study18_2009_Study18_2009_S_18012.fcs	3	N	FSC-A|FSC-H|FSC-W|SSC-A|SSC-H|SSC-W|pSTAT-1|pSTAT-5|CD4/CD20|CD33|CD3|CD45RA|pSTAT-3|Pacific Orange-A|APC-Alexa 750-A|Time		510000			16	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=4158|$ENDDATA=32644157           |$FIL=S_18012.fcs|$SYS=Windows XP 5.1|$TOT=510000             |$PAR=16|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.1|TUBE NAME=18012|$SRC=S|EXPERIMENT NAME=Study18_phospho-02/18/11|GUID=3f53ee88-c345-417c-b667-e1cd5836be97|$DATE=18-FEB-2011|$BTIM=14:54:43|$ETIM=14:57:10|$CYT=LSRII|CYTNUM=H47100031|WINDOW EXTENSION=10.00|EXPORT USER NAME=lovelace|EXPORT TIME=18-FEB-2011-15:19:42|$OP=lovelace|FSC ASF=0.77|AUTOBS=TRUE|$INST= |LASER1NAME=Blue|LASER1DELAY=0.00|LASER1ASF=0.90|LASER2NAME=Violet|LASER2DELAY=20.64|LASER2ASF=0.88|LASER3NAME=355 UV|LASER3DELAY=40.00|LASER3ASF=1.00|LASER4NAME=Red|LASER4DELAY=58.82|LASER4ASF=0.92|$TIMESTEP=0.01|SPILL=9,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,Pacific Blue-A,QDot 605-A,APC-A,Pacific Orange-A,APC-Alexa 750-A,1,0.13968805432726947,0.007452339726756863,0.0017042173148099447,0.00011298698113771418,0.016324542692463716,0.00029522073234148255,0.01745427178071181,0,0.0301458956954413,1,0.09802945359095973,0.016900238536253023,0.00039578580446279245,1.0192807110124862,0.00008717526004616023,0.41790407712667976,0,0,0.00041371956180145334,1,0.2919071381030276,0.0009427972199313857,0.0022844769846111453,0.017135363991138814,0.001747237658985173,0.026252636185314242,0.0015909517284846957,0.014481500615954967,0.011735194544047247,1,0,0.015164336614020328,0.00024441160476723395,0.006940883006671416,0.0268763544436712,0.0018353474719139905,0.00006797726256391927,0.0002379363601552017,0.000118964868375213,1,0.1494300639504875,0,0.20984679027547648,0,0.0022492095521953596,0.013493959903825846,0.0016867814180631393,0.005903607248411693,0.014843386238088127,1,0,0.04398022063474383,0,0.0002980647669601085,0.00022351015300682992,0.004619006525857633,0.0016017522555461744,0.0013112145197738006,0,1,0,0.07340743598860038,0.0020905162560492367,0.0006968385370399646,0,0,0,1.203951798854295,0,1,0.0004542056526978096,0.0438280279915809,0.016435202301225367,0.014608916630313471,0.03515268336330435,0,0,0,0,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,20000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=450|$P1G=1.0|P1DISPLAY=LIN|P1BS=0|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=450|$P2G=1.0|P2DISPLAY=LIN|P2BS=0|P2MS=0|$P3N=FSC-W|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=450|$P3G=1.0|P3BS=-1|P3MS=0|$P4N=SSC-A|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=357|$P4G=1.0|P4DISPLAY=LIN|P4BS=0|P4MS=0|$P5N=SSC-H|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=357|$P5G=1.0|P5DISPLAY=LIN|P5BS=0|P5MS=0|$P6N=SSC-W|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=357|$P6G=1.0|P6BS=-1|P6MS=0|$P7N=FITC-A|$P7S=pSTAT-1|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=466|$P7G=1.0|P7DISPLAY=LOG|P7BS=657|P7MS=0|$P8N=PE-A|$P8S=pSTAT-5|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=415|$P8G=1.0|P8DISPLAY=LOG|P8BS=502|P8MS=0|$P9N=PerCP-Cy5-5-A|$P9S=CD4/CD20|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=608|$P9G=1.0|P9DISPLAY=LOG|P9BS=1555|P9MS=0|$P10N=PE-Cy7-A|$P10S=CD33|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=650|$P10G=1.0|P10DISPLAY=LOG|P10BS=670|P10MS=0|$P11N=Pacific Blue-A|$P11S=CD3|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=355|$P11G=1.0|P11DISPLAY=LOG|P11BS=422|P11MS=0|$P12N=QDot 605-A|$P12S=CD45RA|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=486|$P12G=1.0|P12DISPLAY=LOG|P12BS=17905|P12MS=0|$P13N=APC-A|$P13S=pSTAT-3|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=613|$P13G=1.0|P13DISPLAY=LOG|P13BS=680|P13MS=0|$P14N=Pacific Orange-A|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=516|$P14G=1.0|P14DISPLAY=LOG|P14BS=6476|P14MS=0|$P15N=APC-Alexa 750-A|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=572|$P15G=1.0|P15DISPLAY=LOG|P15BS=1166|P15MS=0|$P16N=Time|$P16R=262144|$P16B=32|$P16E=0,0|$P16G=0.01|P16BS=0|P16MS=0|CST SETUP STATUS=SUCCESS|CST BEADS LOT ID=75445|CYTOMETER CONFIG NAME=PreShipment QC|CYTOMETER CONFIG CREATE DATE=07/25/2008 01:20:31 PM|CST SETUP DATE=02/18/2011 10:40:58 AM|CST BASELINE DATE=11/05/2010 09:50:11 AM
188885	EXP13922	ES848011	531258	Study18_2009_Study18_2009_S_18021.fcs	3	N	FSC-A|FSC-H|FSC-W|SSC-A|SSC-H|SSC-W|pSTAT-1|pSTAT-5|CD4/CD20|CD33|CD3|CD45RA|pSTAT-3|Pacific Orange-A|APC-Alexa 750-A|Time		500000			16	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=4030|$ENDDATA=32004029           |$FIL=S_18021.fcs|$SYS=Windows XP 5.1|$TOT=500000             |$PAR=16|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.1|TUBE NAME=18021|$SRC=S|EXPERIMENT NAME=Study18_phospho-02/18/11|GUID=cbf652b6-e385-4226-ae68-51a1357f3cd6|$DATE=18-FEB-2011|$BTIM=15:05:06|$ETIM=15:07:16|$CYT=LSRII|CYTNUM=H47100031|WINDOW EXTENSION=10.00|EXPORT USER NAME=lovelace|EXPORT TIME=18-FEB-2011-15:19:48|$OP=lovelace|FSC ASF=0.77|AUTOBS=TRUE|$INST= |LASER1NAME=Blue|LASER1DELAY=0.00|LASER1ASF=0.90|LASER2NAME=Violet|LASER2DELAY=20.64|LASER2ASF=0.88|LASER3NAME=355 UV|LASER3DELAY=40.00|LASER3ASF=1.00|LASER4NAME=Red|LASER4DELAY=58.82|LASER4ASF=0.92|$TIMESTEP=0.01|SPILL=9,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,Pacific Blue-A,QDot 605-A,APC-A,Pacific Orange-A,APC-Alexa 750-A,1,0.13968805432726947,0.007452339726756863,0.0017042173148099447,0.00011298698113771418,0.016324542692463716,0.00029522073234148255,0.01745427178071181,0,0.0301458956954413,1,0.09802945359095973,0.016900238536253023,0.00039578580446279245,1.0192807110124862,0.00008717526004616023,0.41790407712667976,0,0,0.00041371956180145334,1,0.2919071381030276,0.0009427972199313857,0.0022844769846111453,0.017135363991138814,0.001747237658985173,0.026252636185314242,0.0015909517284846957,0.014481500615954967,0.011735194544047247,1,0,0.015164336614020328,0.00024441160476723395,0.006940883006671416,0.0268763544436712,0.0018353474719139905,0.00006797726256391927,0.0002379363601552017,0.000118964868375213,1,0.1494300639504875,0,0.20984679027547648,0,0.0022492095521953596,0.013493959903825846,0.0016867814180631393,0.005903607248411693,0.014843386238088127,1,0,0.04398022063474383,0,0.0002980647669601085,0.00022351015300682992,0.004619006525857633,0.0016017522555461744,0.0013112145197738006,0,1,0,0.07340743598860038,0.0020905162560492367,0.0006968385370399646,0,0,0,1.203951798854295,0,1,0.0004542056526978096,0.0438280279915809,0.016435202301225367,0.014608916630313471,0.03515268336330435,0,0,0,0,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,20000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=450|$P1G=1.0|P1DISPLAY=LIN|P1BS=0|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=450|$P2G=1.0|P2DISPLAY=LIN|P2BS=0|P2MS=0|$P3N=FSC-W|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=450|$P3G=1.0|P3BS=-1|P3MS=0|$P4N=SSC-A|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=357|$P4G=1.0|P4DISPLAY=LIN|P4BS=0|P4MS=0|$P5N=SSC-H|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=357|$P5G=1.0|P5DISPLAY=LIN|P5BS=0|P5MS=0|$P6N=SSC-W|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=357|$P6G=1.0|P6BS=-1|P6MS=0|$P7N=FITC-A|$P7S=pSTAT-1|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=466|$P7G=1.0|P7DISPLAY=LOG|P7BS=801|P7MS=0|$P8N=PE-A|$P8S=pSTAT-5|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=415|$P8G=1.0|P8DISPLAY=LOG|P8BS=397|P8MS=0|$P9N=PerCP-Cy5-5-A|$P9S=CD4/CD20|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=608|$P9G=1.0|P9DISPLAY=LOG|P9BS=1182|P9MS=0|$P10N=PE-Cy7-A|$P10S=CD33|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=650|$P10G=1.0|P10DISPLAY=LOG|P10BS=700|P10MS=0|$P11N=Pacific Blue-A|$P11S=CD3|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=355|$P11G=1.0|P11DISPLAY=LOG|P11BS=338|P11MS=0|$P12N=QDot 605-A|$P12S=CD45RA|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=486|$P12G=1.0|P12DISPLAY=LOG|P12BS=17880|P12MS=0|$P13N=APC-A|$P13S=pSTAT-3|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=613|$P13G=1.0|P13DISPLAY=LOG|P13BS=196|P13MS=0|$P14N=Pacific Orange-A|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=516|$P14G=1.0|P14DISPLAY=LOG|P14BS=770|P14MS=0|$P15N=APC-Alexa 750-A|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=572|$P15G=1.0|P15DISPLAY=LOG|P15BS=1107|P15MS=0|$P16N=Time|$P16R=262144|$P16B=32|$P16E=0,0|$P16G=0.01|P16BS=0|P16MS=0|CYTOMETER CONFIG NAME=PreShipment QC|CYTOMETER CONFIG CREATE DATE=07/25/2008 01:20:31 PM
