EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES805256	504220	OTHER
ES805172	504220	OTHER
ES805353	504223	OTHER
ES805355	504225	OTHER
ES805261	504225	OTHER
ES805096	504225	OTHER
ES805356	504226	OTHER
ES805579	504227	OTHER
ES805358	504228	OTHER
ES805359	504229	OTHER
ES805101	504230	OTHER
ES805499	504231	OTHER
ES805365	504234	OTHER
ES805187	504234	OTHER
ES805190	504237	OTHER
ES823926	514796	FCM
ES823944	514814	FCM
ES823954	514824	FCM
ES823963	514833	FCM
ES823994	514864	FCM
ES823996	514866	FCM
ES823997	514867	FCM
ES824006	514876	FCM
ES824013	514883	FCM
ES824016	514886	FCM
ES824024	514894	FCM
ES824025	514895	FCM
ES824033	514903	FCM
ES824069	514939	FCM
ES824077	514947	FCM
ES824083	514953	FCM
ES824095	514965	FCM
ES824102	514972	FCM
ES824117	514987	FCM
ES824121	514991	FCM
ES824122	514992	FCM
ES824127	514997	FCM
ES824139	515009	FCM
ES824151	515021	FCM
ES824161	515031	FCM
ES824165	515035	FCM
ES824166	515036	FCM
ES824167	515037	FCM
ES824171	515041	FCM
ES824192	515062	FCM
ES824197	515067	FCM
ES824201	515071	FCM
ES824202	515072	FCM
ES824203	515073	FCM
ES824206	515076	FCM
ES824212	515082	FCM
ES824223	515093	FCM
ES824225	515095	FCM
ES824228	515098	FCM
ES824232	515102	FCM
ES824239	515109	FCM
ES824240	515110	FCM
ES824223	515732	FCM
ES824084	515732	FCM
ES824081	515732	FCM
ES823930	515732	FCM
ES824166	515732	FCM
ES824027	515732	FCM
ES824019	515732	FCM
ES823723	515732	FCM
ES823719	515732	FCM
ES824119	515732	FCM
ES824118	515732	FCM
ES823814	515732	FCM
ES823811	515732	FCM
ES824217	515732	FCM
ES824210	515732	FCM
ES824067	515732	FCM
ES823920	515732	FCM
ES823919	515732	FCM
ES823915	515732	FCM
ES823763	515732	FCM
ES824155	515732	FCM
ES824153	515732	FCM
ES824016	515732	FCM
ES824010	515732	FCM
ES823707	515732	FCM
ES824059	515732	FCM
ES823908	515732	FCM
ES823762	515732	FCM
ES823760	515732	FCM
ES824149	515732	FCM
ES824146	515732	FCM
ES824009	515732	FCM
ES823856	515732	FCM
ES823755	515732	FCM
ES824113	515732	FCM
ES824111	515732	FCM
ES823957	515732	FCM
ES823956	515732	FCM
ES823955	515732	FCM
ES823954	515732	FCM
ES823809	515732	FCM
ES823804	515732	FCM
ES824195	515732	FCM
ES824194	515732	FCM
ES824051	515732	FCM
ES824048	515732	FCM
ES823899	515732	FCM
ES823898	515732	FCM
ES823749	515732	FCM
ES824136	515732	FCM
ES823999	515732	FCM
ES823996	515732	FCM
