EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES860490	ESR10159
ES860490	ESR10155
ES860491	ESR10160
ES860492	ESR10160
ES860495	ESR10159
ES860496	ESR10163
ES860498	ESR10163
ES860498	ESR10158
ES860498	ESR10156
ES860499	ESR10161
ES860501	ESR10163
ES860501	ESR10160
ES860501	ESR10156
ES860502	ESR10162
ES860503	ESR10158
ES860503	ESR10157
ES860504	ESR10158
ES860504	ESR10156
ES860505	ESR10158
ES860506	ESR10156
ES860506	ESR10155
ES860507	ESR10161
ES860508	ESR10156
ES860511	ESR10156
ES860512	ESR10157
ES860513	ESR10162
ES860513	ESR10158
ES860514	ESR10163
ES860515	ESR10158
ES860515	ESR10155
ES860516	ESR10163
ES860516	ESR10155
ES860518	ESR10156
ES860519	ESR10161
ES860519	ESR10158
ES860520	ESR10163
ES860520	ESR10157
ES860520	ESR10155
ES860521	ESR10163
ES860521	ESR10157
ES860523	ESR10162
ES860523	ESR10156
ES860525	ESR10161
ES860525	ESR10158
ES860526	ESR10156
ES860527	ESR10162
ES860527	ESR10161
ES860530	ESR10161
ES860530	ESR10160
ES860530	ESR10157
ES860531	ESR10161
ES860532	ESR10163
ES860533	ESR10162
ES860533	ESR10160
ES860537	ESR10158
ES860540	ESR10158
ES860541	ESR10159
ES860542	ESR10163
ES860542	ESR10162
ES860542	ESR10155
ES860543	ESR10162
ES860543	ESR10160
ES860546	ESR10162
ES860548	ESR10161
ES860549	ESR10159
ES860549	ESR10155
ES860552	ESR10157
ES860553	ESR10155
ES860555	ESR10163
ES860555	ESR10162
ES860555	ESR10160
ES860555	ESR10158
ES860556	ESR10158
ES860558	ESR10162
ES860558	ESR10161
ES860558	ESR10159
ES860558	ESR10157
ES860559	ESR10155
ES860562	ESR10162
ES860563	ESR10158
ES860564	ESR10158
ES860564	ESR10156
ES860567	ESR10159
ES860567	ESR10157
ES860568	ESR10163
ES860569	ESR10161
ES860569	ESR10160
ES860570	ESR10156
ES860570	ESR10155
ES860573	ESR10159
ES860575	ESR10162
ES860575	ESR10156
ES860576	ESR10163
ES860577	ESR10159
ES860579	ESR10163
ES860579	ESR10159
ES860580	ESR10163
ES860580	ESR10158
ES860581	ESR10162
ES860581	ESR10161
ES860581	ESR10157
ES860582	ESR10160
ES860583	ESR10159
ES860583	ESR10156
ES860585	ESR10161
ES860585	ESR10155
ES860586	ESR10162
ES860586	ESR10161
ES860587	ESR10162
ES860588	ESR10163
ES860589	ESR10162
ES860589	ESR10159
ES860591	ESR10162
ES860591	ESR10161
ES860594	ESR10157
ES860596	ESR10163
ES860597	ESR10158
ES860598	ESR10159
ES860599	ESR10157
ES860599	ESR10156
ES860600	ESR10163
ES860601	ESR10156
ES860603	ESR10157
ES860603	ESR10156
ES860606	ESR10155
ES860607	ESR10157
ES860609	ESR10156
ES860611	ESR10156
ES860613	ESR10161
ES860614	ESR10158
ES860615	ESR10160
ES860615	ESR10159
ES860615	ESR10158
ES860619	ESR10160
ES860619	ESR10159
ES860619	ESR10157
ES860620	ESR10158
ES860620	ESR10157
ES860620	ESR10156
ES860622	ESR10163
ES860622	ESR10157
ES860625	ESR10163
ES860625	ESR10161
ES860627	ESR10155
ES860628	ESR10156
ES860628	ESR10155
ES860629	ESR10157
ES860637	ESR10159
ES860638	ESR10159
ES860639	ESR10162
ES860641	ESR10158
ES860641	ESR10156
ES860642	ESR10162
ES860642	ESR10159
ES860643	ESR10162
ES860645	ESR10161
ES860647	ESR10160
ES860647	ESR10155
ES860648	ESR10162
ES860648	ESR10157
ES860649	ESR10163
ES860649	ESR10157
ES815484	ESR13868
ES815512	ESR13868
ES815513	ESR13868
ES815521	ESR13868
ES815522	ESR13868
ES815526	ESR13868
ES815534	ESR13868
ES815536	ESR13868
ES815540	ESR13868
ES815552	ESR13868
ES815554	ESR13868
ES815562	ESR13868
ES815563	ESR13868
ES815565	ESR13868
ES815570	ESR13868
ES815574	ESR13868
ES815583	ESR13868
ES815584	ESR13868
ES815592	ESR13868
ES815595	ESR13868
ES815617	ESR13868
ES815632	ESR13868
ES815634	ESR13868
ES815646	ESR13868
ES815647	ESR13868
ES815650	ESR13868
ES815248	ESR13868
ES815254	ESR13868
ES815264	ESR13868
ES815265	ESR13868
ES815267	ESR13868
ES815271	ESR13868
ES815280	ESR13868
ES815289	ESR13868
ES815293	ESR13868
ES815299	ESR13868
ES815306	ESR13868
ES815307	ESR13868
ES815308	ESR13868
ES815310	ESR13868
ES815311	ESR13868
ES815331	ESR13868
ES815335	ESR13868
ES815337	ESR13868
ES815354	ESR13868
ES815358	ESR13868
ES815367	ESR13868
ES815375	ESR13868
ES815382	ESR13868
ES815396	ESR13868
ES815401	ESR13868
ES815429	ESR13868
ES815431	ESR13868
ES815432	ESR13868
ES815441	ESR13868
ES815450	ESR13868
ES815462	ESR13868
ES774500	ESR11530
ES774503	ESR11530
ES774504	ESR11530
ES860650	ESR10159
ES860651	ESR10156
ES860652	ESR10163
ES860652	ESR10160
ES860654	ESR10158
ES860655	ESR10161
ES860655	ESR10160
ES860656	ESR10163
ES860656	ESR10159
ES860657	ESR10155
ES860660	ESR10159
ES860660	ESR10158
ES860660	ESR10157
ES860660	ESR10155
ES860661	ESR10161
ES860661	ESR10157
ES860663	ESR10157
ES860663	ESR10156
ES860665	ESR10160
ES860666	ESR10160
ES860667	ESR10163
ES860667	ESR10158
ES860667	ESR10155
ES860668	ESR10159
ES860669	ESR10159
ES860669	ESR10157
ES860670	ESR10158
ES860671	ESR10159
ES860672	ESR10162
ES860672	ESR10157
ES860672	ESR10155
ES860674	ESR10163
ES860674	ESR10159
ES860674	ESR10156
ES860675	ESR10160
ES860675	ESR10155
ES860676	ESR10156
ES860677	ESR10162
ES860677	ESR10161
ES860677	ESR10155
ES860678	ESR10157
ES860679	ESR10159
ES860679	ESR10155
ES860680	ESR10160
ES860682	ESR10156
ES860684	ESR10162
ES860684	ESR10156
ES860686	ESR10160
ES860686	ESR10156
ES860689	ESR10160
ES860690	ESR10156
ES860691	ESR10160
ES860691	ESR10156
ES860691	ESR10155
ES860692	ESR10161
ES860692	ESR10160
ES860693	ESR10163
ES860693	ESR10159
ES860695	ESR10162
ES860695	ESR10155
ES860696	ESR10159
ES860697	ESR10159
ES860697	ESR10158
ES860698	ESR10156
ES860699	ESR10158
ES860699	ESR10157
ES860700	ESR10163
ES860703	ESR10161
ES860704	ESR10161
ES860705	ESR10163
ES860705	ESR10160
ES860705	ESR10156
ES860705	ESR10155
ES860707	ESR10156
ES860708	ESR10156
ES860709	ESR10163
ES860712	ESR10158
ES860712	ESR10155
ES860713	ESR10158
ES860714	ESR10156
ES860716	ESR10157
ES860718	ESR10159
ES860718	ESR10157
ES860719	ESR10158
ES860720	ESR10161
ES860720	ESR10156
ES860721	ESR10162
ES860721	ESR10161
ES860721	ESR10160
ES860721	ESR10159
ES860721	ESR10158
ES860723	ESR10157
ES860725	ESR10156
ES860727	ESR10157
ES860727	ESR10155
ES860729	ESR10157
ES860729	ESR10156
ES860730	ESR10158
ES860730	ESR10155
ES860733	ESR10162
ES860734	ESR10163
ES860734	ESR10159
ES860735	ESR10160
ES860736	ESR10163
ES860736	ESR10156
ES860737	ESR10163
ES860737	ESR10160
ES860737	ESR10159
ES860737	ESR10155
ES860738	ESR10159
ES860739	ESR10156
ES860740	ESR10163
ES860740	ESR10159
ES860742	ESR10162
ES860742	ESR10157
ES860743	ESR10162
ES860747	ESR10162
ES860747	ESR10158
ES860748	ESR10156
ES860749	ESR10163
ES860749	ESR10156
ES860751	ESR10161
ES860752	ESR10162
ES860753	ESR10161
ES860753	ESR10156
ES860753	ESR10155
ES860754	ESR10159
ES860754	ESR10157
ES860755	ESR10161
ES860755	ESR10159
ES860755	ESR10155
ES860756	ESR10161
ES860756	ESR10158
ES860756	ESR10156
ES860757	ESR10157
ES860758	ESR10161
ES860759	ESR10157
ES860760	ESR10159
ES860760	ESR10157
ES860761	ESR10157
ES860761	ESR10156
ES860761	ESR10155
ES860764	ESR10163
ES860764	ESR10158
ES860764	ESR10156
ES860764	ESR10155
ES860765	ESR10159
ES860768	ESR10155
ES860769	ESR10159
ES860770	ESR10162
ES860771	ESR10157
ES860773	ESR10160
ES860773	ESR10159
ES860773	ESR10156
ES860773	ESR10155
ES860774	ESR10159
ES860774	ESR10157
ES860776	ESR10160
ES860776	ESR10155
ES860777	ESR10155
ES860778	ESR10163
ES860778	ESR10155
ES860784	ESR10160
ES860784	ESR10156
ES860785	ESR10160
ES860785	ESR10156
ES860786	ESR10161
ES860786	ESR10157
ES860787	ESR10159
ES860787	ESR10157
ES860788	ESR10163
ES860788	ESR10161
ES860789	ESR10159
ES860789	ESR10158
ES860789	ESR10156
ES860790	ESR10157
ES860791	ESR10159
ES860793	ESR10158
ES860795	ESR10161
ES860796	ESR10157
ES860797	ESR10161
ES860797	ESR10155
ES860800	ESR10160
ES860800	ESR10156
ES860800	ESR10155
ES860801	ESR10163
ES860804	ESR10158
ES860805	ESR10159
ES860806	ESR10162
ES860808	ESR10155
ES860810	ESR10160
ES860811	ESR10163
ES860813	ESR10158
ES860815	ESR10159
ES860815	ESR10158
ES860817	ESR10155
ES860818	ESR10157
ES860819	ESR10157
ES860819	ESR10156
ES860820	ESR10157
ES860821	ESR10163
ES860822	ESR10161
ES860822	ESR10160
ES860824	ESR10163
ES860824	ESR10155
ES860825	ESR10162
ES860825	ESR10159
ES860825	ESR10155
ES860826	ESR10161
ES860826	ESR10160
ES860826	ESR10158
ES860826	ESR10156
ES860826	ESR10155
ES860827	ESR10160
ES860827	ESR10155
ES782600	ESR12055
ES782601	ESR12065
ES782602	ESR12059
ES782603	ESR12044
ES782603	ESR12043
ES782604	ESR12065
ES782604	ESR12059
ES782604	ESR12045
ES782605	ESR12047
ES782606	ESR12070
ES782607	ESR12060
ES782607	ESR12054
ES782609	ESR12058
ES782609	ESR12051
ES782610	ESR12074
ES782610	ESR12059
ES782610	ESR10163
ES782611	ESR12063
ES782614	ESR12055
ES782616	ESR12073
ES782616	ESR12054
ES782617	ESR12060
ES782618	ESR12045
ES782619	ESR12065
ES782619	ESR12059
ES782621	ESR12059
ES782621	ESR12053
ES782622	ESR12072
ES782623	ESR10163
ES782624	ESR10163
ES782625	ESR12057
ES782625	ESR12049
ES782626	ESR10163
ES782627	ESR12067
ES782628	ESR12060
ES782628	ESR12055
ES782628	ESR12054
ES782630	ESR12058
ES782630	ESR12051
ES782631	ESR12060
ES782633	ESR12059
ES782635	ESR12071
ES782636	ESR12072
ES782636	ESR12066
ES782637	ESR12054
ES782637	ESR12050
ES782638	ESR12059
ES782638	ESR10163
ES782639	ESR12065
ES782639	ESR10163
ES782643	ESR12066
ES782644	ESR12049
ES782645	ESR12052
ES782645	ESR10163
ES782646	ESR12065
ES782646	ESR12057
ES782646	ESR12045
ES782647	ESR12059
ES782647	ESR12045
ES782648	ESR12058
ES782649	ESR12053
ES782650	ESR12068
ES782652	ESR12061
ES782652	ESR12043
ES782653	ESR12061
ES782653	ESR12045
ES782654	ESR10163
ES782656	ESR12065
ES782659	ESR12074
ES782659	ESR12044
ES782660	ESR12063
ES782660	ESR12059
ES782662	ESR10163
ES782663	ESR12065
ES782667	ESR12075
ES782671	ESR12066
ES782673	ESR12074
ES782673	ESR12061
ES782673	ESR12059
ES782674	ESR12045
ES782676	ESR12077
ES782677	ESR12065
ES782677	ESR12055
ES782678	ESR12072
ES782679	ESR10163
ES782680	ESR12061
ES782680	ESR12059
ES782681	ESR12063
ES782682	ESR12062
ES782682	ESR12057
ES782686	ESR12059
ES782686	ESR12049
ES782688	ESR12065
ES782689	ESR10163
ES782691	ESR12061
ES782694	ESR12052
ES782695	ESR12059
ES782695	ESR10163
ES782696	ESR12076
ES782696	ESR12057
ES782697	ESR12070
ES782698	ESR12061
ES782698	ESR12053
ES782699	ESR12072
ES782700	ESR12069
ES782700	ESR12049
ES782701	ESR12061
ES782701	ESR12060
ES782702	ESR12049
ES782703	ESR12059
ES782705	ESR12064
ES782706	ESR12066
ES782706	ESR12059
ES782707	ESR12069
ES782708	ESR12065
ES782708	ESR12060
ES782709	ESR12065
ES782710	ESR12047
ES782711	ESR12077
ES782713	ESR12065
ES782713	ESR12046
ES782714	ESR12058
ES782714	ESR12054
ES782714	ESR12049
ES782715	ESR12052
ES782716	ESR12059
ES782716	ESR10163
ES782717	ESR12057
ES782717	ESR12048
ES782718	ESR12061
ES782718	ESR12058
ES782719	ESR12061
ES782719	ESR12054
ES782720	ESR12068
ES782720	ESR12062
ES782722	ESR10163
ES782723	ESR12057
ES782723	ESR12049
ES782726	ESR12065
ES782728	ESR12073
ES782729	ESR12074
ES782730	ESR12075
ES782732	ESR12061
ES782734	ESR12062
ES782735	ESR12069
ES782735	ESR12050
ES782735	ESR12049
ES782736	ESR12044
ES782737	ESR12075
ES782737	ESR12061
ES782739	ESR12059
ES782741	ESR12046
ES782743	ESR12065
ES782743	ESR12059
ES782744	ESR12061
ES782745	ESR12065
ES782746	ESR12065
ES782746	ESR12059
ES782747	ESR12061
ES782753	ESR12061
ES782754	ESR12065
ES782754	ESR12054
ES782755	ESR12072
ES782756	ESR12054
ES782757	ESR12074
ES782757	ESR12065
ES782757	ESR12061
ES782757	ESR12043
ES782758	ESR12063
ES782760	ESR12077
ES782760	ESR10163
ES782762	ESR12059
ES782763	ESR12054
ES782763	ESR12050
ES782763	ESR10163
ES782764	ESR12059
ES782765	ESR12063
ES782765	ESR12061
ES782766	ESR12045
ES782768	ESR12064
ES782769	ESR12072
ES782770	ESR12050
ES782772	ESR12045
ES782774	ESR12067
ES782775	ESR12060
ES782778	ESR12065
ES782778	ESR10163
ES782779	ESR10163
ES782781	ESR12065
ES782781	ESR10163
ES782782	ESR12060
ES782782	ESR12053
ES782785	ESR12065
ES782785	ESR12052
ES782785	ESR12043
ES782786	ESR12065
ES782788	ESR12070
ES782411	ESR12071
ES782411	ESR12055
ES782411	ESR12053
ES782412	ESR12062
ES782413	ESR10163
ES782414	ESR10163
ES782415	ESR12065
ES782415	ESR12063
ES782415	ESR12061
ES782416	ESR12057
ES782416	ESR12047
ES782416	ESR10163
ES782418	ESR12064
ES782418	ESR12055
ES782419	ESR12066
ES782419	ESR12062
ES782420	ESR12059
ES782420	ESR12049
ES782421	ESR12060
ES782425	ESR12061
ES782426	ESR12065
ES782426	ESR12056
ES782427	ESR12059
ES782428	ESR12065
ES782430	ESR12045
ES782431	ESR12065
ES782434	ESR12059
ES782434	ESR12054
ES782435	ESR12043
ES782436	ESR12063
ES782436	ESR12059
ES782438	ESR12067
ES782439	ESR12071
ES782439	ESR12065
ES782442	ESR12061
ES782442	ESR12044
ES782443	ESR12049
ES782444	ESR12059
ES782445	ESR12070
ES782445	ESR12067
ES782445	ESR12065
ES782446	ESR12055
ES782446	ESR10163
ES782447	ESR12062
ES782448	ESR10163
ES782450	ESR12075
ES782450	ESR12063
ES782452	ESR12065
ES782453	ESR12061
ES782454	ESR12056
ES782454	ESR10163
ES782455	ESR12059
ES782457	ESR12049
ES782458	ESR12048
ES782459	ESR12065
ES782460	ESR12064
ES782460	ESR12061
ES782462	ESR12073
ES782462	ESR10163
ES782463	ESR12043
ES782464	ESR12065
ES782464	ESR12059
ES782465	ESR12076
ES782465	ESR12062
ES782467	ESR12064
ES782469	ESR10163
ES782474	ESR12064
ES782475	ESR12072
ES782476	ESR12073
ES782476	ESR12059
ES782478	ESR12059
ES782478	ESR10163
ES782479	ESR12062
ES782479	ESR12061
ES782479	ESR12047
ES782479	ESR12045
ES782480	ESR12070
ES782481	ESR12059
ES782481	ESR10163
ES782482	ESR12059
ES782484	ESR12043
ES782485	ESR12049
ES782486	ESR12057
ES782487	ESR12077
ES782487	ESR12061
ES782487	ESR12059
ES782490	ESR12073
ES782490	ESR12049
ES782490	ESR10163
ES782491	ESR12065
ES782491	ESR10163
ES782494	ESR10163
ES782499	ESR12065
ES782499	ESR12045
ES782500	ESR12045
ES782501	ESR12077
ES782501	ESR12059
ES782503	ESR12046
ES782504	ESR12073
ES782504	ESR12049
ES782504	ESR10163
ES782505	ESR12061
ES782507	ESR12061
ES782508	ESR12077
ES782510	ESR12065
ES782510	ESR12046
ES782511	ESR12059
ES782512	ESR12044
ES782513	ESR12065
ES782513	ESR12061
ES782513	ESR12059
ES782514	ESR12061
ES782518	ESR12069
ES782518	ESR12050
ES782519	ESR12044
ES782520	ESR12061
ES782521	ESR12048
ES782522	ESR12059
ES782523	ESR12071
ES782523	ESR12065
ES782523	ESR12054
ES782524	ESR12046
ES782525	ESR12058
ES782527	ESR12057
ES782527	ESR12049
ES782528	ESR12061
ES782529	ESR12061
ES782531	ESR12046
ES782532	ESR12059
ES782532	ESR12054
ES782534	ESR12057
ES782535	ESR12076
ES782535	ESR12047
ES782537	ESR10163
ES782538	ESR12072
ES782538	ESR12066
ES782538	ESR12059
ES782539	ESR12069
ES782541	ESR12075
ES782541	ESR12059
ES782541	ESR12045
ES782542	ESR12045
ES782543	ESR12077
ES782543	ESR12067
ES782543	ESR12061
ES782544	ESR12055
ES782544	ESR12053
ES782544	ESR10163
ES782545	ESR12046
ES782551	ESR12061
ES782551	ESR10163
ES782552	ESR12062
ES782552	ESR12056
ES782553	ESR10163
ES782554	ESR12060
ES782555	ESR12049
ES782556	ESR12057
ES782556	ESR10163
ES782557	ESR12070
ES782558	ESR12064
ES782558	ESR12053
ES782559	ESR12066
ES782559	ESR12059
ES782560	ESR12073
ES782561	ESR12061
ES782561	ESR12060
ES782562	ESR12059
ES782563	ESR12065
ES782563	ESR10163
ES782564	ESR12067
ES782565	ESR12071
ES782566	ESR12068
ES782566	ESR12062
ES782566	ESR12056
ES782567	ESR12059
ES782567	ESR12050
ES782568	ESR12074
ES782569	ESR12057
ES782570	ESR12057
ES782570	ESR10163
ES782571	ESR12077
ES782571	ESR10163
ES782572	ESR12061
ES782572	ESR12055
ES782572	ESR12054
ES782574	ESR12058
ES782574	ESR12054
ES782574	ESR12051
ES782575	ESR12059
ES782576	ESR12045
ES782577	ESR12076
ES782577	ESR12048
ES782578	ESR10163
ES782579	ESR12054
ES782582	ESR12043
ES782583	ESR10163
ES782587	ESR12072
ES782587	ESR12062
ES782587	ESR12059
ES782589	ESR12059
ES782589	ESR10163
ES782590	ESR12065
ES782590	ESR12059
ES782590	ESR12057
ES782593	ESR12061
ES782593	ESR12055
ES782595	ESR12059
ES782595	ESR12058
ES782596	ESR12061
ES782597	ESR12075
ES782597	ESR12057
ES782597	ESR12049
ES774437	ESR11530
ES774470	ESR11530
ES774472	ESR11530
ES774474	ESR11530
ES774476	ESR11530
ES774483	ESR11530
ES774486	ESR11530
ES782791	ESR12050
ES782792	ESR12059
ES782792	ESR12043
ES782793	ESR12063
ES782794	ESR10163
ES782795	ESR12067
ES782795	ESR10163
ES782798	ESR12059
ES782798	ESR10163
ES782799	ESR12060
ES782800	ESR12059
ES782801	ESR12057
ES782802	ESR12070
ES782805	ESR12059
ES782806	ESR12074
ES782806	ESR12052
ES782809	ESR12061
ES782812	ESR12058
ES782812	ESR12054
ES782812	ESR10163
ES782813	ESR12043
ES782814	ESR12075
ES782814	ESR12065
ES782816	ESR12067
ES782817	ESR12060
ES782818	ESR12068
ES782819	ESR12073
ES782819	ESR12069
ES782819	ESR12059
ES782819	ESR12051
ES782820	ESR12061
ES782820	ESR12059
ES782821	ESR12045
ES782823	ESR12077
ES782823	ESR12065
ES782824	ESR12061
ES782824	ESR12059
ES782825	ESR12066
ES782826	ESR12059
ES782827	ESR12060
ES782828	ESR12063
ES782828	ESR12045
ES782829	ESR12062
ES782830	ESR12070
ES815186	ESR13868
ES815189	ESR13868
ES815203	ESR13868
ES815207	ESR13868
ES782300	ESR12068
ES782302	ESR12061
ES782302	ESR12043
ES782303	ESR12075
ES782303	ESR10163
ES782305	ESR12065
ES782305	ESR10163
ES782308	ESR12049
ES782309	ESR12060
ES782309	ESR12052
ES782312	ESR12065
ES782313	ESR12059
ES782313	ESR10163
ES782314	ESR12068
ES782314	ESR12046
ES782315	ESR12054
ES782315	ESR12049
ES782316	ESR12060
ES782317	ESR12059
ES782319	ESR12059
ES782321	ESR12056
ES782322	ESR12073
ES782323	ESR12061
ES782324	ESR12059
ES782325	ESR12065
ES782326	ESR12070
ES782327	ESR12059
ES782327	ESR12055
ES782328	ESR12066
ES782329	ESR12050
ES782330	ESR12059
ES782331	ESR12045
ES782332	ESR12065
ES782332	ESR12048
ES782332	ESR12045
ES782333	ESR12065
ES782335	ESR12068
ES782336	ESR12058
ES782336	ESR12049
ES782338	ESR12061
ES782338	ESR12059
ES782338	ESR12045
ES782339	ESR12062
ES782340	ESR12061
ES782341	ESR12071
ES782341	ESR12055
ES782341	ESR12053
ES782343	ESR12073
ES782343	ESR12059
ES782343	ESR12049
ES782344	ESR12059
ES782344	ESR10163
ES782345	ESR12061
ES782345	ESR12059
ES782346	ESR12059
ES782346	ESR12047
ES782346	ESR12045
ES782347	ESR12059
ES782349	ESR10163
ES782350	ESR12050
ES782350	ESR10163
ES782353	ESR12062
ES782353	ESR12047
ES782355	ESR10163
ES782356	ESR12072
ES782356	ESR12066
ES782357	ESR12050
ES782357	ESR12049
ES782358	ESR12043
ES782359	ESR12063
ES782359	ESR12057
ES782362	ESR12064
ES782363	ESR12068
ES782366	ESR12049
ES782367	ESR12061
ES782368	ESR12067
ES782369	ESR12065
ES782371	ESR12059
ES782371	ESR12058
ES782371	ESR12050
ES782372	ESR12052
ES782372	ESR12044
ES782373	ESR12059
ES782374	ESR12076
ES782374	ESR12057
ES782374	ESR12048
ES782374	ESR12047
ES782375	ESR12058
ES782376	ESR12065
ES782376	ESR12054
ES782376	ESR12053
ES782378	ESR12049
ES782379	ESR12061
ES782379	ESR12044
ES782381	ESR12047
ES782382	ESR12077
ES782383	ESR12061
ES782384	ESR12072
ES782384	ESR12068
ES782384	ESR12066
ES782388	ESR12065
ES782388	ESR12062
ES782388	ESR12045
ES782389	ESR12065
ES782389	ESR12061
ES782390	ESR12071
ES782390	ESR12064
ES782390	ESR10163
ES782392	ESR12073
ES782393	ESR12065
ES782393	ESR12052
ES782394	ESR12075
ES782394	ESR12065
ES782394	ESR12063
ES782394	ESR12059
ES782394	ESR12045
ES782394	ESR10163
ES782395	ESR12059
ES782396	ESR12065
ES782397	ESR12053
ES782401	ESR12065
ES782402	ESR12061
ES782402	ESR12045
ES782402	ESR10163
ES782403	ESR12070
ES782406	ESR12073
ES782406	ESR12059
ES782407	ESR12061
ES782407	ESR12060
ES782407	ESR12044
ES782407	ESR10163
ES782408	ESR12063
ES782408	ESR12057
ES782408	ESR10163
ES782409	ESR12076
ES782409	ESR12057
ES860219	ESR10155
ES860220	ESR10163
ES860220	ESR10160
ES860220	ESR10155
ES860221	ESR10163
ES860222	ESR10161
ES860222	ESR10159
ES860222	ESR10158
ES860222	ESR10157
ES860223	ESR10162
ES860224	ESR10160
ES860224	ESR10156
ES860227	ESR10158
ES860228	ESR10161
ES860228	ESR10160
ES860231	ESR10158
ES860231	ESR10157
ES860232	ESR10162
ES860233	ESR10161
ES860234	ESR10163
ES860234	ESR10155
ES860235	ESR10162
ES860235	ESR10158
ES860236	ESR10157
ES860236	ESR10155
ES860238	ESR10160
ES860238	ESR10156
ES860239	ESR10163
ES860245	ESR10160
ES860245	ESR10159
ES860245	ESR10158
ES860245	ESR10156
ES860247	ESR10156
ES860249	ESR10159
ES860250	ESR10158
ES860250	ESR10156
ES860251	ESR10157
ES860253	ESR10158
ES860254	ESR10160
ES860254	ESR10159
ES860254	ESR10158
ES860256	ESR10158
ES860259	ESR10162
ES860260	ESR10156
ES860261	ESR10162
ES860263	ESR10160
ES860264	ESR10158
ES860266	ESR10159
ES860267	ESR10162
ES860267	ESR10159
ES860267	ESR10158
ES860267	ESR10157
ES860268	ESR10162
ES860268	ESR10156
ES860269	ESR10159
ES860271	ESR10160
ES860272	ESR10155
ES860273	ESR10155
ES860274	ESR10156
ES860275	ESR10161
ES860275	ESR10155
ES860276	ESR10161
ES860277	ESR10163
ES860277	ESR10158
ES860279	ESR10163
ES860279	ESR10157
ES860282	ESR10161
ES860283	ESR10163
ES860285	ESR10163
ES860286	ESR10156
ES860287	ESR10163
ES860291	ESR10157
ES860291	ESR10155
ES860292	ESR10163
ES860292	ESR10158
ES860292	ESR10157
ES860293	ESR10156
ES860294	ESR10159
ES860294	ESR10155
ES860295	ESR10163
ES860295	ESR10160
ES860295	ESR10157
ES860298	ESR10163
ES860299	ESR10157
ES860299	ESR10156
ES860299	ESR10155
ES860300	ESR10156
ES860301	ESR10160
ES860301	ESR10158
ES860302	ESR10155
ES860304	ESR10163
ES860304	ESR10161
ES860305	ESR10157
ES860307	ESR10163
ES860307	ESR10160
ES860307	ESR10158
ES860310	ESR10161
ES860310	ESR10159
ES860310	ESR10155
ES860311	ESR10156
ES860312	ESR10160
ES860314	ESR10163
ES860314	ESR10161
ES860315	ESR10159
ES860315	ESR10157
ES860315	ESR10155
ES860316	ESR10160
ES860316	ESR10158
ES860317	ESR10162
