EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES1035588		EXP14705		ELISA	Parsed	2634
ES1035598		EXP14705		ELISA	Parsed	2634
ES1035599		EXP14705		ELISA	Parsed	2634
ES1035603		EXP14705		ELISA	Parsed	2634
ES1035605		EXP14705		ELISA	Parsed	2634
ES1035611		EXP14705		ELISA	Parsed	2634
ES1035615		EXP14705		ELISA	Parsed	2634
ES1035616		EXP14705		ELISA	Parsed	2634
ES1035619		EXP14705		ELISA	Parsed	2634
ES1035625		EXP14705		ELISA	Parsed	2634
ES1035631		EXP14705		ELISA	Parsed	2634
ES1035642		EXP14705		ELISA	Parsed	2634
ES1035652		EXP14705		ELISA	Parsed	2634
ES1035659		EXP14705		ELISA	Parsed	2634
ES1035661		EXP14705		ELISA	Parsed	2634
ES1035672		EXP14705		ELISA	Parsed	2634
ES1035674		EXP14705		ELISA	Parsed	2634
ES1035675		EXP14705		ELISA	Parsed	2634
ES1035689		EXP14705		ELISA	Parsed	2634
ES1035695		EXP14705		ELISA	Parsed	2634
ES1035700		EXP14705		ELISA	Parsed	2634
ES1035715		EXP14705		ELISA	Parsed	2634
ES1035717		EXP14705		ELISA	Parsed	2634
ES1035730		EXP14705		ELISA	Parsed	2634
ES1035744		EXP14705		ELISA	Parsed	2634
ES1035746		EXP14705		ELISA	Parsed	2634
ES1035749		EXP14705		ELISA	Parsed	2634
ES1035758		EXP14705		ELISA	Parsed	2634
ES1035767		EXP14705		ELISA	Parsed	2634
ES1035769		EXP14705		ELISA	Parsed	2634
ES1035789		EXP14705		ELISA	Parsed	2634
ES1035797		EXP14705		ELISA	Parsed	2634
ES1036009		EXP14705		ELISA	Parsed	2634
ES1036011		EXP14705		ELISA	Parsed	2634
ES1036016		EXP14705		ELISA	Parsed	2634
ES1036027		EXP14705		ELISA	Parsed	2634
ES1036048		EXP14705		ELISA	Parsed	2634
ES1036063		EXP14705		ELISA	Parsed	2634
ES1036077		EXP14705		ELISA	Parsed	2634
ES1036088		EXP14705		ELISA	Parsed	2634
ES1036093		EXP14705		ELISA	Parsed	2634
ES1036106		EXP14705		ELISA	Parsed	2634
ES1036109		EXP14705		ELISA	Parsed	2634
ES1036126		EXP14705		ELISA	Parsed	2634
ES1036127		EXP14705		ELISA	Parsed	2634
ES1036151		EXP14705		ELISA	Parsed	2634
ES1036155		EXP14705		ELISA	Parsed	2634
ES1036159		EXP14705		ELISA	Parsed	2634
ES1036165		EXP14705		ELISA	Parsed	2634
ES1036174		EXP14705		ELISA	Parsed	2634
ES1036176		EXP14705		ELISA	Parsed	2634
ES1036192		EXP14705		ELISA	Parsed	2634
ES1036193		EXP14705		ELISA	Parsed	2634
ES1031467	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031470	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031471	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031473	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031478	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031483	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031486	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031494	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031501	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031506	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031508	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031511	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031526	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031541	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031544	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031549	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031552	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031558	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031596	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031606	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031619	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031620	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031633	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031634	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1036206		EXP14705		ELISA	Parsed	2634
ES1036218		EXP14705		ELISA	Parsed	2634
ES1036221		EXP14705		ELISA	Parsed	2634
ES1036233		EXP14705		ELISA	Parsed	2634
ES1036237		EXP14705		ELISA	Parsed	2634
ES1036249		EXP14705		ELISA	Parsed	2634
ES1036265		EXP14705		ELISA	Parsed	2634
ES1036276		EXP14705		ELISA	Parsed	2634
ES1036282		EXP14705		ELISA	Parsed	2634
ES1036286		EXP14705		ELISA	Parsed	2634
ES1036289		EXP14705		ELISA	Parsed	2634
ES1036292		EXP14705		ELISA	Parsed	2634
ES1036293		EXP14705		ELISA	Parsed	2634
ES1036304		EXP14705		ELISA	Parsed	2634
ES1036313		EXP14705		ELISA	Parsed	2634
ES1036318		EXP14705		ELISA	Parsed	2634
ES1036325		EXP14705		ELISA	Parsed	2634
ES1036331		EXP14705		ELISA	Parsed	2634
ES1036332		EXP14705		ELISA	Parsed	2634
ES1036345		EXP14705		ELISA	Parsed	2634
ES1036359		EXP14705		ELISA	Parsed	2634
ES1036374		EXP14705		ELISA	Parsed	2634
ES1036375		EXP14705		ELISA	Parsed	2634
ES1036379		EXP14705		ELISA	Parsed	2634
ES1036380		EXP14705		ELISA	Parsed	2634
ES1036385		EXP14705		ELISA	Parsed	2634
ES1036388		EXP14705		ELISA	Parsed	2634
ES1036393		EXP14705		ELISA	Parsed	2634
ES1035815		EXP14705		ELISA	Parsed	2634
ES1035824		EXP14705		ELISA	Parsed	2634
ES1035834		EXP14705		ELISA	Parsed	2634
ES1035837		EXP14705		ELISA	Parsed	2634
ES1035841		EXP14705		ELISA	Parsed	2634
ES1035872		EXP14705		ELISA	Parsed	2634
ES1035874		EXP14705		ELISA	Parsed	2634
ES1035878		EXP14705		ELISA	Parsed	2634
ES1035898		EXP14705		ELISA	Parsed	2634
ES1035912		EXP14705		ELISA	Parsed	2634
ES1035913		EXP14705		ELISA	Parsed	2634
ES1035915		EXP14705		ELISA	Parsed	2634
ES1035929		EXP14705		ELISA	Parsed	2634
ES1035931		EXP14705		ELISA	Parsed	2634
ES1035947		EXP14705		ELISA	Parsed	2634
ES1035948		EXP14705		ELISA	Parsed	2634
ES1035952		EXP14705		ELISA	Parsed	2634
ES1035957		EXP14705		ELISA	Parsed	2634
ES1035958		EXP14705		ELISA	Parsed	2634
ES1035959		EXP14705		ELISA	Parsed	2634
ES1035966		EXP14705		ELISA	Parsed	2634
ES1035974		EXP14705		ELISA	Parsed	2634
ES1035979		EXP14705		ELISA	Parsed	2634
ES1035981		EXP14705		ELISA	Parsed	2634
ES1062758		EXP14794		OTHER	Not_Parsed	2634
ES1062764		EXP14794		OTHER	Not_Parsed	2634
ES1062773		EXP14794		OTHER	Not_Parsed	2634
ES1062775		EXP14794		OTHER	Not_Parsed	2634
ES1062780		EXP14794		OTHER	Not_Parsed	2634
ES1062790		EXP14794		OTHER	Not_Parsed	2634
ES1062802		EXP14794		OTHER	Not_Parsed	2634
ES1062812		EXP14794		OTHER	Not_Parsed	2634
ES1062814		EXP14794		OTHER	Not_Parsed	2634
ES1062838		EXP14794		OTHER	Not_Parsed	2634
ES1062847		EXP14794		OTHER	Not_Parsed	2634
ES1062850		EXP14794		OTHER	Not_Parsed	2634
ES1062860		EXP14794		OTHER	Not_Parsed	2634
ES1062864		EXP14794		OTHER	Not_Parsed	2634
ES1036406		EXP14705		ELISA	Parsed	2634
ES1036415		EXP14705		ELISA	Parsed	2634
ES1036431		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036438		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036454		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036465		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036473		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036487		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036489		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036504		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036511		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036521		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036530		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036532		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036558		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036559		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036568		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036570		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036571		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036576		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036577		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036585		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036587		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036597		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1060456		EXP14782	111-038-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060466		EXP14782	111-048-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060482		EXP14782	111-057-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060495		EXP14782	222-010-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060526		EXP14782	222-053-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060527		EXP14782	222-056-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060529		EXP14782	222-057-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060535		EXP14782	222-060-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060537		EXP14782	222-061-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060539		EXP14782	222-062-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1031308	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031314	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031320	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031337	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031340	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031344	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031346	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031353	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031356	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031364	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031365	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031387	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031410	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031422	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031424	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031429	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031432	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031444	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031445	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1036601		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036605		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036606		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036637		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036643		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036659		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036660		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036666		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036673		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036675		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036679		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036682		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036698		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036705		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036706		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036711		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036712		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036715		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036733		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036744		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036751		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036767		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036768		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036770		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036771		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036776		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036785		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036788		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036789		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036804		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036806		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1035295		EXP14705		ELISA	Parsed	2634
ES1035297		EXP14705		ELISA	Parsed	2634
ES1035302		EXP14705		ELISA	Parsed	2634
ES1035307		EXP14705		ELISA	Parsed	2634
ES1035310		EXP14705		ELISA	Parsed	2634
ES1035313		EXP14705		ELISA	Parsed	2634
ES1035315		EXP14705		ELISA	Parsed	2634
ES1035328		EXP14705		ELISA	Parsed	2634
ES1035342		EXP14705		ELISA	Parsed	2634
ES1035347		EXP14705		ELISA	Parsed	2634
ES1035350		EXP14705		ELISA	Parsed	2634
ES1035360		EXP14705		ELISA	Parsed	2634
ES1035368		EXP14705		ELISA	Parsed	2634
ES1035384		EXP14705		ELISA	Parsed	2634
ES1035389		EXP14705		ELISA	Parsed	2634
ES1035393		EXP14705		ELISA	Parsed	2634
ES1035395		EXP14705		ELISA	Parsed	2634
ES1035396		EXP14705		ELISA	Parsed	2634
ES1035400		EXP14705		ELISA	Parsed	2634
ES1035407		EXP14705		ELISA	Parsed	2634
ES1035412		EXP14705		ELISA	Parsed	2634
ES1035417		EXP14705		ELISA	Parsed	2634
ES1035422		EXP14705		ELISA	Parsed	2634
ES1035429		EXP14705		ELISA	Parsed	2634
ES1035430		EXP14705		ELISA	Parsed	2634
ES1035433		EXP14705		ELISA	Parsed	2634
ES1035436		EXP14705		ELISA	Parsed	2634
ES1035466		EXP14705		ELISA	Parsed	2634
ES1035472		EXP14705		ELISA	Parsed	2634
ES1035477		EXP14705		ELISA	Parsed	2634
ES1035479		EXP14705		ELISA	Parsed	2634
ES1035486		EXP14705		ELISA	Parsed	2634
ES1035487		EXP14705		ELISA	Parsed	2634
ES1035491		EXP14705		ELISA	Parsed	2634
ES1031278	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031279	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1035505		EXP14705		ELISA	Parsed	2634
ES1035515		EXP14705		ELISA	Parsed	2634
ES1035521		EXP14705		ELISA	Parsed	2634
ES1035522		EXP14705		ELISA	Parsed	2634
ES1035523		EXP14705		ELISA	Parsed	2634
ES1035527		EXP14705		ELISA	Parsed	2634
ES1035529		EXP14705		ELISA	Parsed	2634
ES1035538		EXP14705		ELISA	Parsed	2634
ES1035568		EXP14705		ELISA	Parsed	2634
ES1035571		EXP14705		ELISA	Parsed	2634
ES1035578		EXP14705		ELISA	Parsed	2634
ES1035579		EXP14705		ELISA	Parsed	2634
ES1035586		EXP14705		ELISA	Parsed	2634
ES1035589		EXP14705		ELISA	Parsed	2634
ES1035622		EXP14705		ELISA	Parsed	2634
ES1035646		EXP14705		ELISA	Parsed	2634
ES1035663		EXP14705		ELISA	Parsed	2634
ES1035668		EXP14705		ELISA	Parsed	2634
ES1035677		EXP14705		ELISA	Parsed	2634
ES1035679		EXP14705		ELISA	Parsed	2634
ES1035681		EXP14705		ELISA	Parsed	2634
ES1035690		EXP14705		ELISA	Parsed	2634
ES1035698		EXP14705		ELISA	Parsed	2634
ES1035703		EXP14705		ELISA	Parsed	2634
ES1035722		EXP14705		ELISA	Parsed	2634
ES1035723		EXP14705		ELISA	Parsed	2634
ES1035724		EXP14705		ELISA	Parsed	2634
ES1035725		EXP14705		ELISA	Parsed	2634
ES1035733		EXP14705		ELISA	Parsed	2634
ES1035734		EXP14705		ELISA	Parsed	2634
ES1035741		EXP14705		ELISA	Parsed	2634
ES1035745		EXP14705		ELISA	Parsed	2634
ES1035754		EXP14705		ELISA	Parsed	2634
ES1035763		EXP14705		ELISA	Parsed	2634
ES1035765		EXP14705		ELISA	Parsed	2634
ES1035771		EXP14705		ELISA	Parsed	2634
ES1035783		EXP14705		ELISA	Parsed	2634
ES1035785		EXP14705		ELISA	Parsed	2634
ES1035788		EXP14705		ELISA	Parsed	2634
ES1035793		EXP14705		ELISA	Parsed	2634
ES1035794		EXP14705		ELISA	Parsed	2634
ES1035799		EXP14705		ELISA	Parsed	2634
ES1036002		EXP14705		ELISA	Parsed	2634
ES1036010		EXP14705		ELISA	Parsed	2634
ES1036014		EXP14705		ELISA	Parsed	2634
ES1036015		EXP14705		ELISA	Parsed	2634
ES1036020		EXP14705		ELISA	Parsed	2634
ES1036023		EXP14705		ELISA	Parsed	2634
ES1036029		EXP14705		ELISA	Parsed	2634
ES1036049		EXP14705		ELISA	Parsed	2634
ES1036056		EXP14705		ELISA	Parsed	2634
ES1036057		EXP14705		ELISA	Parsed	2634
ES1036064		EXP14705		ELISA	Parsed	2634
ES1036067		EXP14705		ELISA	Parsed	2634
ES1036071		EXP14705		ELISA	Parsed	2634
ES1036082		EXP14705		ELISA	Parsed	2634
ES1036085		EXP14705		ELISA	Parsed	2634
ES1036099		EXP14705		ELISA	Parsed	2634
ES1036105		EXP14705		ELISA	Parsed	2634
ES1036125		EXP14705		ELISA	Parsed	2634
ES1036128		EXP14705		ELISA	Parsed	2634
ES1036129		EXP14705		ELISA	Parsed	2634
ES1036133		EXP14705		ELISA	Parsed	2634
ES1036160		EXP14705		ELISA	Parsed	2634
ES1036162		EXP14705		ELISA	Parsed	2634
ES1036180		EXP14705		ELISA	Parsed	2634
ES1036183		EXP14705		ELISA	Parsed	2634
ES1036198		EXP14705		ELISA	Parsed	2634
ES1031475	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031479	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031490	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031507	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031509	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031512	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031515	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031524	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031530	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031536	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031542	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031546	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031554	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031557	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031561	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031562	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031563	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031570	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031574	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031580	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031583	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031586	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031587	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031589	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031591	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031601	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031609	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031611	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031622	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031638	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1036219		EXP14705		ELISA	Parsed	2634
ES1036252		EXP14705		ELISA	Parsed	2634
ES1036268		EXP14705		ELISA	Parsed	2634
ES1036271		EXP14705		ELISA	Parsed	2634
ES1036296		EXP14705		ELISA	Parsed	2634
ES1036297		EXP14705		ELISA	Parsed	2634
ES1036314		EXP14705		ELISA	Parsed	2634
ES1036336		EXP14705		ELISA	Parsed	2634
ES1036346		EXP14705		ELISA	Parsed	2634
ES1036349		EXP14705		ELISA	Parsed	2634
ES1036350		EXP14705		ELISA	Parsed	2634
ES1036355		EXP14705		ELISA	Parsed	2634
ES1036362		EXP14705		ELISA	Parsed	2634
ES1036364		EXP14705		ELISA	Parsed	2634
ES1036370		EXP14705		ELISA	Parsed	2634
ES1036384		EXP14705		ELISA	Parsed	2634
ES1036386		EXP14705		ELISA	Parsed	2634
ES1036387		EXP14705		ELISA	Parsed	2634
ES1036389		EXP14705		ELISA	Parsed	2634
ES1036396		EXP14705		ELISA	Parsed	2634
ES1035800		EXP14705		ELISA	Parsed	2634
ES1035805		EXP14705		ELISA	Parsed	2634
ES1035806		EXP14705		ELISA	Parsed	2634
ES1035811		EXP14705		ELISA	Parsed	2634
ES1035812		EXP14705		ELISA	Parsed	2634
ES1035822		EXP14705		ELISA	Parsed	2634
ES1035827		EXP14705		ELISA	Parsed	2634
ES1035828		EXP14705		ELISA	Parsed	2634
ES1035842		EXP14705		ELISA	Parsed	2634
ES1035861		EXP14705		ELISA	Parsed	2634
ES1035880		EXP14705		ELISA	Parsed	2634
ES1035886		EXP14705		ELISA	Parsed	2634
ES1035889		EXP14705		ELISA	Parsed	2634
ES1035892		EXP14705		ELISA	Parsed	2634
ES1035901		EXP14705		ELISA	Parsed	2634
ES1035902		EXP14705		ELISA	Parsed	2634
ES1035905		EXP14705		ELISA	Parsed	2634
ES1035944		EXP14705		ELISA	Parsed	2634
ES1035949		EXP14705		ELISA	Parsed	2634
ES1035978		EXP14705		ELISA	Parsed	2634
ES1035984		EXP14705		ELISA	Parsed	2634
ES1035986		EXP14705		ELISA	Parsed	2634
ES1035996		EXP14705		ELISA	Parsed	2634
ES1062753		EXP14794		OTHER	Not_Parsed	2634
ES1062754		EXP14794		OTHER	Not_Parsed	2634
ES1062763		EXP14794		OTHER	Not_Parsed	2634
ES1062767		EXP14794		OTHER	Not_Parsed	2634
ES1062772		EXP14794		OTHER	Not_Parsed	2634
ES1062784		EXP14794		OTHER	Not_Parsed	2634
ES1062788		EXP14794		OTHER	Not_Parsed	2634
ES1062792		EXP14794		OTHER	Not_Parsed	2634
ES1062815		EXP14794		OTHER	Not_Parsed	2634
