EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES1035436	ESR11302
ES1035436	ESR11299
ES1035437	ESR11300
ES1035439	ESR11302
ES1035443	ESR11304
ES1035443	ESR11301
ES1035443	ESR11300
ES1035443	ESR11299
ES1035444	ESR11300
ES1035450	ESR11304
ES1035450	ESR11302
ES1035451	ESR11302
ES1035452	ESR11302
ES1035453	ESR11302
ES1035454	ESR11301
ES1035459	ESR11300
ES1035460	ESR11299
ES1035463	ESR11304
ES1035463	ESR11299
ES1035466	ESR11303
ES1035466	ESR11301
ES1035467	ESR11303
ES1035467	ESR11302
ES1035469	ESR11304
ES1035469	ESR11300
ES1035470	ESR11302
ES1035471	ESR11299
ES1035475	ESR11301
ES1035476	ESR11304
ES1035476	ESR11302
ES1035478	ESR11304
ES1035478	ESR11301
ES1035479	ESR11302
ES1035479	ESR11301
ES1035480	ESR11300
ES1035483	ESR11301
ES1035483	ESR11299
ES1035486	ESR11304
ES1035486	ESR11302
ES1035487	ESR11301
ES1035487	ESR11300
ES1035488	ESR11301
ES1035488	ESR11300
ES1035490	ESR11301
ES1035491	ESR11302
ES1035492	ESR11300
ES1035493	ESR11299
ES1035496	ESR11303
ES1031262	ESR17706
ES1031262	ESR17681
ES1031263	ESR17699
ES1031263	ESR17679
ES1031264	ESR17702
ES1031264	ESR17701
ES1031264	ESR17688
ES1031265	ESR17702
ES1031266	ESR17708
ES1031266	ESR17675
ES1031267	ESR17699
ES1031267	ESR17697
ES1031267	ESR17694
ES1031267	ESR17679
ES1031267	ESR17674
ES1031268	ESR17687
ES1031268	ESR17684
ES1031269	ESR17685
ES1031269	ESR17684
ES1031269	ESR17679
ES1031270	ESR17695
ES1031270	ESR17686
ES1031270	ESR17683
ES1031270	ESR17680
ES1031270	ESR17675
ES1031271	ESR17707
ES1031271	ESR17673
ES1031273	ESR17677
ES1031273	ESR17675
ES1031273	ESR17674
ES1031274	ESR17706
ES1031274	ESR17699
ES1031274	ESR17679
ES1031275	ESR17688
ES1031275	ESR17676
ES1031276	ESR17678
ES1031276	ESR17675
ES1031276	ESR17673
ES1031277	ESR17700
ES1031277	ESR17698
ES1031277	ESR17675
ES1031277	ESR17674
ES1031278	ESR17705
ES1031278	ESR17698
ES1031278	ESR17697
ES1031278	ESR17695
ES1031278	ESR17686
ES1031278	ESR17683
ES1031279	ESR17708
ES1031279	ESR17677
ES1035501	ESR11299
ES1035502	ESR11302
ES1035502	ESR11301
ES1035504	ESR11304
ES1035505	ESR11299
ES1035506	ESR11303
ES1035508	ESR11300
ES1035509	ESR11303
ES1035509	ESR11300
ES1035509	ESR11299
ES1035511	ESR11300
ES1035512	ESR11300
ES1035513	ESR11300
ES1035516	ESR11301
ES1035516	ESR11300
ES1035518	ESR11302
ES1035518	ESR11299
ES1035520	ESR11302
ES1035521	ESR11301
ES1035523	ESR11304
ES1035526	ESR11302
ES1035527	ESR11303
ES1035528	ESR11300
ES1035529	ESR11301
ES1035530	ESR11300
ES1035532	ESR11301
ES1035533	ESR11299
ES1035534	ESR11301
ES1035536	ESR11301
ES1035537	ESR11302
ES1035537	ESR11299
ES1035540	ESR11302
ES1035543	ESR11304
ES1035543	ESR11303
ES1035544	ESR11304
ES1035546	ESR11304
ES1035548	ESR11302
ES1035550	ESR11303
ES1035553	ESR11301
ES1035554	ESR11304
ES1035555	ESR11301
ES1035556	ESR11302
ES1035557	ESR11304
ES1035558	ESR11303
ES1035561	ESR11301
ES1035562	ESR11302
ES1035568	ESR11300
ES1035570	ESR11301
ES1035570	ESR11300
ES1035571	ESR11302
ES1035572	ESR11299
ES1035574	ESR11302
ES1035575	ESR11304
ES1035576	ESR11300
ES1035582	ESR11303
ES1035582	ESR11299
ES1035585	ESR11303
ES1035585	ESR11301
ES1035586	ESR11304
ES1035587	ESR11301
ES1035587	ESR11299
ES1035589	ESR11303
ES1035589	ESR11302
ES1035589	ESR11301
ES1035590	ESR11304
ES1035590	ESR11302
ES1035591	ESR11303
ES1035591	ESR11302
ES1035592	ESR11301
ES1035594	ESR11302
ES1035594	ESR11301
ES1035595	ESR11299
ES1035596	ESR11303
ES1035596	ESR11302
ES1035597	ESR11299
ES1035601	ESR11303
ES1035601	ESR11299
ES1035603	ESR11301
ES1035603	ESR11300
ES1035605	ESR11304
ES1035605	ESR11301
ES1035606	ESR11304
ES1035607	ESR11299
ES1035608	ESR11303
ES1035608	ESR11301
ES1035608	ESR11300
ES1035609	ESR11301
ES1035611	ESR11299
ES1035612	ESR11304
ES1035612	ESR11302
ES1035613	ESR11303
ES1035616	ESR11302
ES1035616	ESR11300
ES1035616	ESR11299
ES1035620	ESR11301
ES1035621	ESR11301
ES1035624	ESR11299
ES1035626	ESR11303
ES1035626	ESR11300
ES1035626	ESR11299
ES1035631	ESR11300
ES1035633	ESR11304
ES1035633	ESR11303
ES1035635	ESR11303
ES1035635	ESR11300
ES1035636	ESR11303
ES1035636	ESR11302
ES1035636	ESR11300
ES1035637	ESR11303
ES1035640	ESR11304
ES1035640	ESR11300
ES1035644	ESR11304
ES1035645	ESR11304
ES1035645	ESR11303
ES1035647	ESR11304
ES1035648	ESR11300
ES1035650	ESR11303
ES1035653	ESR11302
ES1035654	ESR11304
ES1035654	ESR11300
ES1035655	ESR11302
ES1035655	ESR11301
ES1035655	ESR11300
ES1035656	ESR11303
ES1035656	ESR11302
ES1035656	ESR11300
ES1035656	ESR11299
ES1035657	ESR11303
ES1035660	ESR11300
ES1035665	ESR11303
ES1035666	ESR11303
ES1035667	ESR11299
ES1035669	ESR11301
ES1035670	ESR11303
ES1035672	ESR11304
ES1035672	ESR11299
ES1035674	ESR11304
ES1035674	ESR11303
ES1035676	ESR11304
ES1035676	ESR11299
ES1035677	ESR11302
ES1035678	ESR11304
ES1035678	ESR11302
ES1035681	ESR11301
ES1035682	ESR11299
ES1035683	ESR11301
ES1035685	ESR11300
ES1035690	ESR11304
ES1035691	ESR11302
ES1035692	ESR11304
ES1035693	ESR11300
ES1035693	ESR11299
ES1035694	ESR11304
ES1035700	ESR11301
ES1035700	ESR11299
ES1035702	ESR11304
ES1035702	ESR11303
ES1035702	ESR11302
ES1035702	ESR11300
ES1035708	ESR11304
ES1035713	ESR11301
ES1035714	ESR11302
ES1035715	ESR11300
ES1035717	ESR11304
ES1035721	ESR11304
ES1035721	ESR11299
ES1035722	ESR11304
ES1035723	ESR11302
ES1035730	ESR11300
ES1035730	ESR11299
ES1035731	ESR11304
ES1035731	ESR11302
ES1035731	ESR11299
ES1035733	ESR11304
ES1035735	ESR11300
ES1035736	ESR11301
ES1035736	ESR11300
ES1035736	ESR11299
ES1035738	ESR11303
ES1035738	ESR11302
ES1035738	ESR11300
ES1035740	ESR11299
ES1035741	ESR11304
ES1035741	ESR11302
ES1035744	ESR11300
ES1035745	ESR11304
ES1035745	ESR11302
ES1035746	ESR11302
ES1035750	ESR11304
ES1035750	ESR11300
ES1035751	ESR11302
ES1035755	ESR11303
ES1035756	ESR11304
ES1035756	ESR11302
ES1035756	ESR11300
ES1035758	ESR11304
ES1035758	ESR11301
ES1035759	ESR11303
ES1035759	ESR11299
ES1035760	ESR11301
ES1035761	ESR11304
ES1035762	ESR11304
ES1035762	ESR11299
ES1035763	ESR11304
ES1035765	ESR11304
ES1035765	ESR11299
ES1035766	ESR11300
ES1035766	ESR11299
ES1035768	ESR11304
ES1035768	ESR11302
ES1035768	ESR11301
ES1035772	ESR11303
ES1035773	ESR11300
ES1035775	ESR11301
ES1035779	ESR11303
ES1035782	ESR11304
ES1035784	ESR11304
ES1035784	ESR11302
ES1035784	ESR11301
ES1035784	ESR11300
ES1035785	ESR11302
ES1035785	ESR11301
ES1035786	ESR11300
ES1035787	ESR11304
ES1035788	ESR11302
ES1035789	ESR11304
ES1035794	ESR11300
ES1035796	ESR11300
ES1036002	ESR11303
ES1036009	ESR11304
ES1036013	ESR11301
ES1036014	ESR11301
ES1036015	ESR11303
ES1036018	ESR11304
ES1036019	ESR11304
ES1036019	ESR11299
ES1036020	ESR11304
ES1036020	ESR11299
ES1036023	ESR11302
ES1036024	ESR11304
ES1036027	ESR11299
ES1036029	ESR11301
ES1036030	ESR11299
ES1036031	ESR11301
ES1036034	ESR11304
ES1036034	ESR11301
ES1036039	ESR11300
ES1036040	ESR11300
ES1036041	ESR11303
ES1036041	ESR11300
ES1036042	ESR11304
ES1036045	ESR11300
ES1036049	ESR11300
ES1036050	ESR11303
ES1036051	ESR11301
ES1036053	ESR11304
ES1036056	ESR11303
ES1036056	ESR11302
ES1036057	ESR11302
ES1036058	ESR11301
ES1036059	ESR11299
ES1036060	ESR11304
ES1036061	ESR11304
ES1036061	ESR11300
ES1036063	ESR11304
ES1036064	ESR11304
ES1036066	ESR11302
ES1036067	ESR11302
ES1036070	ESR11299
ES1036072	ESR11302
ES1036072	ESR11300
ES1036074	ESR11300
ES1036076	ESR11300
ES1036077	ESR11304
ES1036077	ESR11301
ES1036077	ESR11299
ES1036078	ESR11303
ES1036078	ESR11299
ES1036079	ESR11302
ES1036079	ESR11300
ES1036080	ESR11299
ES1036082	ESR11299
ES1036083	ESR11301
ES1036084	ESR11302
ES1036085	ESR11301
ES1036086	ESR11304
ES1036086	ESR11303
ES1036086	ESR11299
ES1036090	ESR11304
ES1036092	ESR11301
ES1036093	ESR11301
ES1036094	ESR11300
ES1036095	ESR11304
ES1036097	ESR11299
ES1036098	ESR11301
ES1036099	ESR11303
ES1036101	ESR11302
ES1036104	ESR11303
ES1036105	ESR11300
ES1036105	ESR11299
ES1036106	ESR11303
ES1036106	ESR11302
ES1036107	ESR11304
ES1036107	ESR11299
ES1036108	ESR11299
ES1036109	ESR11303
ES1036114	ESR11304
ES1036115	ESR11300
ES1036116	ESR11303
ES1036118	ESR11304
ES1036119	ESR11302
ES1036122	ESR11299
ES1036124	ESR11302
ES1036125	ESR11302
ES1036126	ESR11303
ES1036126	ESR11302
ES1036129	ESR11304
ES1036130	ESR11303
ES1036133	ESR11301
ES1036137	ESR11300
ES1036139	ESR11301
ES1036140	ESR11304
ES1036141	ESR11301
ES1036141	ESR11299
ES1036142	ESR11303
ES1036144	ESR11299
ES1036145	ESR11303
ES1036145	ESR11302
ES1036145	ESR11300
ES1036147	ESR11300
ES1036148	ESR11302
ES1036149	ESR11304
ES1036149	ESR11300
ES1036150	ESR11304
ES1036150	ESR11301
ES1036152	ESR11300
ES1036153	ESR11300
ES1036154	ESR11300
ES1036157	ESR11301
ES1036158	ESR11304
ES1036158	ESR11302
ES1036159	ESR11302
ES1036160	ESR11301
ES1036163	ESR11303
ES1036163	ESR11299
ES1036164	ESR11304
ES1036165	ESR11301
ES1036166	ESR11303
ES1036170	ESR11303
ES1036174	ESR11303
ES1036174	ESR11299
ES1036175	ESR11304
ES1036175	ESR11300
ES1036175	ESR11299
ES1036176	ESR11304
ES1036178	ESR11301
ES1036179	ESR11302
ES1036179	ESR11300
ES1036180	ESR11301
ES1036182	ESR11304
ES1036182	ESR11302
ES1036182	ESR11301
ES1036182	ESR11299
ES1036184	ESR11302
ES1036184	ESR11300
ES1036184	ESR11299
ES1036185	ESR11304
ES1036189	ESR11304
ES1036189	ESR11302
ES1036193	ESR11303
ES1036194	ESR11304
ES1036194	ESR11299
ES1036195	ESR11299
ES1036196	ESR11303
ES1036196	ESR11301
ES1036199	ESR11304
ES1036199	ESR11302
ES1031461	ESR17687
ES1031461	ESR17681
ES1031462	ESR17695
ES1031462	ESR17675
ES1031463	ESR17692
ES1031463	ESR17680
ES1031463	ESR17678
ES1031464	ESR17673
ES1031465	ESR17703
ES1031465	ESR17685
ES1031465	ESR17677
ES1031465	ESR17674
ES1031465	ESR17673
ES1031466	ESR17686
ES1031466	ESR17681
ES1031467	ESR17699
ES1031467	ESR17691
ES1031467	ESR17677
ES1031468	ESR17677
ES1031469	ESR17688
ES1031469	ESR17679
ES1031470	ESR17705
ES1031470	ESR17697
ES1031470	ESR17690
ES1031470	ESR17677
ES1031471	ESR17690
ES1031471	ESR17685
ES1031472	ESR17686
ES1031472	ESR17679
ES1031472	ESR17676
ES1031473	ESR17688
ES1031474	ESR17686
ES1031474	ESR17673
ES1031475	ESR17698
ES1031475	ESR17678
ES1031475	ESR17674
ES1031476	ESR17699
ES1031476	ESR17686
ES1031476	ESR17685
ES1031476	ESR17675
ES1031477	ESR17699
ES1031477	ESR17679
ES1031478	ESR17696
ES1031478	ESR17691
ES1031478	ESR17675
ES1031479	ESR17684
ES1031480	ESR17686
ES1031482	ESR17705
ES1031482	ESR17697
ES1031482	ESR17680
ES1031482	ESR17675
ES1031483	ESR17705
ES1031483	ESR17695
ES1031483	ESR17688
ES1031483	ESR17685
ES1031483	ESR17680
ES1031484	ESR17691
ES1031485	ESR17687
ES1031486	ESR17707
ES1031487	ESR17698
ES1031487	ESR17683
ES1031488	ESR17703
ES1031488	ESR17683
ES1031489	ESR17695
ES1031490	ESR17706
ES1031490	ESR17696
ES1031490	ESR17693
ES1031490	ESR17685
ES1031490	ESR17684
ES1031491	ESR17686
ES1031491	ESR17675
ES1031492	ESR17707
ES1031492	ESR17699
ES1031492	ESR17695
ES1031493	ESR17704
ES1031494	ESR17698
ES1031494	ESR17695
ES1031494	ESR17673
ES1031495	ESR17699
ES1031495	ESR17697
ES1031495	ESR17695
ES1031495	ESR17675
ES1031496	ESR17702
ES1031496	ESR17698
ES1031496	ESR17691
ES1031496	ESR17684
ES1031496	ESR17675
ES1031497	ESR17685
ES1031498	ESR17673
ES1031499	ESR17686
ES1031501	ESR17697
ES1031501	ESR17673
ES1031502	ESR17686
ES1031502	ESR17677
ES1031503	ESR17693
ES1031503	ESR17681
ES1031504	ESR17704
ES1031504	ESR17674
ES1031504	ESR17673
ES1031505	ESR17699
ES1031505	ESR17680
ES1031506	ESR17686
ES1031506	ESR17685
ES1031506	ESR17673
ES1031507	ESR17690
ES1031507	ESR17686
ES1031507	ESR17685
ES1031508	ESR17681
ES1031510	ESR17698
ES1031510	ESR17679
ES1031510	ESR17678
ES1031512	ESR17675
ES1031513	ESR17698
ES1031513	ESR17689
ES1031513	ESR17683
ES1031513	ESR17680
ES1031513	ESR17679
ES1031514	ESR17696
ES1031515	ESR17702
ES1031515	ESR17699
ES1031515	ESR17688
ES1031515	ESR17687
ES1031515	ESR17686
ES1031515	ESR17677
ES1031516	ESR17707
ES1031516	ESR17704
ES1031516	ESR17686
ES1031517	ESR17683
ES1031518	ESR17705
ES1031518	ESR17698
ES1031518	ESR17688
ES1031518	ESR17680
ES1031519	ESR17708
ES1031519	ESR17703
ES1031519	ESR17698
ES1031519	ESR17690
ES1031519	ESR17688
ES1031520	ESR17696
ES1031520	ESR17693
ES1031520	ESR17691
ES1031520	ESR17682
ES1031521	ESR17699
ES1031521	ESR17688
ES1031521	ESR17685
ES1031521	ESR17675
ES1031522	ESR17702
ES1031522	ESR17698
ES1031523	ESR17704
ES1031523	ESR17701
ES1031523	ESR17688
ES1031523	ESR17686
ES1031523	ESR17683
ES1031523	ESR17674
ES1031524	ESR17695
ES1031524	ESR17690
ES1031525	ESR17694
ES1031525	ESR17688
ES1031525	ESR17685
ES1031525	ESR17674
ES1031525	ESR17673
ES1031526	ESR17706
ES1031526	ESR17696
ES1031526	ESR17681
ES1031526	ESR17677
ES1031527	ESR17702
ES1031527	ESR17696
ES1031527	ESR17682
ES1031528	ESR17701
ES1031528	ESR17700
ES1031528	ESR17692
ES1031530	ESR17698
ES1031530	ESR17689
ES1031530	ESR17680
ES1031531	ESR17695
ES1031531	ESR17677
ES1031531	ESR17674
ES1031533	ESR17702
ES1031533	ESR17675
ES1031534	ESR17680
ES1031535	ESR17702
ES1031535	ESR17679
ES1031535	ESR17678
ES1031535	ESR17673
ES1031537	ESR17705
ES1031537	ESR17686
ES1031537	ESR17679
ES1031538	ESR17693
ES1031538	ESR17679
ES1031538	ESR17677
ES1031538	ESR17676
ES1031539	ESR17685
ES1031539	ESR17676
ES1031540	ESR17688
ES1031540	ESR17686
ES1031540	ESR17680
ES1031540	ESR17677
ES1031540	ESR17675
ES1031541	ESR17674
ES1031544	ESR17698
ES1031544	ESR17696
ES1031546	ESR17702
ES1031546	ESR17698
ES1031546	ESR17688
ES1031546	ESR17680
ES1031547	ESR17702
ES1031547	ESR17686
ES1031547	ESR17679
ES1031548	ESR17698
ES1031548	ESR17694
ES1031548	ESR17690
ES1031549	ESR17694
ES1031549	ESR17688
ES1031549	ESR17680
ES1031550	ESR17676
ES1031551	ESR17679
ES1031551	ESR17675
ES1031552	ESR17688
ES1031552	ESR17683
ES1031552	ESR17677
ES1031553	ESR17701
ES1031553	ESR17700
ES1031553	ESR17685
ES1031554	ESR17697
ES1031554	ESR17690
ES1031554	ESR17689
ES1031554	ESR17688
ES1031555	ESR17708
ES1031555	ESR17705
ES1031555	ESR17699
ES1031555	ESR17695
ES1031555	ESR17674
ES1031556	ESR17687
ES1031556	ESR17684
ES1031556	ESR17679
ES1031556	ESR17675
ES1031557	ESR17693
ES1031557	ESR17686
ES1031557	ESR17676
ES1031558	ESR17695
ES1031558	ESR17680
ES1031559	ESR17688
ES1031559	ESR17678
ES1031559	ESR17674
ES1031560	ESR17685
ES1031560	ESR17683
ES1031561	ESR17702
ES1031561	ESR17699
ES1031562	ESR17698
ES1031562	ESR17682
ES1031562	ESR17677
ES1031564	ESR17698
ES1031564	ESR17683
ES1031564	ESR17677
ES1031565	ESR17707
ES1031565	ESR17692
ES1031565	ESR17680
ES1031565	ESR17678
ES1031566	ESR17702
ES1031566	ESR17695
ES1031566	ESR17685
ES1031567	ESR17708
ES1031567	ESR17688
ES1031567	ESR17677
ES1031568	ESR17677
ES1031569	ESR17688
ES1031570	ESR17686
ES1031570	ESR17680
ES1031570	ESR17679
ES1031570	ESR17675
ES1031571	ESR17688
ES1031571	ESR17674
ES1031572	ESR17703
ES1031573	ESR17703
ES1031573	ESR17680
ES1031574	ESR17702
ES1031574	ESR17677
ES1031574	ESR17676
ES1031575	ESR17706
ES1031575	ESR17688
ES1031576	ESR17688
ES1031576	ESR17679
ES1031577	ESR17701
ES1031577	ESR17688
ES1031577	ESR17679
ES1031578	ESR17705
ES1031578	ESR17688
ES1031579	ESR17702
ES1031579	ESR17697
ES1031579	ESR17690
ES1031580	ESR17696
ES1031580	ESR17693
ES1031581	ESR17691
ES1031582	ESR17680
ES1031583	ESR17698
ES1031583	ESR17692
ES1031583	ESR17688
ES1031583	ESR17685
ES1031584	ESR17697
ES1031585	ESR17708
ES1031585	ESR17703
ES1031585	ESR17683
ES1031585	ESR17680
ES1031585	ESR17673
ES1031586	ESR17699
ES1031586	ESR17687
ES1031586	ESR17685
ES1031586	ESR17684
ES1031586	ESR17681
ES1031587	ESR17698
ES1031587	ESR17687
ES1031587	ESR17684
ES1031587	ESR17679
ES1031587	ESR17676
ES1031587	ESR17675
ES1031588	ESR17702
ES1031588	ESR17680
ES1031588	ESR17677
ES1031589	ESR17701
ES1031589	ESR17686
ES1031589	ESR17679
ES1031590	ESR17705
ES1031590	ESR17673
ES1031591	ESR17698
ES1031591	ESR17680
ES1031591	ESR17679
ES1031591	ESR17677
ES1031592	ESR17693
ES1031593	ESR17686
ES1031593	ESR17675
ES1031594	ESR17695
ES1031594	ESR17673
ES1031595	ESR17704
ES1031595	ESR17700
ES1031595	ESR17678
ES1031596	ESR17673
ES1031597	ESR17699
ES1031597	ESR17680
ES1031598	ESR17702
ES1031598	ESR17698
ES1031598	ESR17696
ES1031598	ESR17676
ES1031599	ESR17687
ES1031600	ESR17704
ES1031600	ESR17692
ES1031600	ESR17673
ES1031601	ESR17707
ES1031601	ESR17688
ES1031601	ESR17675
ES1031602	ESR17702
ES1031602	ESR17697
ES1031603	ESR17688
ES1031603	ESR17680
ES1031603	ESR17677
ES1031604	ESR17686
ES1031604	ESR17679
ES1031605	ESR17693
ES1031605	ESR17691
ES1031605	ESR17685
ES1031606	ESR17707
ES1031606	ESR17679
ES1031607	ESR17700
ES1031608	ESR17698
ES1031608	ESR17680
ES1031608	ESR17675
ES1031609	ESR17708
ES1031611	ESR17702
ES1031611	ESR17687
ES1031611	ESR17679
ES1031612	ESR17686
ES1031612	ESR17685
ES1031612	ESR17673
ES1031614	ESR17698
ES1031614	ESR17679
ES1031614	ESR17673
ES1031615	ESR17689
ES1031615	ESR17688
ES1031615	ESR17680
ES1031615	ESR17674
ES1031616	ESR17706
ES1031616	ESR17688
ES1031617	ESR17691
ES1031617	ESR17676
ES1031618	ESR17704
ES1031618	ESR17683
ES1031618	ESR17678
ES1031619	ESR17673
ES1031620	ESR17702
ES1031620	ESR17679
ES1031620	ESR17675
ES1031621	ESR17705
ES1031621	ESR17683
ES1031622	ESR17698
ES1031622	ESR17682
ES1031623	ESR17686
ES1031623	ESR17684
ES1031623	ESR17676
ES1031624	ESR17704
ES1031624	ESR17700
ES1031624	ESR17698
ES1031624	ESR17686
ES1031624	ESR17679
ES1031624	ESR17677
ES1031625	ESR17679
ES1031625	ESR17678
ES1031626	ESR17705
ES1031626	ESR17699
ES1031626	ESR17683
ES1031627	ESR17677
ES1031627	ESR17673
ES1031629	ESR17696
ES1031629	ESR17693
ES1031629	ESR17675
ES1031630	ESR17701
ES1031630	ESR17683
ES1031630	ESR17677
ES1031630	ESR17674
ES1031631	ESR17701
ES1031631	ESR17698
ES1031631	ESR17677
ES1031631	ESR17675
ES1031634	ESR17702
ES1031634	ESR17688
ES1031635	ESR17698
ES1031635	ESR17679
ES1031636	ESR17678
ES1031636	ESR17677
ES1031637	ESR17686
ES1031638	ESR17708
ES1031638	ESR17685
ES1031638	ESR17683
ES1031638	ESR17679
ES1031639	ESR17708
ES1031639	ESR17705
ES1031639	ESR17698
ES1031639	ESR17690
ES1036200	ESR11300
ES1036201	ESR11304
ES1036201	ESR11303
ES1036203	ESR11300
ES1036206	ESR11299
ES1036210	ESR11304
ES1036211	ESR11302
ES1036213	ESR11304
ES1036213	ESR11303
ES1036215	ESR11304
ES1036216	ESR11304
ES1036217	ESR11304
ES1036218	ESR11304
ES1036218	ESR11299
ES1036219	ESR11302
ES1036220	ESR11304
ES1036223	ESR11304
ES1036223	ESR11302
ES1036226	ESR11301
ES1036226	ESR11300
ES1036226	ESR11299
ES1036227	ESR11299
ES1036228	ESR11300
ES1036229	ESR11303
ES1036229	ESR11302
ES1036231	ESR11299
ES1036234	ESR11299
ES1036235	ESR11304
ES1036235	ESR11303
ES1036237	ESR11304
ES1036240	ESR11301
ES1036241	ESR11304
ES1036241	ESR11300
ES1036242	ESR11304
ES1036245	ESR11303
ES1036247	ESR11302
ES1036251	ESR11301
ES1036252	ESR11304
ES1036253	ESR11299
ES1036255	ESR11300
ES1036256	ESR11304
ES1036256	ESR11303
ES1036257	ESR11304
ES1036257	ESR11302
ES1036263	ESR11300
ES1036264	ESR11304
ES1036264	ESR11301
ES1036265	ESR11301
ES1036266	ESR11301
ES1036267	ESR11299
ES1036268	ESR11301
ES1036271	ESR11303
ES1036273	ESR11299
ES1036274	ESR11302
ES1036275	ESR11303
ES1036276	ESR11300
ES1036280	ESR11300
ES1036281	ESR11303
ES1036281	ESR11302
ES1036281	ESR11300
ES1036283	ESR11302
ES1036283	ESR11301
ES1036284	ESR11299
ES1036285	ESR11301
ES1036286	ESR11304
ES1036286	ESR11300
ES1036287	ESR11302
ES1036287	ESR11300
ES1036287	ESR11299
ES1036289	ESR11302
ES1036290	ESR11300
ES1036291	ESR11304
ES1036292	ESR11299
ES1036293	ESR11300
ES1036294	ESR11303
ES1036294	ESR11301
ES1036294	ESR11300
ES1036296	ESR11300
ES1036297	ESR11303
ES1036298	ESR11304
ES1036298	ESR11300
ES1036301	ESR11304
ES1036303	ESR11302
ES1036304	ESR11304
ES1036304	ESR11299
ES1036305	ESR11301
ES1036310	ESR11302
ES1036311	ESR11303
ES1036312	ESR11304
ES1036312	ESR11301
ES1036313	ESR11303
ES1036313	ESR11302
ES1036313	ESR11301
ES1036314	ESR11302
ES1036314	ESR11300
ES1036316	ESR11300
ES1036318	ESR11302
ES1036319	ESR11304
ES1036321	ESR11304
ES1036323	ESR11304
ES1036323	ESR11300
ES1036324	ESR11301
ES1036325	ESR11304
ES1036325	ESR11302
ES1036327	ESR11302
ES1036329	ESR11302
ES1036331	ESR11300
ES1036333	ESR11302
ES1036334	ESR11300
ES1036336	ESR11304
ES1036337	ESR11302
ES1036338	ESR11304
ES1036344	ESR11304
ES1036348	ESR11299
ES1036350	ESR11303
ES1036351	ESR11300
ES1036352	ESR11303
ES1036352	ESR11300
ES1036353	ESR11301
ES1036358	ESR11300
ES1036359	ESR11302
ES1036361	ESR11303
ES1036361	ESR11301
ES1036363	ESR11304
ES1036364	ESR11303
ES1036369	ESR11301
ES1036370	ESR11304
ES1036371	ESR11300
ES1036372	ESR11304
ES1036375	ESR11304
ES1036375	ESR11300
ES1036377	ESR11304
ES1036377	ESR11302
ES1036379	ESR11304
ES1036381	ESR11301
ES1036382	ESR11303
ES1036382	ESR11302
