EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES823430	587719	PUBLIC REPOSITORY
ES823424	587719	PUBLIC REPOSITORY
ES823413	587719	PUBLIC REPOSITORY
ES717744	344527	VIRUS NEUTRALIZATION
ES717712	344527	VIRUS NEUTRALIZATION
ES717710	344527	VIRUS NEUTRALIZATION
ES717708	344527	VIRUS NEUTRALIZATION
ES717707	344527	VIRUS NEUTRALIZATION
ES717701	344527	VIRUS NEUTRALIZATION
ES717677	344527	VIRUS NEUTRALIZATION
ES717673	344527	VIRUS NEUTRALIZATION
ES717668	344527	VIRUS NEUTRALIZATION
ES736009	388488	MBAA
ES736007	388488	MBAA
ES735991	388488	MBAA
ES735990	388488	MBAA
ES735968	388488	MBAA
ES735967	388488	MBAA
ES735963	388488	MBAA
ES735961	388488	MBAA
ES735955	388488	MBAA
ES735954	388488	MBAA
ES735945	388488	MBAA
ES735941	388488	MBAA
ES735933	388488	MBAA
ES736088	388490	MBAA
ES736076	388490	MBAA
ES736071	388490	MBAA
ES736066	388490	MBAA
ES736065	388490	MBAA
ES736060	388490	MBAA
ES736051	388490	MBAA
ES736104	388491	MBAA
ES736103	388491	MBAA
ES736097	388491	MBAA
ES753783	404356	FCM
ES753778	404356	FCM
ES753772	404356	FCM
ES753765	404356	FCM
ES753764	404356	FCM
ES753763	404356	FCM
ES753912	404356	FCM
ES753882	404356	FCM
ES753863	404356	FCM
ES753834	404356	FCM
ES753805	404356	FCM
ES753795	404356	FCM
ES753790	404356	FCM
ES753789	404356	FCM
ES753786	404357	FCM
ES753785	404357	FCM
ES753778	404357	FCM
ES753762	404357	FCM
ES753897	404357	FCM
ES753888	404357	FCM
ES753887	404357	FCM
ES753886	404357	FCM
ES753881	404357	FCM
ES753866	404357	FCM
ES753862	404357	FCM
ES753859	404357	FCM
ES753853	404357	FCM
ES753851	404357	FCM
ES753845	404357	FCM
ES753836	404357	FCM
ES753835	404357	FCM
ES753824	404357	FCM
ES753817	404357	FCM
ES753810	404357	FCM
ES753796	404357	FCM
ES753795	404357	FCM
ES753777	404358	FCM
ES753773	404358	FCM
ES753762	404358	FCM
ES753761	404358	FCM
ES753912	404358	FCM
ES753905	404358	FCM
ES753898	404358	FCM
ES753888	404358	FCM
ES753863	404358	FCM
ES753860	404358	FCM
ES753831	404358	FCM
ES753826	404358	FCM
ES753807	404358	FCM
ES753795	404358	FCM
ES753790	404358	FCM
ES753787	404359	FCM
ES753784	404359	FCM
ES753783	404359	FCM
ES753778	404359	FCM
ES753771	404359	FCM
ES753766	404359	FCM
ES753915	404359	FCM
ES753907	404359	FCM
ES753873	404359	FCM
ES753865	404359	FCM
ES753860	404359	FCM
ES753853	404359	FCM
ES753839	404359	FCM
ES753835	404359	FCM
ES753833	404359	FCM
ES753829	404359	FCM
ES753825	404359	FCM
ES753810	404359	FCM
ES753805	404359	FCM
ES753801	404359	FCM
ES753768	404360	FCM
ES753764	404360	FCM
ES753760	404360	FCM
ES753759	404360	FCM
ES753900	404360	FCM
ES753880	404360	FCM
ES753874	404360	FCM
ES753868	404360	FCM
ES753867	404360	FCM
ES753858	404360	FCM
ES753855	404360	FCM
ES753850	404360	FCM
ES753840	404360	FCM
ES753838	404360	FCM
ES753833	404360	FCM
ES753831	404360	FCM
ES753830	404360	FCM
ES753823	404360	FCM
ES753820	404360	FCM
ES753812	404360	FCM
ES753803	404360	FCM
ES753788	404361	FCM
ES753761	404361	FCM
ES753913	404361	FCM
ES753911	404361	FCM
ES753907	404361	FCM
ES753896	404361	FCM
ES753888	404361	FCM
ES753880	404361	FCM
ES753875	404361	FCM
ES753847	404361	FCM
ES753845	404361	FCM
ES753834	404361	FCM
ES753833	404361	FCM
ES753826	404361	FCM
ES753816	404361	FCM
ES753810	404361	FCM
ES753783	404362	FCM
ES753775	404362	FCM
ES753764	404362	FCM
ES753911	404362	FCM
ES753902	404362	FCM
ES753892	404362	FCM
ES753878	404362	FCM
ES753874	404362	FCM
ES753872	404362	FCM
ES753865	404362	FCM
ES753851	404362	FCM
ES753835	404362	FCM
ES753822	404362	FCM
ES753819	404362	FCM
ES753817	404362	FCM
ES753813	404362	FCM
ES753807	404362	FCM
ES753806	404362	FCM
ES753805	404362	FCM
ES753804	404362	FCM
ES753798	404362	FCM
ES753788	404363	FCM
ES753784	404363	FCM
ES753783	404363	FCM
ES753775	404363	FCM
ES753763	404363	FCM
ES753910	404363	FCM
ES753888	404363	FCM
ES753884	404363	FCM
ES753865	404363	FCM
ES753861	404363	FCM
ES753849	404363	FCM
ES753847	404363	FCM
ES753844	404363	FCM
ES753838	404363	FCM
ES753835	404363	FCM
ES753817	404363	FCM
ES753814	404363	FCM
ES753801	404363	FCM
ES753791	404363	FCM
ES753772	404364	FCM
ES753766	404364	FCM
ES753760	404364	FCM
ES753905	404364	FCM
ES753902	404364	FCM
ES753901	404364	FCM
ES753885	404364	FCM
ES753881	404364	FCM
ES753856	404364	FCM
ES753851	404364	FCM
ES753846	404364	FCM
ES753827	404364	FCM
ES753825	404364	FCM
ES753817	404364	FCM
ES753810	404364	FCM
ES753780	404365	FCM
ES753774	404365	FCM
ES753761	404365	FCM
ES753760	404365	FCM
ES753759	404365	FCM
ES753892	404365	FCM
ES753888	404365	FCM
ES753876	404365	FCM
ES753874	404365	FCM
ES753869	404365	FCM
ES753864	404365	FCM
ES753861	404365	FCM
ES753856	404365	FCM
ES753855	404365	FCM
ES753849	404365	FCM
ES753835	404365	FCM
ES753821	404365	FCM
ES753814	404365	FCM
ES753803	404365	FCM
ES753788	404366	FCM
ES753776	404366	FCM
ES753774	404366	FCM
ES753771	404366	FCM
ES753761	404366	FCM
ES753915	404366	FCM
ES753908	404366	FCM
ES753899	404366	FCM
ES753897	404366	FCM
ES753868	404366	FCM
ES753852	404366	FCM
ES753851	404366	FCM
ES753847	404366	FCM
ES753844	404366	FCM
ES753809	404366	FCM
ES753806	404366	FCM
ES753803	404366	FCM
ES753800	404366	FCM
ES753799	404366	FCM
ES753786	404367	FCM
ES753782	404367	FCM
ES753778	404367	FCM
ES753776	404367	FCM
ES753769	404367	FCM
ES753761	404367	FCM
ES753760	404367	FCM
ES753912	404367	FCM
ES753911	404367	FCM
ES753905	404367	FCM
ES753898	404367	FCM
ES753895	404367	FCM
ES753892	404367	FCM
ES753878	404367	FCM
ES753876	404367	FCM
ES753864	404367	FCM
ES753853	404367	FCM
ES753843	404367	FCM
ES753840	404367	FCM
ES753822	404367	FCM
ES753820	404367	FCM
ES753815	404367	FCM
ES753809	404367	FCM
ES753789	404367	FCM
ES753787	404368	FCM
ES753785	404368	FCM
ES753781	404368	FCM
ES753778	404368	FCM
ES753768	404368	FCM
ES753764	404368	FCM
ES753915	404368	FCM
ES753914	404368	FCM
ES753900	404368	FCM
ES753893	404368	FCM
ES753887	404368	FCM
ES753883	404368	FCM
ES753878	404368	FCM
ES753868	404368	FCM
ES753862	404368	FCM
ES753830	404368	FCM
ES753785	404369	FCM
ES753784	404369	FCM
ES753773	404369	FCM
ES753913	404369	FCM
ES753908	404369	FCM
ES753884	404369	FCM
ES753879	404369	FCM
ES753875	404369	FCM
ES753871	404369	FCM
ES753865	404369	FCM
ES753848	404369	FCM
ES753844	404369	FCM
ES753840	404369	FCM
ES753837	404369	FCM
ES753831	404369	FCM
ES753821	404369	FCM
ES753816	404369	FCM
ES753814	404369	FCM
ES753810	404369	FCM
ES753809	404369	FCM
ES753793	404369	FCM
ES753785	404370	FCM
ES753775	404370	FCM
ES753766	404370	FCM
ES753763	404370	FCM
ES753762	404370	FCM
ES753761	404370	FCM
ES753912	404370	FCM
ES753900	404370	FCM
ES753897	404370	FCM
ES753888	404370	FCM
ES753868	404370	FCM
ES753861	404370	FCM
ES753854	404370	FCM
ES753850	404370	FCM
ES753847	404370	FCM
ES753831	404370	FCM
ES753829	404370	FCM
ES753821	404370	FCM
ES753816	404370	FCM
ES753800	404370	FCM
ES753780	404371	FCM
ES753759	404371	FCM
ES753907	404371	FCM
ES753901	404371	FCM
ES753897	404371	FCM
ES753891	404371	FCM
ES753884	404371	FCM
ES753878	404371	FCM
ES753875	404371	FCM
ES753862	404371	FCM
ES753856	404371	FCM
ES753848	404371	FCM
ES753841	404371	FCM
ES753823	404371	FCM
ES753819	404371	FCM
ES753817	404371	FCM
ES753815	404371	FCM
ES753814	404371	FCM
ES753810	404371	FCM
ES753788	404372	FCM
ES753906	404372	FCM
ES753901	404372	FCM
ES753899	404372	FCM
ES753898	404372	FCM
ES753895	404372	FCM
ES753883	404372	FCM
ES753879	404372	FCM
ES753877	404372	FCM
ES753844	404372	FCM
ES753842	404372	FCM
ES753836	404372	FCM
ES753834	404372	FCM
ES753833	404372	FCM
ES753832	404372	FCM
ES753828	404372	FCM
ES753824	404372	FCM
ES753823	404372	FCM
ES753821	404372	FCM
ES753820	404372	FCM
ES753815	404372	FCM
ES753794	404372	FCM
ES753792	404372	FCM
ES753782	404373	FCM
ES753776	404373	FCM
ES753762	404373	FCM
ES753909	404373	FCM
ES753902	404373	FCM
ES753898	404373	FCM
ES753892	404373	FCM
ES753884	404373	FCM
ES753868	404373	FCM
ES753860	404373	FCM
ES753848	404373	FCM
ES753838	404373	FCM
ES753781	404374	FCM
ES753776	404374	FCM
ES753775	404374	FCM
ES753771	404374	FCM
ES753766	404374	FCM
ES753759	404374	FCM
ES753915	404374	FCM
ES753910	404374	FCM
ES753908	404374	FCM
ES753903	404374	FCM
ES753889	404374	FCM
ES753886	404374	FCM
ES753885	404374	FCM
ES753882	404374	FCM
ES753872	404374	FCM
ES753863	404374	FCM
ES753850	404374	FCM
ES753846	404374	FCM
ES753828	404374	FCM
ES753825	404374	FCM
ES753911	404375	FCM
ES753910	404375	FCM
ES753908	404375	FCM
ES753903	404375	FCM
ES753902	404375	FCM
ES753900	404375	FCM
ES753896	404375	FCM
ES753895	404375	FCM
ES753893	404375	FCM
ES753878	404375	FCM
ES753868	404375	FCM
ES753866	404375	FCM
ES753852	404375	FCM
ES753849	404375	FCM
ES753846	404375	FCM
ES753843	404375	FCM
ES753841	404375	FCM
ES753839	404375	FCM
ES753835	404375	FCM
ES753832	404375	FCM
ES753827	404375	FCM
ES753815	404375	FCM
ES753813	404375	FCM
ES753811	404375	FCM
ES753806	404375	FCM
ES753796	404375	FCM
ES753791	404375	FCM
ES753784	404376	FCM
ES753781	404376	FCM
ES753767	404376	FCM
ES753761	404376	FCM
ES753915	404376	FCM
ES753909	404376	FCM
ES753904	404376	FCM
ES753892	404376	FCM
ES753887	404376	FCM
ES753880	404376	FCM
ES753873	404376	FCM
ES753871	404376	FCM
ES753860	404376	FCM
ES753858	404376	FCM
ES753855	404376	FCM
ES753852	404376	FCM
ES753821	404376	FCM
ES753820	404376	FCM
ES753814	404376	FCM
ES753803	404376	FCM
ES753779	404377	FCM
ES753770	404377	FCM
ES753763	404377	FCM
ES753760	404377	FCM
ES753914	404377	FCM
ES753911	404377	FCM
ES753900	404377	FCM
ES753896	404377	FCM
ES753888	404377	FCM
ES753879	404377	FCM
ES753878	404377	FCM
ES753875	404377	FCM
ES753871	404377	FCM
ES753868	404377	FCM
ES753866	404377	FCM
ES753865	404377	FCM
ES753854	404377	FCM
ES753849	404377	FCM
ES753827	404377	FCM
ES753809	404377	FCM
ES753806	404377	FCM
ES753793	404377	FCM
ES753789	404377	FCM
ES753787	404378	FCM
ES753781	404378	FCM
ES753777	404378	FCM
ES753770	404378	FCM
ES753909	404378	FCM
ES753905	404378	FCM
ES753902	404378	FCM
ES753887	404378	FCM
ES753881	404378	FCM
ES753868	404378	FCM
ES753864	404378	FCM
ES753863	404378	FCM
ES753862	404378	FCM
ES753857	404378	FCM
ES753849	404378	FCM
ES753841	404378	FCM
ES753837	404378	FCM
ES753833	404378	FCM
ES753830	404378	FCM
ES753828	404378	FCM
ES753827	404378	FCM
ES753822	404378	FCM
ES753821	404378	FCM
ES753812	404378	FCM
ES753804	404378	FCM
ES753800	404378	FCM
ES753796	404378	FCM
ES753791	404378	FCM
ES753789	404378	FCM
ES753783	404379	FCM
ES753779	404379	FCM
ES753776	404379	FCM
ES753768	404379	FCM
