FCS_HEADER_ID	COMPENSATION_FLAG	EXPSAMPLE_ACCESSION	FCS_FILE_NAME	FCS_HEADER_TEXT	FCS_VERSION	FILE_INFO_ID	MAXIMUM_INTENSITY	MINIMUM_INTENSITY	NUMBER_OF_EVENTS	NUMBER_OF_MARKERS	PANEL_PREFERRED	PANEL_REPORTED
144115	N	ES754123	2589_BAYVAC021TP1_4.fcs		1	405492	8058	0	483391	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
123232	N	ES754124	2590_BAYVAC021TP1_5.fcs		1	405494	8407	0	466833	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
99033	N	ES754125	2591_BAYVAC021TP1_6.fcs		1	405496	8765	0	496021	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
144790	N	ES754126	2592_BAYVAC021TP1_7.fcs		1	405498	8772	0	493161	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
137517	N	ES754127	2846_BAYVAC021TP7_2.fcs		1	405500	7649	0	400260	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
117773	N	ES754128	2847_BAYVAC021TP7_3.fcs		1	405502	8278	0	370994	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
98464	N	ES754129	2848_BAYVAC021TP7_4.fcs		1	405504	8009	0	434445	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
80257	N	ES754130	2849_BAYVAC021TP7_5.fcs		1	405506	8720	0	432001	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
99171	N	ES754131	2850_BAYVAC021TP7_6.fcs		1	405508	8575	0	473568	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
99611	N	ES754132	2851_BAYVAC021TP7_7.fcs		1	405510	11944	0	369898	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
91205	N	ES754133	2720_BAYVAC021TP2_2.fcs		1	405512	10566	0	225823	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
102662	N	ES754134	2721_BAYVAC021TP2_3.fcs		1	405514	8677	0	259476	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
83213	N	ES754135	2722_BAYVAC021TP2_4.fcs		1	405516	9637	0	290043	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
119424	N	ES754136	2723_BAYVAC021TP2_5.fcs		1	405518	9762	0	225845	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
100342	N	ES754137	2724_BAYVAC021TP2_6.fcs		1	405520	8453	0	260276	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
135706	N	ES754138	2725_BAYVAC021TP2_7.fcs		1	405522	6946	0	247218	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
149838	N	ES754139	3098_BAYVAC021TP14_2.fcs		1	405524	8534	0	307952	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
82455	N	ES754140	3099_BAYVAC021TP14_3.fcs		1	405526	7968	0	284004	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
77077	N	ES754141	3100_BAYVAC021TP14_4.fcs		1	405528	8568	0	289063	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
145242	N	ES754142	3101_BAYVAC021TP14_5.fcs		1	405530	9389	0	300101	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
81180	N	ES754143	3102_BAYVAC021TP14_6.fcs		1	405532	8476	0	286878	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
114285	N	ES754144	3103_BAYVAC021TP14_7.fcs		1	405534	8830	0	300344	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
111049	N	ES754145	2972_BAYVAC021TP9_2.fcs		1	405536	8374	0	440178	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
144368	N	ES754146	2973_BAYVAC021TP9_3.fcs		1	405538	7074	0	366320	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
126356	N	ES754147	2974_BAYVAC021TP9_4.fcs		1	405540	8399	0	430727	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
134537	N	ES754148	2975_BAYVAC021TP9_5.fcs		1	405542	8583	0	435813	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
126748	N	ES754149	2976_BAYVAC021TP9_6.fcs		1	405544	7640	0	373949	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
142004	N	ES754150	2977_BAYVAC021TP9_7.fcs		1	405546	8463	0	430323	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
117188	N	ES754151	3225_BAYVAC021TP15_2.fcs		1	405548	9551	0	371502	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
141763	N	ES754152	3226_BAYVAC021TP15_3.fcs		1	405550	9015	0	350262	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
141075	N	ES754153	3227_BAYVAC021TP15_4.fcs		1	405552	8651	0	379746	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
114615	N	ES754154	3228_BAYVAC021TP15_5.fcs		1	405554	9169	0	365339	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
113019	N	ES754155	3229_BAYVAC021TP15_6.fcs		1	405556	10827	0	398444	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
138161	N	ES754156	3230_BAYVAC021TP15_7.fcs		1	405558	10283	0	411728	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
89006	N	ES754157	3351_BAYVAC021TP12_2.fcs		1	405560	8157	0	330014	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
128325	N	ES754158	3352_BAYVAC021TP12_3.fcs		1	405562	9999	0	347368	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
77846	N	ES754159	3353_BAYVAC021TP12_4.fcs		1	405564	9501	0	393037	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
108030	N	ES754160	3354_BAYVAC021TP12_5.fcs		1	405566	10033	0	371231	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
115320	N	ES754161	3355_BAYVAC021TP12_6.fcs		1	405568	9242	0	308297	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
120761	N	ES754162	3356_BAYVAC021TP12_7.fcs		1	405570	9712	0	360698	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
117373	N	ES754163	3477_BAYVAC021TP13_2.fcs		1	405572	6745	0	228344	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
80253	N	ES754164	3478_BAYVAC021TP13_3.fcs		1	405574	8083	0	277980	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
117236	N	ES754165	3479_BAYVAC021TP13_4.fcs		1	405576	7512	0	308373	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
135606	N	ES754166	3480_BAYVAC021TP13_5.fcs		1	405578	7690	0	324659	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
118364	N	ES754167	3481_BAYVAC021TP13_6.fcs		1	405580	7919	0	348631	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
110463	N	ES754168	3482_BAYVAC021TP13_7.fcs		1	405582	8078	0	367747	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
141087	N	ES754169	2594_BAYVAC022TP1_2.fcs		1	405584	6258	0	422772	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
105703	N	ES754170	2595_BAYVAC022TP1_3.fcs		1	405586	5974	0	385325	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
115120	N	ES754171	2596_BAYVAC022TP1_4.fcs		1	405588	5848	0	409922	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
127876	N	ES754172	2597_BAYVAC022TP1_5.fcs		1	405590	6086	0	407777	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
130129	N	ES754173	2598_BAYVAC022TP1_6.fcs		1	405592	6040	0	418865	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
126942	N	ES754174	2599_BAYVAC022TP1_7.fcs		1	405594	6377	0	427926	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
86850	N	ES754175	2853_BAYVAC022TP7_2.fcs		1	405596	6985	0	472366	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
101330	N	ES754176	2854_BAYVAC022TP7_3.fcs		1	405598	7352	0	444057	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
88673	N	ES754177	2855_BAYVAC022TP7_4.fcs		1	405600	7254	0	461709	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
87895	N	ES754178	2856_BAYVAC022TP7_5.fcs		1	405602	6942	0	445923	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
137529	N	ES754179	2857_BAYVAC022TP7_6.fcs		1	405604	9930	0	385928	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
108781	N	ES754180	2858_BAYVAC022TP7_7.fcs		1	405606	8196	0	474847	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
86531	N	ES754181	2727_BAYVAC022TP2_2.fcs		1	405608	8263	0	412822	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
135979	N	ES754182	2728_BAYVAC022TP2_3.fcs		1	405610	7601	0	427096	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
100372	N	ES754183	2729_BAYVAC022TP2_4.fcs		1	405612	8959	0	437267	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
94177	N	ES754184	2730_BAYVAC022TP2_5.fcs		1	405614	13664	0	437204	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
82964	N	ES754185	2731_BAYVAC022TP2_6.fcs		1	405616	8502	0	389926	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
140611	N	ES754186	2732_BAYVAC022TP2_7.fcs		1	405618	7278	0	422005	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
138827	N	ES754187	3105_BAYVAC022TP14_2.fcs		1	405620	8182	0	342878	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
102783	N	ES754188	3106_BAYVAC022TP14_3.fcs		1	405622	9940	0	356311	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
129801	N	ES754189	3107_BAYVAC022TP14_4.fcs		1	405624	9866	0	393954	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
80968	N	ES754190	3108_BAYVAC022TP14_5.fcs		1	405626	7447	0	332935	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
136481	N	ES754191	3109_BAYVAC022TP14_6.fcs		1	405628	8132	0	365949	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
150041	N	ES754192	3110_BAYVAC022TP14_7.fcs		1	405630	7803	0	381671	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
113082	N	ES754193	2979_BAYVAC022TP9_2.fcs		1	405632	7078	0	372494	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
82930	N	ES754194	2980_BAYVAC022TP9_3.fcs		1	405634	7781	0	419264	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
97142	N	ES754195	2981_BAYVAC022TP9_4.fcs		1	405636	7927	0	433887	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
134427	N	ES754196	2982_BAYVAC022TP9_5.fcs		1	405638	8510	0	432919	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
98360	N	ES754197	2983_BAYVAC022TP9_6.fcs		1	405640	8355	0	438113	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
106422	N	ES754198	2984_BAYVAC022TP9_7.fcs		1	405642	9252	0	435603	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
87606	N	ES754199	3232_BAYVAC022TP15_2.fcs		1	405644	7085	0	421695	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
141956	N	ES754200	3233_BAYVAC022TP15_3.fcs		1	405646	6693	0	414915	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
123358	N	ES754201	3234_BAYVAC022TP15_4.fcs		1	405648	6658	0	416351	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
142429	N	ES754202	3235_BAYVAC022TP15_5.fcs		1	405650	6858	0	406057	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
121845	N	ES754203	3236_BAYVAC022TP15_6.fcs		1	405652	7338	0	424533	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
89616	N	ES754204	3237_BAYVAC022TP15_7.fcs		1	405654	7583	0	437973	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
108408	N	ES754205	3358_BAYVAC022TP12_2.fcs		1	405656	7322	0	397551	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
106000	N	ES754206	3359_BAYVAC022TP12_3.fcs		1	405658	7018	0	383037	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
105689	N	ES754207	3360_BAYVAC022TP12_4.fcs		1	405660	7174	0	405553	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
95350	N	ES754208	3361_BAYVAC022TP12_5.fcs		1	405662	7184	0	402190	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
104019	N	ES754209	3362_BAYVAC022TP12_6.fcs		1	405664	7942	0	414642	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
121292	N	ES754210	3363_BAYVAC022TP12_7.fcs		1	405666	8604	0	439162	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
119585	N	ES754211	3484_BAYVAC022TP13_2.fcs		1	405668	7424	0	305515	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
146852	N	ES754212	3485_BAYVAC022TP13_3.fcs		1	405670	7174	0	266216	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
90275	N	ES754213	3486_BAYVAC022TP13_4.fcs		1	405672	7574	0	286150	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
110820	N	ES754214	3487_BAYVAC022TP13_5.fcs		1	405674	7975	0	299592	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
97427	N	ES754215	3488_BAYVAC022TP13_6.fcs		1	405676	7560	0	278444	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
144395	N	ES754216	3489_BAYVAC022TP13_7.fcs		1	405678	7562	0	315530	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
84120	N	ES754217	2601_BAYVAC024TP1_2.fcs		1	405680	10033	0	257782	16		FSC-A|FSC-H|SSC-A|SSC-H|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
105450	N	ES754218	2602_BAYVAC024TP1_3.fcs		1	405682	11171	0	153911	16		FSC-A|FSC-H|SSC-A|SSC-H|CD15|CD45|CD16|HLA-DR|CD40|CD62L|CD86|CD11b|CD14|Alexa Fluor 700-A|PerCP-Cy5-5-A|Time
142387	N	ES754219	2603_BAYVAC024TP1_4.fcs		1	405684	11995	0	296751	16		FSC-A|FSC-H|SSC-A|SSC-H|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-Cy5-5-A|Time
88037	N	ES754220	2604_BAYVAC024TP1_5.fcs		1	405686	13117	0	262632	16		FSC-A|FSC-H|SSC-A|SSC-H|Lin-2|CD45|BDCA-3|CD16|BDCA-2|PE-Texas Red-A|CD123|CD2|CD86|HLA-DR|CD1c|Time
115473	N	ES754221	2605_BAYVAC024TP1_6.fcs		1	405688	12957	0	289592	16		FSC-A|FSC-H|SSC-A|SSC-H|CD3-19-20-56|CD45|Slan|CD16|CD11b|PE-Texas Red-A|PE-Cy5-A|CD2|CD86|HLA-DR|CD14|Time
143867	N	ES754222	2606_BAYVAC024TP1_7.fcs		1	405690	11369	0	252890	16		FSC-A|FSC-H|SSC-A|SSC-H|CD16|CD45|CD25|CD8|CD127|PE-Texas Red-A|PE-Cy5-A|CD56|CD4|CD3|PerCP-Cy5-5-A|Time
