EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES788377	476001	FCM
ES788355	476001	FCM
ES788369	476001	FCM
ES788367	476001	FCM
ES788366	476001	FCM
ES788365	476001	FCM
ES788374	476002	FCM
ES788371	476002	FCM
ES788352	476002	FCM
ES788381	476002	FCM
ES788354	476002	FCM
ES788334	476003	FCM
ES788335	476004	FCM
ES788356	476005	FCM
ES788338	476013	FCM
ES788348	476024	FCM
ES788351	476026	FCM
ES788350	476026	FCM
ES788359	476033	FCM
ES788359	476034	FCM
ES788362	476037	FCM
ES788372	476038	FCM
ES788377	476038	FCM
ES788369	476043	FCM
ES788364	476044	FCM
ES788366	476046	FCM
ES788368	476048	FCM
ES788369	476049	FCM
ES788373	476053	FCM
ES788376	476056	FCM
ES788378	476057	FCM
ES788382	476062	FCM
ES788404	476100	FCM
ES788398	476100	FCM
ES788409	476100	FCM
ES788399	476100	FCM
ES788404	476101	FCM
ES788393	476101	FCM
ES788391	476101	FCM
ES788406	476101	FCM
ES788392	476101	FCM
ES788406	476102	FCM
ES788394	476103	FCM
ES788392	476103	FCM
ES788405	476104	FCM
ES788396	476105	FCM
ES788391	476105	FCM
ES788396	476106	FCM
ES788401	476106	FCM
ES788398	476106	FCM
ES788392	476106	FCM
ES788397	476107	FCM
ES788408	476107	FCM
ES788396	476108	FCM
ES788391	476108	FCM
ES788406	476109	FCM
ES788395	476109	FCM
ES788407	476110	FCM
ES788398	476110	FCM
ES788394	476110	FCM
ES788409	476110	FCM
ES788395	476110	FCM
ES788397	476111	FCM
ES788410	476111	FCM
ES788400	476111	FCM
ES788408	476111	FCM
ES788405	476111	FCM
ES788401	476111	FCM
ES788406	476111	FCM
ES788394	476113	FCM
ES788392	476115	FCM
ES788399	476120	FCM
ES788398	476123	FCM
ES788408	476131	FCM
ES788405	476132	FCM
ES788417	476144	FCM
ES788416	476144	FCM
ES788411	476145	FCM
ES788412	476145	FCM
ES788411	476147	FCM
ES788413	476147	FCM
ES788414	476150	FCM
ES788412	476151	FCM
ES788414	476160	FCM
ES788427	476163	FCM
ES788428	476164	FCM
ES788427	476164	FCM
ES788424	476164	FCM
ES788432	476165	FCM
ES788437	476165	FCM
ES788433	476165	FCM
ES788426	476165	FCM
ES788418	476166	FCM
ES788420	476167	FCM
ES788418	476167	FCM
ES788430	476167	FCM
ES788429	476167	FCM
ES788434	476167	FCM
ES788423	476167	FCM
ES788438	476168	FCM
ES788436	476168	FCM
ES788425	476168	FCM
ES788422	476169	FCM
ES788419	476170	FCM
ES788418	476170	FCM
ES788431	476170	FCM
ES788430	476170	FCM
ES788437	476170	FCM
ES788422	476170	FCM
ES788423	476171	FCM
ES788434	476172	FCM
ES788433	476172	FCM
ES788419	476173	FCM
ES788427	476173	FCM
ES788437	476173	FCM
ES788433	476173	FCM
ES788422	476173	FCM
ES788420	476181	FCM
ES788422	476182	FCM
ES788429	476191	FCM
ES788436	476197	FCM
ES788438	476199	FCM
ES788437	476199	FCM
ES788442	476205	FCM
ES788443	476206	FCM
ES788441	476206	FCM
ES788440	476207	FCM
ES788439	476209	FCM
ES788442	476211	FCM
ES788440	476211	FCM
ES788440	476213	FCM
ES788444	476215	FCM
ES788442	476217	FCM
ES788440	476220	FCM
ES788448	476231	FCM
ES788452	476232	FCM
ES788451	476232	FCM
ES788450	476234	FCM
ES788452	476234	FCM
ES788451	476234	FCM
ES788450	476235	FCM
ES788447	476236	FCM
ES788450	476237	FCM
ES788446	476238	FCM
ES788450	476238	FCM
ES788451	476240	FCM
ES788448	476241	FCM
ES788446	476242	FCM
ES788454	476265	FCM
ES788458	476267	FCM
ES788457	476268	FCM
ES788454	476268	FCM
ES788453	476271	FCM
ES788456	476272	FCM
ES788454	476272	FCM
ES788915	477217	FCM
ES788917	477218	FCM
ES788915	477219	FCM
ES788914	477219	FCM
ES788913	477219	FCM
ES788916	477223	FCM
ES788918	477224	FCM
ES788918	477225	FCM
ES788916	477228	FCM
ES788917	477228	FCM
ES788912	477229	FCM
ES788915	477232	FCM
ES788915	477233	FCM
ES788919	477238	FCM
ES788926	477256	FCM
ES788930	477256	FCM
ES788932	477256	FCM
ES788928	477256	FCM
ES788926	477257	FCM
