FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
139599	9		PE-A	ITGAM	CD11b
84685	4		Pacific Orange-A		CD45
89636	10		PE-Texas Red-A	PTPRC	CD45RA
99327	10		PE-Texas Red-A	SELE	CD62L
80524	10		PE-Texas Red-A		PE-Texas Red-A
140616	4		Pacific Orange-A		Pacific Orange-A
109053	10		PE-Texas Red-A	CD19	CD19
92876	10		PE-Cy7-A	CD38	CD38
91553	4		Pacific Orange-A		CD45
107739	4		Pacific Orange-A		Pacific Orange-A
101895	6		APC-Cy7-A	HLA-DRA	HLA-DR
101426	10		PE-Cy7-A	CD38	CD38
128603	10		PE-Texas Red-A		PE-Texas Red-A
135980	10		PE-Texas Red-A	PTPRC	CD45RA
114624	10		PE-Cy7-A	NCAM1	CD56
102373	4		SSC-H		SSC-H
149976	4		Pacific Orange-A		Pacific Orange-A
112149	4		Pacific Orange-A		Pacific Orange-A
80489	4		SSC-H		SSC-H
125908	14		Alexa Fluor 700-A		Alexa Fluor 700-A
125908	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
120195	6		Pacific Orange-A		CD45
112688	10		PE-Texas Red-A	CD19	CD19
150795	10		PE-Cy7-A	NCAM1	CD56
114664	11		Pacific Blue-A	CD4	CD4
77032	4		SSC-H		SSC-H
124916	10		PE-Cy7-A		PE-Cy7-A
142407	4		SSC-H		SSC-H
142517	4		Pacific Orange-A		CD45
79270	4		SSC-H		SSC-H
92662	6		APC-Cy7-A		APC-Cy7-A
101410	11		Pacific Blue-A	CD4	CD4
150525	6		APC-Cy7-A	CD8A	CD8
140924	11		Pacific Blue-A	IL2RA	CD25
138161	10		PE-Texas Red-A		PE-Texas Red-A
124129	1		FSC-A		FSC-A
150764	6		Pacific Orange-A		CD45
141938	6		APC-Cy7-A		APC-Cy7-A
75898	10		PE-Cy7-A		PE-Cy7-A
127541	6		Pacific Orange-A		Pacific Orange-A
108408	6		Pacific Orange-A		CD45
87672	4		Pacific Orange-A		CD45
136078	10		PE-Cy7-A	ITGAM	CD11b
135400	10		PE-Cy7-A	NCAM1	CD56
105929	6		APC-Cy7-A		APC-Cy7-A
76490	4		Pacific Orange-A		CD45
146852	10		PE-Texas Red-A	SELE	CD62L
111476	6		APC-Cy7-A		APC-Cy7-A
111476	11		Pacific Blue-A		Pacific Blue-A
90469	6		APC-Cy7-A	CD8A	CD8
144790	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
142825	11		Pacific Blue-A	CD14	CD14
148933	6		APC-Cy7-A	CD8A	CD8
106703	11		Pacific Blue-A		Pacific Blue-A
116854	11		PE-Cy5-A		PE-Cy5-A
110395	6		APC-Cy7-A	CD8A	CD8
110438	11		Pacific Blue-A		Pacific Blue-A
95569	1		FSC-A		FSC-A
95569	14		Time		Time
95595	14		Alexa Fluor 700-A	HLA-DRA	HLA-DR
100019	6		APC-Cy7-A	CD8A	CD8
130207	14		Alexa Fluor 700-A	CD3E	CD3
130207	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
113165	14		Alexa Fluor 700-A	HLA-DRA	HLA-DR
113165	15		PerCP-Cy5-5-A	CD14	CD14
134863	1		FSC-A		FSC-A
134863	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
104691	6		APC-Cy7-A		APC-Cy7-A
110562	1		FSC-A		FSC-A
110562	14		Alexa Fluor 700-A	CD3E	CD3
146541	11		Pacific Blue-A	CD4	CD4
138314	11		Pacific Blue-A	CD4	CD4
129625	1		FSC-A		FSC-A
98868	11		PE-Cy5-A	CD86	CD86
103502	6		APC-Cy7-A	CD27	CD27
103502	11		Pacific Blue-A		Pacific Blue-A
103621	11		PE-Cy5-A	CXCR3	CXCR3
132975	6		Pacific Orange-A		CD45
99857	1		FSC-A		FSC-A
139491	15		PerCP-Cy5-5-A	CD1C	CD1c
113485	1		FSC-A		FSC-A
133485	6		Pacific Orange-A		CD45
96668	11		Pacific Blue-A	CD4	CD4
87041	14		Time		Time
120845	1		FSC-A		FSC-A
95992	1		FSC-A		FSC-A
105084	11		Pacific Blue-A	CD4	CD4
104082	1		FSC-A		FSC-A
90072	1		FSC-A		FSC-A
130118	1		FSC-A		FSC-A
126913	6		APC-Cy7-A	HLA-DRA	HLA-DR
92026	1		FSC-A		FSC-A
92026	14		Alexa Fluor 700-A	HLA-DRA	HLA-DR
136398	6		Pacific Orange-A		CD45
104917	2		SSC-A		SSC-A
147770	2		SSC-A		SSC-A
78336	15		PerCP-Cy5-5-A	CD1C	CD1c
94435	2		SSC-A		SSC-A
116715	2		SSC-A		SSC-A
94110	1		FSC-A		FSC-A
151277	2		FSC-H		FSC-H
142603	2		SSC-A		SSC-A
100774	2		FSC-H		FSC-H
101454	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
114204	2		SSC-A		SSC-A
122653	2		FSC-H		FSC-H
86013	2		SSC-A		SSC-A
132164	14		Time		Time
119590	1		FSC-A		FSC-A
119721	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
86480	2		FSC-H		FSC-H
81283	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
85299	2		SSC-A		SSC-A
94992	2		FSC-H		FSC-H
95350	2		FSC-H		FSC-H
118542	14		Alexa Fluor 700-A	CD3E	CD3
118542	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
80441	14		Time		Time
137454	1		FSC-A		FSC-A
137517	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
90201	2		FSC-H		FSC-H
104422	2		SSC-A		SSC-A
105330	14		Time		Time
98489	13		PerCP-A		PerCP-A
112595	2		FSC-H		FSC-H
78887	13		Pacific Blue-A	CD4	CD4
80863	12		PE-Cy7-A	CD38	CD38
109167	12		Alexa Fluor 700-A	CD3E	CD3
127035	13		Pacific Blue-A	CD86	CD86
120984	2		SSC-A		SSC-A
147030	12		Alexa Fluor 700-A	CD3E	CD3
137000	3		FITC-A	CD86	CD86
81443	12		Alexa Fluor 700-A	CD3E	CD3
151424	15		PerCP-Cy5-5-A	CD1C	CD1c
129744	12		PE-Cy7-A	CD2	CD2
123148	2		SSC-A		SSC-A
87710	12		Alexa Fluor 700-A		Alexa Fluor 700-A
87712	12		Alexa Fluor 700-A	CD3E	CD3
145739	13		PerCP-A		PerCP-A
148421	13		PerCP-A		PerCP-A
140570	13		Pacific Blue-A	CD86	CD86
85913	13		PerCP-A		PerCP-A
113013	12		Alexa Fluor 700-A	CD3E	CD3
128922	13		PerCP-A		PerCP-A
117773	12		PE-Cy7-A	ITGAM	CD11b
141319	12		Alexa Fluor 700-A		Alexa Fluor 700-A
150126	13		PerCP-A		PerCP-A
141387	13		Pacific Blue-A	CD86	CD86
140611	2		FSC-H		FSC-H
149013	2		SSC-A		SSC-A
86921	13		PerCP-A		PerCP-A
118813	3		SSC-A		SSC-A
135445	2		FSC-H		FSC-H
138082	3		FITC-A		Lin-1
126847	12		Alexa Fluor 700-A		Alexa Fluor 700-A
107824	12		Alexa Fluor 700-A		Alexa Fluor 700-A
126741	2		SSC-A		SSC-A
143904	12		PE-Cy7-A	CD38	CD38
150253	12		PE-Cy7-A	CD2	CD2
135849	2		FSC-H		FSC-H
115444	12		Alexa Fluor 700-A		Alexa Fluor 700-A
113361	5		FITC-A		Lin-2
100152	3		SSC-A		SSC-A
132186	5		APC-A	SDC1	CD138
95785	3		SSC-A		SSC-A
128809	3		FITC-A		FITC-A
124967	13		PerCP-A		PerCP-A
108113	3		FITC-A	IGHD	IgD
90714	13		PerCP-A		PerCP-A
100500	13		Pacific Blue-A		Pacific Blue-A
135099	5		APC-A	CD1C	BDCA-1
77715	3		FITC-A		FITC-A
150771	2		FSC-H		FSC-H
103450	12		Alexa Fluor 700-A	CD3E	CD3
79210	3		FITC-A		TCRgd
92200	13		Pacific Blue-A	CD14	CD14
148228	3		FITC-A		FITC-A
81475	3		FITC-A		Lin-1
123402	3		FITC-A		Lin-1
128109	5		APC-A	KLRK1	NKg2D
128174	5		FITC-A		FITC-A
151021	3		SSC-A		SSC-A
137932	13		PerCP-A		PerCP-A
122299	13		PerCP-A		PerCP-A
112991	13		PerCP-A		PerCP-A
102998	5		FITC-A		Lin-2
132022	5		FITC-A	FUT4	CD15
88221	5		APC-A	IL2RA	CD25
149368	5		APC-A	ICOS	ICOS
110607	5		APC-A	SDC1	CD138
121078	3		SSC-A		SSC-A
92949	5		APC-A	KLRK1	NKg2D
126511	5		FITC-A		Lin-2
130946	3		SSC-A		SSC-A
84498	3		FITC-A	CXCR5	CXCR5
103790	5		FITC-A		CD3-19-20-56
93383	5		APC-A	HLA-DRA	HLA-DR
92581	12		Alexa Fluor 700-A		Alexa Fluor 700-A
106468	3		SSC-A		SSC-A
78760	5		APC-A	HLA-DRA	HLA-DR
99472	7		APC-A	IL2RA	CD25
147302	7		PE-A	FOXP3	FOXP3
143739	8		PE-Texas Red-A		PE-Texas Red-A
93370	7		PE-A	CD24	CD24
138587	7		PE-A	NCR2	NKP44
147657	7		PE-A	CCR6	CCR6
82246	9		PE-A	IL7R	CD127
151241	9		PE-A	CD40	CD40
87120	7		APC-A	IL2RA	CD25
148289	7		APC-A	ICOS	ICOS
112811	4		Pacific Orange-A		CD45
144928	8		PE-Texas Red-A	PTPRC	CD45RA
146569	8		PE-Texas Red-A		PE-Texas Red-A
134423	8		APC-Cy7-A	HLA-DRA	HLA-DR
117373	7		APC-A	SDC1	CD138
113082	7		APC-A	SDC1	CD138
115827	7		PE-A	BCL2	Bcl2
79424	7		PE-A	IL3RA	CD123
87729	7		PE-A	CD24	CD24
90218	9		PE-Cy5-A	CXCR3	CXCR3
90286	9		PE-Cy5-A	CD20	CD20
127612	8		PE-Texas Red-A		PE-Texas Red-A
127750	8		APC-Cy7-A	FCG3A	CD16
86781	7		PE-A	CD40	CD40
119053	8		APC-Cy7-A	HLA-DRA	HLA-DR
132302	8		PE-Texas Red-A	PTPRC	CD45RA
111253	9		PE-Cy5-A	CTLA4	CTLA4
89862	8		APC-Cy7-A	HLA-DRA	HLA-DR
80755	9		PE-Cy5-A		PE-Cy5-A
80968	9		PE-A	CLEC4C	BDCA-2
143941	7		APC-A	FCG3A	CD16
122648	7		PE-A	CCR6	CCR6
103702	9		PE-A	CD24	CD24
116676	11		Pacific Blue-A	CD4	CD4
133831	4		Pacific Orange-A		CD45
133975	4		Pacific Orange-A		Pacific Orange-A
101483	8		PE-Texas Red-A	PTPRC	CD45RA
139146	9		PE-Cy5-A	CXCR3	CXCR3
137601	9		PE-A	ITGAM	CD11b
142587	9		PE-Cy5-A	CXCR3	CXCR3
100019	10		PE-Cy7-A	CCR7	CCR7
104273	9		PE-Cy5-A	FCG3A	CD16
100919	10		PE-Texas Red-A		PE-Texas Red-A
110395	10		PE-Cy7-A		PE-Cy7-A
135461	4		Pacific Orange-A		CD45
87751	8		PE-Texas Red-A	PTPRC	CD45RA
83715	10		PE-Cy7-A	ITGAM	CD11b
110709	8		APC-Cy7-A	FCG3A	CD16
118559	9		PE-A	CD24	CD24
132504	9		PE-Cy5-A	CXCR3	CXCR3
117896	6		Pacific Orange-A		CD45
146906	9		PE-Cy5-A	CXCR3	CXCR3
101895	10		PE-Cy7-A	ITGAM	CD11b
102194	10		PE-Texas Red-A		PE-Texas Red-A
111927	8		APC-Cy7-A	HLA-DRA	HLA-DR
134863	6		Pacific Orange-A		CD45
119701	9		PE-Cy5-A	CXCR3	CXCR3
109711	4		Pacific Orange-A		CD45
124526	9		PE-A	CCR6	CCR6
134263	9		PE-Cy5-A		PE-Cy5-A
120654	9		PE-A	CD40	CD40
148006	9		PE-Cy5-A		PE-Cy5-A
105827	9		PE-Cy5-A	CD20	CD20
78359	9		PE-A	CD40	CD40
105917	9		PE-Cy5-A	CD3E	CD3
149064	9		PE-A	CLEC4C	BDCA-2
76468	4		SSC-H		SSC-H
127540	4		Pacific Orange-A		Pacific Orange-A
140360	8		APC-Cy7-A	FCG3A	CD16
112271	9		PE-Cy5-A	CD20	CD20
125098	1		FSC-A		FSC-A
122009	10		PE-Cy7-A	CD2	CD2
130888	10		PE-Cy7-A	ITGAM	CD11b
111476	10		PE-Cy7-A		PE-Cy7-A
75819	11		Pacific Blue-A	IL2RA	CD25
103502	10		PE-Cy7-A	CD38	CD38
117478	15		PerCP-Cy5-5-A	CD14	CD14
127412	11		Pacific Blue-A	CD4	CD4
118191	6		Pacific Orange-A		Pacific Orange-A
115828	14		Time		Time
113808	11		Pacific Blue-A	CD4	CD4
146720	6		APC-Cy7-A		APC-Cy7-A
133485	10		PE-Texas Red-A	CD19	CD19
98197	4		Pacific Orange-A		CD45
116158	10		PE-Cy7-A		PE-Cy7-A
133040	1		FSC-A		FSC-A
122423	6		Pacific Orange-A		Pacific Orange-A
78525	10		PE-Texas Red-A	CD19	CD19
93890	6		Pacific Orange-A		CD45
80977	6		Pacific Orange-A		CD45
90099	11		PE-Cy5-A	CD20	CD20
81283	6		Pacific Orange-A		CD45
117925	10		PE-Texas Red-A		PE-Texas Red-A
117931	10		PE-Cy7-A		PE-Cy7-A
126901	10		PE-Cy7-A		PE-Cy7-A
124129	6		APC-Cy7-A		APC-Cy7-A
124129	11		Pacific Blue-A		Pacific Blue-A
112251	6		APC-Cy7-A	CD8A	CD8
94351	10		PE-Cy7-A	NCAM1	CD56
78578	11		PE-Cy5-A	IL3RA	CD123
109011	11		Pacific Blue-A	IL2RA	CD25
151424	6		Pacific Orange-A		Pacific Orange-A
120984	1		FSC-A		FSC-A
77878	14		Time		Time
147664	1		FSC-A		FSC-A
129625	11		Pacific Blue-A	CD4	CD4
110302	14		Time		Time
137255	6		Pacific Orange-A		CD45
143498	14		Alexa Fluor 700-A	CD3E	CD3
112335	1		FSC-A		FSC-A
93693	14		Alexa Fluor 700-A	CD3E	CD3
87041	11		Pacific Blue-A	CD4	CD4
95992	11		Pacific Blue-A		Pacific Blue-A
129359	1		FSC-A		FSC-A
92319	14		Time		Time
114918	1		FSC-A		FSC-A
92851	14		Time		Time
105334	14		Alexa Fluor 700-A	CD3E	CD3
105334	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
99857	11		Pacific Blue-A		Pacific Blue-A
78281	1		FSC-A		FSC-A
138643	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
132106	14		Time		Time
102165	1		FSC-A		FSC-A
86705	14		Alexa Fluor 700-A		Alexa Fluor 700-A
145287	1		FSC-A		FSC-A
114616	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
137454	6		Pacific Orange-A		CD45
145582	14		Time		Time
98350	1		FSC-A		FSC-A
92026	6		Pacific Orange-A		Pacific Orange-A
113165	6		Pacific Orange-A		CD45
82904	1		FSC-A		FSC-A
83388	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
138201	14		Alexa Fluor 700-A	HLA-DRA	HLA-DR
146837	1		FSC-A		FSC-A
101592	14		Time		Time
79126	1		FSC-A		FSC-A
115784	2		FSC-H		FSC-H
90201	1		FSC-A		FSC-A
135445	1		FSC-A		FSC-A
89063	2		SSC-A		SSC-A
89312	2		SSC-A		SSC-A
140319	2		SSC-A		SSC-A
99811	1		FSC-A		FSC-A
103998	1		FSC-A		FSC-A
103998	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
117897	2		FSC-H		FSC-H
104917	1		FSC-A		FSC-A
124670	2		SSC-A		SSC-A
77742	2		SSC-A		SSC-A
134966	1		FSC-A		FSC-A
134966	14		Time		Time
115865	2		SSC-A		SSC-A
107717	2		SSC-A		SSC-A
111934	14		Time		Time
98629	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
82019	15		PerCP-Cy5-5-A		PerCP-Cy5-5-A
121674	2		FSC-H		FSC-H
134434	2		SSC-A		SSC-A
105353	2		FSC-H		FSC-H
151588	2		SSC-A		SSC-A
142702	2		FSC-H		FSC-H
140264	14		Time		Time
104019	15		PerCP-Cy5-5-A	CD14	CD14
123747	2		SSC-A		SSC-A
127483	2		SSC-A		SSC-A
100424	14		Time		Time
143904	2		FSC-H		FSC-H
140503	14		Time		Time
140611	1		FSC-A		FSC-A
140611	14		Alexa Fluor 700-A	CD3E	CD3
122987	1		FSC-A		FSC-A
122987	15		PerCP-Cy5-5-A	CD14	CD14
131402	14		Alexa Fluor 700-A	HLA-DRA	HLA-DR
128105	14		Time		Time
129744	2		FSC-H		FSC-H
141087	14		Alexa Fluor 700-A		Alexa Fluor 700-A
149308	12		Alexa Fluor 700-A	CD3E	CD3
83924	13		PerCP-A		PerCP-A
109716	12		Alexa Fluor 700-A	GZMB	GranB
101285	12		PE-Cy7-A	CD2	CD2
87710	2		SSC-A		SSC-A
96921	2		SSC-A		SSC-A
128325	2		FSC-H		FSC-H
77329	13		Pacific Blue-A	CD14	CD14
106294	2		FSC-H		FSC-H
112483	13		PerCP-A		PerCP-A
143867	12		PE-Cy7-A	NCAM1	CD56
85954	13		PerCP-A		PerCP-A
139992	13		Pacific Blue-A	CD4	CD4
141675	13		PerCP-A		PerCP-A
92581	2		SSC-A		SSC-A
128174	3		SSC-A		SSC-A
124067	13		PerCP-A		PerCP-A
106359	13		PerCP-A		PerCP-A
78790	2		SSC-A		SSC-A
124967	12		Alexa Fluor 700-A	GZMB	GranB
101983	3		SSC-A		SSC-A
101983	16		Time		Time
90746	3		SSC-A		SSC-A
90746	16		Time		Time
139309	16		Time		Time
123191	5		APC-A	KLRK1	NKg2D
114513	5		APC-A	FCG3A	CD16
98489	12		Alexa Fluor 700-A		Alexa Fluor 700-A
89774	13		PerCP-A		PerCP-A
134472	3		FITC-A	CXCR5	CXCR5
105856	3		FITC-A		Lin-1
133179	5		APC-A	IL2RA	CD25
103222	3		SSC-A		SSC-A
136762	12		Alexa Fluor 700-A		Alexa Fluor 700-A
135606	5		FITC-A		Lin-2
138660	12		PE-Cy7-A	CD38	CD38
99611	12		PE-Cy7-A	NCAM1	CD56
149312	3		FITC-A		TCRgd
149360	3		SSC-A		SSC-A
82763	13		PerCP-A		PerCP-A
79574	3		FITC-A	IGHD	IgD
111154	13		PerCP-A		PerCP-A
82930	13		Pacific Blue-A	CD14	CD14
109883	3		FITC-A		Lin-1
126511	16		Time		Time
144961	12		PE-Cy7-A	CCR7	CCR7
134957	12		Alexa Fluor 700-A	CD3E	CD3
131203	13		PerCP-A		PerCP-A
89602	13		PerCP-A		PerCP-A
138612	3		SSC-A		SSC-A
103368	5		APC-A	SDC1	CD138
103417	5		APC-A	KLRK1	NKg2D
83219	5		APC-A	KLRK1	NKg2D
144973	5		APC-A	FCG3A	CD16
140690	5		FITC-A	CXCR5	CXCR5
81285	5		APC-A	FCG3A	CD16
76666	3		FITC-A		Lin-1
84070	5		FITC-A	FUT4	CD15
98240	5		APC-A	FCG3A	CD16
98360	5		FITC-A		CD3-19-20-56
107618	5		APC-A	ICOS	ICOS
101372	5		FITC-A	FCG3A	CD16
90189	5		APC-A	HLA-DRA	HLA-DR
96310	5		APC-A	KLRK1	NKg2D
126255	5		FITC-A		CD3-19-20-56
107735	5		FITC-A		Lin-2
139146	8		PE-Texas Red-A	PTPRC	CD45RA
110709	7		APC-A	THBD	BDCA-3
147646	8		PE-Texas Red-A		PE-Texas Red-A
100134	5		APC-A	ITAX	CD11c
93899	5		APC-A	SDC1	CD138
89649	5		APC-A	HLA-DRA	HLA-DR
85652	8		PE-Texas Red-A		PE-Texas Red-A
96504	7		PE-A	CD40	CD40
113667	5		APC-A	KLRK1	NKg2D
133467	8		APC-Cy7-A	FCG3A	CD16
124685	8		APC-Cy7-A	FCG3A	CD16
77698	7		APC-A	FCG3A	CD16
147787	5		APC-A	FCG3A	CD16
124126	5		APC-A	CD1C	BDCA-1
129439	8		PE-Texas Red-A	PTPRC	CD45RA
117002	7		APC-A	IL2RA	CD25
121118	7		PE-A	FOXP3	FOXP3
79296	7		APC-A	SECISBP2L	Slan
78359	8		APC-Cy7-A	HLA-DRA	HLA-DR
92103	5		APC-A	HLA-DRA	HLA-DR
87871	5		APC-A	FCG3A	CD16
84876	5		APC-A	FCG3A	CD16
96913	8		APC-Cy7-A	HLA-DRA	HLA-DR
138600	7		APC-A	SDC1	CD138
112271	8		PE-Texas Red-A	CD19	CD19
150746	8		PE-Texas Red-A	PTPRC	CD45RA
126335	8		PE-Texas Red-A		PE-Texas Red-A
126934	5		FITC-A		Lin-2
95051	5		APC-A	FCG3A	CD16
98530	5		FITC-A		Lin-2
122286	4		SSC-H		SSC-H
109096	7		APC-A	SDC1	CD138
146233	9		PE-Cy5-A	CXCR3	CXCR3
109051	9		PE-A	IL7R	CD127
83083	8		PE-Texas Red-A	PTPRC	CD45RA
137648	9		PE-Cy5-A	CXCR3	CXCR3
112828	9		PE-A	CD40	CD40
142514	5		APC-A	KLRK1	NKg2D
140047	9		PE-Cy5-A		PE-Cy5-A
91684	7		PE-A	CCR6	CCR6
102783	4		SSC-H		SSC-H
89313	7		APC-A	THBD	BDCA-3
140262	7		PE-A	IL3RA	CD123
101288	9		PE-Cy5-A	CXCR3	CXCR3
149059	5		APC-A	CD1C	BDCA-1
111191	8		PE-Texas Red-A		PE-Texas Red-A
111253	8		PE-Texas Red-A		PE-Texas Red-A
132302	7		PE-A	CCR6	CCR6
132694	7		APC-A	SDC1	CD138
133030	7		PE-A	CD24	CD24
149352	9		PE-Cy5-A		PE-Cy5-A
80968	8		APC-Cy7-A	FCG3A	CD16
81006	8		PE-Texas Red-A	CD19	CD19
149960	5		APC-A	IL2RA	CD25
103702	8		APC-Cy7-A	CD27	CD27
131628	9		PE-A	CCR6	CCR6
149976	9		PE-Cy5-A		PE-Cy5-A
83972	7		APC-A	ICOS	ICOS
80353	9		PE-A	CCR6	CCR6
142407	9		PE-A	CD40	CD40
142587	8		PE-Texas Red-A	PTPRC	CD45RA
81656	8		APC-Cy7-A	CD27	CD27
94833	4		Pacific Orange-A		CD45
96659	5		APC-A	IL2RA	CD25
90459	7		PE-A	CCR6	CCR6
135980	4		SSC-H		SSC-H
99425	9		PE-Cy5-A		PE-Cy5-A
122068	8		APC-Cy7-A	FCG3A	CD16
139183	7		APC-A	IL2RA	CD25
90738	9		PE-Cy5-A	CXCR3	CXCR3
114624	4		Pacific Orange-A		CD45
110461	8		PE-Texas Red-A	SELE	CD62L
125889	9		PE-Cy5-A		PE-Cy5-A
123648	9		PE-Cy5-A	FCG3A	CD16
132673	9		PE-Cy5-A	CTLA4	CTLA4
115452	9		PE-Cy5-A	FCG3A	CD16
136717	10		PE-Cy7-A		PE-Cy7-A
130118	10		PE-Cy7-A	CD38	CD38
94187	9		PE-Cy5-A	FCG3A	CD16
132106	11		Pacific Blue-A		Pacific Blue-A
127989	4		SSC-H		SSC-H
92308	4		SSC-H		SSC-H
139350	4		SSC-H		SSC-H
148254	4		SSC-H		SSC-H
126711	9		PE-A	CLEC4C	BDCA-2
140070	7		PE-A	CCR6	CCR6
128603	4		SSC-H		SSC-H
101371	10		PE-Texas Red-A	SELE	CD62L
101426	4		Pacific Orange-A		CD45
118652	9		PE-A	CD24	CD24
123024	10		PE-Cy7-A	CCR4	CCR4
118191	10		PE-Texas Red-A		PE-Texas Red-A
90275	10		PE-Texas Red-A	PTPRC	CD45RA
114616	11		PE-Cy5-A	CD20	CD20
141191	10		PE-Texas Red-A	CD19	CD19
150091	10		PE-Texas Red-A		PE-Texas Red-A
136586	11		Pacific Blue-A	CD4	CD4
130948	11		Pacific Blue-A	CD4	CD4
137251	11		Pacific Blue-A		Pacific Blue-A
120984	6		APC-Cy7-A		APC-Cy7-A
79525	4		SSC-H		SSC-H
114918	6		Pacific Orange-A		CD45
116928	9		PE-Cy5-A		PE-Cy5-A
98502	4		SSC-H		SSC-H
119590	10		PE-Cy7-A	NCAM1	CD56
119721	10		PE-Texas Red-A	PTPRC	CD45RA
131437	6		Pacific Orange-A		CD45
123272	6		APC-Cy7-A	CD8A	CD8
90580	6		APC-Cy7-A		APC-Cy7-A
90580	11		Pacific Blue-A		Pacific Blue-A
99811	11		Pacific Blue-A	CD4	CD4
99869	6		APC-Cy7-A	HLA-DRA	HLADR
146852	4		SSC-H		SSC-H
147252	4		Pacific Orange-A		CD45
128296	6		APC-Cy7-A	CD8A	CD8
93693	11		PE-Cy5-A		PE-Cy5-A
88783	6		APC-Cy7-A	CD8A	CD8
115920	1		FSC-A		FSC-A
126741	6		APC-Cy7-A	HLA-DRA	HLA-DR
125166	10		PE-Texas Red-A		PE-Texas Red-A
85611	11		Pacific Blue-A		Pacific Blue-A
145287	11		PE-Cy5-A	IL3RA	CD123
98202	4		Pacific Orange-A	CD8A	CD8
116168	1		FSC-A		FSC-A
