FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
157381	12		PE-Cy7-A	ITGAM	CD11b
157381	15		APC-A		SLAN
157381	6		SSC-H		SSC-H
157382	17		APC-Cy7-A	CD8A	CD8
157382	15		APC-A	ICOS	ICOS
157382	6		SSC-H		SSC-H
157383	1		Time		Time
157383	7		SSC-W		SSC-W
157384	13		Pacific Blue-A	CD86	CD86
157385	18		PE-Cy5-5-A		PE-Cy5-5-A
157385	15		APC-A		SLAN
157385	6		SSC-H		SSC-H
157386	16		Alexa 700-A	CD3E	CD3
157386	14		QDot 565-A		CD45
157386	6		SSC-H		SSC-H
157387	5		SSC-A		SSC-A
157388	14		QDot 565-A		CD45
157388	6		SSC-H		SSC-H
157390	12		PE-Cy7-A	CCR7	CCR7
157391	18		PE-Cy5-5-A		PE-Cy5-5-A
157392	2		FSC-A		FSC-A
157393	8		FITC-A	CX3CR1	CX3CR1
157395	18		PE-Cy5-5-A		PE-Cy5-5-A
157395	1		Time		Time
157395	7		SSC-W		SSC-W
157396	15		APC-A	THBD	BDCA3
157397	11		PE-Cy5-A	CD40	CD40
157398	11		PE-Cy5-A	CXCR3	CXCR3
157399	4		FSC-W		FSC-W
157400	6		SSC-H		SSC-H
157400	10		PE-TxR-A	CD19	CD19
157401	9		PE-A	CD14	CD14
157401	18		PE-Cy5-5-A		PE-Cy5-5-A
157401	6		SSC-H		SSC-H
157402	14		QDot 565-A		CD45
157402	15		APC-A		SLAN
157403	8		FITC-A	CXCR5	CXCR5
157403	7		SSC-W		SSC-W
157403	13		Pacific Blue-A	CD4	CD4
157403	14		QDot 565-A		CD45
157404	9		PE-A	CCR6	CCR6
157404	8		FITC-A	CXCR5	CXCR5
157404	5		SSC-A		SSC-A
157405	3		FSC-H		FSC-H
157405	2		FSC-A		FSC-A
157405	15		APC-A	THBD	BDCA3
157405	6		SSC-H		SSC-H
157406	16		Alexa 700-A	HLA-DRA	HLADR
157407	7		SSC-W		SSC-W
157407	18		PE-Cy5-5-A		PE-Cy5-5-A
157407	14		QDot 565-A		CD45
157407	6		SSC-H		SSC-H
157408	15		APC-A	THBD	BDCA3
157409	16		Alexa 700-A	HLA-DRA	HLADR
157409	17		APC-Cy7-A	FCG3A	CD16
157410	12		PE-Cy7-A	CCR7	CCR7
157410	9		PE-A	CCR6	CCR6
157411	16		Alexa 700-A		CD3/CD14
157411	13		Pacific Blue-A	CD86	CD86
157411	17		APC-Cy7-A	CD27	CD27
157412	11		PE-Cy5-A	ITAX	CD11c
157413	1		Time		Time
157414	4		FSC-W		FSC-W
157415	2		FSC-A		FSC-A
157415	18		PE-Cy5-5-A		PE-Cy5-5-A
157415	14		QDot 565-A		CD45
157416	5		SSC-A		SSC-A
157416	14		QDot 565-A		CD45
157417	5		SSC-A		SSC-A
157418	8		FITC-A	CXCR5	CXCR5
157418	5		SSC-A		SSC-A
157419	9		PE-A	CD24	CD24
157419	17		APC-Cy7-A	CD27	CD27
157420	5		SSC-A		SSC-A
157420	17		APC-Cy7-A		APC-Cy7-A
157420	11		PE-Cy5-A	ITAX	CD11c
157421	7		SSC-W		SSC-W
157421	3		FSC-H		FSC-H
157421	16		Alexa 700-A	HLA-DRA	HLADR
157421	1		Time		Time
157421	11		PE-Cy5-A	CD40	CD40
157421	4		FSC-W		FSC-W
157422	4		FSC-W		FSC-W
157422	7		SSC-W		SSC-W
157423	5		SSC-A		SSC-A
157423	13		Pacific Blue-A	CD86	CD86
157423	18		PE-Cy5-5-A		PE-Cy5-5-A
157424	3		FSC-H		FSC-H
157424	18		PE-Cy5-5-A		PE-Cy5-5-A
157424	1		Time		Time
157425	16		Alexa 700-A	HLA-DRA	HLADR
157425	17		APC-Cy7-A	FCG3A	CD16
157425	10		PE-TxR-A	CD2	CD2
157426	18		PE-Cy5-5-A		PE-Cy5-5-A
157426	11		PE-Cy5-A	CXCR3	CXCR3
157426	8		FITC-A	CXCR5	CXCR5
157427	11		PE-Cy5-A	CD20	CD20
157427	7		SSC-W		SSC-W
157428	12		PE-Cy7-A	CD1C	CD1c
157428	6		SSC-H		SSC-H
157428	7		SSC-W		SSC-W
157429	2		FSC-A		FSC-A
157429	7		SSC-W		SSC-W
157431	8		FITC-A	IGHD	IgD
157432	2		FSC-A		FSC-A
157432	18		PE-Cy5-5-A		PE-Cy5-5-A
157432	14		QDot 565-A		CD45
157433	4		FSC-W		FSC-W
157433	5		SSC-A		SSC-A
157433	2		FSC-A		FSC-A
157434	5		SSC-A		SSC-A
157434	18		PE-Cy5-5-A		PE-Cy5-5-A
157434	11		PE-Cy5-A	CXCR3	CXCR3
156638	9		PE-A	CD24	CD24
156638	16		Alexa 700-A		CD3/CD14
156638	17		APC-Cy7-A	CD27	CD27
156639	14		QDot 565-A		CD45
156640	8		FITC-A	CX3CR1	CX3CR1
156640	17		APC-Cy7-A	FCG3A	CD16
156640	18		PE-Cy5-5-A		PE-Cy5-5-A
156641	8		FITC-A	CXCR5	CXCR5
156641	3		FSC-H		FSC-H
156642	1		Time		Time
156642	2		FSC-A		FSC-A
156644	4		FSC-W		FSC-W
156644	9		PE-A	CD14	CD14
156644	15		APC-A		SLAN
156645	16		Alexa 700-A	CD3E	CD3
156645	12		PE-Cy7-A	CCR7	CCR7
156645	17		APC-Cy7-A	CD8A	CD8
156645	11		PE-Cy5-A	CXCR3	CXCR3
156647	16		Alexa 700-A	HLA-DRA	HLADR
156647	2		FSC-A		FSC-A
156647	14		QDot 565-A		CD45
156647	15		APC-A	THBD	BDCA3
156647	11		PE-Cy5-A	ITAX	CD11c
156648	12		PE-Cy7-A	ITGAM	CD11b
156649	9		PE-A	CCR6	CCR6
156649	7		SSC-W		SSC-W
156649	12		PE-Cy7-A	CCR7	CCR7
156649	17		APC-Cy7-A	CD8A	CD8
156649	1		Time		Time
156649	15		APC-A	ICOS	ICOS
156650	2		FSC-A		FSC-A
156650	10		PE-TxR-A	CD19	CD19
156650	7		SSC-W		SSC-W
156651	3		FSC-H		FSC-H
156651	14		QDot 565-A		CD45
156652	14		QDot 565-A		CD45
156653	15		APC-A	ICOS	ICOS
156653	4		FSC-W		FSC-W
156653	8		FITC-A	CXCR5	CXCR5
156654	4		FSC-W		FSC-W
156654	5		SSC-A		SSC-A
156654	12		PE-Cy7-A	CD38	CD38
156655	6		SSC-H		SSC-H
156655	4		FSC-W		FSC-W
156655	7		SSC-W		SSC-W
156655	15		APC-A	THBD	BDCA3
156656	6		SSC-H		SSC-H
156657	4		FSC-W		FSC-W
156657	15		APC-A	ICOS	ICOS
156658	7		SSC-W		SSC-W
156658	14		QDot 565-A		CD45
156658	10		PE-TxR-A	CD19	CD19
156659	6		SSC-H		SSC-H
156659	10		PE-TxR-A	CD2	CD2
156659	5		SSC-A		SSC-A
156660	5		SSC-A		SSC-A
156661	7		SSC-W		SSC-W
156662	5		SSC-A		SSC-A
156662	2		FSC-A		FSC-A
156662	18		PE-Cy5-5-A		PE-Cy5-5-A
156663	18		PE-Cy5-5-A		PE-Cy5-5-A
156664	5		SSC-A		SSC-A
156664	14		QDot 565-A		CD45
156665	9		PE-A	CCR6	CCR6
156665	16		Alexa 700-A	CD3E	CD3
156665	14		QDot 565-A		CD45
156666	18		PE-Cy5-5-A		PE-Cy5-5-A
156667	4		FSC-W		FSC-W
156667	16		Alexa 700-A	HLA-DRA	HLADR
156667	2		FSC-A		FSC-A
156668	12		PE-Cy7-A	ITGAM	CD11b
156668	6		SSC-H		SSC-H
156668	10		PE-TxR-A	CD2	CD2
156669	9		PE-A	CCR6	CCR6
156670	8		FITC-A	IGHD	IgD
156670	4		FSC-W		FSC-W
156671	5		SSC-A		SSC-A
156671	3		FSC-H		FSC-H
156671	2		FSC-A		FSC-A
156672	2		FSC-A		FSC-A
156672	10		PE-TxR-A	CD2	CD2
156672	5		SSC-A		SSC-A
156673	2		FSC-A		FSC-A
156673	1		Time		Time
156674	17		APC-Cy7-A	CD27	CD27
156674	11		PE-Cy5-A	CD20	CD20
156674	4		FSC-W		FSC-W
156675	13		Pacific Blue-A	CD86	CD86
156676	5		SSC-A		SSC-A
156676	12		PE-Cy7-A	ITGAM	CD11b
156677	2		FSC-A		FSC-A
156678	1		Time		Time
156679	5		SSC-A		SSC-A
156679	2		FSC-A		FSC-A
156679	15		APC-A	THBD	BDCA3
156679	10		PE-TxR-A	CD2	CD2
156680	16		Alexa 700-A	HLA-DRA	HLA-DR
156680	13		Pacific Blue-A	CD86	CD86
156682	17		APC-Cy7-A	CD27	CD27
156683	8		FITC-A		Lin1
156683	17		APC-Cy7-A		APC-Cy7-A
156684	12		PE-Cy7-A	ITGAM	CD11b
156684	17		APC-Cy7-A	FCG3A	CD16
156684	2		FSC-A		FSC-A
156684	11		PE-Cy5-A	CD40	CD40
156685	14		QDot 565-A		CD45
156686	11		PE-Cy5-A	CD20	CD20
156686	4		FSC-W		FSC-W
156686	2		FSC-A		FSC-A
156686	18		PE-Cy5-5-A		PE-Cy5-5-A
156686	14		QDot 565-A		CD45
156687	18		PE-Cy5-5-A		PE-Cy5-5-A
156688	11		PE-Cy5-A	CD40	CD40
156689	3		FSC-H		FSC-H
156689	13		Pacific Blue-A	CD4	CD4
156689	14		QDot 565-A		CD45
156689	6		SSC-H		SSC-H
156689	11		PE-Cy5-A	CXCR3	CXCR3
156691	8		FITC-A		Lin1
156691	12		PE-Cy7-A	CD1C	CD1c
156691	1		Time		Time
156691	15		APC-A	THBD	BDCA3
156692	3		FSC-H		FSC-H
156692	16		Alexa 700-A	HLA-DRA	HLA-DR
156693	11		PE-Cy5-A	CXCR3	CXCR3
156693	5		SSC-A		SSC-A
156693	13		Pacific Blue-A	CD4	CD4
156694	9		PE-A	CD24	CD24
156694	3		FSC-H		FSC-H
156694	2		FSC-A		FSC-A
156695	14		QDot 565-A		CD45
156695	15		APC-A	THBD	BDCA3
156697	6		SSC-H		SSC-H
156698	4		FSC-W		FSC-W
156698	3		FSC-H		FSC-H
156698	12		PE-Cy7-A	CD38	CD38
156698	18		PE-Cy5-5-A		PE-Cy5-5-A
156699	13		Pacific Blue-A	CD86	CD86
156699	4		FSC-W		FSC-W
156699	8		FITC-A		Lin1
156700	11		PE-Cy5-A	CD40	CD40
156700	8		FITC-A	CX3CR1	CX3CR1
156700	18		PE-Cy5-5-A		PE-Cy5-5-A
156701	15		APC-A	ICOS	ICOS
156701	11		PE-Cy5-A	CXCR3	CXCR3
156701	17		APC-Cy7-A	CD8A	CD8
156702	5		SSC-A		SSC-A
156703	8		FITC-A		Lin1
156703	3		FSC-H		FSC-H
156703	17		APC-Cy7-A		APC-Cy7-A
156703	15		APC-A	THBD	BDCA3
156704	10		PE-TxR-A	CD2	CD2
156704	9		PE-A	CD14	CD14
156704	3		FSC-H		FSC-H
156704	2		FSC-A		FSC-A
156704	1		Time		Time
156704	6		SSC-H		SSC-H
156705	9		PE-A	CCR6	CCR6
156705	3		FSC-H		FSC-H
156705	16		Alexa 700-A	CD3E	CD3
156705	13		Pacific Blue-A	CD4	CD4
156705	10		PE-TxR-A	PTPRC	CD45RA
156706	4		FSC-W		FSC-W
156708	4		FSC-W		FSC-W
156708	16		Alexa 700-A	HLA-DRA	HLA-DR
156708	13		Pacific Blue-A	CD86	CD86
156709	13		Pacific Blue-A	CD4	CD4
156709	15		APC-A	ICOS	ICOS
156710	7		SSC-W		SSC-W
156710	13		Pacific Blue-A	CD86	CD86
156710	18		PE-Cy5-5-A		PE-Cy5-5-A
156710	11		PE-Cy5-A	CD20	CD20
156712	6		SSC-H		SSC-H
156712	8		FITC-A	CX3CR1	CX3CR1
156712	3		FSC-H		FSC-H
156712	13		Pacific Blue-A	CD86	CD86
156713	18		PE-Cy5-5-A		PE-Cy5-5-A
156714	4		FSC-W		FSC-W
156714	1		Time		Time
156715	14		QDot 565-A		CD45
156716	9		PE-A	CD14	CD14
156716	1		Time		Time
156717	2		FSC-A		FSC-A
156718	18		PE-Cy5-5-A		PE-Cy5-5-A
156718	11		PE-Cy5-A	CD20	CD20
156719	1		Time		Time
156719	14		QDot 565-A		CD45
156720	13		Pacific Blue-A	CD86	CD86
156720	17		APC-Cy7-A	FCG3A	CD16
156720	4		FSC-W		FSC-W
156721	12		PE-Cy7-A	CCR7	CCR7
156721	2		FSC-A		FSC-A
156722	18		PE-Cy5-5-A		PE-Cy5-5-A
156722	10		PE-TxR-A	CD19	CD19
156723	3		FSC-H		FSC-H
156723	17		APC-Cy7-A		APC-Cy7-A
156723	9		PE-A	CLEC4C	BDCA2
156724	9		PE-A	CD14	CD14
156724	13		Pacific Blue-A	CD86	CD86
156724	2		FSC-A		FSC-A
156725	12		PE-Cy7-A	CCR7	CCR7
157175	17		APC-Cy7-A	CD27	CD27
157175	2		FSC-A		FSC-A
157175	14		QDot 565-A		CD45
157175	11		PE-Cy5-A	CD20	CD20
157175	9		PE-A	CD24	CD24
157175	5		SSC-A		SSC-A
157176	2		FSC-A		FSC-A
157176	9		PE-A	CLEC4C	BDCA2
157177	8		FITC-A	CX3CR1	CX3CR1
157177	11		PE-Cy5-A	CD40	CD40
157178	10		PE-TxR-A	PTPRC	CD45RA
157178	4		FSC-W		FSC-W
157178	1		Time		Time
157179	9		PE-A	CD24	CD24
157181	1		Time		Time
157181	11		PE-Cy5-A	CD40	CD40
157182	14		QDot 565-A		CD45
157182	13		Pacific Blue-A	CD4	CD4
157183	4		FSC-W		FSC-W
157183	9		PE-A	CD24	CD24
157183	17		APC-Cy7-A	CD27	CD27
157183	1		Time		Time
157183	15		APC-A	SDC1	CD138
157184	7		SSC-W		SSC-W
157184	13		Pacific Blue-A	CD86	CD86
157184	14		QDot 565-A		CD45
157186	5		SSC-A		SSC-A
157186	1		Time		Time
157186	14		QDot 565-A		CD45
157186	11		PE-Cy5-A	CXCR3	CXCR3
157186	4		FSC-W		FSC-W
157186	8		FITC-A	CXCR5	CXCR5
157186	7		SSC-W		SSC-W
157187	18		PE-Cy5-5-A		PE-Cy5-5-A
157187	9		PE-A	CD24	CD24
157188	16		Alexa 700-A	HLA-DRA	HLADR
157188	18		PE-Cy5-5-A		PE-Cy5-5-A
157188	1		Time		Time
157189	16		Alexa 700-A	HLA-DRA	HLADR
157189	12		PE-Cy7-A	ITGAM	CD11b
157189	9		PE-A	CD14	CD14
157190	4		FSC-W		FSC-W
157190	9		PE-A	CCR6	CCR6
157191	1		Time		Time
157192	3		FSC-H		FSC-H
157192	1		Time		Time
157193	8		FITC-A	CX3CR1	CX3CR1
157193	5		SSC-A		SSC-A
157193	13		Pacific Blue-A	CD86	CD86
157193	6		SSC-H		SSC-H
157195	5		SSC-A		SSC-A
157195	15		APC-A	SDC1	CD138
157196	6		SSC-H		SSC-H
157197	8		FITC-A	CX3CR1	CX3CR1
157198	6		SSC-H		SSC-H
157198	11		PE-Cy5-A	CXCR3	CXCR3
157198	10		PE-TxR-A	PTPRC	CD45RA
157199	3		FSC-H		FSC-H
157199	10		PE-TxR-A	CD19	CD19
157200	16		Alexa 700-A	HLA-DRA	HLADR
157200	7		SSC-W		SSC-W
157201	2		FSC-A		FSC-A
157202	7		SSC-W		SSC-W
157202	2		FSC-A		FSC-A
157204	18		PE-Cy5-5-A		PE-Cy5-5-A
157204	14		QDot 565-A		CD45
157204	10		PE-TxR-A	CD2	CD2
157205	11		PE-Cy5-A	CD40	CD40
157205	3		FSC-H		FSC-H
157205	17		APC-Cy7-A	FCG3A	CD16
157205	14		QDot 565-A		CD45
157208	8		FITC-A		Lin1
157208	6		SSC-H		SSC-H
157208	11		PE-Cy5-A	ITAX	CD11c
157209	13		Pacific Blue-A	CD86	CD86
157209	1		Time		Time
157209	4		FSC-W		FSC-W
157210	11		PE-Cy5-A	CXCR3	CXCR3
157210	7		SSC-W		SSC-W
157210	13		Pacific Blue-A	CD4	CD4
157211	8		FITC-A	IGHD	IgD
157211	12		PE-Cy7-A	CD38	CD38
157211	17		APC-Cy7-A	CD27	CD27
157212	14		QDot 565-A		CD45
157212	10		PE-TxR-A	CD2	CD2
157213	7		SSC-W		SSC-W
157213	16		Alexa 700-A	HLA-DRA	HLADR
157214	12		PE-Cy7-A	CCR7	CCR7
157214	1		Time		Time
157214	4		FSC-W		FSC-W
157214	9		PE-A	CCR6	CCR6
157214	7		SSC-W		SSC-W
157215	4		FSC-W		FSC-W
157216	6		SSC-H		SSC-H
157217	14		QDot 565-A		CD45
157218	3		FSC-H		FSC-H
157218	2		FSC-A		FSC-A
157219	14		QDot 565-A		CD45
157220	7		SSC-W		SSC-W
157221	4		FSC-W		FSC-W
157221	6		SSC-H		SSC-H
157221	11		PE-Cy5-A	CD40	CD40
157222	16		Alexa 700-A	CD3E	CD3
157223	15		APC-A	SDC1	CD138
157224	8		FITC-A		Lin1
157224	16		Alexa 700-A	HLA-DRA	HLADR
157224	1		Time		Time
157225	3		FSC-H		FSC-H
157225	2		FSC-A		FSC-A
157225	7		SSC-W		SSC-W
157226	7		SSC-W		SSC-W
157226	18		PE-Cy5-5-A		PE-Cy5-5-A
157228	12		PE-Cy7-A	CD1C	CD1c
157228	2		FSC-A		FSC-A
157229	2		FSC-A		FSC-A
157229	15		APC-A		SLAN
157229	9		PE-A	CD14	CD14
157229	3		FSC-H		FSC-H
157230	5		SSC-A		SSC-A
157231	12		PE-Cy7-A	CD38	CD38
157231	17		APC-Cy7-A	CD27	CD27
157231	18		PE-Cy5-5-A		PE-Cy5-5-A
157231	14		QDot 565-A		CD45
157231	6		SSC-H		SSC-H
157231	7		SSC-W		SSC-W
157232	6		SSC-H		SSC-H
157232	11		PE-Cy5-A	ITAX	CD11c
157233	6		SSC-H		SSC-H
157233	17		APC-Cy7-A	FCG3A	CD16
157234	16		Alexa 700-A	CD3E	CD3
157235	13		Pacific Blue-A	CD86	CD86
157235	2		FSC-A		FSC-A
157235	11		PE-Cy5-A	CD20	CD20
157235	8		FITC-A	IGHD	IgD
157236	16		Alexa 700-A	HLA-DRA	HLADR
157237	6		SSC-H		SSC-H
157237	11		PE-Cy5-A	CD40	CD40
157237	12		PE-Cy7-A	ITGAM	CD11b
157237	1		Time		Time
157239	7		SSC-W		SSC-W
157239	15		APC-A	SDC1	CD138
157239	10		PE-TxR-A	CD19	CD19
157239	8		FITC-A	IGHD	IgD
157240	4		FSC-W		FSC-W
157240	18		PE-Cy5-5-A		PE-Cy5-5-A
157241	15		APC-A		SLAN
157241	6		SSC-H		SSC-H
157241	8		FITC-A	CX3CR1	CX3CR1
157241	3		FSC-H		FSC-H
157242	8		FITC-A	CXCR5	CXCR5
157242	12		PE-Cy7-A	CCR7	CCR7
157242	2		FSC-A		FSC-A
157242	10		PE-TxR-A	PTPRC	CD45RA
157243	17		APC-Cy7-A	CD27	CD27
157243	1		Time		Time
157243	4		FSC-W		FSC-W
157244	17		APC-Cy7-A		APC-Cy7-A
157245	16		Alexa 700-A	HLA-DRA	HLADR
157245	5		SSC-A		SSC-A
157246	7		SSC-W		SSC-W
157246	13		Pacific Blue-A	CD4	CD4
157247	18		PE-Cy5-5-A		PE-Cy5-5-A
157247	11		PE-Cy5-A	CD20	CD20
157248	4		FSC-W		FSC-W
157248	11		PE-Cy5-A	ITAX	CD11c
157250	17		APC-Cy7-A	CD8A	CD8
157250	14		QDot 565-A		CD45
157250	9		PE-A	CCR6	CCR6
157251	10		PE-TxR-A	CD19	CD19
157251	18		PE-Cy5-5-A		PE-Cy5-5-A
157252	18		PE-Cy5-5-A		PE-Cy5-5-A
157253	9		PE-A	CD14	CD14
157253	7		SSC-W		SSC-W
157253	15		APC-A		SLAN
157254	6		SSC-H		SSC-H
157254	17		APC-Cy7-A	CD8A	CD8
157255	6		SSC-H		SSC-H
157255	9		PE-A	CD24	CD24
157255	7		SSC-W		SSC-W
157255	13		Pacific Blue-A	CD86	CD86
157256	16		Alexa 700-A	HLA-DRA	HLADR
157256	17		APC-Cy7-A		APC-Cy7-A
157256	2		FSC-A		FSC-A
157256	9		PE-A	CLEC4C	BDCA2
157257	10		PE-TxR-A	CD2	CD2
157258	11		PE-Cy5-A	CXCR3	CXCR3
157258	16		Alexa 700-A	CD3E	CD3
157259	12		PE-Cy7-A	CD38	CD38
157260	2		FSC-A		FSC-A
157260	14		QDot 565-A		CD45
157261	4		FSC-W		FSC-W
157261	5		SSC-A		SSC-A
157261	12		PE-Cy7-A	ITGAM	CD11b
157261	17		APC-Cy7-A	FCG3A	CD16
157261	1		Time		Time
157262	10		PE-TxR-A	PTPRC	CD45RA
157262	9		PE-A	CCR6	CCR6
157262	3		FSC-H		FSC-H
157262	16		Alexa 700-A	CD3E	CD3
157263	5		SSC-A		SSC-A
157263	9		PE-A	CD24	CD24
157263	8		FITC-A	IGHD	IgD
157264	15		APC-A	THBD	BDCA3
157265	16		Alexa 700-A	HLA-DRA	HLADR
157265	2		FSC-A		FSC-A
157266	5		SSC-A		SSC-A
157266	14		QDot 565-A		CD45
157267	3		FSC-H		FSC-H
157267	17		APC-Cy7-A	CD27	CD27
157267	6		SSC-H		SSC-H
157268	10		PE-TxR-A	CD2	CD2
157270	7		SSC-W		SSC-W
157270	12		PE-Cy7-A	CCR7	CCR7
157271	3		FSC-H		FSC-H
157271	16		Alexa 700-A		CD3/CD14
157271	18		PE-Cy5-5-A		PE-Cy5-5-A
157271	6		SSC-H		SSC-H
157271	11		PE-Cy5-A	CD20	CD20
157272	2		FSC-A		FSC-A
157272	1		Time		Time
157273	13		Pacific Blue-A	CD86	CD86
157274	17		APC-Cy7-A	CD8A	CD8
157274	6		SSC-H		SSC-H
157276	18		PE-Cy5-5-A		PE-Cy5-5-A
157276	6		SSC-H		SSC-H
157276	11		PE-Cy5-A	ITAX	CD11c
157277	5		SSC-A		SSC-A
157277	2		FSC-A		FSC-A
157278	13		Pacific Blue-A	CD4	CD4
157279	6		SSC-H		SSC-H
157279	11		PE-Cy5-A	CD20	CD20
157280	12		PE-Cy7-A	CD1C	CD1c
157280	18		PE-Cy5-5-A		PE-Cy5-5-A
157281	14		QDot 565-A		CD45
157281	4		FSC-W		FSC-W
157282	11		PE-Cy5-A	CXCR3	CXCR3
157282	5		SSC-A		SSC-A
157284	10		PE-TxR-A	CD2	CD2
157285	9		PE-A	CD14	CD14
157286	5		SSC-A		SSC-A
157286	3		FSC-H		FSC-H
157286	18		PE-Cy5-5-A		PE-Cy5-5-A
157286	11		PE-Cy5-A	CXCR3	CXCR3
157287	17		APC-Cy7-A	CD27	CD27
157287	6		SSC-H		SSC-H
157287	8		FITC-A	IGHD	IgD
157287	5		SSC-A		SSC-A
157288	16		Alexa 700-A	HLA-DRA	HLADR
157289	12		PE-Cy7-A	ITGAM	CD11b
157290	1		Time		Time
157290	4		FSC-W		FSC-W
157291	16		Alexa 700-A		CD3/CD14
157291	1		Time		Time
157291	9		PE-A	CD24	CD24
157292	15		APC-A	THBD	BDCA3
157292	10		PE-TxR-A	CD2	CD2
157292	4		FSC-W		FSC-W
157293	8		FITC-A	CX3CR1	CX3CR1
157293	13		Pacific Blue-A	CD86	CD86
157293	12		PE-Cy7-A	ITGAM	CD11b
157294	10		PE-TxR-A	PTPRC	CD45RA
157294	5		SSC-A		SSC-A
157294	13		Pacific Blue-A	CD4	CD4
157295	16		Alexa 700-A		CD3/CD14
157295	17		APC-Cy7-A	CD27	CD27
157295	11		PE-Cy5-A	CD20	CD20
157296	10		PE-TxR-A	CD2	CD2
157297	12		PE-Cy7-A	ITGAM	CD11b
157297	11		PE-Cy5-A	CD40	CD40
157298	11		PE-Cy5-A	CXCR3	CXCR3
157299	17		APC-Cy7-A	CD27	CD27
157299	8		FITC-A	IGHD	IgD
157299	3		FSC-H		FSC-H
157299	16		Alexa 700-A		CD3/CD14
157301	12		PE-Cy7-A	ITGAM	CD11b
157301	2		FSC-A		FSC-A
157301	6		SSC-H		SSC-H
157302	9		PE-A	CCR6	CCR6
157302	13		Pacific Blue-A	CD4	CD4
157302	2		FSC-A		FSC-A
157302	18		PE-Cy5-5-A		PE-Cy5-5-A
157302	1		Time		Time
157302	14		QDot 565-A		CD45
157302	4		FSC-W		FSC-W
157303	11		PE-Cy5-A	CD20	CD20
157304	1		Time		Time
157304	14		QDot 565-A		CD45
157304	15		APC-A	THBD	BDCA3
157304	9		PE-A	CLEC4C	BDCA2
157304	16		Alexa 700-A	HLA-DRA	HLADR
157305	16		Alexa 700-A	HLA-DRA	HLADR
157305	12		PE-Cy7-A	ITGAM	CD11b
157306	5		SSC-A		SSC-A
157306	17		APC-Cy7-A	CD8A	CD8
157306	8		FITC-A	CXCR5	CXCR5
157307	11		PE-Cy5-A	CD20	CD20
157308	15		APC-A	THBD	BDCA3
157308	7		SSC-W		SSC-W
157309	16		Alexa 700-A	HLA-DRA	HLADR
157310	4		FSC-W		FSC-W
157310	7		SSC-W		SSC-W
157310	13		Pacific Blue-A	CD4	CD4
157312	13		Pacific Blue-A	CD86	CD86
157312	18		PE-Cy5-5-A		PE-Cy5-5-A
157313	9		PE-A	CD14	CD14
157315	13		Pacific Blue-A	CD86	CD86
157315	12		PE-Cy7-A	CD38	CD38
157316	3		FSC-H		FSC-H
157318	3		FSC-H		FSC-H
157318	2		FSC-A		FSC-A
157318	15		APC-A	ICOS	ICOS
157319	1		Time		Time
157319	10		PE-TxR-A	CD19	CD19
157320	9		PE-A	CLEC4C	BDCA2
157320	12		PE-Cy7-A	CD1C	CD1c
157321	11		PE-Cy5-A	CD40	CD40
157321	16		Alexa 700-A	HLA-DRA	HLADR
157322	11		PE-Cy5-A	CXCR3	CXCR3
157322	4		FSC-W		FSC-W
157322	8		FITC-A	CXCR5	CXCR5
157323	15		APC-A	SDC1	CD138
157323	10		PE-TxR-A	CD19	CD19
157324	11		PE-Cy5-A	ITAX	CD11c
157324	7		SSC-W		SSC-W
157324	3		FSC-H		FSC-H
157324	12		PE-Cy7-A	CD1C	CD1c
157324	1		Time		Time
157324	14		QDot 565-A		CD45
157325	13		Pacific Blue-A	CD86	CD86
157325	6		SSC-H		SSC-H
157325	11		PE-Cy5-A	CD40	CD40
157325	3		FSC-H		FSC-H
157326	4		FSC-W		FSC-W
157326	9		PE-A	CCR6	CCR6
157326	3		FSC-H		FSC-H
157327	4		FSC-W		FSC-W
157327	12		PE-Cy7-A	CD38	CD38
157328	1		Time		Time
157329	17		APC-Cy7-A	FCG3A	CD16
157329	2		FSC-A		FSC-A
157329	18		PE-Cy5-5-A		PE-Cy5-5-A
157329	7		SSC-W		SSC-W
157330	3		FSC-H		FSC-H
157330	2		FSC-A		FSC-A
157331	7		SSC-W		SSC-W
157331	13		Pacific Blue-A	CD86	CD86
157331	1		Time		Time
157332	16		Alexa 700-A	HLA-DRA	HLADR
157332	6		SSC-H		SSC-H
157333	5		SSC-A		SSC-A
157333	6		SSC-H		SSC-H
157335	1		Time		Time
157335	14		QDot 565-A		CD45
157336	1		Time		Time
157336	15		APC-A	THBD	BDCA3
157337	9		PE-A	CD14	CD14
157337	3		FSC-H		FSC-H
157337	16		Alexa 700-A	HLA-DRA	HLADR
157339	12		PE-Cy7-A	CD38	CD38
157339	18		PE-Cy5-5-A		PE-Cy5-5-A
157339	4		FSC-W		FSC-W
157340	5		SSC-A		SSC-A
157340	16		Alexa 700-A	HLA-DRA	HLADR
157340	12		PE-Cy7-A	CD1C	CD1c
157341	13		Pacific Blue-A	CD86	CD86
157341	10		PE-TxR-A	CD2	CD2
157341	9		PE-A	CD14	CD14
157342	4		FSC-W		FSC-W
157342	12		PE-Cy7-A	CCR7	CCR7
157344	12		PE-Cy7-A	CD1C	CD1c
157344	10		PE-TxR-A	CD2	CD2
157345	16		Alexa 700-A	HLA-DRA	HLADR
157345	12		PE-Cy7-A	ITGAM	CD11b
157345	6		SSC-H		SSC-H
