FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
608580	Flow cytometry result	277785838	Visit 2_111-053.608580.fcs	Visit 2_111-053.fcs	2634
608581	Flow cytometry result	306200895	Visit 1_111-054.608581.fcs	Visit 1_111-054.fcs	2634
608582	Flow cytometry result	235191182	Visit 2_111-054.608582.fcs	Visit 2_111-054.fcs	2634
608583	Flow cytometry result	161558980	Visit 1_111-055.608583.fcs	Visit 1_111-055.fcs	2634
608584	Flow cytometry result	201017952	Visit 1_111-056.608584.fcs	Visit 1_111-056.fcs	2634
608585	Flow cytometry result	349076898	Visit 1_111-057.608585.fcs	Visit 1_111-057.fcs	2634
608586	Flow cytometry result	321967051	Visit 2_111-057.608586.fcs	Visit 2_111-057.fcs	2634
608587	Flow cytometry result	21840217	Visit 1_111-058.608587.fcs	Visit 1_111-058.fcs	2634
608588	Flow cytometry result	179650002	Visit 2_111-058.608588.fcs	Visit 2_111-058.fcs	2634
608589	Flow cytometry result	127219775	Visit 1_222-001.608589.fcs	Visit 1_222-001.fcs	2634
608590	Flow cytometry result	83020714	Visit 2_222-001.608590.fcs	Visit 2_222-001.fcs	2634
608591	Flow cytometry result	274879926	Visit 1_222-003.608591.fcs	Visit 1_222-003.fcs	2634
608592	Flow cytometry result	221284347	Visit 2_222-003.608592.fcs	Visit 2_222-003.fcs	2634
608593	Flow cytometry result	255399287	Visit 1_222-004.608593.fcs	Visit 1_222-004.fcs	2634
608594	Flow cytometry result	131217710	Visit 2_222-004.608594.fcs	Visit 2_222-004.fcs	2634
608595	Flow cytometry result	160447623	Visit 1_222-006.608595.fcs	Visit 1_222-006.fcs	2634
608596	Flow cytometry result	266544374	Visit 2_222-006.608596.fcs	Visit 2_222-006.fcs	2634
608597	Flow cytometry result	146642595	Visit 1_222-010.608597.fcs	Visit 1_222-010.fcs	2634
608598	Flow cytometry result	297284872	Visit 2_222-010.608598.fcs	Visit 2_222-010.fcs	2634
608599	Flow cytometry result	157357454	Visit 1_222-011.608599.fcs	Visit 1_222-011.fcs	2634
608600	Flow cytometry result	127459054	Visit 1_222-013.608600.fcs	Visit 1_222-013.fcs	2634
608601	Flow cytometry result	158276376	Visit 2_222-013.608601.fcs	Visit 2_222-013.fcs	2634
608602	Flow cytometry result	263550536	Visit 1_222-017.608602.fcs	Visit 1_222-017.fcs	2634
608603	Flow cytometry result	218005226	Visit 2_222-017.608603.fcs	Visit 2_222-017.fcs	2634
608604	Flow cytometry result	209428835	Visit 1_222-025.608604.fcs	Visit 1_222-025.fcs	2634
608605	Flow cytometry result	246647428	Visit 2_222-025.608605.fcs	Visit 2_222-025.fcs	2634
608606	Flow cytometry result	351233117	Visit 1_222-031.608606.fcs	Visit 1_222-031.fcs	2634
608607	Flow cytometry result	77421115	Visit 2_222-031.608607.fcs	Visit 2_222-031.fcs	2634
608608	Flow cytometry result	195430570	Visit 1_222-034.608608.fcs	Visit 1_222-034.fcs	2634
608609	Flow cytometry result	228589467	Visit 2_222-034.608609.fcs	Visit 2_222-034.fcs	2634
608610	Flow cytometry result	215114325	Visit 1_222-038.608610.fcs	Visit 1_222-038.fcs	2634
608611	Flow cytometry result	70803520	Visit 2_222-038.608611.fcs	Visit 2_222-038.fcs	2634
608612	Flow cytometry result	185282177	Visit 1_222-039.608612.fcs	Visit 1_222-039.fcs	2634
608613	Flow cytometry result	66901803	Visit 2_222-039.608613.fcs	Visit 2_222-039.fcs	2634
608614	Flow cytometry result	45908116	Visit 1_222-044.608614.fcs	Visit 1_222-044.fcs	2634
608615	Flow cytometry result	123118431	Visit 2_222-044.608615.fcs	Visit 2_222-044.fcs	2634
608616	Flow cytometry result	93371563	Visit 1_222-045.608616.fcs	Visit 1_222-045.fcs	2634
608617	Flow cytometry result	124466900	Visit 2_222-045.608617.fcs	Visit 2_222-045.fcs	2634
608618	Flow cytometry result	243559472	Visit 1_222-046.608618.fcs	Visit 1_222-046.fcs	2634
608619	Flow cytometry result	75278747	Visit 2_222-046.608619.fcs	Visit 2_222-046.fcs	2634
608620	Flow cytometry result	151571200	Visit 1_222-047.608620.fcs	Visit 1_222-047.fcs	2634
608621	Flow cytometry result	89742383	Visit 2_222-047.608621.fcs	Visit 2_222-047.fcs	2634
608622	Flow cytometry result	192923796	Visit 1_222-048.608622.fcs	Visit 1_222-048.fcs	2634
608623	Flow cytometry result	215413211	Visit 2_222-048.608623.fcs	Visit 2_222-048.fcs	2634
608624	Flow cytometry result	128099520	Visit 1_222-049.608624.fcs	Visit 1_222-049.fcs	2634
608625	Flow cytometry result	224640675	Visit 2_222-049.608625.fcs	Visit 2_222-049.fcs	2634
608626	Flow cytometry result	110757370	Visit 1_222-052.608626.fcs	Visit 1_222-052.fcs	2634
608627	Flow cytometry result	162150932	Visit 2_222-052.608627.fcs	Visit 2_222-052.fcs	2634
608628	Flow cytometry result	200682851	Visit 1_222-053.608628.fcs	Visit 1_222-053.fcs	2634
