FCS_HEADER_ID	COMPENSATION_FLAG	EXPSAMPLE_ACCESSION	FCS_FILE_NAME	FCS_HEADER_TEXT	FCS_VERSION	FILE_INFO_ID	MAXIMUM_INTENSITY	MINIMUM_INTENSITY	NUMBER_OF_EVENTS	NUMBER_OF_MARKERS	PANEL_PREFERRED	PANEL_REPORTED
234764	N	ES1060515	Visit 1_222-046.fcs	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=5836|$ENDDATA=243559463|$FIL=Visit 1_222-046.fcs|$SYS=Windows XP 5.1|$TOT=3204653|$PAR=19|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.1|TUBE NAME=|$SRC=|EXPERIMENT NAME=|GUID=73537830-b4b2-4303-ad0d-7ae730bc5adc|$DATE=|$BTIM=|$ETIM=|$CYT=LSRII|CYTNUM=H47100141|WINDOW EXTENSION=10.00|EXPORT USER NAME=|EXPORT TIME=|$OP=|FSC ASF=0.80|AUTOBS=TRUE|$INST=|LASER1NAME=SORP Blue|LASER1DELAY=0.00|LASER1ASF=0.97|LASER2NAME=SORP Violet|LASER2DELAY=18.10|LASER2ASF=1.19|LASER3NAME=SORP Red|LASER3DELAY=37.01|LASER3ASF=0.85|LASER4NAME=SORP Green|LASER4DELAY=58.54|LASER4ASF=0.71|$TIMESTEP=0.01|SPILL=12,FITC-A,PerCP-Cy5-5-A,Pacific Blue-A,AmCyan-A,Qdot 565-A,Qdot 605-A,Qdot 655-A,Qdot 800-A,Alexa Fluor 700-A,PE-Gr-A,PE-Cy7-A,APC-Cy7-A,1,0.007799650299134494,0,0.09003223025302486,0.03213755555114609,0.005368028717430647,0.0006121418234877019,0,0,0.0016664404423496434,0,0.0010279521578205055,0.0017406123555914887,1,0.03731280976641979,0.0030468982230433227,0.0005680783863964067,0.0005173001689755784,0.1418428205609273,0.12392925083577432,0.3955639709284677,0.00015755619143346423,0.1473032896069017,0.0868111639753843,0.00034701673187066863,0.005356643031136291,1,0.18851314734320365,0.027922759642445637,0.00386835784837057,0.0013662013328345451,0.0008005636588746436,0.002094416225743975,0,0.0007399500924897624,0.0005864320814428673,0.050639216597867895,0.01014508170065914,0.6543728941088267,1,0.47597733201199155,0.10585803051981472,0.021207837021185394,0.003533686648126942,0.002043983989162678,0.0033158110788025132,0.0022425289404475264,0.000735842089357207,0.00016508670714043448,0.006378398437074019,0.19293260250786426,0.018978321176010705,1,0.3424314924015299,0.06547021688782327,0.005881565747552928,0,0.05168388823594132,0.0022391250603767798,0,0,0.011337618410150262,0.23278292543038523,0.028024628392336944,0.04140408144098123,1,0.33046221903192674,0.0350268806553345,0.002084243933647744,0.006414100188524412,0.008244275620369506,0.0004716635615403484,0,0.012020352073351111,0.304077407563235,0.045256262000686893,0.013831019088532154,0.2011416646668938,1,0.08637097823841752,0.1096233425657744,0.0005725538844461002,0.0054630787997863115,0.017123246218423063,0,0.0016930718006344103,0.5492594775206455,0.08960614259809016,0.029538045615255082,0.013357104458061597,0.014806692737068939,1,0.005173197054536302,0.00013967753454547076,0.05311452152939808,0.08447793015645469,0,0.029497938239214577,0.19470911722102113,0.04169629169953836,0.011750777039299387,0.011498262480949251,0.023375258546520002,0.12207571206544067,1,0.001156446881864467,0.0325346757595723,0.2926793072043476,0.01176355535828525,0.12210240796912122,0.0008319055962001665,0,0.34689003518428607,0.11681896301291933,0.016336979414784385,0.0028169643273976528,0.00274608531283611,1,0.017873820288161157,0.0006623713348185,0.0008116747544000358,0.01236622280067379,0.020446269570182238,0.0005228630670706844,0.009612914645380688,0.0032006707005762195,0.0006989944744642589,0.03845519130435404,0.00022513235069318007,0.03216207322370839,1,0.046507080236623824,0,0.0008167560926476791,0.03753690798074019,0.006624139387914101,0.00027601899927458083,0.00038723560963436435,0.0035331419910603007,0.05482338912789124,0.04161639790176513,0.00047155630910881204,0.1372890859831968,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,5000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=350|$P1G=1.0|P1DISPLAY=LIN|P1BS=-1|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=350|$P2G=1.0|P2DISPLAY=LIN|P2BS=-1|P2MS=0|$P3N=FSC-W|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=350|$P3G=1.0|P3BS=-1|P3MS=0|$P4N=SSC-A|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=270|$P4G=1.0|P4DISPLAY=LIN|P4BS=-1|P4MS=0|$P5N=SSC-H|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=270|$P5G=1.0|P5DISPLAY=LIN|P5BS=-1|P5MS=0|$P6N=SSC-W|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=270|$P6G=1.0|P6BS=-1|P6MS=0|$P7N=FITC-A|$P7S=FoxP3|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=640|$P7G=1.0|P7DISPLAY=LOG|P7BS=-1|P7MS=0|$P8N=PerCP-Cy5-5-A|$P8S=CD38|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=550|$P8G=1.0|P8DISPLAY=LOG|P8BS=-1|P8MS=0|$P9N=Pacific Blue-A|$P9S=CD3/CD14|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=500|$P9G=1.0|P9DISPLAY=LOG|P9BS=-1|P9MS=0|$P10N=AmCyan-A|$P10S=L/D|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=545|$P10G=1.0|P10DISPLAY=LOG|P10BS=-1|P10MS=0|$P11N=Qdot 565-A|$P11S=CD20|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=600|$P11G=1.0|P11DISPLAY=LOG|P11BS=-1|P11MS=0|$P12N=Qdot 605-A|$P12S=PD-1|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=560|$P12G=1.0|P12DISPLAY=LOG|P12BS=-1|P12MS=0|$P13N=Qdot 655-A|$P13S=CD19|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=580|$P13G=1.0|P13DISPLAY=LOG|P13BS=-1|P13MS=0|$P14N=Qdot 800-A|$P14S=CD27|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=540|$P14G=1.0|P14DISPLAY=LOG|P14BS=-1|P14MS=0|$P15N=Alexa Fluor 700-A|$P15S=IgG|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=610|$P15G=1.0|P15DISPLAY=LOG|P15BS=-1|P15MS=0|$P16N=PE-Gr-A|$P16S=ICOS ligand|$P16R=262144|$P16B=32|$P16E=0,0|$P16V=400|$P16G=1.0|P16DISPLAY=LOG|P16BS=-1|P16MS=0|$P17N=PE-Cy7-A|$P17S=IgD|$P17R=262144|$P17B=32|$P17E=0,0|$P17V=690|$P17G=1.0|P17DISPLAY=LOG|P17BS=-1|P17MS=0|$P18N=APC-Cy7-A|$P18S=IgM|$P18R=262144|$P18B=32|$P18E=0,0|$P18V=585|$P18G=1.0|P18DISPLAY=LOG|P18BS=-1|P18MS=0|$P19N=Time|$P19R=262144|$P19B=32|$P19E=0,0|$P19G=0.01|P19BS=0|P19MS=0|CST SETUP STATUS=SUCCESS|CST BEADS LOT ID=91725|CYTOMETER CONFIG NAME=Copy of November 2013 LSR18 2B 8V 3R 5Gr|CYTOMETER CONFIG CREATE DATE=11/22/2013 02:55:27 PM|CST SETUP DATE=08/05/2014 12:36:14 PM|CST BASELINE DATE=08/05/2014 12:30:36 PM	3	608618			3204653	19		FSC-A|FSC-H|FSC-W|SSC-A|SSC-H|SSC-W|FoxP3|CD38|CD3/CD14|L/D|CD20|PD-1|CD19|CD27|IgG|ICOS ligand|IgD|IgM|Time
234770	N	ES1060521	Visit 1_222-049.fcs	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=5920|$ENDDATA=128099511|$FIL=Visit 1_222-049.fcs|$SYS=Windows XP 5.1|$TOT=1685442|$PAR=19|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.1|TUBE NAME=|$SRC=|EXPERIMENT NAME=|GUID=2cf59770-526c-48a7-a381-3aac87ee630b|$DATE=|$BTIM=|$ETIM=|$CYT=LSRII|CYTNUM=H47100141|WINDOW EXTENSION=10.00|EXPORT USER NAME=|EXPORT TIME=|$OP=|FSC ASF=0.81|AUTOBS=TRUE|$INST=|LASER1NAME=SORP Blue|LASER1DELAY=0.00|LASER1ASF=0.97|LASER2NAME=SORP Violet|LASER2DELAY=20.96|LASER2ASF=1.18|LASER3NAME=SORP Red|LASER3DELAY=40.12|LASER3ASF=0.90|LASER4NAME=SORP Green|LASER4DELAY=61.62|LASER4ASF=0.74|$TIMESTEP=0.01|SPILL=12,FITC-A,PerCP-Cy5-5-A,Pacific Blue-A,AmCyan-A,Qdot 565-A,Qdot 605-A,Qdot 655-A,Qdot 800-A,Alexa Fluor 700-A,PE-Gr-A,PE-Cy7-A,APC-Cy7-A,1,0.008909945206005725,0.0011613104728620607,0.09066826163443846,0.030065051887570304,0.0049893363553619235,0.000473126828837507,0.00017204606743450625,0.00036085933849206917,0.001618399505935483,0.0001348666197009807,0.00009841618875540333,0.001345330508751828,1,0.019930017634486194,0,0.0006546352999165454,0.00021821239369138046,0.12256233001841674,0.12107121572288254,0.37416860995438544,0,0.16576458129751473,0.08207909627417039,0.00009083501485056435,0.005103826355823545,1,0.18504783281331996,0.027632169554838385,0.004026382293782402,0.0012086053154568214,0.0007873199865131459,0.002370388014998703,0,0.0008402294578788348,0.0005056828056694005,0.03949472936872153,0.007777636073615606,0.6915079915328469,1,0.47248423768876346,0.10211458038949985,0.01932452915789117,0.0031475910557589005,0.002208363739583987,0.0026885047926775117,0.002161346994780084,0.0008049842352448312,0.0001726168076991445,0.007438227401401411,0.21888363575807684,0.014909134575424171,1,0.3496487466626215,0.06799786135835525,0.006337813079776662,0.001339521503092787,0.051777037619607384,0.002992892197683861,0.0002620802972696595,0.00005057326968294777,0.012584432048940653,0.22359907843743132,0.02026659952048663,0.0399948732789149,1,0.33485774470729834,0.03697000713319317,0.002878010573576919,0.006623248003210924,0.009857707910953854,0.0006412958200073771,0.00010069417026269372,0.012644351657207389,0.271771169631951,0.031761034166818455,0.01202194366936547,0.1937685334166747,1,0.08920212168635727,0.1304453405836942,0.00034019614059134626,0.006502135871855441,0.020220462162027886,0.0010130807004337982,0.0015880745083266274,0.4590390544629084,0.05737364546789334,0.02344907761706403,0.009459571974955934,0.010791906204563075,1,0.00561443325251172,0.00010444146584622513,0.060680481077187876,0.09538185056838841,0.001040711238120182,0.02697846924197112,0.1321531400564836,0,0.008813454350117,0.008764764043016241,0.019185091087405463,0.09991829056307001,1,0.0009160910832224094,0.032063186417342966,0.2896085603820283,0.011557417002040254,0.13094977988167728,0.0005594367107472353,0,0.3227436826218187,0.11126173552973632,0.015870348271513134,0.002576355064502026,0.0034808865939306914,1,0.020708407328602237,0.0007298633390962178,0.001563815191959488,0.018161108200493246,0,0,0.022853840290889913,0.007736317223937641,0.0012809312374912319,0.03346908169987256,0.001634751081411482,0.0772357061143867,1,0.04170066314089459,0,0.001204023250296345,0.009305076968649283,0,0.0014216090432172894,0.0001723162814240948,0.0033170873032879146,0.04979938978602513,0.042779695397451405,0.0016209408582222012,0.13991421580398114,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,5000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=350|$P1G=1.0|P1DISPLAY=LIN|P1BS=-1|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=350|$P2G=1.0|P2DISPLAY=LIN|P2BS=-1|P2MS=0|$P3N=FSC-W|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=350|$P3G=1.0|P3BS=-1|P3MS=0|$P4N=SSC-A|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=270|$P4G=1.0|P4DISPLAY=LIN|P4BS=-1|P4MS=0|$P5N=SSC-H|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=270|$P5G=1.0|P5DISPLAY=LIN|P5BS=-1|P5MS=0|$P6N=SSC-W|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=270|$P6G=1.0|P6BS=-1|P6MS=0|$P7N=FITC-A|$P7S=FoxP3|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=640|$P7G=1.0|P7DISPLAY=LOG|P7BS=-1|P7MS=0|$P8N=PerCP-Cy5-5-A|$P8S=CD38|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=550|$P8G=1.0|P8DISPLAY=LOG|P8BS=-1|P8MS=0|$P9N=Pacific Blue-A|$P9S=CD3/CD14|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=500|$P9G=1.0|P9DISPLAY=LOG|P9BS=-1|P9MS=0|$P10N=AmCyan-A|$P10S=L/D|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=545|$P10G=1.0|P10DISPLAY=LOG|P10BS=-1|P10MS=0|$P11N=Qdot 565-A|$P11S=CD20|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=600|$P11G=1.0|P11DISPLAY=LOG|P11BS=-1|P11MS=0|$P12N=Qdot 605-A|$P12S=PD-1|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=560|$P12G=1.0|P12DISPLAY=LOG|P12BS=-1|P12MS=0|$P13N=Qdot 655-A|$P13S=CD19|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=580|$P13G=1.0|P13DISPLAY=LOG|P13BS=-1|P13MS=0|$P14N=Qdot 800-A|$P14S=CD27|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=540|$P14G=1.0|P14DISPLAY=LOG|P14BS=-1|P14MS=0|$P15N=Alexa Fluor 700-A|$P15S=IgG|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=610|$P15G=1.0|P15DISPLAY=LOG|P15BS=-1|P15MS=0|$P16N=PE-Gr-A|$P16S=ICOS ligand|$P16R=262144|$P16B=32|$P16E=0,0|$P16V=400|$P16G=1.0|P16DISPLAY=LOG|P16BS=-1|P16MS=0|$P17N=PE-Cy7-A|$P17S=IgD|$P17R=262144|$P17B=32|$P17E=0,0|$P17V=690|$P17G=1.0|P17DISPLAY=LOG|P17BS=-1|P17MS=0|$P18N=APC-Cy7-A|$P18S=IgM|$P18R=262144|$P18B=32|$P18E=0,0|$P18V=585|$P18G=1.0|P18DISPLAY=LOG|P18BS=-1|P18MS=0|$P19N=Time|$P19R=262144|$P19B=32|$P19E=0,0|$P19G=0.01|P19BS=0|P19MS=0|CST SETUP STATUS=SUCCESS|CST BEADS LOT ID=91725|CYTOMETER CONFIG NAME=Copy of November 2013 LSR18 2B 8V 3R 5Gr|CYTOMETER CONFIG CREATE DATE=11/22/2013 02:55:27 PM|CST SETUP DATE=08/05/2014 12:36:14 PM|CST BASELINE DATE=08/05/2014 12:30:36 PM	3	608624			1685442	19		FSC-A|FSC-H|FSC-W|SSC-A|SSC-H|SSC-W|FoxP3|CD38|CD3/CD14|L/D|CD20|PD-1|CD19|CD27|IgG|ICOS ligand|IgD|IgM|Time
232717	N	ES1031262	PBMC_111-001-vac2014-Visit1.fcs	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=8325|$ENDDATA=131845508|$FIL=PBMC_111-001-vac2014-Visit1.fcs|$SYS=Windows XP 5.1|$TOT=1373304|$PAR=24|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.3|TUBE NAME=|$SRC=|EXPERIMENT NAME=|GUID=d3c320b8-c6ca-4f97-91a6-ba7965b9fd7c|$DATE=|$BTIM=|$ETIM=|$CYT=LSRII|CYTNUM=H55100023|WINDOW EXTENSION=10.00|EXPORT USER NAME=|EXPORT TIME=|$OP=|FSC ASF=0.80|AUTOBS=TRUE|$INST=|LASER1NAME=Blue|LASER1DELAY=0.00|LASER1ASF=0.98|LASER2NAME=Green|LASER2DELAY=60.31|LASER2ASF=0.84|LASER3NAME=Red|LASER3DELAY=39.31|LASER3ASF=0.83|LASER4NAME=Violet|LASER4DELAY=18.69|LASER4ASF=0.94|$TIMESTEP=0.01|SPILL=17,Pacific Blue-A,AmCyan-A,560/40 Violet-A,585/42 Violet-A,610/20 Violet-A,660/40 Violet-A,710/50 Violet-A,780/60 Violet-A,APC-A,AF 700-A,APC-Cy7-A,FITC-A,PE-A,PE-TxRed-A,PE-Cy5-A,PE-Cy5-5-A,PE-Cy7-A,1,0.1440689476546807,0.014443878930430747,0.010772377106864111,0.004276710018492932,0.0011291410854770334,0.0006055326221330342,0.0001668004104504086,0,0,0,0.0017068029954238433,0,0,0,0,0,0.12395968866933545,1,0.3761841000411052,0.3838388655793566,0.2603578731798714,0.12515585952309238,0.0687497271494653,0.01985868592644165,0.0007530159621153155,0.0003760296853709809,0,0.01253234004751248,0.0005076039372724657,0.0007614178225141713,0.00038390970502787477,0,0,0,0,1,0.7265780350205248,0.02657807890769842,0,0,0.0019933664825482174,0,0.0005804856989845629,0,0.0034271005177391907,0.04112606976368468,0.002937575466277471,0.0008812649223152329,0,0,0,0,0.2535430749259073,1,0.5073695996839017,0.009778923866099064,0.0024093038873023117,0.0014172379616629992,0,0,0.0003461064485115865,0,0.04248119855352243,0.025313278481323906,0,0.0003759878780418612,0,0.04803929915070326,0.007385100940447267,0.010846988283808687,0.22540789675088854,1,0.6300858869804402,0.30066346904327057,0.07953461167887901,0.0014324337368322188,0.0005292154394017285,0.00030289916810259296,0,0.030060399639077785,0.12097882913117129,0.07782566459051347,0.031180717418389965,0.007873347685272356,0.05015867646741949,0.01106658474710795,0.0022816525093004546,0.004895617581827771,0.1250281514314576,1,0.5378951901910666,0.1128858494851458,0.06980142396800307,0.027667364030100134,0.010889343946787984,0,0.0001273881845825686,0.003240745641544701,0.026442407451770508,0.011964124504609075,0.002515088189977394,0.05145699218070243,0.008631158767712673,0.0016875202618300046,0.0009089265079766988,0.0007789822348930282,0.018629658889930286,1,0.3881021454439845,0.009656413376241818,0.11968397324668778,0.056840070306986575,0,0,0.0001151836125560497,0.0005069669665205608,0.00644599318301203,0.0027346591238799852,0.045739709020842206,0.009799943595703244,0.0018228657796295316,0.0020068443845051086,0.0017058322298006035,0.004749669305034321,0.020085393063318666,1,0.0012129045323745016,0.0025715448695252186,0.035906970181590156,0.00017152606408135862,0,0,0,0.0002665437341356165,0.013803837897538354,0,0,0,0,0,0.006297915977193281,0.004607540352104707,0.0012896145401783375,1,0.39031850544622454,0.17029141320278599,0,0.0000996372858645256,0.00019926638735578007,0.04912394281296032,0.023324866911314645,0.00567689475227454,0,0,0,0,0,0.0011424101165346868,0.1693765272088227,0.06716996883860127,0.028168398120136072,1,0.3916682359376046,0.0013878095676875064,0,0.00036669799018364084,0.00294106807743566,0.06507803243713613,0.025188322311875372,0,0,0,0,0.000057872990183180394,0.022068631414636473,0.014462724166184715,0.1461816781819113,0.14037776621432552,0.11422513328092536,1,0.0008265140001468992,0.0000509586355167855,0.0005094849748275662,0.01908075718972716,0.009170952984796525,0.07590303638455642,0,0.006921398527080845,0.0010137430830128198,0.0006315985676603933,0.00022162632723840382,0,0,0,0,0,0,1,0.0000836467280954336,0.00006389522458935973,0,0,0,0,0,0.18110201864612094,0.4431002961240954,0.17108969690418113,0.05283992292340481,0.02533348122375248,0.004621125022921773,0.0003128507360449953,0.00012027163055814234,0,0.006439819104377474,1,0.5942212130029917,0.18581693569729546,0.07588338501071934,0.013518189280679231,0,0,0.003717396454119952,0.020445647544492598,0.2020041073033782,0.0862885555516315,0.054408408255510986,0.012602219812692949,0.003112798129510461,0.0012756627727461183,0.0006088093462356589,0.0032301514457589594,0.10482119093330515,1,0.517095644545878,0.237401823326363,0.05273452779546066,0,0,0.0008827093917918335,0.002000236227844279,0.001029613801739434,0.1352491860740502,0.08851924078361835,0.021821034134768054,0.3953733703092699,0.14270233153893055,0.06109414349033969,0.0013008097490473547,0.01307959621783377,0.00956916706999583,1,0.4165189101041119,0.09958721391647195,0,0,0.01505956592166868,0.03777209734262527,0.01464361118899138,0.021714276517047364,0.24994766761656614,0.07372190303541395,0.050885201703383974,0.12019622820351389,0.0658857609056308,0.0030405718789014683,0.13789978875724013,0.08276440502392605,0.3478514055338289,1,0.29272818681832563,0,0,0.0009170304029696484,0.0016899452525670523,0.0007074198052151048,0.00018341596245291612,0.0019126388867603964,0.19911022365500466,0.0002632575668550484,0.006191975256512631,0.12943428440899055,0.002857897160325988,0.01487302020976433,0.011073677311933754,0.003926835414137017,0.01037871886302809,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,15000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=350|$P1G=1.0|P1DISPLAY=LIN|P1BS=-1|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=350|$P2G=1.0|P2DISPLAY=LIN|P2BS=-1|P2MS=0|$P3N=FSC-W|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=350|$P3G=1.0|P3BS=-1|P3MS=0|$P4N=SSC-A|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=270|$P4G=1.0|P4DISPLAY=LIN|P4BS=-1|P4MS=0|$P5N=SSC-H|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=270|$P5G=1.0|P5DISPLAY=LIN|P5BS=-1|P5MS=0|$P6N=SSC-W|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=270|$P6G=1.0|P6BS=-1|P6MS=0|$P7N=Pacific Blue-A|$P7S=PD1|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=425|$P7G=1.0|P7DISPLAY=LOG|P7BS=-1|P7MS=0|$P8N=AmCyan-A|$P8S=CXCR5|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=525|$P8G=1.0|P8DISPLAY=LOG|P8BS=-1|P8MS=0|$P9N=560/40 Violet-A|$P9S=CD8|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=575|$P9G=1.0|P9DISPLAY=LOG|P9BS=-1|P9MS=0|$P10N=585/42 Violet-A|$P10S=CD3|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=475|$P10G=1.0|P10DISPLAY=LOG|P10BS=-1|P10MS=0|$P11N=610/20 Violet-A|$P11S=CD45RA|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=525|$P11G=1.0|P11DISPLAY=LOG|P11BS=-1|P11MS=0|$P12N=660/40 Violet-A|$P12S=CD25|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=700|$P12G=1.0|P12DISPLAY=LOG|P12BS=-1|P12MS=0|$P13N=710/50 Violet-A|$P13S=CD27|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=550|$P13G=1.0|P13DISPLAY=LOG|P13BS=-1|P13MS=0|$P14N=780/60 Violet-A|$P14S=CTLA4|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=575|$P14G=1.0|P14DISPLAY=LOG|P14BS=-1|P14MS=0|$P15N=APC-A|$P15S=Helios|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=575|$P15G=1.0|P15DISPLAY=LOG|P15BS=-1|P15MS=0|$P16N=AF 700-A|$P16S=Ki67|$P16R=262144|$P16B=32|$P16E=0,0|$P16V=600|$P16G=1.0|P16DISPLAY=LOG|P16BS=-1|P16MS=0|$P17N=APC-Cy7-A|$P17S=CD14-16-19dead|$P17R=262144|$P17B=32|$P17E=0,0|$P17V=500|$P17G=1.0|P17DISPLAY=LOG|P17BS=-1|P17MS=0|$P18N=FITC-A|$P18S=CD38|$P18R=262144|$P18B=32|$P18E=0,0|$P18V=550|$P18G=1.0|P18DISPLAY=LOG|P18BS=-1|P18MS=0|$P19N=PE-A|$P19S=CD39|$P19R=262144|$P19B=32|$P19E=0,0|$P19V=475|$P19G=1.0|P19DISPLAY=LOG|P19BS=-1|P19MS=0|$P20N=PE-TxRed-A|$P20S=Foxp3|$P20R=262144|$P20B=32|$P20E=0,0|$P20V=500|$P20G=1.0|P20DISPLAY=LOG|P20BS=-1|P20MS=0|$P21N=PE-Cy5-A|$P21S=ICOS|$P21R=262144|$P21B=32|$P21E=0,0|$P21V=525|$P21G=1.0|P21DISPLAY=LOG|P21BS=-1|P21MS=0|$P22N=PE-Cy5-5-A|$P22S=CD4|$P22R=262144|$P22B=32|$P22E=0,0|$P22V=500|$P22G=1.0|P22DISPLAY=LOG|P22BS=-1|P22MS=0|$P23N=PE-Cy7-A|$P23S=CD127|$P23R=262144|$P23B=32|$P23E=0,0|$P23V=450|$P23G=1.0|P23DISPLAY=LOG|P23BS=-1|P23MS=0|$P24N=Time|$P24R=262144|$P24B=32|$P24E=0,0|$P24G=0.01|P24BS=0|P24MS=0|CST SETUP STATUS=SUCCESS|CST BEADS LOT ID=50634|CYTOMETER CONFIG NAME=LSRE 2010 Configuration|CYTOMETER CONFIG CREATE DATE=10/21/2010 02:04:03 PM|CST SETUP DATE=08/16/2013 03:13:04 PM|CST BASELINE DATE=08/02/2013 03:19:21 PM|SAMPLE ID=|PATIENT ID=	3	604066			1373304	24		FSC-A|FSC-H|FSC-W|SSC-A|SSC-H|SSC-W|PD1|CXCR5|CD8|CD3|CD45RA|CD25|CD27|CTLA4|Helios|Ki67|CD14-16-19dead|CD38|CD39|Foxp3|ICOS|CD4|CD127|Time
