FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
462305	Flow cytometry result	6095742	15001_H2_H02.462305.fcs	15001_H2_H02.fcs	2883
462306	Flow cytometry result	36653040	Flu Study 15.462306.jot	Flu Study 15.jot	2883
462307	Flow cytometry compensation or control	282861	Compensation Controls_APC Stained Control_A10.462307.fcs	Compensation Controls_APC Stained Control_A10.fcs	2883
462308	Flow cytometry compensation or control	282887	Compensation Controls_CD16 PE-Cy7 Stained Control_A06.462308.fcs	Compensation Controls_CD16 PE-Cy7 Stained Control_A06.fcs	2883
462309	Flow cytometry compensation or control	282887	Compensation Controls_CD8 APC-Cy7 Stained Control_A12.462309.fcs	Compensation Controls_CD8 APC-Cy7 Stained Control_A12.fcs	2883
462310	Flow cytometry compensation or control	282862	Compensation Controls_FITC Stained Control_A02.462310.fcs	Compensation Controls_FITC Stained Control_A02.fcs	2883
462311	Flow cytometry compensation or control	282878	Compensation Controls_Pacific Blue Stained Control_A09.462311.fcs	Compensation Controls_Pacific Blue Stained Control_A09.fcs	2883
462312	Flow cytometry compensation or control	282876	Compensation Controls_PerCP-Cy5-5 Stained Control_A04.462312.fcs	Compensation Controls_PerCP-Cy5-5 Stained Control_A04.fcs	2883
462313	Flow cytometry compensation or control	282856	Compensation Controls_PE Stained Control_A03.462313.fcs	Compensation Controls_PE Stained Control_A03.fcs	2883
462314	Flow cytometry compensation or control	282858	Compensation Controls_Unstained Control_A01.462314.fcs	Compensation Controls_Unstained Control_A01.fcs	2883
462315	Flow cytometry result	6939754	15001_H2_H02.462315.txt	15001_H2_H02.txt	2883
462316	Flow cytometry result	6096148	15001_H3_H03.462316.fcs	15001_H3_H03.fcs	2883
462317	Flow cytometry compensation or control	282890	Compensation Controls_CD20 APC-Cy7 Stained Control_B01.462317.fcs	Compensation Controls_CD20 APC-Cy7 Stained Control_B01.fcs	2883
462318	Flow cytometry compensation or control	282888	Compensation Controls_CD38 PE-Cy7 Stained Control_A07.462318.fcs	Compensation Controls_CD38 PE-Cy7 Stained Control_A07.fcs	2883
462319	Flow cytometry result	6884388	15001_H3_H03.462319.txt	15001_H3_H03.txt	2883
462320	Flow cytometry result	6072331	15001_H4_H04.462320.fcs	15001_H4_H04.fcs	2883
462321	Flow cytometry compensation or control	282885	Compensation Controls_CD127 APC Stained Control_A11.462321.fcs	Compensation Controls_CD127 APC Stained Control_A11.fcs	2883
462322	Flow cytometry compensation or control	282894	Compensation Controls_CD45RA PE-Cy7 Stained Control_A05.462322.fcs	Compensation Controls_CD45RA PE-Cy7 Stained Control_A05.fcs	2883
462323	Flow cytometry result	6964324	15001_H4_H04.462323.txt	15001_H4_H04.txt	2883
462324	Flow cytometry result	6103008	15001_H5_H05.462324.fcs	15001_H5_H05.fcs	2883
462325	Flow cytometry compensation or control	282887	Compensation Controls_CD33 PE-Cy7 Stained Control_A08.462325.fcs	Compensation Controls_CD33 PE-Cy7 Stained Control_A08.fcs	2883
462326	Flow cytometry result	6877200	15001_H5_H05.462326.txt	15001_H5_H05.txt	2883
462327	Flow cytometry result	6125811	15001_H6_H06.462327.fcs	15001_H6_H06.fcs	2883
462328	Flow cytometry result	6978959	15001_H6_H06.462328.txt	15001_H6_H06.txt	2883
462329	Flow cytometry result	6206514	15001_H7_H07.462329.fcs	15001_H7_H07.fcs	2883
462330	Flow cytometry result	7026772	15001_H7_H07.462330.txt	15001_H7_H07.txt	2883
462331	Flow cytometry result	6117458	15002_C1_C01.462331.fcs	15002_C1_C01.fcs	2883
462332	Flow cytometry result	7091179	15002_C1_C01.462332.txt	15002_C1_C01.txt	2883
462333	Flow cytometry result	7406584	15002_C2_C02.462333.fcs	15002_C2_C02.fcs	2883
462334	Flow cytometry result	8385940	15002_C2_C02.462334.txt	15002_C2_C02.txt	2883
462335	Flow cytometry result	7125339	15002_C3_C03.462335.fcs	15002_C3_C03.fcs	2883
462336	Flow cytometry result	8071196	15002_C3_C03.462336.txt	15002_C3_C03.txt	2883
462337	Flow cytometry result	7037423	15002_C4_C04.462337.fcs	15002_C4_C04.fcs	2883
462338	Flow cytometry result	8097263	15002_C4_C04.462338.txt	15002_C4_C04.txt	2883
462339	Flow cytometry result	7005944	15002_C5_C05.462339.fcs	15002_C5_C05.fcs	2883
462340	Flow cytometry result	7913825	15002_C5_C05.462340.txt	15002_C5_C05.txt	2883
462341	Flow cytometry result	7024603	15002_C6_C06.462341.fcs	15002_C6_C06.fcs	2883
462342	Flow cytometry result	7991218	15002_C6_C06.462342.txt	15002_C6_C06.txt	2883
462343	Flow cytometry result	4102643	15002_C7_C07.462343.fcs	15002_C7_C07.fcs	2883
462344	Flow cytometry result	4684788	15002_C7_C07.462344.txt	15002_C7_C07.txt	2883
462345	Flow cytometry result	5936466	15003_D1_D01.462345.fcs	15003_D1_D01.fcs	2883
462346	Flow cytometry result	6907938	15003_D1_D01.462346.txt	15003_D1_D01.txt	2883
462347	Flow cytometry result	5957080	15003_D2_D02.462347.fcs	15003_D2_D02.fcs	2883
462348	Flow cytometry result	6785541	15003_D2_D02.462348.txt	15003_D2_D02.txt	2883
462349	Flow cytometry result	5961771	15003_D3_D03.462349.fcs	15003_D3_D03.fcs	2883
462350	Flow cytometry result	6839478	15003_D3_D03.462350.txt	15003_D3_D03.txt	2883
462351	Flow cytometry result	5941783	15003_D4_D04.462351.fcs	15003_D4_D04.fcs	2883
462352	Flow cytometry result	6870551	15003_D4_D04.462352.txt	15003_D4_D04.txt	2883
462353	Flow cytometry result	5968544	15003_D5_D05.462353.fcs	15003_D5_D05.fcs	2883
462354	Flow cytometry result	6818413	15003_D5_D05.462354.txt	15003_D5_D05.txt	2883
462355	Flow cytometry result	5937867	15003_D6_D06.462355.fcs	15003_D6_D06.fcs	2883
462356	Flow cytometry result	6820949	15003_D6_D06.462356.txt	15003_D6_D06.txt	2883
462357	Flow cytometry result	5914967	15003_D7_D07.462357.fcs	15003_D7_D07.fcs	2883
462358	Flow cytometry result	6852969	15003_D7_D07.462358.txt	15003_D7_D07.txt	2883
462359	Flow cytometry result	5757938	15004_E1_E01.462359.fcs	15004_E1_E01.fcs	2883
462360	Flow cytometry result	6680741	15004_E1_E01.462360.txt	15004_E1_E01.txt	2883
462361	Flow cytometry result	5186296	15004_E2_E02.462361.fcs	15004_E2_E02.fcs	2883
462362	Flow cytometry result	5908228	15004_E2_E02.462362.txt	15004_E2_E02.txt	2883
462363	Flow cytometry result	5714083	15004_E3_E03.462363.fcs	15004_E3_E03.fcs	2883
