FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
195198	7		FITC-A	STAT1	pSTAT-1
195204	2		FSC-H		FSC-H
195211	4		SSC-A		SSC-A
195212	2		FSC-H		FSC-H
195221	8		PE-A	STAT5A	pSTAT-5
195223	9		PerCP-Cy5-5-A		CD4/CD20
195236	10		PE-Cy7-A	CD33	CD33
195718	11		Pacific Blue-A	CD3E	CD3
195459	8		PE-A		STAT 5
195544	4		SSC-A		SSC-A
195724	3		FSC-W		FSC-W
195731	7		FITC-A		STAT 1
195736	3		FSC-W		FSC-W
195752	2		FSC-H		FSC-H
195765	9		PerCP-Cy5-5-A		CD4/ CD20
195766	2		FSC-H		FSC-H
195772	4		SSC-A		SSC-A
195778	4		SSC-A		SSC-A
195649	4		SSC-A		SSC-A
195656	4		SSC-A		SSC-A
195680	14		Pacific Orange-A		Pacific Orange-A
195683	6		SSC-W		SSC-W
195691	4		SSC-A		SSC-A
195693	4		SSC-A		SSC-A
195700	13		APC-A		STAT 3
195705	9		PerCP-Cy5-5-A		CD4/ CD20
195252	14		Pacific Orange-A		Pacific Orange-A
195252	15		APC-Alexa 750-A		APC-Alexa 750-A
195256	6		SSC-W		SSC-W
195466	12		QDot 605-A	PTPRC	CD45RA
195479	2		FSC-H		FSC-H
195482	12		QDot 605-A	PTPRC	CD45RA
195491	3		FSC-W		FSC-W
195498	1		FSC-A		FSC-A
195498	15		APC-Alexa 750-A		APC-Alexa 750-A
195509	9		PerCP-Cy5-5-A		CD4/ CD20
195522	3		FSC-W		FSC-W
195266	6		SSC-W		SSC-W
195269	16		Time		Time
195274	15		APC-Alexa 750-A		APC-Alexa 750-A
195286	13		APC-A		STAT-3
195399	12		QDot 605-A	PTPRC	CD45RA
195401	3		FSC-W		FSC-W
195401	16		Time		Time
195411	11		Pacific Blue-A	CD3E	CD3
195418	6		SSC-W		SSC-W
195422	5		SSC-H		SSC-H
195430	12		QDot 605-A	PTPRC	CD45RA
195431	9		PerCP-Cy5-5-A		CD4/ CD20
195446	5		SSC-H		SSC-H
195294	15		APC-Alexa 750-A		APC-Alexa 750-A
195295	11		Pacific Blue-A	CD3E	CD3
195307	2		FSC-H		FSC-H
195317	8		PE-A	STAT5A	pSTAT-5
195322	11		Pacific Blue-A	CD3E	CD3
195337	15		APC-Alexa 750-A		APC-Alexa 750-A
195350	2		FSC-H		FSC-H
195353	5		SSC-H		SSC-H
195356	6		SSC-W		SSC-W
195366	14		Pacific Orange-A		Pacific Orange-A
195367	5		SSC-H		SSC-H
195370	14		Pacific Orange-A		Pacific Orange-A
195548	10		PE-Cy7-A	CD33	CD33
195554	8		PE-A		STAT 5
195555	10		PE-Cy7-A	CD33	CD33
195556	10		PE-Cy7-A	CD33	CD33
195558	4		SSC-A		SSC-A
195560	2		FSC-H		FSC-H
195566	8		PE-A		STAT 5
195572	10		PE-Cy7-A	CD33	CD33
195581	1		FSC-A		FSC-A
195594	6		SSC-W		SSC-W
195594	11		Pacific Blue-A	CD3E	CD3
195596	4		SSC-A		SSC-A
195618	4		SSC-A		SSC-A
195620	2		FSC-H		FSC-H
195621	10		PE-Cy7-A	CD33	CD33
155584	10		PE-Cy7-A	CD38	CD38
155587	2		FSC-H		FSC-H
155594	11		Pacific Blue-A	CD3E	CD3
155601	6		SSC-W		SSC-W
155601	11		Pacific Blue-A	CD3E	CD3
155605	12		APC-A	HLA-DRA	Anti-HLA-DR
155613	9		PerCP-Cy5-5-A	CD4	CD4
155623	13		APC-Cy7-A	CD8A	CD8
155625	1		FSC-A		FSC-A
155625	14		Time		Time
155821	1		FSC-A		FSC-A
155845	11		Pacific Blue-A	CD3E	CD3
155671	1		FSC-A		FSC-A
155682	6		SSC-W		SSC-W
155759	11		Pacific Blue-A	CD3E	CD3
155767	9		PerCP-Cy5-5-A	CD4	CD4
155782	5		SSC-H		SSC-H
155787	8		PE-A	PDCD1	PD-1
155803	1		FSC-A		FSC-A
155809	9		PerCP-Cy5-5-A	CD4	CD4
155814	1		FSC-A		FSC-A
155687	9		PerCP-Cy5-5-A	CD4	CD4
155693	1		FSC-A		FSC-A
155700	7		FITC-A	KLRB1	CD161
155716	2		FSC-H		FSC-H
155722	3		FSC-W		FSC-W
155725	2		FSC-H		FSC-H
155726	2		FSC-H		FSC-H
155733	14		Time		Time
155745	5		SSC-H		SSC-H
155980	9		PerCP-Cy5-5-A	CD4	CD4
155998	11		Pacific Blue-A	CD3E	CD3
155999	13		APC-Cy7-A	CD8A	CD8
156005	7		FITC-A	LILRB1	CD85j
156007	2		FSC-H		FSC-H
155488	14		Time		Time
155501	2		FSC-H		FSC-H
155526	4		SSC-A		SSC-A
155540	9		PerCP-Cy5-5-A	CD4	CD4
155544	7		FITC-A	KLRD1	CD94
155547	7		FITC-A		CD16/56
155555	4		SSC-A		SSC-A
155573	10		PE-Cy7-A	CD38	CD38
155859	4		SSC-A		SSC-A
155891	11		Pacific Blue-A	CD3E	CD3
155892	2		FSC-H		FSC-H
155900	3		FSC-W		FSC-W
155906	14		Time		Time
155913	10		PE-Cy7-A	CD38	CD38
155928	14		Time		Time
155930	4		SSC-A		SSC-A
155933	1		FSC-A		FSC-A
155940	12		APC-A	CD19	CD19
155949	4		SSC-A		SSC-A
195709	1		FSC-A		FSC-A
195717	16		Time		Time
195720	3		FSC-W		FSC-W
195727	16		Time		Time
195728	16		Time		Time
195739	3		FSC-W		FSC-W
195740	7		FITC-A		STAT 1
195755	6		SSC-W		SSC-W
195784	14		Pacific Orange-A		Pacific Orange-A
195786	1		FSC-A		FSC-A
195192	8		PE-A	STAT5A	pSTAT-5
195204	15		APC-Alexa 750-A		APC-Alexa 750-A
195205	8		PE-A		STAT-5
195227	14		Pacific Orange-A		Pacific Orange-A
195242	4		SSC-A		SSC-A
195247	10		PE-Cy7-A	CD33	CD33
195249	1		FSC-A		FSC-A
195249	15		APC-Alexa 750-A		APC-Alexa 750-A
195255	11		Pacific Blue-A	CD3E	CD3
195266	10		PE-Cy7-A	CD33	CD33
195274	6		SSC-W		SSC-W
195291	1		FSC-A		FSC-A
195301	16		Time		Time
195305	9		PerCP-Cy5-5-A		CD4/CD20
195310	2		FSC-H		FSC-H
195312	13		APC-A	STAT3	pSTAT-3
195328	7		FITC-A		STAT-1
195331	9		PerCP-Cy5-5-A		CD4/CD20
195337	11		Pacific Blue-A	CD3E	CD3
195339	9		PerCP-Cy5-5-A		CD4/CD20
195345	11		Pacific Blue-A	CD3E	CD3
195348	2		FSC-H		FSC-H
195350	14		Pacific Orange-A		Pacific Orange-A
195515	14		Pacific Orange-A		Pacific Orange-A
195521	10		PE-Cy7-A	CD33	CD33
195526	9		PerCP-Cy5-5-A		CD4/ CD20
195531	11		Pacific Blue-A	CD3E	CD3
195560	15		APC-Alexa 750-A		APC-Alexa 750-A
195565	9		PerCP-Cy5-5-A		CD4/ CD20
195581	6		SSC-W		SSC-W
195581	11		Pacific Blue-A	CD3E	CD3
195583	13		APC-A		STAT 3
195354	3		FSC-W		FSC-W
195354	16		Time		Time
195383	16		Time		Time
195396	1		FSC-A		FSC-A
195396	14		Pacific Orange-A		Pacific Orange-A
195399	2		FSC-H		FSC-H
195418	10		PE-Cy7-A	CD33	CD33
195421	15		APC-Alexa 750-A		APC-Alexa 750-A
195593	11		Pacific Blue-A	CD3E	CD3
195624	14		Pacific Orange-A		Pacific Orange-A
195639	15		APC-Alexa 750-A		APC-Alexa 750-A
195642	4		SSC-A		SSC-A
195644	3		FSC-W		FSC-W
195644	16		Time		Time
195650	13		APC-A		STAT-3
195652	2		FSC-H		FSC-H
195674	3		FSC-W		FSC-W
195680	6		SSC-W		SSC-W
195766	14		Pacific Orange-A		Pacific Orange-A
195766	15		APC-Alexa 750-A		APC-Alexa 750-A
195774	10		PE-Cy7-A	CD33	CD33
195775	16		Time		Time
195167	4		SSC-A		SSC-A
195174	5		SSC-H		SSC-H
195175	10		PE-Cy7-A	CD33	CD33
195176	13		APC-A		STAT-3
195181	3		FSC-W		FSC-W
195432	8		PE-A		STAT 5
195446	16		Time		Time
195454	8		PE-A		STAT 5
195458	9		PerCP-Cy5-5-A		CD4/ CD20
195459	7		FITC-A		STAT 1
195462	13		APC-A		STAT 3
195469	2		FSC-H		FSC-H
195493	2		FSC-H		FSC-H
195504	1		FSC-A		FSC-A
155758	6		SSC-W		SSC-W
155758	11		Pacific Blue-A	CD3E	CD3
155766	8		PE-A	PDCD1	PD-1
155767	8		PE-A	CD28	CD28
155770	3		FSC-W		FSC-W
155796	3		FSC-W		FSC-W
155813	11		Pacific Blue-A	CD3E	CD3
155814	6		SSC-W		SSC-W
155817	2		FSC-H		FSC-H
155821	6		SSC-W		SSC-W
155825	7		FITC-A	IGHD	IgD
155830	12		APC-A	CD27	CD27
155850	6		SSC-W		SSC-W
155864	10		PE-Cy7-A	CD38	CD38
155866	7		FITC-A	KLRD1	CD94
155869	6		SSC-W		SSC-W
155871	10		PE-Cy7-A	CD38	CD38
155873	7		FITC-A	KLRD1	CD94
155887	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
155888	9		PerCP-Cy5-5-A	CD19	CD19
155889	3		FSC-W		FSC-W
155892	1		FSC-A		FSC-A
155482	13		APC-Cy7-A	CD20	CD20
155483	1		FSC-A		FSC-A
155487	10		PE-Cy7-A	PTPRC	CD45RA
155896	2		FSC-H		FSC-H
155897	2		FSC-H		FSC-H
155899	12		APC-A	HLA-DRA	Anti-HLA-DR
155904	1		FSC-A		FSC-A
155911	3		FSC-W		FSC-W
155923	4		SSC-A		SSC-A
155927	3		FSC-W		FSC-W
155938	9		PerCP-Cy5-5-A	CD4	CD4
155967	10		PE-Cy7-A	CD33	CD33
155980	8		PE-A	IL2RA	CD25
155985	5		SSC-H		SSC-H
155991	6		SSC-W		SSC-W
155998	10		PE-Cy7-A	PTPRC	CD45RA
155491	2		FSC-H		FSC-H
155494	1		FSC-A		FSC-A
155501	14		Time		Time
155505	9		PerCP-Cy5-5-A	CD4	CD4
155550	3		FSC-W		FSC-W
155566	12		APC-A	CD27	CD27
155572	1		FSC-A		FSC-A
155602	13		APC-Cy7-A	CD8A	CD8
155620	3		FSC-W		FSC-W
155622	3		FSC-W		FSC-W
155623	12		APC-A	IL7R	CD127
155640	8		PE-A	PDCD1	PD-1
155641	12		APC-A	CD27	CD27
155650	12		APC-A	CD27	CD27
155651	4		SSC-A		SSC-A
155655	7		FITC-A	LILRB1	CD85j
155668	9		PerCP-Cy5-5-A	CD4	CD4
155671	11		Pacific Blue-A	CD3E	CD3
155682	10		PE-Cy7-A	CD38	CD38
155687	8		PE-A		PE-A
155706	13		APC-Cy7-A	CD20	CD20
155716	1		FSC-A		FSC-A
155725	14		Time		Time
155733	6		SSC-W		SSC-W
155734	10		PE-Cy7-A	CD38	CD38
155748	4		SSC-A		SSC-A
155752	7		FITC-A		TCRgd
195387	11		Pacific Blue-A	CD3E	CD3
195389	12		QDot 605-A	PTPRC	CD45RA
195399	14		Pacific Orange-A		Pacific Orange-A
195399	15		APC-Alexa 750-A		APC-Alexa 750-A
195401	12		QDot 605-A	PTPRC	CD45RA
195404	8		PE-A		STAT-5
195420	13		APC-A		STAT-3
195430	14		Pacific Orange-A		Pacific Orange-A
195437	14		Pacific Orange-A		Pacific Orange-A
195437	15		APC-Alexa 750-A		APC-Alexa 750-A
195627	9		PerCP-Cy5-5-A		CD4 / CD20
195634	5		SSC-H		SSC-H
195637	3		FSC-W		FSC-W
195637	16		Time		Time
195638	1		FSC-A		FSC-A
195639	11		Pacific Blue-A	CD3E	CD3
195646	7		FITC-A		STAT-1
195684	16		Time		Time
195709	11		Pacific Blue-A	CD3E	CD3
195443	13		APC-A		STAT 3
195463	9		PerCP-Cy5-5-A		CD4/ CD20
195465	10		PE-Cy7-A	CD33	CD33
195512	5		SSC-H		SSC-H
195519	12		QDot 605-A	PTPRC	CD45RA
195520	14		Pacific Orange-A		Pacific Orange-A
195713	9		PerCP-Cy5-5-A		CD4/ CD20
195715	14		Pacific Orange-A		Pacific Orange-A
195715	15		APC-Alexa 750-A		APC-Alexa 750-A
195738	2		FSC-H		FSC-H
195743	2		FSC-H		FSC-H
195744	1		FSC-A		FSC-A
195750	9		PerCP-Cy5-5-A		CD4/ CD20
195752	6		SSC-W		SSC-W
195752	11		Pacific Blue-A	CD3E	CD3
195766	11		Pacific Blue-A	CD3E	CD3
195772	9		PerCP-Cy5-5-A		CD4/ CD20
195781	6		SSC-W		SSC-W
195790	6		SSC-W		SSC-W
195480	4		SSC-A		SSC-A
195493	15		APC-Alexa 750-A		APC-Alexa 750-A
195502	4		SSC-A		SSC-A
195504	6		SSC-W		SSC-W
195504	11		Pacific Blue-A	CD3E	CD3
195563	15		APC-Alexa 750-A		APC-Alexa 750-A
195569	5		SSC-H		SSC-H
195572	4		SSC-A		SSC-A
195580	13		APC-A		STAT 3
195248	9		PerCP-Cy5-5-A		CD4/CD20
195252	10		PE-Cy7-A	CD33	CD33
195253	3		FSC-W		FSC-W
195253	16		Time		Time
195255	10		PE-Cy7-A	CD33	CD33
195258	7		FITC-A		STAT-1
195280	4		SSC-A		SSC-A
195292	8		PE-A	STAT5A	pSTAT-5
195294	10		PE-Cy7-A	CD33	CD33
195298	8		PE-A		STAT-5
195300	13		APC-A		STAT-3
195309	12		QDot 605-A	PTPRC	CD45RA
195310	14		Pacific Orange-A		Pacific Orange-A
195311	8		PE-A	STAT5A	pSTAT-5
195312	12		QDot 605-A	PTPRC	CD45RA
195314	16		Time		Time
195316	9		PerCP-Cy5-5-A		CD4/CD20
195342	6		SSC-W		SSC-W
195348	1		FSC-A		FSC-A
195354	13		APC-A		STAT-3
195358	8		PE-A		STAT-5
195359	1		FSC-A		FSC-A
195170	1		FSC-A		FSC-A
195173	16		Time		Time
195174	3		FSC-W		FSC-W
195174	16		Time		Time
195180	14		Pacific Orange-A		Pacific Orange-A
195190	5		SSC-H		SSC-H
195193	6		SSC-W		SSC-W
195207	11		Pacific Blue-A	CD3E	CD3
195209	9		PerCP-Cy5-5-A		CD4/CD20
195223	7		FITC-A	STAT1	pSTAT-1
195227	6		SSC-W		SSC-W
195230	7		FITC-A		STAT-1
195234	3		FSC-W		FSC-W
195362	2		FSC-H		FSC-H
195375	4		SSC-A		SSC-A
195380	7		FITC-A		STAT-1
195590	7		FITC-A		STAT 1
195598	16		Time		Time
195614	5		SSC-H		SSC-H
195618	9		PerCP-Cy5-5-A		CD4 / CD20
195621	4		SSC-A		SSC-A
155975	1		FSC-A		FSC-A
155978	12		APC-A	NCAM1	CD56
155491	14		Time		Time
155496	5		SSC-H		SSC-H
155515	2		FSC-H		FSC-H
155521	7		FITC-A		TCRgd
155537	10		PE-Cy7-A	FCG3A	CD16
155542	9		PerCP-Cy5-5-A	CD4	CD4
155556	10		PE-Cy7-A	CD38	CD38
155558	13		APC-Cy7-A	CD8A	CD8
155562	6		SSC-W		SSC-W
155566	2		FSC-H		FSC-H
155569	2		FSC-H		FSC-H
155580	6		SSC-W		SSC-W
155924	13		APC-Cy7-A	CD8A	CD8
155926	12		APC-A	CD19	CD19
155935	12		APC-A	CD27	CD27
155938	8		PE-A	IL2RA	CD25
155966	12		APC-A	IL7R	CD127
155591	9		PerCP-Cy5-5-A	CD4	CD4
155605	14		Time		Time
155607	5		SSC-H		SSC-H
155618	11		Pacific Blue-A	CD3E	CD3
155624	8		PE-A		PE-A
155636	8		PE-A	CD24	CD24
155638	11		Pacific Blue-A	CD3E	CD3
155643	1		FSC-A		FSC-A
155675	4		SSC-A		SSC-A
155680	13		APC-Cy7-A	CD8A	CD8
155695	1		FSC-A		FSC-A
155696	7		FITC-A		TCRgd
155697	5		SSC-H		SSC-H
155705	3		FSC-W		FSC-W
155708	1		FSC-A		FSC-A
155711	9		PerCP-Cy5-5-A	CD4	CD4
155713	8		PE-A	CD24	CD24
155729	9		PerCP-Cy5-5-A	CD4	CD4
155749	7		FITC-A	KLRB1	CD161
155754	13		APC-Cy7-A	CD8A	CD8
155755	4		SSC-A		SSC-A
155763	11		Pacific Blue-A	CD3E	CD3
155765	12		APC-A	CD19	CD19
155840	5		SSC-H		SSC-H
155849	9		PerCP-Cy5-5-A	CD4	CD4
155854	11		Pacific Blue-A	CD3E	CD3
155857	6		SSC-W		SSC-W
155860	12		APC-A	CD27	CD27
155869	10		PE-Cy7-A	CD33	CD33
155892	6		SSC-W		SSC-W
155896	1		FSC-A		FSC-A
155918	14		Time		Time
155987	7		FITC-A	KLRB1	CD161
195341	14		Pacific Orange-A		Pacific Orange-A
195364	6		SSC-W		SSC-W
195364	11		Pacific Blue-A	CD3E	CD3
195365	14		Pacific Orange-A		Pacific Orange-A
195384	9		PerCP-Cy5-5-A		CD4/CD20
195388	10		PE-Cy7-A	CD33	CD33
195395	12		QDot 605-A	PTPRC	CD45RA
195396	10		PE-Cy7-A	CD33	CD33
195399	6		SSC-W		SSC-W
195410	13		APC-A		STAT-3
195413	9		PerCP-Cy5-5-A		CD4/CD20
195488	16		Time		Time
195268	3		FSC-W		FSC-W
195281	13		APC-A		STAT-3
195293	4		SSC-A		SSC-A
195299	3		FSC-W		FSC-W
195302	9		PerCP-Cy5-5-A		CD4/CD20
195306	9		PerCP-Cy5-5-A		CD4/CD20
195307	10		PE-Cy7-A	CD33	CD33
195316	8		PE-A	STAT5A	pSTAT-5
195329	7		FITC-A		STAT-1
195334	3		FSC-W		FSC-W
195577	10		PE-Cy7-A	CD33	CD33
195591	12		QDot 605-A	PTPRC	CD45RA
195614	16		Time		Time
195618	8		PE-A		STAT-5
195628	15		APC-Alexa 750-A		APC-Alexa 750-A
195634	16		Time		Time
195639	10		PE-Cy7-A	CD33	CD33
195650	2		FSC-H		FSC-H
195652	6		SSC-W		SSC-W
195492	14		Pacific Orange-A		Pacific Orange-A
195514	16		Time		Time
195517	7		FITC-A		STAT 1
195518	14		Pacific Orange-A		Pacific Orange-A
195525	8		PE-A		STAT 5
195542	10		PE-Cy7-A	CD33	CD33
195544	8		PE-A		STAT 5
195545	7		FITC-A		STAT 1
195551	7		FITC-A		STAT 1
195569	3		FSC-W		FSC-W
195746	15		APC-Alexa 750-A		APC-Alexa 750-A
195748	6		SSC-W		SSC-W
195748	11		Pacific Blue-A	CD3E	CD3
195761	13		APC-A		STAT 3
195171	1		FSC-A		FSC-A
195173	13		APC-A		STAT-3
195175	4		SSC-A		SSC-A
195187	6		SSC-W		SSC-W
195190	3		FSC-W		FSC-W
195224	4		SSC-A		SSC-A
195227	10		PE-Cy7-A	CD33	CD33
195232	7		FITC-A		STAT-1
195660	6		SSC-W		SSC-W
195663	9		PerCP-Cy5-5-A		CD4 / CD20
195664	12		QDot 605-A	PTPRC	CD45RA
195668	2		FSC-H		FSC-H
195678	7		FITC-A		STAT 1
195681	4		SSC-A		SSC-A
195689	12		QDot 605-A	PTPRC	CD45RA
195690	6		SSC-W		SSC-W
195702	9		PerCP-Cy5-5-A		CD4/ CD20
195710	9		PerCP-Cy5-5-A		CD4/ CD20
195417	6		SSC-W		SSC-W
195417	11		Pacific Blue-A	CD3E	CD3
195418	4		SSC-A		SSC-A
195424	11		Pacific Blue-A	CD3E	CD3
195428	5		SSC-H		SSC-H
195430	11		Pacific Blue-A	CD3E	CD3
195441	11		Pacific Blue-A	CD3E	CD3
195452	5		SSC-H		SSC-H
195469	11		Pacific Blue-A	CD3E	CD3
195472	11		Pacific Blue-A	CD3E	CD3
195478	1		FSC-A		FSC-A
195486	2		FSC-H		FSC-H
155966	2		FSC-H		FSC-H
155969	12		APC-A	HLA-DRA	Anti-HLA-DR
155978	2		FSC-H		FSC-H
155981	3		FSC-W		FSC-W
155985	13		APC-Cy7-A	CD8A	CD8
156011	13		APC-Cy7-A	CD8A	CD8
155568	9		PerCP-Cy5-5-A	CD4	CD4
155583	7		FITC-A		CD16/56
155585	2		FSC-H		FSC-H
155605	11		Pacific Blue-A	CD3E	CD3
155610	6		SSC-W		SSC-W
155614	5		SSC-H		SSC-H
155617	12		APC-A	CD19	CD19
155637	5		SSC-H		SSC-H
155644	7		FITC-A	KLRB1	CD161
155645	5		SSC-H		SSC-H
155656	2		FSC-H		FSC-H
155658	10		PE-Cy7-A	PTPRC	CD45RA
155669	4		SSC-A		SSC-A
155680	12		APC-A	CD19	CD19
155691	6		SSC-W		SSC-W
155707	4		SSC-A		SSC-A
155708	11		Pacific Blue-A	CD3E	CD3
155714	11		Pacific Blue-A	CD3E	CD3
155739	11		Pacific Blue-A	CD3E	CD3
155743	3		FSC-W		FSC-W
155757	4		SSC-A		SSC-A
155762	9		PerCP-Cy5-5-A	CD19	CD19
155771	11		Pacific Blue-A	CD3E	CD3
155772	3		FSC-W		FSC-W
155782	12		APC-A	NCAM1	CD56
155785	8		PE-A		PE-A
155795	9		PerCP-Cy5-5-A	CD4	CD4
155799	3		FSC-W		FSC-W
155800	8		PE-A	CXCR3	CXCR3
155808	9		PerCP-Cy5-5-A	CD4	CD4
155815	14		Time		Time
155816	9		PerCP-Cy5-5-A	CD4	CD4
155827	9		PerCP-Cy5-5-A	CD4	CD4
155836	9		PerCP-Cy5-5-A	CD4	CD4
155846	8		PE-A	CD24	CD24
155851	9		PerCP-Cy5-5-A	CD4	CD4
155856	1		FSC-A		FSC-A
155875	9		PerCP-Cy5-5-A	CD4	CD4
155883	13		APC-Cy7-A	CD8A	CD8
155887	7		FITC-A	KLRD1	CD94
155907	7		FITC-A	LILRB1	CD85j
155482	2		FSC-H		FSC-H
155487	4		SSC-A		SSC-A
155490	13		APC-Cy7-A	CD8A	CD8
155491	6		SSC-W		SSC-W
155515	1		FSC-A		FSC-A
155515	14		Time		Time
155525	8		PE-A	IL2RA	CD25
155538	1		FSC-A		FSC-A
155548	9		PerCP-Cy5-5-A	CD4	CD4
155922	7		FITC-A	KLRD1	CD94
155931	2		FSC-H		FSC-H
155944	8		PE-A	CD24	CD24
155949	8		PE-A	CD28	CD28
195189	6		SSC-W		SSC-W
195195	7		FITC-A	STAT1	pSTAT-1
195200	11		Pacific Blue-A	CD3E	CD3
195209	7		FITC-A	STAT1	pSTAT-1
195211	7		FITC-A	STAT1	pSTAT-1
195533	2		FSC-H		FSC-H
195535	8		PE-A		STAT 5
195538	10		PE-Cy7-A	CD33	CD33
195539	11		Pacific Blue-A	CD3E	CD3
195547	2		FSC-H		FSC-H
195555	9		PerCP-Cy5-5-A		CD4/ CD20
195568	7		FITC-A		STAT 1
195583	14		Pacific Orange-A		Pacific Orange-A
195596	7		FITC-A		STAT 1
195225	5		SSC-H		SSC-H
195231	15		APC-Alexa 750-A		APC-Alexa 750-A
195234	12		QDot 605-A	PTPRC	CD45RA
195254	16		Time		Time
195261	4		SSC-A		SSC-A
195269	1		FSC-A		FSC-A
195282	13		APC-A		STAT-3
195598	12		QDot 605-A	PTPRC	CD45RA
195606	5		SSC-H		SSC-H
195286	6		SSC-W		SSC-W
195297	7		FITC-A		STAT-1
195304	7		FITC-A		STAT-1
195306	8		PE-A		STAT-5
195631	14		Pacific Orange-A		Pacific Orange-A
195633	15		APC-Alexa 750-A		APC-Alexa 750-A
195642	8		PE-A		STAT-5
195643	14		Pacific Orange-A		Pacific Orange-A
195650	14		Pacific Orange-A		Pacific Orange-A
195651	16		Time		Time
195653	13		APC-A		STAT-3
195660	10		PE-Cy7-A	CD33	CD33
195664	2		FSC-H		FSC-H
195671	11		Pacific Blue-A	CD3E	CD3
195688	16		Time		Time
195347	9		PerCP-Cy5-5-A		CD4/CD20
195351	8		PE-A		STAT-5
195694	16		Time		Time
195695	11		Pacific Blue-A	CD3E	CD3
195700	11		Pacific Blue-A	CD3E	CD3
195377	4		SSC-A		SSC-A
195391	10		PE-Cy7-A	CD33	CD33
195393	8		PE-A		STAT-5
195395	2		FSC-H		FSC-H
195401	14		Pacific Orange-A		Pacific Orange-A
195410	12		QDot 605-A	PTPRC	CD45RA
195703	8		PE-A		STAT 5
195710	8		PE-A		STAT 5
195715	10		PE-Cy7-A	CD33	CD33
195716	5		SSC-H		SSC-H
195721	11		Pacific Blue-A	CD3E	CD3
195725	1		FSC-A		FSC-A
195726	9		PerCP-Cy5-5-A		CD4/ CD20
195728	2		FSC-H		FSC-H
195731	3		FSC-W		FSC-W
195737	14		Pacific Orange-A		Pacific Orange-A
195740	5		SSC-H		SSC-H
195743	11		Pacific Blue-A	CD3E	CD3
195444	8		PE-A		STAT 5
195447	2		FSC-H		FSC-H
195451	11		Pacific Blue-A	CD3E	CD3
195764	13		APC-A		STAT 3
195467	15		APC-Alexa 750-A		APC-Alexa 750-A
195478	6		SSC-W		SSC-W
195492	6		SSC-W		SSC-W
195783	2		FSC-H		FSC-H
195179	16		Time		Time
195181	2		FSC-H		FSC-H
195503	13		APC-A		STAT 3
195507	8		PE-A		STAT 5
195512	13		APC-A		STAT 3
195519	14		Pacific Orange-A		Pacific Orange-A
195519	15		APC-Alexa 750-A		APC-Alexa 750-A
195520	10		PE-Cy7-A	CD33	CD33
195524	11		Pacific Blue-A	CD3E	CD3
195527	10		PE-Cy7-A	CD33	CD33
155984	13		APC-Cy7-A	CD8A	CD8
155991	4		SSC-A		SSC-A
155995	13		APC-Cy7-A	CD8A	CD8
155999	6		SSC-W		SSC-W
155856	11		Pacific Blue-A	CD3E	CD3
155874	9		PerCP-Cy5-5-A	CD19	CD19
155908	8		PE-A	KLRK1	CD314
