FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
162515	9		PE-Texas Red-A	PTPRC	CD45RA
162516	17		Time		Time
162516	6		SSC-W		SSC-W
162516	10		PE-Cy5-A	CD20	CD20
162517	13		QDOT 565-A		CD45
162517	15		Alexa 700-A	CD3E	CD3
162517	10		PE-Cy5-A	CXCR3	CXCR3
162518	11		PE-Cy7-A	CD38	CD38
162518	4		SSC-A		SSC-A
162519	4		SSC-A		SSC-A
162519	9		PE-Texas Red-A	PTPRC	CD45RA
162520	8		PE-A	CD24	CD24
162520	2		FSC-H		FSC-H
162521	11		PE-Cy7-A	CCR7	CCR7
162522	15		Alexa 700-A		CD3-CD4
162522	6		SSC-W		SSC-W
162523	2		FSC-H		FSC-H
162523	1		FSC-A		FSC-A
162523	4		SSC-A		SSC-A
162525	12		Pacific Blue-A	CD4	CD4
162526	7		FITC-A	IGHD	IgD
162526	13		QDOT 565-A		CD45
162526	2		FSC-H		FSC-H
162526	1		FSC-A		FSC-A
162526	14		APC-A	SDC1	CD138
162527	8		PE-A	CCR6	CCR6
162527	3		FSC-W		FSC-W
162527	12		Pacific Blue-A	CD4	CD4
162528	8		PE-A	CD24	CD24
162528	3		FSC-W		FSC-W
162528	13		QDOT 565-A		CD45
162529	14		APC-A	ICOS	ICOS
162529	9		PE-Texas Red-A	PTPRC	CD45RA
162529	3		FSC-W		FSC-W
162531	14		APC-A	ICOS	ICOS
162532	10		PE-Cy5-A	CD20	CD20
162532	9		PE-Texas Red-A	CD19	CD19
162532	12		Pacific Blue-A	CD86	CD86
162534	11		PE-Cy7-A	CD38	CD38
162534	16		APC-Cy7-A	CD27	CD27
162535	16		APC-Cy7-A	CD8A	CD8
162535	17		Time		Time
162535	15		Alexa 700-A	CD3E	CD3
162536	1		FSC-A		FSC-A
162536	14		APC-A	SDC1	CD138
162537	7		FITC-A	CXCR5	CXCR5
162537	11		PE-Cy7-A	CCR7	CCR7
162538	1		FSC-A		FSC-A
162539	5		SSC-H		SSC-H
162539	12		Pacific Blue-A	CD4	CD4
162540	8		PE-A	CD24	CD24
162541	1		FSC-A		FSC-A
162541	11		PE-Cy7-A	CCR7	CCR7
162542	15		Alexa 700-A		CD3-CD4
162543	12		Pacific Blue-A	CD4	CD4
162543	6		SSC-W		SSC-W
162544	3		FSC-W		FSC-W
162545	12		Pacific Blue-A	CD86	CD86
162545	15		Alexa 700-A	HLA-DRA	HLA DR
162545	6		SSC-W		SSC-W
162545	3		FSC-W		FSC-W
162546	2		FSC-H		FSC-H
162546	15		Alexa 700-A	HLA-DRA	HLA DR
162546	10		PE-Cy5-A	CD40	CD40
162547	14		APC-A	ICOS	ICOS
162547	8		PE-A	CCR6	CCR6
162548	6		SSC-W		SSC-W
162548	16		APC-Cy7-A	CD27	CD27
162549	4		SSC-A		SSC-A
162549	9		PE-Texas Red-A	PTPRC	CD45RA
162549	12		Pacific Blue-A	CD4	CD4
162550	8		PE-A	CD24	CD24
162550	17		Time		Time
162551	10		PE-Cy5-A	CXCR3	CXCR3
162552	10		PE-Cy5-A	CD20	CD20
162553	13		QDOT 565-A		CD45
162553	17		Time		Time
162553	8		PE-A	CCR6	CCR6
162554	13		QDOT 565-A		CD45
162555	17		Time		Time
162555	6		SSC-W		SSC-W
162556	12		Pacific Blue-A	CD86	CD86
162556	2		FSC-H		FSC-H
162557	16		APC-Cy7-A	CD8A	CD8
162558	15		Alexa 700-A		CD3-CD4
162558	8		PE-A	CD24	CD24
162558	7		FITC-A	IGHD	IgD
162559	2		FSC-H		FSC-H
162559	6		SSC-W		SSC-W
162559	11		PE-Cy7-A	CCR7	CCR7
162559	5		SSC-H		SSC-H
162560	14		APC-A	SDC1	CD138
162560	15		Alexa 700-A		CD3-CD14
162560	6		SSC-W		SSC-W
162561	17		Time		Time
162561	1		FSC-A		FSC-A
162561	7		FITC-A	CXCR5	CXCR5
162562	2		FSC-H		FSC-H
162562	15		Alexa 700-A		CD3-CD4
162562	9		PE-Texas Red-A	CD19	CD19
162562	8		PE-A	CD24	CD24
162562	17		Time		Time
162563	7		FITC-A	CXCR5	CXCR5
162563	17		Time		Time
162563	1		FSC-A		FSC-A
162563	15		Alexa 700-A	CD3E	CD3
162563	6		SSC-W		SSC-W
162564	1		FSC-A		FSC-A
162565	8		PE-A	CLEC4C	BDCA2
162565	7		FITC-A		LIN1
162565	14		APC-A	THBD	BDCA3
162565	10		PE-Cy5-A	ITAX	CD11c
162566	16		APC-Cy7-A	FCG3A	CD16
162568	15		Alexa 700-A		CD3-CD14
162568	11		PE-Cy7-A	CD38	CD38
162568	4		SSC-A		SSC-A
162568	5		SSC-H		SSC-H
162569	17		Time		Time
162569	15		Alexa 700-A	CD3E	CD3
162569	9		PE-Texas Red-A	PTPRC	CD45RA
162569	3		FSC-W		FSC-W
162570	12		Pacific Blue-A	CD86	CD86
162570	1		FSC-A		FSC-A
162571	6		SSC-W		SSC-W
162572	3		FSC-W		FSC-W
162573	7		FITC-A	CXCR5	CXCR5
162575	10		PE-Cy5-A	CXCR3	CXCR3
162575	4		SSC-A		SSC-A
162575	12		Pacific Blue-A	CD4	CD4
162576	12		Pacific Blue-A	CD86	CD86
162576	15		Alexa 700-A		CD3-CD14
162577	1		FSC-A		FSC-A
162577	11		PE-Cy7-A	CCR7	CCR7
162578	5		SSC-H		SSC-H
162579	3		FSC-W		FSC-W
162579	2		FSC-H		FSC-H
162579	1		FSC-A		FSC-A
162579	9		PE-Texas Red-A	PTPRC	CD45RA
162580	15		Alexa 700-A		CD3-CD14
162582	10		PE-Cy5-A	CD20	CD20
162582	6		SSC-W		SSC-W
162584	3		FSC-W		FSC-W
162585	4		SSC-A		SSC-A
162586	12		Pacific Blue-A	CD4	CD4
162586	10		PE-Cy5-A	CXCR3	CXCR3
162588	1		FSC-A		FSC-A
162588	15		Alexa 700-A	CD3E	CD3
162589	7		FITC-A	IGHD	IgD
162589	3		FSC-W		FSC-W
162590	8		PE-A	CCR6	CCR6
162590	16		APC-Cy7-A	CD8A	CD8
162591	5		SSC-H		SSC-H
162591	2		FSC-H		FSC-H
162591	1		FSC-A		FSC-A
162591	8		PE-A	CD24	CD24
162592	10		PE-Cy5-A	ITAX	CD11c
162592	7		FITC-A		LIN1
162592	13		QDOT 565-A		CD45
162593	14		APC-A		SLAN
162593	10		PE-Cy5-A	CD40	CD40
162594	17		Time		Time
162594	6		SSC-W		SSC-W
162594	10		PE-Cy5-A	CXCR3	CXCR3
162594	9		PE-Texas Red-A	PTPRC	CD45RA
162595	8		PE-A	CD24	CD24
162595	5		SSC-H		SSC-H
162596	11		PE-Cy7-A	CCR7	CCR7
162596	13		QDOT 565-A		CD45
162597	4		SSC-A		SSC-A
162598	2		FSC-H		FSC-H
162599	7		FITC-A	IGHD	IgD
162599	14		APC-A	SDC1	CD138
162599	10		PE-Cy5-A	CD20	CD20
162599	8		PE-A	CD24	CD24
162600	6		SSC-W		SSC-W
162600	11		PE-Cy7-A	CCR7	CCR7
162601	7		FITC-A	IGHD	IgD
162603	17		Time		Time
162603	6		SSC-W		SSC-W
162603	11		PE-Cy7-A	CD38	CD38
162604	4		SSC-A		SSC-A
162605	2		FSC-H		FSC-H
162605	15		Alexa 700-A	HLA-DRA	HLA DR
162605	8		PE-A	CD14	CD14
162605	16		APC-Cy7-A	FCG3A	CD16
162605	12		Pacific Blue-A	CD86	CD86
162606	3		FSC-W		FSC-W
162607	16		APC-Cy7-A	CD27	CD27
162607	13		QDOT 565-A		CD45
162608	13		QDOT 565-A		CD45
162608	12		Pacific Blue-A	CD4	CD4
162608	11		PE-Cy7-A	CCR7	CCR7
162608	4		SSC-A		SSC-A
162608	9		PE-Texas Red-A	PTPRC	CD45RA
162609	6		SSC-W		SSC-W
162610	11		PE-Cy7-A	CCR7	CCR7
162610	9		PE-Texas Red-A	PTPRC	CD45RA
162612	11		PE-Cy7-A	CD1C	CD1c
162613	3		FSC-W		FSC-W
162613	9		PE-Texas Red-A	PTPRC	CD45RA
162614	4		FSC-W		FSC-W
162615	14		QDOT 565-A		CD45
162615	7		SSC-W		SSC-W
162616	9		PE-A	CD14	CD14
162616	5		SSC-A		SSC-A
162616	13		Pacific Blue-A	CD86	CD86
162616	14		QDOT 565-A		CD45
162616	11		PE-Cy5-A	CD40	CD40
162617	6		SSC-H		SSC-H
162618	7		FITC-A	IGHD	IgD
162618	5		SSC-H		SSC-H
162618	6		SSC-W		SSC-W
162618	10		PE-Cy5-A	CD20	CD20
162619	4		SSC-A		SSC-A
162619	7		FITC-A	CXCR5	CXCR5
162619	3		FSC-W		FSC-W
162620	10		PE-Cy5-A	CD20	CD20
162621	9		PE-Texas Red-A	PTPRC	CD45RA
162621	7		FITC-A	CXCR5	CXCR5
162621	1		FSC-A		FSC-A
162622	3		FSC-W		FSC-W
162622	17		Time		Time
162622	2		FSC-H		FSC-H
162622	1		FSC-A		FSC-A
162622	11		PE-Cy7-A	CD38	CD38
162622	4		SSC-A		SSC-A
162622	8		PE-A	CD24	CD24
162623	12		Pacific Blue-A	CD86	CD86
162624	11		PE-Cy7-A	ITGAM	CD11b
162625	9		PE-Texas Red-A	PTPRC	CD45RA
162625	3		FSC-W		FSC-W
162625	13		QDOT 565-A		CD45
162626	16		APC-Cy7-A	CD27	CD27
162626	14		APC-A	SDC1	CD138
162627	12		Pacific Blue-A	CD4	CD4
162627	6		SSC-W		SSC-W
162628	9		PE-Texas Red-A	CD19	CD19
162628	7		FITC-A	IGHD	IgD
162628	16		APC-Cy7-A	CD27	CD27
162628	14		APC-A	SDC1	CD138
162630	3		FSC-W		FSC-W
162630	13		QDOT 565-A		CD45
162630	15		Alexa 700-A		CD3-CD14
162630	10		PE-Cy5-A	CD20	CD20
162632	11		PE-Cy7-A	CD38	CD38
162634	13		QDOT 565-A		CD45
162635	5		SSC-H		SSC-H
162636	11		PE-Cy5-A	CD20	CD20
162637	6		SSC-H		SSC-H
162637	4		FSC-W		FSC-W
162637	5		SSC-A		SSC-A
162638	1		Time		Time
162641	10		PE-Cy5-A	CXCR3	CXCR3
162641	8		PE-A	CCR6	CCR6
162642	2		FSC-H		FSC-H
162642	7		FITC-A	IGHD	IgD
162644	11		PE-Cy7-A	ITGAM	CD11b
162644	9		PE-Texas Red-A	CD2	CD2
162644	8		PE-A	CD14	CD14
162644	5		SSC-H		SSC-H
162450	6		SSC-W		SSC-W
162450	4		SSC-A		SSC-A
162450	5		SSC-H		SSC-H
162450	16		APC-Cy7-A	CD27	CD27
162451	10		PE-Cy5-A	ITAX	CD11c
162451	14		APC-A	THBD	BDCA3
162452	5		SSC-H		SSC-H
162452	1		FSC-A		FSC-A
162453	7		FITC-A	CXCR5	CXCR5
162453	5		SSC-H		SSC-H
162453	4		SSC-A		SSC-A
162454	7		FITC-A	IGHD	IgD
162454	3		FSC-W		FSC-W
162454	6		SSC-W		SSC-W
162455	1		FSC-A		FSC-A
162455	10		PE-Cy5-A	CXCR3	CXCR3
162456	12		Pacific Blue-A	CD86	CD86
162456	14		APC-A	SDC1	CD138
162457	5		SSC-H		SSC-H
162457	11		PE-Cy7-A	CCR7	CCR7
162458	3		FSC-W		FSC-W
162458	13		QDOT 565-A		CD45
162459	15		Alexa 700-A	CD3E	CD3
162460	10		PE-Cy5-A	CD20	CD20
162460	8		PE-A	CD24	CD24
162460	7		FITC-A	IGHD	IgD
162461	12		Pacific Blue-A	CD86	CD86
162461	14		APC-A	THBD	BDCA3
162461	4		SSC-A		SSC-A
162462	1		FSC-A		FSC-A
162462	10		PE-Cy5-A	CD40	CD40
162464	12		Pacific Blue-A	CD86	CD86
162465	9		PE-Texas Red-A	CD2	CD2
162465	5		SSC-H		SSC-H
162465	16		APC-Cy7-A		APC-Cy7-A
162465	2		FSC-H		FSC-H
162465	14		APC-A	THBD	BDCA3
162465	15		Alexa 700-A	HLA-DRA	HLA DR
162466	10		PE-Cy5-A	CD40	CD40
162467	4		SSC-A		SSC-A
162467	7		FITC-A	CXCR5	CXCR5
162468	5		SSC-H		SSC-H
162468	17		Time		Time
162468	10		PE-Cy5-A	CD20	CD20
162469	9		PE-Texas Red-A	PTPRC	CD45RA
162469	3		FSC-W		FSC-W
162469	2		FSC-H		FSC-H
162470	1		FSC-A		FSC-A
162470	8		PE-A	CD24	CD24
162470	5		SSC-H		SSC-H
162471	1		FSC-A		FSC-A
162471	10		PE-Cy5-A	CXCR3	CXCR3
162471	2		FSC-H		FSC-H
162472	10		PE-Cy5-A	CD20	CD20
162472	13		QDOT 565-A		CD45
162474	5		SSC-H		SSC-H
162474	2		FSC-H		FSC-H
162474	4		SSC-A		SSC-A
162475	6		SSC-W		SSC-W
162476	16		APC-Cy7-A	FCG3A	CD16
162476	10		PE-Cy5-A	CD40	CD40
162476	9		PE-Texas Red-A	CD2	CD2
162476	8		PE-A	CD14	CD14
162477	8		PE-A	CCR6	CCR6
162478	6		SSC-W		SSC-W
162481	14		APC-A	ICOS	ICOS
162481	4		SSC-A		SSC-A
162482	1		FSC-A		FSC-A
162482	14		APC-A	SDC1	CD138
162484	4		SSC-A		SSC-A
162485	14		APC-A	THBD	BDCA3
162485	8		PE-A	CLEC4C	BDCA2
162486	16		APC-Cy7-A	FCG3A	CD16
162486	13		QDOT 565-A		CD45
162487	8		PE-A	CCR6	CCR6
162487	17		Time		Time
162488	12		Pacific Blue-A	CD86	CD86
162488	4		SSC-A		SSC-A
162488	7		FITC-A	IGHD	IgD
162489	3		FSC-W		FSC-W
162489	13		QDOT 565-A		CD45
162490	15		Alexa 700-A		CD3-CD4
162490	10		PE-Cy5-A	CD20	CD20
162490	13		QDOT 565-A		CD45
162491	7		FITC-A	CXCR5	CXCR5
162491	6		SSC-W		SSC-W
162492	15		Alexa 700-A		CD3-CD14
162493	8		PE-A	CCR6	CCR6
162493	16		APC-Cy7-A	CD8A	CD8
162494	7		FITC-A	IGHD	IgD
162495	1		FSC-A		FSC-A
162496	6		SSC-W		SSC-W
162496	10		PE-Cy5-A	CD20	CD20
162497	7		FITC-A		LIN1
162498	2		FSC-H		FSC-H
162498	6		SSC-W		SSC-W
162498	5		SSC-H		SSC-H
162499	17		Time		Time
162499	6		SSC-W		SSC-W
162499	11		PE-Cy7-A	CCR7	CCR7
162500	12		Pacific Blue-A	CD86	CD86
162500	11		PE-Cy7-A	CD38	CD38
162500	8		PE-A	CD24	CD24
162501	9		PE-Texas Red-A	PTPRC	CD45RA
162504	2		FSC-H		FSC-H
162504	14		APC-A	SDC1	CD138
162504	10		PE-Cy5-A	CD20	CD20
162505	2		FSC-H		FSC-H
162505	14		APC-A	ICOS	ICOS
162505	9		PE-Texas Red-A	PTPRC	CD45RA
162506	11		PE-Cy7-A	CD38	CD38
162506	2		FSC-H		FSC-H
162507	11		PE-Cy7-A	CCR7	CCR7
162507	5		SSC-H		SSC-H
162507	17		Time		Time
162508	2		FSC-H		FSC-H
162508	7		FITC-A	IGHD	IgD
162509	2		FSC-H		FSC-H
162509	3		FSC-W		FSC-W
162510	10		PE-Cy5-A	CD40	CD40
162511	4		SSC-A		SSC-A
162512	3		FSC-W		FSC-W
162513	5		SSC-H		SSC-H
162513	1		FSC-A		FSC-A
162513	15		Alexa 700-A	CD3E	CD3
162514	17		Time		Time
162514	15		Alexa 700-A		CD3-CD4
162514	6		SSC-W		SSC-W
162514	10		PE-Cy5-A	CD20	CD20
162515	17		Time		Time
162516	15		Alexa 700-A		CD3-CD14
162516	11		PE-Cy7-A	CD38	CD38
162516	7		FITC-A	IGHD	IgD
162517	16		APC-Cy7-A	CD8A	CD8
162517	4		SSC-A		SSC-A
162518	17		Time		Time
162518	16		APC-Cy7-A	CD27	CD27
162519	15		Alexa 700-A	CD3E	CD3
162519	10		PE-Cy5-A	CXCR3	CXCR3
162519	7		FITC-A	CXCR5	CXCR5
162519	5		SSC-H		SSC-H
162520	17		Time		Time
162520	15		Alexa 700-A		CD3-CD14
162521	15		Alexa 700-A	CD3E	CD3
162521	12		Pacific Blue-A	CD4	CD4
162522	5		SSC-H		SSC-H
162522	2		FSC-H		FSC-H
162523	6		SSC-W		SSC-W
162523	13		QDOT 565-A		CD45
162524	17		Time		Time
162524	2		FSC-H		FSC-H
162524	10		PE-Cy5-A	CD20	CD20
162524	8		PE-A	CD24	CD24
162524	7		FITC-A	IGHD	IgD
162525	5		SSC-H		SSC-H
162525	3		FSC-W		FSC-W
162525	9		PE-Texas Red-A	PTPRC	CD45RA
162526	9		PE-Texas Red-A	CD19	CD19
162526	16		APC-Cy7-A	CD27	CD27
162526	10		PE-Cy5-A	CD20	CD20
162527	15		Alexa 700-A	CD3E	CD3
162527	6		SSC-W		SSC-W
162527	16		APC-Cy7-A	CD8A	CD8
162528	15		Alexa 700-A		CD3-CD4
162528	4		SSC-A		SSC-A
162529	13		QDOT 565-A		CD45
162529	2		FSC-H		FSC-H
162530	14		APC-A	SDC1	CD138
162530	15		Alexa 700-A		CD3-CD4
162531	12		Pacific Blue-A	CD4	CD4
162531	17		Time		Time
162531	4		SSC-A		SSC-A
162531	9		PE-Texas Red-A	PTPRC	CD45RA
162531	7		FITC-A	CXCR5	CXCR5
162532	11		PE-Cy7-A	CD38	CD38
162532	17		Time		Time
162532	2		FSC-H		FSC-H
162533	16		APC-Cy7-A	CD8A	CD8
162533	1		FSC-A		FSC-A
162533	15		Alexa 700-A	CD3E	CD3
162533	11		PE-Cy7-A	CCR7	CCR7
162534	8		PE-A	CD24	CD24
162535	7		FITC-A	CXCR5	CXCR5
162535	14		APC-A	ICOS	ICOS
162536	9		PE-Texas Red-A	CD19	CD19
162536	2		FSC-H		FSC-H
162536	6		SSC-W		SSC-W
162536	11		PE-Cy7-A	CD38	CD38
162537	13		QDOT 565-A		CD45
162538	11		PE-Cy7-A	CD38	CD38
162539	15		Alexa 700-A	CD3E	CD3
162540	12		Pacific Blue-A	CD86	CD86
162541	10		PE-Cy5-A	CXCR3	CXCR3
162541	9		PE-Texas Red-A	PTPRC	CD45RA
162541	8		PE-A	CCR6	CCR6
162542	7		FITC-A	IGHD	IgD
162542	13		QDOT 565-A		CD45
162542	2		FSC-H		FSC-H
162542	14		APC-A	SDC1	CD138
162542	4		SSC-A		SSC-A
162543	9		PE-Texas Red-A	PTPRC	CD45RA
162543	15		Alexa 700-A	CD3E	CD3
162543	4		SSC-A		SSC-A
162544	6		SSC-W		SSC-W
162544	10		PE-Cy5-A	CD20	CD20
162544	8		PE-A	CD24	CD24
162545	2		FSC-H		FSC-H
162545	16		APC-Cy7-A		APC-Cy7-A
162546	14		APC-A		SLAN
162546	12		Pacific Blue-A	CD86	CD86
162547	16		APC-Cy7-A	CD8A	CD8
162548	15		Alexa 700-A		CD3-CD14
162548	9		PE-Texas Red-A	CD19	CD19
162548	3		FSC-W		FSC-W
162549	7		FITC-A	CXCR5	CXCR5
162549	17		Time		Time
162550	9		PE-Texas Red-A	CD19	CD19
162550	13		QDOT 565-A		CD45
162550	12		Pacific Blue-A	CD86	CD86
162551	13		QDOT 565-A		CD45
162551	6		SSC-W		SSC-W
162551	11		PE-Cy7-A	CCR7	CCR7
162551	16		APC-Cy7-A	CD8A	CD8
162553	3		FSC-W		FSC-W
162555	2		FSC-H		FSC-H
162555	4		SSC-A		SSC-A
162556	17		Time		Time
162556	15		Alexa 700-A		CD3-CD14
162557	8		PE-A	CCR6	CCR6
162557	13		QDOT 565-A		CD45
162557	17		Time		Time
162558	3		FSC-W		FSC-W
162558	16		APC-Cy7-A	CD27	CD27
162558	9		PE-Texas Red-A	CD19	CD19
162559	3		FSC-W		FSC-W
162559	10		PE-Cy5-A	CXCR3	CXCR3
162561	12		Pacific Blue-A	CD4	CD4
162562	11		PE-Cy7-A	CD38	CD38
162562	10		PE-Cy5-A	CD20	CD20
162562	3		FSC-W		FSC-W
162562	13		QDOT 565-A		CD45
162562	12		Pacific Blue-A	CD86	CD86
162563	9		PE-Texas Red-A	PTPRC	CD45RA
162564	5		SSC-H		SSC-H
162564	17		Time		Time
162564	8		PE-A	CD24	CD24
162566	8		PE-A	CD14	CD14
162567	10		PE-Cy5-A	CXCR3	CXCR3
162567	9		PE-Texas Red-A	PTPRC	CD45RA
162567	5		SSC-H		SSC-H
162568	3		FSC-W		FSC-W
162568	17		Time		Time
162568	2		FSC-H		FSC-H
162568	10		PE-Cy5-A	CD20	CD20
162569	2		FSC-H		FSC-H
162569	16		APC-Cy7-A	CD8A	CD8
162571	12		Pacific Blue-A	CD4	CD4
162571	1		FSC-A		FSC-A
162571	4		SSC-A		SSC-A
162572	9		PE-Texas Red-A	CD19	CD19
162572	15		Alexa 700-A		CD3-CD14
162573	6		SSC-W		SSC-W
162573	13		QDOT 565-A		CD45
162574	5		SSC-H		SSC-H
162575	2		FSC-H		FSC-H
162575	7		FITC-A	CXCR5	CXCR5
162575	13		QDOT 565-A		CD45
162578	14		APC-A	SDC1	CD138
162578	3		FSC-W		FSC-W
162578	13		QDOT 565-A		CD45
162579	13		QDOT 565-A		CD45
162579	8		PE-A	CCR6	CCR6
162580	13		QDOT 565-A		CD45
162580	11		PE-Cy7-A	CD38	CD38
162580	10		PE-Cy5-A	CD20	CD20
162580	4		SSC-A		SSC-A
162581	13		QDOT 565-A		CD45
162581	12		Pacific Blue-A	CD4	CD4
162581	7		FITC-A	CXCR5	CXCR5
162582	8		PE-A	CD24	CD24
162582	11		PE-Cy7-A	CD38	CD38
162583	13		QDOT 565-A		CD45
162583	1		FSC-A		FSC-A
162584	10		PE-Cy5-A	CD20	CD20
162585	1		FSC-A		FSC-A
162585	9		PE-Texas Red-A	PTPRC	CD45RA
162586	8		PE-A	CCR6	CCR6
162587	9		PE-Texas Red-A	CD19	CD19
162587	3		FSC-W		FSC-W
162587	17		Time		Time
162588	5		SSC-H		SSC-H
162588	14		APC-A	ICOS	ICOS
162588	9		PE-Texas Red-A	PTPRC	CD45RA
162588	8		PE-A	CCR6	CCR6
