FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
727457	Flow cytometry result	4740498	export_213_pre 7.727457.fcs	export_213_pre 7.fcs	2771
727458	Flow cytometry result	32138230	export_215_pre 7.727458.fcs	export_215_pre 7.fcs	2771
727459	Flow cytometry result	9196698	export_217_pre 7.727459.fcs	export_217_pre 7.fcs	2771
727460	Flow cytometry result	31126965	export_221_pre 7.727460.fcs	export_221_pre 7.fcs	2771
727461	Flow cytometry result	62065294	export_222_pre 7.727461.fcs	export_222_pre 7.fcs	2771
727462	Flow cytometry result	19916349	export_224_pre 7.727462.fcs	export_224_pre 7.fcs	2771
727463	Flow cytometry result	59308123	export_227_pre 7.727463.fcs	export_227_pre 7.fcs	2771
727464	Flow cytometry result	21174622	export_228_pre 7.727464.fcs	export_228_pre 7.fcs	2771
727465	Flow cytometry result	24899038	export_229_pre 7.727465.fcs	export_229_pre 7.fcs	2771
727466	Flow cytometry result	6460265	export_230_pre 7.727466.fcs	export_230_pre 7.fcs	2771
727467	Flow cytometry result	9969140	export_231_pre 7.727467.fcs	export_231_pre 7.fcs	2771
727468	Flow cytometry result	20273756	export_232_pre 7.727468.fcs	export_232_pre 7.fcs	2771
727469	Flow cytometry result	24670941	export_233_pre 7.727469.fcs	export_233_pre 7.fcs	2771
727470	Flow cytometry result	32490382	export_234_pre 7.727470.fcs	export_234_pre 7.fcs	2771
727471	Flow cytometry result	37970805	export_235_pre 7.727471.fcs	export_235_pre 7.fcs	2771
727472	Flow cytometry result	35561950	export_236_pre 7.727472.fcs	export_236_pre 7.fcs	2771
727473	Flow cytometry result	26955357	export_237_pre 7.727473.fcs	export_237_pre 7.fcs	2771
727474	Flow cytometry result	32448119	export_241_pre 7.727474.fcs	export_241_pre 7.fcs	2771
727475	Flow cytometry result	42894455	export_242_pre 7.727475.fcs	export_242_pre 7.fcs	2771
727476	Flow cytometry result	10764499	export_244_pre 7.727476.fcs	export_244_pre 7.fcs	2771
727477	Flow cytometry result	13387484	export_245_pre 7.727477.fcs	export_245_pre 7.fcs	2771
727478	Flow cytometry result	12273140	export_246_pre 7.727478.fcs	export_246_pre 7.fcs	2771
727479	Flow cytometry result	32337501	export_248_pre 7.727479.fcs	export_248_pre 7.fcs	2771
727480	Flow cytometry result	40211205	export_249_pre 7.727480.fcs	export_249_pre 7.fcs	2771
727481	Flow cytometry result	12308204	export_251_pre 7.727481.fcs	export_251_pre 7.fcs	2771
727482	Flow cytometry result	38848605	export_254_pre 7.727482.fcs	export_254_pre 7.fcs	2771
727483	Flow cytometry result	80965727	export_256_pre 7.727483.fcs	export_256_pre 7.fcs	2771
727484	Flow cytometry result	40075485	export_257_pre 7.727484.fcs	export_257_pre 7.fcs	2771
727485	Flow cytometry result	76581214	export_259_pre 7.727485.fcs	export_259_pre 7.fcs	2771
727486	Flow cytometry result	10768124	export_260_pre 7.727486.fcs	export_260_pre 7.fcs	2771
727487	Flow cytometry result	46451013	export_261_pre 7.727487.fcs	export_261_pre 7.fcs	2771
727488	Flow cytometry result	18903669	export_262_pre 7.727488.fcs	export_262_pre 7.fcs	2771
727489	Flow cytometry result	39265197	export_263_pre 7.727489.fcs	export_263_pre 7.fcs	2771
727490	Flow cytometry result	22062237	export_265_pre 7.727490.fcs	export_265_pre 7.fcs	2771
727491	Flow cytometry result	30441237	export_267_pre 7.727491.fcs	export_267_pre 7.fcs	2771
727492	Flow cytometry result	18898844	export_268_pre 7.727492.fcs	export_268_pre 7.fcs	2771
727493	Flow cytometry result	31195004	export_272_pre 7.727493.fcs	export_272_pre 7.fcs	2771
727494	Flow cytometry result	36787389	export_273_pre 7.727494.fcs	export_273_pre 7.fcs	2771
727495	Flow cytometry result	23905363	export_274_pre 7.727495.fcs	export_274_pre 7.fcs	2771
