FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
262411	13		FJComp-V450-A	CD80	CD80
262411	14		FJComp-V545-A		Viability
262411	17		FJComp-V800-A		CD45
262412	5		FJComp-G560-A		CD21
262412	9		FJComp-G780-A		CD23
262412	10		FJComp-R660-A	IGHD	IgD
262413	18		Time		Time
262414	2		SSC-A		SSC-A
262415	4		FJComp-B710-A	CD86	CD86
262415	7		FJComp-G660-A		IgG
262415	10		FJComp-R660-A	IGHD	IgD
262415	15		FJComp-V605-A	CD27	CD27
262416	11		FJComp-R710-A	IGHM	IgM
262417	4		FJComp-B710-A	CD86	CD86
262417	5		FJComp-G560-A		CD21
262417	9		FJComp-G780-A		CD23
262417	16		FJComp-V655-A	CD19	CD19
262417	18		Time		Time
262418	6		FJComp-G610-A	CD38	CD38
262418	10		FJComp-R660-A	IGHD	IgD
262419	8		FJComp-G710-A	CD20	CD20
262419	11		FJComp-R710-A	IGHM	IgM
262420	11		FJComp-R710-A	IGHM	IgM
262421	6		FJComp-G610-A	CD38	CD38
262421	14		FJComp-V545-A		Viability
262421	15		FJComp-V605-A	CD27	CD27
262422	1		FSC-A		FSC-A
262422	5		FJComp-G560-A		CD21
262422	11		FJComp-R710-A	IGHM	IgM
262422	13		FJComp-V450-A	CD80	CD80
262423	2		SSC-A		SSC-A
262423	3		FJComp-B515-A		IgA
262424	7		FJComp-G660-A		IgG
262424	11		FJComp-R710-A	IGHM	IgM
262424	15		FJComp-V605-A	CD27	CD27
262424	17		FJComp-V800-A		CD45
262425	1		FSC-A		FSC-A
262425	8		FJComp-G710-A	CD20	CD20
262425	13		FJComp-V450-A	CD80	CD80
262425	15		FJComp-V605-A	CD27	CD27
262425	18		Time		Time
262426	4		FJComp-B710-A	CD86	CD86
262427	14		FJComp-V545-A		Viability
262427	15		FJComp-V605-A	CD27	CD27
262427	16		FJComp-V655-A	CD19	CD19
262358	9		FJComp-G780-A		CD23
262358	16		FJComp-V655-A	CD19	CD19
262359	1		FSC-A		FSC-A
262359	6		FJComp-G610-A	CD38	CD38
262428	2		SSC-A		SSC-A
262429	4		FJComp-B710-A	CD86	CD86
262429	14		FJComp-V545-A		Viability
262430	11		FJComp-R710-A	IGHM	IgM
262430	12		FJComp-R780-A		CD10
262430	17		FJComp-V800-A		CD45
262431	3		FJComp-B515-A		IgA
262431	17		FJComp-V800-A		CD45
262360	1		FSC-A		FSC-A
262360	4		FJComp-B710-A	CD86	CD86
262360	5		FJComp-G560-A		CD21
262360	15		FJComp-V605-A	CD27	CD27
262361	16		FJComp-V655-A	CD19	CD19
262362	4		FJComp-B710-A	CD86	CD86
262362	8		FJComp-G710-A	CD20	CD20
262362	14		FJComp-V545-A		Viability
262363	13		FJComp-V450-A	CD80	CD80
262363	17		FJComp-V800-A		CD45
262432	13		FJComp-V450-A	CD80	CD80
262433	3		FJComp-B515-A		IgA
262433	8		FJComp-G710-A	CD20	CD20
262433	13		FJComp-V450-A	CD80	CD80
262434	11		FJComp-R710-A	IGHM	IgM
262434	17		FJComp-V800-A		CD45
262435	7		FJComp-G660-A		IgG
262435	18		Time		Time
262436	13		FJComp-V450-A	CD80	CD80
262436	16		FJComp-V655-A	CD19	CD19
262364	5		FJComp-G560-A		CD21
262364	15		FJComp-V605-A	CD27	CD27
262365	1		FSC-A		FSC-A
262365	8		FJComp-G710-A	CD20	CD20
262365	12		FJComp-R780-A		CD10
262365	13		FJComp-V450-A	CD80	CD80
262366	15		FJComp-V605-A	CD27	CD27
262367	2		SSC-A		SSC-A
262368	5		FJComp-G560-A		CD21
262368	10		FJComp-R660-A	IGHD	IgD
262437	8		FJComp-G710-A	CD20	CD20
262438	6		FJComp-G610-A	CD38	CD38
262440	1		FSC-A		FSC-A
262440	7		FJComp-G660-A		IgG
262440	14		FJComp-V545-A		Viability
262369	7		FJComp-G660-A		IgG
262370	6		FJComp-G610-A	CD38	CD38
262370	12		FJComp-R780-A		CD10
262371	6		FJComp-G610-A	CD38	CD38
262371	10		FJComp-R660-A	IGHD	IgD
262371	12		FJComp-R780-A		CD10
262371	15		FJComp-V605-A	CD27	CD27
262372	1		FSC-A		FSC-A
262372	7		FJComp-G660-A		IgG
262372	10		FJComp-R660-A	IGHD	IgD
262372	14		FJComp-V545-A		Viability
262373	4		FJComp-B710-A	CD86	CD86
262368	13		FJComp-V450-A	CD80	CD80
262442	3		FJComp-B515-A		IgA
262443	7		FJComp-G660-A		IgG
262444	1		FSC-A		FSC-A
262444	7		FJComp-G660-A		IgG
262444	12		FJComp-R780-A		CD10
262445	1		FSC-A		FSC-A
262445	11		FJComp-R710-A	IGHM	IgM
262445	13		FJComp-V450-A	CD80	CD80
262445	15		FJComp-V605-A	CD27	CD27
262445	16		FJComp-V655-A	CD19	CD19
262373	8		FJComp-G710-A	CD20	CD20
262373	10		FJComp-R660-A	IGHD	IgD
262373	12		FJComp-R780-A		CD10
262374	9		FJComp-G780-A		CD23
262374	18		Time		Time
262375	4		FJComp-B710-A	CD86	CD86
262375	9		FJComp-G780-A		CD23
262377	11		FJComp-R710-A	IGHM	IgM
262448	8		FJComp-G710-A	CD20	CD20
262449	9		FJComp-G780-A		CD23
262449	13		FJComp-V450-A	CD80	CD80
262378	4		FJComp-B710-A	CD86	CD86
262379	6		FJComp-G610-A	CD38	CD38
262379	8		FJComp-G710-A	CD20	CD20
262380	1		FSC-A		FSC-A
262380	15		FJComp-V605-A	CD27	CD27
262381	3		FJComp-B515-A		IgA
262381	8		FJComp-G710-A	CD20	CD20
262381	18		Time		Time
262382	1		FSC-A		FSC-A
262382	3		FJComp-B515-A		IgA
262382	16		FJComp-V655-A	CD19	CD19
262385	9		FJComp-G780-A		CD23
262385	17		FJComp-V800-A		CD45
262386	2		SSC-A		SSC-A
262386	14		FJComp-V545-A		Viability
262386	16		FJComp-V655-A	CD19	CD19
262387	2		SSC-A		SSC-A
262387	10		FJComp-R660-A	IGHD	IgD
262387	15		FJComp-V605-A	CD27	CD27
262388	15		FJComp-V605-A	CD27	CD27
262388	18		Time		Time
262389	7		FJComp-G660-A		IgG
262389	15		FJComp-V605-A	CD27	CD27
262390	4		FJComp-B710-A	CD86	CD86
262390	16		FJComp-V655-A	CD19	CD19
262391	7		FJComp-G660-A		IgG
262391	11		FJComp-R710-A	IGHM	IgM
262392	5		FJComp-G560-A		CD21
262393	13		FJComp-V450-A	CD80	CD80
262393	18		Time		Time
262394	7		FJComp-G660-A		IgG
262394	17		FJComp-V800-A		CD45
262395	1		FSC-A		FSC-A
262395	6		FJComp-G610-A	CD38	CD38
262396	4		FJComp-B710-A	CD86	CD86
262396	17		FJComp-V800-A		CD45
262397	10		FJComp-R660-A	IGHD	IgD
262397	13		FJComp-V450-A	CD80	CD80
262397	15		FJComp-V605-A	CD27	CD27
262397	16		FJComp-V655-A	CD19	CD19
262398	2		SSC-A		SSC-A
262398	4		FJComp-B710-A	CD86	CD86
262399	4		FJComp-B710-A	CD86	CD86
262399	6		FJComp-G610-A	CD38	CD38
262399	18		Time		Time
262400	5		FJComp-G560-A		CD21
262400	18		Time		Time
262402	3		FJComp-B515-A		IgA
262402	6		FJComp-G610-A	CD38	CD38
262402	11		FJComp-R710-A	IGHM	IgM
262402	16		FJComp-V655-A	CD19	CD19
262403	5		FJComp-G560-A		CD21
262403	12		FJComp-R780-A		CD10
262403	14		FJComp-V545-A		Viability
262404	5		FJComp-G560-A		CD21
262405	5		FJComp-G560-A		CD21
262405	7		FJComp-G660-A		IgG
262405	15		FJComp-V605-A	CD27	CD27
262405	18		Time		Time
262406	1		FSC-A		FSC-A
262406	2		SSC-A		SSC-A
262406	12		FJComp-R780-A		CD10
262406	17		FJComp-V800-A		CD45
262407	12		FJComp-R780-A		CD10
262407	17		FJComp-V800-A		CD45
262408	7		FJComp-G660-A		IgG
262408	9		FJComp-G780-A		CD23
262408	13		FJComp-V450-A	CD80	CD80
262409	9		FJComp-G780-A		CD23
262894	13		FJComp-V450-A	IL3RA	CD123
262894	15		FJComp-V605-A	CD4	CD4
262895	3		FJComp-B515-A	IFN1@	IFNa
262895	5		FJComp-G560-A	CD40	CD40
262895	9		FJComp-G780-A		Lineage
262895	18		Time		Time
262896	7		FJComp-G660-A		CD83
262896	13		FJComp-V450-A	IL3RA	CD123
262898	4		FJComp-B710-A	TNF	TNFa
262898	11		FJComp-R710-A	CD33	CD33
262898	14		FJComp-V545-A		Viability
263270	18		Time		Time
263271	4		FJComp-B710-A	CD38	CD38
263271	16		FJComp-V655-A	CD27	CD27
263272	10		FJComp-R660-A	IL7R	CD127
263272	16		FJComp-V655-A	CD27	CD27
263272	17		FJComp-V800-A		CD45
263273	3		FJComp-B515-A		CD39
263273	8		FJComp-G710-A	HLA-DRA	HLA-DR
263273	9		FJComp-G780-A	IL2RA	CD25
263273	18		Time		Time
263275	8		FJComp-G710-A	HLA-DRA	HLA-DR
263344	8		FJComp-G710-A	HLA-DRA	HLA-DR
263345	8		FJComp-G710-A	HLA-DRA	HLA-DR
263346	8		FJComp-G710-A	HLA-DRA	HLA-DR
263346	13		FJComp-V450-A	CD4	CD4
263347	7		FJComp-G660-A	ITGAE	CD103
263418	2		SSC-A		SSC-A
263418	4		FJComp-B710-A	CD38	CD38
263418	10		FJComp-R660-A	IL7R	CD127
263418	11		FJComp-R710-A		CD197
263418	16		FJComp-V655-A	CD27	CD27
263419	4		FJComp-B710-A	CD38	CD38
263419	5		FJComp-G560-A		FOXp3
263419	15		FJComp-V605-A	CD8A	CD8
263420	4		FJComp-B710-A	CD38	CD38
263420	12		FJComp-R780-A	CD3E	CD3
263420	13		FJComp-V450-A	CD4	CD4
263489	15		FJComp-V605-A	CD8A	CD8
263489	17		FJComp-V800-A		CD45
263490	5		FJComp-G560-A		FOXp3
263490	10		FJComp-R660-A	IL7R	CD127
263490	18		Time		Time
263491	1		FSC-A		FSC-A
263491	10		FJComp-R660-A	IL7R	CD127
263491	14		FJComp-V545-A		Viability
263491	18		Time		Time
263492	9		FJComp-G780-A	IL2RA	CD25
263493	2		SSC-A		SSC-A
263493	4		FJComp-B710-A	CD38	CD38
263493	7		FJComp-G660-A	ITGAE	CD103
263493	9		FJComp-G780-A	IL2RA	CD25
263494	2		SSC-A		SSC-A
263562	14		FJComp-V545-A		Viability
263563	9		FJComp-G780-A	IL2RA	CD25
263563	16		FJComp-V655-A	CD27	CD27
263564	2		SSC-A		SSC-A
263565	18		Time		Time
263566	9		FJComp-G780-A	IL2RA	CD25
263566	12		FJComp-R780-A	CD3E	CD3
263566	18		Time		Time
262505	15		FJComp-V605-A	CD27	CD27
262506	12		FJComp-R780-A		CD10
262506	18		Time		Time
262507	2		SSC-A		SSC-A
262507	4		FJComp-B710-A	CD86	CD86
262507	6		FJComp-G610-A	CD38	CD38
262508	16		FJComp-V655-A	CD19	CD19
262509	2		SSC-A		SSC-A
262509	4		FJComp-B710-A	CD86	CD86
262509	8		FJComp-G710-A	CD20	CD20
262509	15		FJComp-V605-A	CD27	CD27
262578	15		FJComp-V605-A	CD27	CD27
262578	18		Time		Time
262579	6		FJComp-G610-A	CD38	CD38
262579	15		FJComp-V605-A	CD27	CD27
262579	17		FJComp-V800-A		CD45
262580	17		FJComp-V800-A		CD45
262581	2		SSC-A		SSC-A
262581	5		FJComp-G560-A		CD21
262581	7		FJComp-G660-A		IgG
262581	18		Time		Time
262582	7		FJComp-G660-A		IgG
262582	10		FJComp-R660-A	IGHD	IgD
262651	17		FJComp-V800-A		CD45
262652	11		FJComp-R710-A	IGHM	IgM
262652	12		FJComp-R780-A		CD10
262652	14		FJComp-V545-A		Viability
262652	18		Time		Time
262653	9		FJComp-G780-A		CD23
262653	14		FJComp-V545-A		Viability
262653	15		FJComp-V605-A	CD27	CD27
262654	15		FJComp-V605-A	CD27	CD27
262654	18		Time		Time
262655	8		FJComp-G710-A	CD20	CD20
262655	10		FJComp-R660-A	IGHD	IgD
262724	3		FJComp-B515-A	IFN1@	IFNa
262726	12		FJComp-R780-A	CD86	CD86
262726	14		FJComp-V545-A		Viability
262727	12		FJComp-R780-A	CD86	CD86
262796	6		FJComp-G610-A	HLA-DRA	HLA-DR
262796	10		FJComp-R660-A	CLEC4C	BDCA-2
262796	16		FJComp-V655-A	CD14	CD14
262797	7		FJComp-G660-A		CD83
262797	8		FJComp-G710-A	ITAX	CD11c
262797	14		FJComp-V545-A		Viability
262797	17		FJComp-V800-A		CD45
262798	4		FJComp-B710-A	TNF	TNFa
262798	14		FJComp-V545-A		Viability
262799	7		FJComp-G660-A		CD83
262800	4		FJComp-B710-A	TNF	TNFa
262800	10		FJComp-R660-A	CLEC4C	BDCA-2
262800	13		FJComp-V450-A	IL3RA	CD123
262865	6		FJComp-G610-A	HLA-DRA	HLA-DR
262866	2		SSC-A		SSC-A
262866	12		FJComp-R780-A	CD86	CD86
262867	18		Time		Time
262868	2		SSC-A		SSC-A
262868	4		FJComp-B710-A	TNF	TNFa
262868	9		FJComp-G780-A		Lineage
262899	12		FJComp-R780-A	CD86	CD86
262900	8		FJComp-G710-A	ITAX	CD11c
262900	13		FJComp-V450-A	IL3RA	CD123
262900	14		FJComp-V545-A		Viability
262901	5		FJComp-G560-A	CD40	CD40
262901	7		FJComp-G660-A		CD83
262901	12		FJComp-R780-A	CD86	CD86
262902	4		FJComp-B710-A	TNF	TNFa
262902	9		FJComp-G780-A		Lineage
262902	13		FJComp-V450-A	IL3RA	CD123
262902	17		FJComp-V800-A		CD45
262903	2		SSC-A		SSC-A
263275	18		Time		Time
263277	6		FJComp-G610-A		CD45-RA
263277	7		FJComp-G660-A	ITGAE	CD103
263278	4		FJComp-B710-A	CD38	CD38
263278	9		FJComp-G780-A	IL2RA	CD25
263278	11		FJComp-R710-A		CD197
263278	15		FJComp-V605-A	CD8A	CD8
263278	17		FJComp-V800-A		CD45
263279	8		FJComp-G710-A	HLA-DRA	HLA-DR
263279	11		FJComp-R710-A		CD197
263279	18		Time		Time
263348	8		FJComp-G710-A	HLA-DRA	HLA-DR
263348	11		FJComp-R710-A		CD197
263349	1		FSC-A		FSC-A
263349	14		FJComp-V545-A		Viability
263350	4		FJComp-B710-A	CD38	CD38
263350	6		FJComp-G610-A		CD45-RA
263350	15		FJComp-V605-A	CD8A	CD8
263351	4		FJComp-B710-A	CD38	CD38
263351	6		FJComp-G610-A		CD45-RA
263351	7		FJComp-G660-A	ITGAE	CD103
263352	5		FJComp-G560-A		FOXp3
263352	8		FJComp-G710-A	HLA-DRA	HLA-DR
263352	16		FJComp-V655-A	CD27	CD27
263421	6		FJComp-G610-A		CD45-RA
263422	8		FJComp-G710-A	HLA-DRA	HLA-DR
263422	18		Time		Time
263423	5		FJComp-G560-A		FOXp3
263423	17		FJComp-V800-A		CD45
263424	7		FJComp-G660-A	ITGAE	CD103
263425	6		FJComp-G610-A		CD45-RA
263494	4		FJComp-B710-A	CD38	CD38
263495	2		SSC-A		SSC-A
263495	11		FJComp-R710-A		CD197
263496	4		FJComp-B710-A	CD38	CD38
263496	7		FJComp-G660-A	ITGAE	CD103
263497	3		FJComp-B515-A		CD39
263497	5		FJComp-G560-A		FOXp3
263498	12		FJComp-R780-A	CD3E	CD3
263567	6		FJComp-G610-A		CD45-RA
263567	7		FJComp-G660-A	ITGAE	CD103
263567	10		FJComp-R660-A	IL7R	CD127
263567	15		FJComp-V605-A	CD8A	CD8
263568	1		FSC-A		FSC-A
263568	6		FJComp-G610-A		CD45-RA
263568	11		FJComp-R710-A		CD197
263569	16		FJComp-V655-A	CD27	CD27
263569	18		Time		Time
263570	17		FJComp-V800-A		CD45
262510	9		FJComp-G780-A		CD23
262510	18		Time		Time
262511	9		FJComp-G780-A		CD23
262511	12		FJComp-R780-A		CD10
262511	13		FJComp-V450-A	CD80	CD80
262512	8		FJComp-G710-A	CD20	CD20
262512	13		FJComp-V450-A	CD80	CD80
262513	16		FJComp-V655-A	CD19	CD19
262513	17		FJComp-V800-A		CD45
262513	18		Time		Time
262582	16		FJComp-V655-A	CD19	CD19
262583	4		FJComp-B710-A	CD86	CD86
262583	5		FJComp-G560-A		CD21
262583	12		FJComp-R780-A		CD10
262583	17		FJComp-V800-A		CD45
262584	11		FJComp-R710-A	IGHM	IgM
262585	11		FJComp-R710-A	IGHM	IgM
262585	18		Time		Time
262586	7		FJComp-G660-A		IgG
262586	10		FJComp-R660-A	IGHD	IgD
262587	2		SSC-A		SSC-A
262587	5		FJComp-G560-A		CD21
262587	6		FJComp-G610-A	CD38	CD38
262656	9		FJComp-G780-A		CD23
262656	14		FJComp-V545-A		Viability
262657	2		SSC-A		SSC-A
262657	6		FJComp-G610-A	CD38	CD38
262657	16		FJComp-V655-A	CD19	CD19
262658	4		FJComp-B710-A	CD86	CD86
262658	15		FJComp-V605-A	CD27	CD27
262658	16		FJComp-V655-A	CD19	CD19
262659	12		FJComp-R780-A		CD10
262659	15		FJComp-V605-A	CD27	CD27
262728	13		FJComp-V450-A	IL3RA	CD123
262728	15		FJComp-V605-A	CD4	CD4
262729	8		FJComp-G710-A	ITAX	CD11c
262729	18		Time		Time
262730	1		FSC-A		FSC-A
262731	2		SSC-A		SSC-A
262731	13		FJComp-V450-A	IL3RA	CD123
262731	18		Time		Time
262800	16		FJComp-V655-A	CD14	CD14
262801	1		FSC-A		FSC-A
262801	14		FJComp-V545-A		Viability
262802	5		FJComp-G560-A	CD40	CD40
262802	7		FJComp-G660-A		CD83
262803	1		FSC-A		FSC-A
262803	3		FJComp-B515-A	IFN1@	IFNa
262803	10		FJComp-R660-A	CLEC4C	BDCA-2
262804	2		SSC-A		SSC-A
262804	9		FJComp-G780-A		Lineage
262804	17		FJComp-V800-A		CD45
262805	1		FSC-A		FSC-A
262868	17		FJComp-V800-A		CD45
262869	7		FJComp-G660-A		CD83
262869	15		FJComp-V605-A	CD4	CD4
262869	18		Time		Time
262870	4		FJComp-B710-A	TNF	TNFa
262870	8		FJComp-G710-A	ITAX	CD11c
262870	14		FJComp-V545-A		Viability
262870	16		FJComp-V655-A	CD14	CD14
262871	10		FJComp-R660-A	CLEC4C	BDCA-2
262871	17		FJComp-V800-A		CD45
262873	7		FJComp-G660-A		CD83
262903	13		FJComp-V450-A	IL3RA	CD123
262903	14		FJComp-V545-A		Viability
262903	17		FJComp-V800-A		CD45
262903	18		Time		Time
262904	2		SSC-A		SSC-A
262904	6		FJComp-G610-A	HLA-DRA	HLA-DR
262904	16		FJComp-V655-A	CD14	CD14
262905	8		FJComp-G710-A	ITAX	CD11c
262905	11		FJComp-R710-A	CD33	CD33
262906	11		FJComp-R710-A	CD33	CD33
262907	6		FJComp-G610-A	HLA-DRA	HLA-DR
262907	11		FJComp-R710-A	CD33	CD33
263280	2		SSC-A		SSC-A
263280	8		FJComp-G710-A	HLA-DRA	HLA-DR
263280	12		FJComp-R780-A	CD3E	CD3
263281	7		FJComp-G660-A	ITGAE	CD103
263281	13		FJComp-V450-A	CD4	CD4
263282	3		FJComp-B515-A		CD39
263283	8		FJComp-G710-A	HLA-DRA	HLA-DR
263283	10		FJComp-R660-A	IL7R	CD127
263283	12		FJComp-R780-A	CD3E	CD3
263353	4		FJComp-B710-A	CD38	CD38
263353	17		FJComp-V800-A		CD45
263354	2		SSC-A		SSC-A
263354	4		FJComp-B710-A	CD38	CD38
263354	5		FJComp-G560-A		FOXp3
263354	9		FJComp-G780-A	IL2RA	CD25
263355	7		FJComp-G660-A	ITGAE	CD103
263355	13		FJComp-V450-A	CD4	CD4
263355	14		FJComp-V545-A		Viability
263355	17		FJComp-V800-A		CD45
263356	1		FSC-A		FSC-A
263356	3		FJComp-B515-A		CD39
263356	15		FJComp-V605-A	CD8A	CD8
263356	18		Time		Time
263357	4		FJComp-B710-A	CD38	CD38
263426	2		SSC-A		SSC-A
263426	4		FJComp-B710-A	CD38	CD38
263426	5		FJComp-G560-A		FOXp3
263426	6		FJComp-G610-A		CD45-RA
263427	7		FJComp-G660-A	ITGAE	CD103
263428	10		FJComp-R660-A	IL7R	CD127
263428	11		FJComp-R710-A		CD197
263428	15		FJComp-V605-A	CD8A	CD8
263430	3		FJComp-B515-A		CD39
263498	14		FJComp-V545-A		Viability
263500	2		SSC-A		SSC-A
263500	3		FJComp-B515-A		CD39
263502	11		FJComp-R710-A		CD197
263502	16		FJComp-V655-A	CD27	CD27
263502	18		Time		Time
263503	3		FJComp-B515-A		CD39
263571	12		FJComp-R780-A	CD3E	CD3
263572	3		FJComp-B515-A		CD39
263572	8		FJComp-G710-A	HLA-DRA	HLA-DR
263572	12		FJComp-R780-A	CD3E	CD3
263572	17		FJComp-V800-A		CD45
263573	1		FSC-A		FSC-A
263573	10		FJComp-R660-A	IL7R	CD127
262514	9		FJComp-G780-A		CD23
262515	16		FJComp-V655-A	CD19	CD19
262516	4		FJComp-B710-A	CD86	CD86
262516	9		FJComp-G780-A		CD23
262516	14		FJComp-V545-A		Viability
262517	9		FJComp-G780-A		CD23
262518	6		FJComp-G610-A	CD38	CD38
262518	10		FJComp-R660-A	IGHD	IgD
262518	12		FJComp-R780-A		CD10
262518	13		FJComp-V450-A	CD80	CD80
262588	17		FJComp-V800-A		CD45
262589	5		FJComp-G560-A		CD21
262589	9		FJComp-G780-A		CD23
262589	14		FJComp-V545-A		Viability
262590	1		FSC-A		FSC-A
262590	5		FJComp-G560-A		CD21
262590	13		FJComp-V450-A	CD80	CD80
262590	14		FJComp-V545-A		Viability
262590	15		FJComp-V605-A	CD27	CD27
262590	17		FJComp-V800-A		CD45
262591	12		FJComp-R780-A		CD10
262660	14		FJComp-V545-A		Viability
262661	3		FJComp-B515-A		IgA
262661	4		FJComp-B710-A	CD86	CD86
262661	12		FJComp-R780-A		CD10
262662	2		SSC-A		SSC-A
262662	7		FJComp-G660-A		CD83
262662	18		Time		Time
262663	2		SSC-A		SSC-A
262663	4		FJComp-B710-A	TNF	TNFa
262663	7		FJComp-G660-A		CD83
262663	8		FJComp-G710-A	ITAX	CD11c
262663	14		FJComp-V545-A		Viability
262663	15		FJComp-V605-A	CD4	CD4
262664	9		FJComp-G780-A		Lineage
262664	13		FJComp-V450-A	IL3RA	CD123
262664	14		FJComp-V545-A		Viability
262732	15		FJComp-V605-A	CD4	CD4
262733	3		FJComp-B515-A	IFN1@	IFNa
262734	7		FJComp-G660-A		CD83
262734	9		FJComp-G780-A		Lineage
262735	4		FJComp-B710-A	TNF	TNFa
262736	6		FJComp-G610-A	HLA-DRA	HLA-DR
262736	7		FJComp-G660-A		CD83
262737	1		FSC-A		FSC-A
262737	5		FJComp-G560-A	CD40	CD40
262806	2		SSC-A		SSC-A
262806	9		FJComp-G780-A		Lineage
262806	14		FJComp-V545-A		Viability
262806	18		Time		Time
262807	10		FJComp-R660-A	CLEC4C	BDCA-2
262807	11		FJComp-R710-A	CD33	CD33
262807	14		FJComp-V545-A		Viability
262807	18		Time		Time
262809	1		FSC-A		FSC-A
262809	7		FJComp-G660-A		CD83
262809	9		FJComp-G780-A		Lineage
262874	3		FJComp-B515-A	IFN1@	IFNa
262874	4		FJComp-B710-A	TNF	TNFa
262874	12		FJComp-R780-A	CD86	CD86
262875	2		SSC-A		SSC-A
262875	9		FJComp-G780-A		Lineage
262876	4		FJComp-B710-A	TNF	TNFa
262876	13		FJComp-V450-A	IL3RA	CD123
262876	14		FJComp-V545-A		Viability
262876	15		FJComp-V605-A	CD4	CD4
262877	9		FJComp-G780-A		Lineage
262877	10		FJComp-R660-A	CLEC4C	BDCA-2
262908	8		FJComp-G710-A	ITAX	CD11c
262908	10		FJComp-R660-A	CLEC4C	BDCA-2
262908	13		FJComp-V450-A	IL3RA	CD123
262908	14		FJComp-V545-A		Viability
262908	15		FJComp-V605-A	CD4	CD4
262909	13		FJComp-V450-A	IL3RA	CD123
262911	11		FJComp-R710-A	CD33	CD33
262911	16		FJComp-V655-A	CD14	CD14
263284	15		FJComp-V605-A	CD8A	CD8
263285	3		FJComp-B515-A		CD39
263285	11		FJComp-R710-A		CD197
263286	8		FJComp-G710-A	HLA-DRA	HLA-DR
263286	11		FJComp-R710-A		CD197
263287	1		FSC-A		FSC-A
263287	2		SSC-A		SSC-A
263287	10		FJComp-R660-A	IL7R	CD127
263288	13		FJComp-V450-A	CD4	CD4
263357	15		FJComp-V605-A	CD8A	CD8
263358	4		FJComp-B710-A	CD38	CD38
263358	13		FJComp-V450-A	CD4	CD4
263358	17		FJComp-V800-A		CD45
263359	3		FJComp-B515-A		CD39
263359	6		FJComp-G610-A		CD45-RA
263359	12		FJComp-R780-A	CD3E	CD3
263359	15		FJComp-V605-A	CD8A	CD8
263360	11		FJComp-R710-A		CD197
263361	4		FJComp-B710-A	CD38	CD38
263361	6		FJComp-G610-A		CD45-RA
263361	15		FJComp-V605-A	CD8A	CD8
263430	8		FJComp-G710-A	HLA-DRA	HLA-DR
263430	10		FJComp-R660-A	IL7R	CD127
263430	13		FJComp-V450-A	CD4	CD4
263430	17		FJComp-V800-A		CD45
263431	10		FJComp-R660-A	IL7R	CD127
263432	10		FJComp-R660-A	IL7R	CD127
263433	1		FSC-A		FSC-A
263433	4		FJComp-B710-A	CD38	CD38
263433	8		FJComp-G710-A	HLA-DRA	HLA-DR
263433	9		FJComp-G780-A	IL2RA	CD25
263433	11		FJComp-R710-A		CD197
263433	13		FJComp-V450-A	CD4	CD4
263434	13		FJComp-V450-A	CD4	CD4
263503	17		FJComp-V800-A		CD45
263504	1		FSC-A		FSC-A
263504	5		FJComp-G560-A		FOXp3
263505	7		FJComp-G660-A	ITGAE	CD103
263505	12		FJComp-R780-A	CD3E	CD3
263506	1		FSC-A		FSC-A
263506	5		FJComp-G560-A		FOXp3
263506	16		FJComp-V655-A	CD27	CD27
263507	7		FJComp-G660-A	ITGAE	CD103
262519	1		FSC-A		FSC-A
262519	9		FJComp-G780-A		CD23
262520	13		FJComp-V450-A	CD80	CD80
262520	17		FJComp-V800-A		CD45
262520	18		Time		Time
262522	4		FJComp-B710-A	CD86	CD86
262522	16		FJComp-V655-A	CD19	CD19
262522	18		Time		Time
262523	2		SSC-A		SSC-A
262523	6		FJComp-G610-A	CD38	CD38
262523	8		FJComp-G710-A	CD20	CD20
262592	4		FJComp-B710-A	CD86	CD86
262592	8		FJComp-G710-A	CD20	CD20
262592	12		FJComp-R780-A		CD10
262593	7		FJComp-G660-A		IgG
262593	13		FJComp-V450-A	CD80	CD80
262593	16		FJComp-V655-A	CD19	CD19
262594	10		FJComp-R660-A	IGHD	IgD
262595	5		FJComp-G560-A		CD21
262595	7		FJComp-G660-A		IgG
262665	3		FJComp-B515-A	IFN1@	IFNa
262666	10		FJComp-R660-A	CLEC4C	BDCA-2
262666	13		FJComp-V450-A	IL3RA	CD123
262667	1		FSC-A		FSC-A
262667	3		FJComp-B515-A	IFN1@	IFNa
262667	10		FJComp-R660-A	CLEC4C	BDCA-2
262667	15		FJComp-V605-A	CD4	CD4
262668	9		FJComp-G780-A		Lineage
262668	14		FJComp-V545-A		Viability
262737	8		FJComp-G710-A	ITAX	CD11c
262737	9		FJComp-G780-A		Lineage
262737	10		FJComp-R660-A	CLEC4C	BDCA-2
262737	15		FJComp-V605-A	CD4	CD4
262738	12		FJComp-R780-A	CD86	CD86
262739	1		FSC-A		FSC-A
262739	18		Time		Time
262740	4		FJComp-B710-A	TNF	TNFa
262741	2		SSC-A		SSC-A
262741	6		FJComp-G610-A	HLA-DRA	HLA-DR
262741	14		FJComp-V545-A		Viability
262809	17		FJComp-V800-A		CD45
262810	11		FJComp-R710-A	CD33	CD33
262811	2		SSC-A		SSC-A
262811	9		FJComp-G780-A		Lineage
262812	10		FJComp-R660-A	CLEC4C	BDCA-2
262812	12		FJComp-R780-A	CD86	CD86
