EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES1231005	ESR16485
ES1231005	ESR16481
ES1231005	ESR16479
ES1231005	ESR16474
ES1231005	ESR16445
ES1231006	ESR16485
ES1231006	ESR16474
ES1231007	ESR16482
ES1231008	ESR16485
ES1231009	ESR16478
ES1231009	ESR16476
ES1231011	ESR16502
ES1231011	ESR16482
ES1231011	ESR16480
ES1231012	ESR16484
ES1231012	ESR16478
ES1231012	ESR16477
ES1231012	ESR16476
ES1231013	ESR16502
ES1231013	ESR16481
ES1231013	ESR16478
ES1231013	ESR16448
ES1231014	ESR16479
ES1231014	ESR16478
ES1231014	ESR16477
ES1231015	ESR16479
ES1231015	ESR16473
ES1231017	ESR16483
ES1231017	ESR16474
ES1231018	ESR16502
ES1231018	ESR16485
ES1231018	ESR16481
ES1231018	ESR16479
ES1231018	ESR16478
ES1231018	ESR16477
ES1231019	ESR16479
ES1231021	ESR16478
ES1231021	ESR16473
ES1231021	ESR16448
ES1231022	ESR16481
ES1231024	ESR16502
ES1231024	ESR16474
ES1231025	ESR16483
ES1231025	ESR16477
ES1231025	ESR16474
ES1231025	ESR16473
ES1231025	ESR16445
ES1231027	ESR16484
ES1231027	ESR16448
ES1231028	ESR16502
ES1231030	ESR16475
ES1231031	ESR16482
ES1231032	ESR16484
ES1231032	ESR16483
ES1231032	ESR16474
ES1231033	ESR16479
ES1231033	ESR16448
ES1231035	ESR16481
ES1231035	ESR16473
ES1231036	ESR16479
ES1231036	ESR16476
ES1231036	ESR16473
ES1231038	ESR16478
ES1231038	ESR16476
ES1231039	ESR16445
ES1231040	ESR16476
ES1231040	ESR16474
ES1231041	ESR16485
ES1231041	ESR16482
ES1231041	ESR16476
ES1231042	ESR16478
ES1231042	ESR16476
ES1231042	ESR16475
ES1231043	ESR16448
ES1231046	ESR16480
ES1231047	ESR16484
ES1231047	ESR16483
ES1231048	ESR16474
ES1231048	ESR16445
ES1231049	ESR16483
ES1231050	ESR16483
ES1231050	ESR16445
ES1231051	ESR16502
ES1231051	ESR16475
ES1231053	ESR16481
ES1231053	ESR16480
ES1231054	ESR16475
ES1231054	ESR16448
ES1231055	ESR16480
ES1231055	ESR16476
ES1231055	ESR16445
ES1231056	ESR16478
ES1231056	ESR16473
ES1231057	ESR16476
ES1231058	ESR16485
ES1231058	ESR16481
ES1231059	ESR16476
ES1231059	ESR16473
ES1231060	ESR16474
ES1231061	ESR16445
ES1231062	ESR16482
ES1231062	ESR16481
ES1231063	ESR16480
ES1231063	ESR16474
ES1231063	ESR16473
ES1231064	ESR16473
ES1231065	ESR16448
ES1231066	ESR16484
ES1231066	ESR16483
ES1231066	ESR16473
ES1231067	ESR16483
ES1231067	ESR16475
ES1231068	ESR16478
ES1231069	ESR16478
ES1231069	ESR16473
ES1231071	ESR16479
ES1231071	ESR16476
ES1231071	ESR16474
ES1231072	ESR16479
ES1231073	ESR16483
ES1231073	ESR16477
ES1231075	ESR16502
ES1231075	ESR16473
ES1231076	ESR16473
ES1231078	ESR16502
ES1231079	ESR16480
ES1231079	ESR16448
ES1231080	ESR16481
ES1231080	ESR16478
ES1231080	ESR16473
ES1231081	ESR16502
ES1231081	ESR16477
ES1231081	ESR16445
ES1231082	ESR16482
ES1231082	ESR16479
ES1231083	ESR16483
ES1231084	ESR16482
ES1231084	ESR16473
ES1231085	ESR16478
ES1231085	ESR16476
ES1231085	ESR16475
ES1231085	ESR16445
ES1231086	ESR16476
ES1231086	ESR16475
ES1231087	ESR16480
ES1231087	ESR16478
ES1231087	ESR16476
ES1231087	ESR16448
ES1231089	ESR16484
ES1231089	ESR16448
ES1231090	ESR16480
ES1231090	ESR16473
ES1231090	ESR16448
ES1231091	ESR16474
ES1231092	ESR16483
ES1231093	ESR16483
ES1231093	ESR16478
ES1231093	ESR16477
ES1231093	ESR16476
ES1231095	ESR16482
ES1231096	ESR16483
ES1231096	ESR16482
ES1231097	ESR16476
ES1231098	ESR16502
ES1231098	ESR16482
ES1231098	ESR16474
ES1231099	ESR16484
ES1231100	ESR16482
ES1231100	ESR16445
ES1231102	ESR16485
ES1231102	ESR16482
ES1231103	ESR16445
ES1231105	ESR16483
ES1231106	ESR16477
ES1231107	ESR16445
ES1231108	ESR16483
ES1231108	ESR16480
ES1231108	ESR16477
ES1231109	ESR16483
ES1231109	ESR16475
ES1231111	ESR16474
ES1231112	ESR16484
ES1231113	ESR16502
ES1231113	ESR16480
ES1231114	ESR16477
ES1231115	ESR16485
ES1231115	ESR16473
ES1231116	ESR16502
ES1231118	ESR16502
ES1231118	ESR16483
ES1231118	ESR16448
ES1231119	ESR16484
ES1231119	ESR16482
ES1231119	ESR16474
ES1231120	ESR16478
ES1231121	ESR16502
ES1231121	ESR16482
ES1231121	ESR16478
ES1231121	ESR16448
ES1231122	ESR16473
ES1231122	ESR16445
ES1231123	ESR16481
ES1231123	ESR16445
ES1231124	ESR16478
ES1231125	ESR16502
ES1231126	ESR16479
ES1231127	ESR16480
ES1231127	ESR16448
ES1231128	ESR16481
ES1231128	ESR16473
ES1231129	ESR16445
ES1231131	ESR16477
ES1231131	ESR16475
ES1231133	ESR16485
ES1231133	ESR16476
ES1231133	ESR16473
ES1231134	ESR16483
ES1231134	ESR16482
ES1231134	ESR16477
ES1231134	ESR16448
ES1231135	ESR16480
ES1231135	ESR16479
ES1231136	ESR16448
ES1231137	ESR16482
ES1231137	ESR16478
ES1231138	ESR16478
ES1231138	ESR16445
ES1231139	ESR16481
ES1231139	ESR16476
ES1231139	ESR16475
ES1231139	ESR16473
ES1231140	ESR16477
ES1231142	ESR16480
ES1231142	ESR16479
ES1231142	ESR16477
ES1231142	ESR16475
ES1231142	ESR16445
ES1231143	ESR16483
ES1231143	ESR16482
ES1231144	ESR16485
ES1231144	ESR16481
ES1231144	ESR16480
ES1231144	ESR16473
ES1231145	ESR16502
ES1231145	ESR16474
ES1231145	ESR16445
ES1231147	ESR16483
ES1231148	ESR16481
ES1231148	ESR16477
ES1231148	ESR16473
ES1231149	ESR16482
ES1231150	ESR16502
ES1231150	ESR16485
ES1231150	ESR16473
ES1231151	ESR16476
ES1231151	ESR16473
ES1231151	ESR16445
ES1231152	ESR16502
ES1231152	ESR16485
ES1231152	ESR16474
ES1231152	ESR16448
ES1231153	ESR16502
ES1231153	ESR16483
ES1231153	ESR16477
ES1231153	ESR16476
ES1231154	ESR16478
ES1231154	ESR16477
ES1231154	ESR16476
ES1231155	ESR16473
ES1231156	ESR16475
ES1231156	ESR16474
ES1231157	ESR16483
ES1231159	ESR16502
ES1231159	ESR16478
ES1231159	ESR16448
ES1231160	ESR16502
ES1231160	ESR16483
ES1231161	ESR16502
ES1231161	ESR16485
ES1231161	ESR16482
ES1231161	ESR16478
ES1231466	ESR16470
ES1231466	ESR16467
ES1231466	ESR16457
ES1231466	ESR16448
ES1231466	ESR16446
ES1231467	ESR16467
ES1231467	ESR16458
ES1231469	ESR16471
ES1231469	ESR16447
ES1231469	ESR16444
ES1231470	ESR16470
ES1231470	ESR16448
ES1231471	ESR16468
ES1231471	ESR16464
ES1231471	ESR16457
ES1231471	ESR16445
ES1231472	ESR16501
ES1231472	ESR16472
ES1231472	ESR16471
ES1231472	ESR16469
ES1231472	ESR16448
ES1231472	ESR16447
ES1231472	ESR16445
ES1231473	ESR16467
ES1231473	ESR16457
ES1231474	ESR16501
ES1231474	ESR16462
ES1231475	ESR16501
ES1231475	ESR16467
ES1231475	ESR16447
ES1231477	ESR16472
ES1231477	ESR16467
ES1231477	ESR16448
ES1231477	ESR16445
ES1231478	ESR16501
ES1231478	ESR16464
ES1231478	ESR16447
ES1231478	ESR16446
ES1231480	ESR16470
ES1231480	ESR16448
ES1231481	ESR16464
ES1231481	ESR16445
ES1231483	ESR16470
ES1231483	ESR16446
ES1231484	ESR16470
ES1231484	ESR16457
ES1231484	ESR16447
ES1231484	ESR16445
ES1231486	ESR16472
ES1231486	ESR16458
ES1231486	ESR16448
ES1231486	ESR16446
ES1231487	ESR16468
ES1231487	ESR16458
ES1231488	ESR16468
ES1231489	ESR16501
ES1231489	ESR16472
ES1231489	ESR16471
ES1231490	ESR16457
ES1231490	ESR16447
ES1231490	ESR16444
ES1231491	ESR16447
ES1231492	ESR16472
ES1231492	ESR16467
ES1231492	ESR16457
ES1231493	ESR16467
ES1231493	ESR16444
ES1231494	ESR16501
ES1231494	ESR16462
ES1231496	ESR16464
ES1231497	ESR16501
ES1231497	ESR16464
ES1231497	ESR16462
ES1231497	ESR16457
ES1231498	ESR16468
ES1231498	ESR16464
ES1231498	ESR16445
ES1231499	ESR16469
ES1231499	ESR16457
ES1231500	ESR16471
ES1231500	ESR16444
ES1231501	ESR16501
ES1231501	ESR16470
ES1231501	ESR16462
ES1231502	ESR16471
ES1231502	ESR16470
ES1231503	ESR16468
ES1231503	ESR16457
ES1231504	ESR16457
ES1231505	ESR16469
ES1231505	ESR16447
ES1231506	ESR16468
ES1231506	ESR16462
ES1231506	ESR16457
ES1231506	ESR16444
ES1231507	ESR16464
ES1231507	ESR16457
ES1231508	ESR16501
ES1231508	ESR16472
ES1231508	ESR16462
ES1231508	ESR16457
ES1231508	ESR16444
ES1231509	ESR16470
ES1231509	ESR16469
ES1231509	ESR16444
ES1231510	ESR16464
ES1231510	ESR16445
ES1231511	ESR16445
ES1231512	ESR16471
ES1231512	ESR16470
ES1231513	ESR16472
ES1231513	ESR16469
ES1231513	ESR16448
ES1231514	ESR16464
ES1231515	ESR16445
ES1231516	ESR16467
ES1231516	ESR16457
ES1231517	ESR16446
ES1231518	ESR16457
ES1231519	ESR16444
ES1231520	ESR16447
ES1231521	ESR16471
ES1231521	ESR16470
ES1231523	ESR16467
ES1231523	ESR16464
ES1231524	ESR16467
ES1231525	ESR16458
ES1231525	ESR16444
ES1231526	ESR16471
ES1231527	ESR16464
ES1231527	ESR16448
ES1231528	ESR16472
ES1231528	ESR16470
ES1231528	ESR16469
ES1231529	ESR16501
ES1231529	ESR16458
ES1231529	ESR16444
ES1231531	ESR16471
ES1231531	ESR16468
ES1231532	ESR16470
ES1231533	ESR16468
ES1231533	ESR16467
ES1231533	ESR16448
ES1231534	ESR16462
ES1231534	ESR16448
ES1231535	ESR16468
ES1231536	ESR16501
ES1231536	ESR16462
ES1231537	ESR16470
ES1231537	ESR16468
ES1231537	ESR16445
ES1231538	ESR16448
ES1231538	ESR16444
ES1231539	ESR16457
ES1231539	ESR16445
ES1231540	ESR16469
ES1231540	ESR16444
ES1231542	ESR16468
ES1231542	ESR16445
ES1231543	ESR16468
ES1231543	ESR16458
ES1231545	ESR16471
ES1231545	ESR16464
ES1231545	ESR16445
ES1231546	ESR16458
ES1231547	ESR16467
ES1231547	ESR16458
ES1231548	ESR16501
ES1231549	ESR16470
ES1231549	ESR16467
ES1231549	ESR16448
ES1231550	ESR16464
ES1231550	ESR16446
ES1231551	ESR16470
ES1231551	ESR16457
ES1231552	ESR16472
ES1231553	ESR16468
ES1231553	ESR16464
ES1231554	ESR16470
ES1231554	ESR16446
ES1231554	ESR16444
ES1231555	ESR16501
ES1231555	ESR16445
ES1231557	ESR16467
ES1231557	ESR16447
ES1231557	ESR16444
ES1231558	ESR16448
ES1231559	ESR16468
ES1231559	ESR16448
ES1231560	ESR16471
ES1231561	ESR16472
ES1231561	ESR16462
ES1231562	ESR16470
ES1231562	ESR16458
ES1231563	ESR16468
ES1231563	ESR16446
ES1231564	ESR16446
ES1231565	ESR16464
ES1231566	ESR16470
ES1231566	ESR16469
ES1231566	ESR16467
ES1231567	ESR16469
ES1231567	ESR16468
ES1231567	ESR16446
ES1231570	ESR16472
ES1231570	ESR16444
ES1231571	ESR16469
ES1231571	ESR16467
ES1231572	ESR16469
ES1231572	ESR16448
ES1231572	ESR16445
ES1231572	ESR16444
ES1231573	ESR16447
ES1231573	ESR16446
ES1231574	ESR16472
ES1231574	ESR16471
ES1231574	ESR16468
ES1231574	ESR16464
ES1231574	ESR16458
ES1231574	ESR16457
ES1231575	ESR16472
ES1231575	ESR16471
ES1231575	ESR16464
ES1231576	ESR16448
ES1231576	ESR16445
ES1231577	ESR16467
ES1231578	ESR16469
ES1231578	ESR16464
ES1231579	ESR16468
ES1231579	ESR16446
ES1230710	ESR16475
ES1230711	ESR16485
ES1230711	ESR16477
ES1230712	ESR16502
ES1230712	ESR16485
ES1230712	ESR16483
ES1230713	ESR16478
ES1230713	ESR16475
ES1230713	ESR16445
ES1230714	ESR16502
ES1230714	ESR16479
ES1230714	ESR16478
ES1230715	ESR16478
ES1230715	ESR16477
ES1230715	ESR16474
ES1230718	ESR16474
ES1230719	ESR16483
ES1230719	ESR16480
ES1230720	ESR16483
ES1230720	ESR16481
ES1230720	ESR16474
ES1230721	ESR16479
ES1230721	ESR16474
ES1230722	ESR16477
ES1230722	ESR16476
ES1230722	ESR16445
ES1230723	ESR16484
ES1230724	ESR16479
ES1230725	ESR16485
ES1230725	ESR16484
ES1230725	ESR16445
ES1230726	ESR16448
ES1230727	ESR16502
ES1230727	ESR16475
ES1230729	ESR16477
ES1230730	ESR16448
ES1230731	ESR16481
ES1230731	ESR16476
ES1230731	ESR16448
ES1230732	ESR16445
ES1230733	ESR16480
ES1230734	ESR16481
ES1230735	ESR16485
ES1230735	ESR16481
ES1230735	ESR16479
ES1230735	ESR16477
ES1230736	ESR16482
ES1230736	ESR16479
ES1230736	ESR16477
ES1230737	ESR16502
ES1230737	ESR16484
ES1230738	ESR16483
ES1230738	ESR16478
ES1230738	ESR16475
ES1230738	ESR16474
ES1230738	ESR16445
ES1230739	ESR16477
ES1230740	ESR16477
ES1230741	ESR16502
ES1230741	ESR16485
ES1230741	ESR16479
ES1230742	ESR16482
ES1230743	ESR16478
ES1230743	ESR16476
ES1230743	ESR16445
ES1230744	ESR16482
ES1230744	ESR16479
ES1230745	ESR16481
ES1230745	ESR16478
ES1230746	ESR16481
ES1230746	ESR16477
ES1230746	ESR16476
ES1230747	ESR16502
ES1230747	ESR16475
ES1230748	ESR16485
ES1230748	ESR16483
ES1230748	ESR16482
ES1230748	ESR16445
ES1230749	ESR16484
ES1230749	ESR16477
ES1230749	ESR16475
ES1230749	ESR16473
ES1230750	ESR16502
ES1230750	ESR16476
ES1230751	ESR16502
ES1230753	ESR16483
ES1230753	ESR16481
ES1230753	ESR16479
ES1230755	ESR16485
ES1230755	ESR16477
ES1230755	ESR16476
ES1230756	ESR16476
ES1230757	ESR16485
ES1230757	ESR16473
ES1230758	ESR16484
ES1230758	ESR16473
ES1230759	ESR16479
ES1230759	ESR16478
ES1230759	ESR16474
ES1230760	ESR16478
ES1230761	ESR16448
ES1230762	ESR16482
ES1230762	ESR16479
ES1230763	ESR16484
ES1230763	ESR16481
ES1230763	ESR16480
ES1230763	ESR16477
ES1230764	ESR16474
ES1230765	ESR16481
ES1230765	ESR16479
ES1230765	ESR16478
ES1230765	ESR16475
ES1230765	ESR16474
ES1230766	ESR16485
ES1230766	ESR16478
ES1230766	ESR16476
ES1230768	ESR16484
ES1230768	ESR16480
ES1230768	ESR16445
ES1230769	ESR16502
ES1230770	ESR16502
ES1230770	ESR16480
ES1230771	ESR16502
ES1230771	ESR16485
ES1230771	ESR16477
ES1230772	ESR16483
ES1230772	ESR16478
ES1230773	ESR16475
ES1230774	ESR16484
ES1230774	ESR16483
ES1230774	ESR16479
ES1230774	ESR16475
ES1230776	ESR16482
ES1230776	ESR16474
ES1230776	ESR16473
ES1230777	ESR16445
ES1230778	ESR16483
ES1230778	ESR16482
ES1230778	ESR16479
ES1230779	ESR16484
ES1230779	ESR16483
ES1230779	ESR16481
ES1230779	ESR16476
ES1230780	ESR16485
ES1230781	ESR16485
ES1230781	ESR16481
ES1230781	ESR16478
ES1230781	ESR16477
ES1230782	ESR16448
ES1230782	ESR16484
ES1230783	ESR16483
ES1230784	ESR16482
ES1230784	ESR16477
ES1230784	ESR16445
ES1230785	ESR16485
ES1230786	ESR16482
ES1230787	ESR16474
ES1230788	ESR16479
ES1230788	ESR16475
ES1230788	ESR16474
ES1230789	ESR16483
ES1230789	ESR16482
ES1230789	ESR16475
ES1230791	ESR16502
ES1230791	ESR16474
ES1230792	ESR16474
ES1230793	ESR16476
ES1230794	ESR16484
ES1230794	ESR16481
ES1230796	ESR16479
ES1230796	ESR16477
ES1230796	ESR16445
ES1230797	ESR16482
ES1230797	ESR16445
ES1230798	ESR16482
ES1230798	ESR16476
ES1230798	ESR16475
ES1230799	ESR16448
ES1230800	ESR16448
ES1230800	ESR16445
ES1230801	ESR16474
ES1230801	ESR16448
ES1230801	ESR16445
ES1230802	ESR16482
ES1230802	ESR16477
ES1230803	ESR16502
ES1230803	ESR16483
ES1230803	ESR16481
ES1230804	ESR16474
ES1230804	ESR16448
ES1230805	ESR16477
ES1230805	ESR16474
ES1230806	ESR16484
ES1230808	ESR16445
ES1230809	ESR16484
ES1230809	ESR16448
ES1230809	ESR16445
ES1230810	ESR16482
ES1230810	ESR16480
ES1230811	ESR16479
ES1230811	ESR16478
ES1230812	ESR16477
ES1230813	ESR16485
ES1230813	ESR16448
ES1230813	ESR16445
ES1230814	ESR16474
ES1230815	ESR16484
ES1230815	ESR16483
ES1230815	ESR16481
ES1230815	ESR16480
ES1230815	ESR16475
ES1230815	ESR16445
ES1230816	ESR16448
ES1230816	ESR16445
ES1230817	ESR16479
ES1230817	ESR16448
ES1230818	ESR16478
ES1230818	ESR16475
ES1230819	ESR16481
ES1230819	ESR16480
ES1230819	ESR16474
ES1230820	ESR16502
ES1230820	ESR16475
ES1230821	ESR16485
ES1230821	ESR16478
ES1230822	ESR16448
ES1230822	ESR16445
ES1230823	ESR16502
ES1230823	ESR16485
ES1230823	ESR16445
ES1230824	ESR16484
ES1230825	ESR16476
ES1230825	ESR16473
ES1230826	ESR16484
ES1230826	ESR16480
ES1230826	ESR16478
ES1230826	ESR16475
ES1230828	ESR16483
ES1230828	ESR16482
ES1230829	ESR16475
ES1230830	ESR16485
ES1230830	ESR16483
ES1230830	ESR16482
ES1230831	ESR16483
ES1230831	ESR16481
ES1230832	ESR16474
ES1230832	ESR16445
ES1230833	ESR16480
ES1230834	ESR16485
ES1230836	ESR16485
ES1230836	ESR16480
ES1230838	ESR16473
ES1230839	ESR16481
ES1230840	ESR16482
ES1230840	ESR16480
ES1230841	ESR16445
ES1230842	ESR16502
ES1230842	ESR16484
ES1230843	ESR16502
ES1230844	ESR16478
ES1230845	ESR16480
ES1230845	ESR16448
ES1230846	ESR16485
ES1230846	ESR16476
ES1230847	ESR16483
ES1230847	ESR16481
ES1230847	ESR16445
ES1230848	ESR16476
ES1230849	ESR16473
ES1230850	ESR16502
ES1230850	ESR16483
ES1230850	ESR16481
ES1230850	ESR16473
ES1230850	ESR16445
ES1230851	ESR16483
ES1230852	ESR16473
ES1230854	ESR16502
ES1230854	ESR16484
ES1230854	ESR16481
ES1230854	ESR16480
ES1230854	ESR16474
ES1230855	ESR16473
ES1230856	ESR16483
ES1230857	ESR16477
ES1230858	ESR16484
ES1230858	ESR16481
ES1230859	ESR16485
ES1230859	ESR16481
ES1230859	ESR16473
ES1230859	ESR16448
ES1230861	ESR16477
ES1230862	ESR16482
ES1230862	ESR16476
ES1230863	ESR16479
ES1230863	ESR16474
ES1230863	ESR16445
ES1230864	ESR16481
ES1230864	ESR16480
ES1230865	ESR16483
ES1230865	ESR16481
ES1230865	ESR16477
ES1230865	ESR16475
ES1230865	ESR16448
ES1230866	ESR16481
ES1230866	ESR16475
ES1230866	ESR16448
ES1230868	ESR16478
ES1230869	ESR16502
ES1230869	ESR16485
ES1230869	ESR16475
ES1230870	ESR16476
ES1230871	ESR16476
ES1230872	ESR16480
ES1230872	ESR16479
ES1230872	ESR16476
ES1230873	ESR16485
ES1230873	ESR16482
ES1230874	ESR16483
ES1230875	ESR16482
ES1230875	ESR16445
ES1230876	ESR16485
ES1230876	ESR16483
ES1230877	ESR16479
ES1230878	ESR16502
ES1230878	ESR16475
ES1230878	ESR16474
ES1230880	ESR16480
ES1230881	ESR16479
ES1230881	ESR16478
ES1230882	ESR16481
ES1230882	ESR16477
ES1230883	ESR16484
ES1230883	ESR16483
ES1230883	ESR16479
ES1230883	ESR16448
ES1230884	ESR16483
ES1230884	ESR16476
ES1230884	ESR16448
ES1230885	ESR16485
ES1230886	ESR16474
ES1230886	ESR16445
ES1230887	ESR16475
ES1230887	ESR16448
ES1230888	ESR16502
ES1230888	ESR16481
ES1230888	ESR16474
ES1230888	ESR16445
ES1230889	ESR16478
ES1230889	ESR16475
ES1230889	ESR16448
ES1230891	ESR16445
ES1230892	ESR16479
ES1230893	ESR16502
ES1230893	ESR16479
ES1230893	ESR16475
ES1230894	ESR16476
ES1230894	ESR16445
ES1230896	ESR16481
ES1230896	ESR16448
ES1230897	ESR16477
ES1230898	ESR16483
ES1230898	ESR16478
ES1230898	ESR16475
ES1230899	ESR16477
ES1230900	ESR16477
ES1230901	ESR16476
ES1230901	ESR16473
ES1230901	ESR16448
ES1230902	ESR16483
ES1230902	ESR16479
ES1230902	ESR16477
ES1230903	ESR16445
ES1230904	ESR16485
ES1230904	ESR16476
ES1230905	ESR16483
ES1230905	ESR16475
ES1230906	ESR16479
ES1230906	ESR16475
ES1230906	ESR16474
ES1230906	ESR16473
ES1230907	ESR16478
ES1230907	ESR16477
ES1230908	ESR16483
ES1230908	ESR16448
ES1230908	ESR16445
ES1230909	ESR16478
ES1230910	ESR16502
ES1230910	ESR16481
ES1230910	ESR16480
ES1230910	ESR16478
ES1230911	ESR16484
ES1230912	ESR16480
ES1230913	ESR16480
ES1230914	ESR16478
ES1230915	ESR16502
ES1230915	ESR16475
ES1230916	ESR16485
ES1230916	ESR16480
ES1230916	ESR16473
ES1230917	ESR16483
ES1230917	ESR16482
ES1230917	ESR16448
ES1230918	ESR16483
ES1230920	ESR16502
ES1230920	ESR16445
ES1230921	ESR16485
ES1230921	ESR16484
ES1230921	ESR16445
ES1230922	ESR16480
ES1230922	ESR16479
ES1230926	ESR16481
ES1230926	ESR16477
ES1230927	ESR16485
ES1230927	ESR16479
ES1230928	ESR16484
ES1230928	ESR16479
ES1230928	ESR16475
ES1230929	ESR16482
ES1230930	ESR16502
ES1230930	ESR16474
ES1230930	ESR16448
ES1230931	ESR16484
ES1230931	ESR16481
ES1230932	ESR16476
ES1230934	ESR16502
ES1230934	ESR16482
ES1230936	ESR16477
ES1230937	ESR16448
ES1230938	ESR16479
ES1230939	ESR16502
ES1230939	ESR16478
ES1230939	ESR16477
ES1230939	ESR16475
ES1230940	ESR16473
ES1230940	ESR16448
ES1230941	ESR16481
ES1230941	ESR16478
ES1230943	ESR16448
ES1230943	ESR16445
ES1230944	ESR16479
ES1230944	ESR16476
ES1230944	ESR16448
ES1230945	ESR16482
ES1230945	ESR16480
ES1230945	ESR16476
ES1230945	ESR16475
ES1230946	ESR16480
ES1230947	ESR16485
ES1230947	ESR16479
ES1230947	ESR16473
ES1230948	ESR16448
ES1230948	ESR16445
ES1230949	ESR16475
ES1230950	ESR16482
ES1230951	ESR16502
ES1230951	ESR16477
ES1230951	ESR16448
ES1230952	ESR16485
ES1230952	ESR16482
ES1230952	ESR16478
ES1230952	ESR16477
ES1230952	ESR16448
ES1230952	ESR16445
ES1230953	ESR16484
ES1230953	ESR16448
ES1230954	ESR16477
ES1230954	ESR16474
ES1230955	ESR16485
ES1230955	ESR16477
ES1230955	ESR16445
ES1230956	ESR16482
ES1230956	ESR16475
ES1230956	ESR16448
ES1230956	ESR16445
ES1230957	ESR16483
ES1230957	ESR16479
ES1230957	ESR16475
ES1230957	ESR16445
ES1230958	ESR16481
ES1230959	ESR16481
ES1230959	ESR16448
ES1230960	ESR16480
ES1230961	ESR16474
ES1230962	ESR16481
ES1230963	ESR16502
ES1230963	ESR16484
ES1230963	ESR16479
ES1230963	ESR16448
ES1230964	ESR16481
ES1230964	ESR16479
ES1230965	ESR16473
ES1230966	ESR16484
ES1230966	ESR16476
ES1230966	ESR16474
ES1230967	ESR16473
ES1230968	ESR16483
ES1230968	ESR16481
ES1230968	ESR16480
ES1230968	ESR16474
ES1230968	ESR16448
ES1230969	ESR16485
ES1230969	ESR16484
ES1230969	ESR16473
ES1230970	ESR16485
ES1230970	ESR16484
ES1230970	ESR16483
ES1230970	ESR16482
ES1230970	ESR16476
ES1230971	ESR16482
ES1230971	ESR16474
ES1230972	ESR16480
ES1230972	ESR16476
ES1230973	ESR16477
ES1230973	ESR16474
ES1230973	ESR16445
ES1230974	ESR16448
ES1230975	ESR16476
ES1230976	ESR16483
ES1230976	ESR16480
ES1230976	ESR16479
ES1230976	ESR16478
ES1230976	ESR16445
ES1230977	ESR16477
ES1230978	ESR16485
ES1230978	ESR16480
ES1230979	ESR16502
ES1230980	ESR16485
ES1230980	ESR16480
ES1230981	ESR16473
ES1230982	ESR16476
ES1230982	ESR16448
ES1230983	ESR16483
ES1230983	ESR16481
ES1230983	ESR16478
ES1230983	ESR16476
ES1230985	ESR16485
ES1230985	ESR16481
ES1230985	ESR16478
ES1230986	ESR16476
ES1230986	ESR16474
ES1230987	ESR16479
ES1230987	ESR16478
ES1230987	ESR16477
ES1230987	ESR16476
ES1230987	ESR16474
ES1230988	ESR16480
ES1230989	ESR16483
ES1230989	ESR16480
ES1230989	ESR16477
ES1230990	ESR16481
ES1230990	ESR16477
ES1230990	ESR16476
ES1230991	ESR16485
ES1230992	ESR16485
ES1230992	ESR16476
ES1230993	ESR16502
ES1230994	ESR16485
ES1230994	ESR16481
ES1230994	ESR16480
ES1230994	ESR16478
ES1230995	ESR16476
ES1230995	ESR16475
ES1230996	ESR16476
ES1230996	ESR16445
ES1230997	ESR16481
ES1230997	ESR16475
ES1230998	ESR16483
ES1230998	ESR16480
ES1230998	ESR16474
ES1230999	ESR16484
ES1230999	ESR16480
ES1230999	ESR16478
ES571031	ESR9014
ES571035	ESR9014
ES571047	ESR9014
ES983000	ESR16454
ES983001	ESR16448
ES983002	ESR16453
ES983002	ESR16444
ES983004	ESR16456
ES983004	ESR16449
ES983004	ESR16446
ES983005	ESR16499
ES983005	ESR16455
ES983005	ESR16449
ES983005	ESR16446
ES983006	ESR16450
ES983006	ESR16449
ES983007	ESR16444
ES983007	ESR16458
ES983007	ESR16455
ES983008	ESR16452
ES983008	ESR16451
ES983008	ESR16446
ES983009	ESR16458
ES983010	ESR16453
ES983011	ESR16447
ES983011	ESR16446
ES983012	ESR16444
ES983014	ESR16457
ES983015	ESR16448
ES983016	ESR16458
ES983016	ESR16453
ES983016	ESR16451
ES983016	ESR16450
ES983016	ESR16446
ES983017	ESR16457
ES983017	ESR16449
ES983017	ESR16445
ES983018	ESR16445
ES983019	ESR16454
ES983019	ESR16449
ES983021	ESR16447
ES983021	ESR16444
ES983022	ESR16499
ES983022	ESR16454
ES983022	ESR16451
ES983022	ESR16446
ES983023	ESR16458
ES983023	ESR16455
ES983023	ESR16454
ES983024	ESR16445
ES983024	ESR16444
ES983026	ESR16453
ES983026	ESR16451
ES983026	ESR16450
ES983026	ESR16446
ES983027	ESR16454
ES983027	ESR16444
ES983028	ESR16453
ES983028	ESR16452
ES983028	ESR16444
ES983029	ESR16457
ES983029	ESR16456
ES983029	ESR16446
ES983030	ESR16450
ES983031	ESR16449
ES983031	ESR16456
ES983031	ESR16450
ES983032	ESR16456
ES983032	ESR16454
ES983032	ESR16445
ES983033	ESR16458
ES983033	ESR16446
ES983034	ESR16447
ES983036	ESR16451
ES983036	ESR16450
ES983036	ESR16449
ES983036	ESR16446
ES983036	ESR16445
ES983037	ESR16499
ES983037	ESR16451
ES983038	ESR16499
ES983038	ESR16457
ES983038	ESR16454
ES983039	ESR16455
ES983039	ESR16445
ES983039	ESR16444
ES983040	ESR16455
ES983041	ESR16455
