EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES788365	ESR12356
ES788365	ESR12352
ES788365	ESR12342
ES788365	ESR12341
ES788366	ESR12356
ES788366	ESR12353
ES788367	ESR12353
ES788369	ESR12352
ES788369	ESR12337
ES788370	ESR12342
ES788371	ESR12345
ES788372	ESR12344
ES788373	ESR12347
ES788374	ESR12350
ES788377	ESR12359
ES788377	ESR12338
ES788378	ESR12340
ES788378	ESR12335
ES788379	ESR12342
ES788380	ESR12341
ES788380	ESR12336
ES788380	ESR12335
ES788381	ESR12342
ES788381	ESR12339
ES788390	ESR12328
ES788390	ESR12326
ES788391	ESR12342
ES788391	ESR12340
ES788391	ESR12336
ES788391	ESR12335
ES788392	ESR12357
ES788393	ESR12361
ES788395	ESR12355
ES788396	ESR12349
ES788396	ESR12348
ES788396	ESR12343
ES788397	ESR12333
ES788400	ESR12347
ES788401	ESR12336
ES788402	ESR12355
ES788402	ESR12353
ES788402	ESR12352
ES788402	ESR12334
ES788403	ESR12350
ES788403	ESR12345
ES788404	ESR12327
ES788405	ESR12336
ES788406	ESR12337
ES788407	ESR12346
ES788407	ESR12345
ES788407	ESR12343
ES788408	ESR12336
ES788410	ESR12347
ES788410	ESR12344
ES788410	ESR12342
ES788411	ESR12328
ES788413	ESR12356
ES788414	ESR12346
ES788414	ESR12345
ES788414	ESR12344
ES788415	ESR12339
ES788416	ESR12356
ES788416	ESR12354
ES788416	ESR12342
ES788416	ESR12334
ES788417	ESR12351
ES788418	ESR12332
ES788419	ESR12333
ES788419	ESR12328
ES788420	ESR12326
ES788421	ESR12357
ES788421	ESR12353
ES788421	ESR12341
ES788421	ESR12337
ES788422	ESR12334
ES788424	ESR12337
ES788425	ESR12355
ES788425	ESR12354
ES788425	ESR12342
ES788430	ESR12347
ES788430	ESR12342
ES788431	ESR12344
ES788432	ESR12343
ES788437	ESR12338
ES788437	ESR12336
ES788438	ESR12337
ES788442	ESR12361
ES788442	ESR12346
ES788443	ESR12361
ES788443	ESR12348
ES788444	ESR12340
ES788444	ESR12339
ES788444	ESR12336
ES788445	ESR12359
ES788445	ESR12341
ES788447	ESR12353
ES788447	ESR12337
ES788448	ESR12355
ES788449	ESR12351
ES788451	ESR12359
ES788451	ESR12338
ES788452	ESR12338
ES788453	ESR12358
ES788454	ESR12352
ES788455	ESR12334
ES788456	ESR12346
ES788457	ESR12348
ES788457	ESR12343
ES788457	ESR12342
ES788458	ESR12335
ES788459	ESR12335
ES788460	ESR12333
ES788460	ESR12328
ES788461	ESR12360
ES788461	ESR12342
ES788461	ESR12337
ES788461	ESR12334
ES788462	ESR12355
ES788462	ESR12341
ES788463	ESR12351
ES788465	ESR12335
ES786790	ESR12334
ES786793	ESR12350
ES786794	ESR12348
ES786794	ESR12346
ES786796	ESR12343
ES786797	ESR12351
ES786797	ESR12347
ES786797	ESR12346
ES786797	ESR12344
ES786798	ESR12361
ES786798	ESR12347
ES786798	ESR12345
ES786798	ESR12342
ES786799	ESR12338
ES786800	ESR12359
ES786801	ESR12340
ES786802	ESR12341
ES786802	ESR12340
ES786802	ESR12336
ES786802	ESR12335
ES786803	ESR12338
ES786804	ESR12339
ES786804	ESR12338
ES786804	ESR12337
ES786805	ESR12328
ES786805	ESR12327
ES786806	ESR12334
ES786806	ESR12326
ES786807	ESR12334
ES786807	ESR12329
ES786807	ESR12327
ES786808	ESR12337
ES786810	ESR12360
ES786810	ESR12341
ES786811	ESR12356
ES786811	ESR12337
ES786812	ESR12356
ES786812	ESR12341
ES786813	ESR12360
ES786813	ESR12357
ES786813	ESR12354
ES786814	ESR12349
ES786814	ESR12344
ES786816	ESR12347
ES786816	ESR12346
ES786816	ESR12342
ES786817	ESR12348
ES786817	ESR12346
ES786818	ESR12361
ES786818	ESR12347
ES786818	ESR12343
ES786820	ESR12338
ES786821	ESR12359
ES786822	ESR12338
ES786824	ESR12342
ES786824	ESR12340
ES786824	ESR12339
ES786824	ESR12338
ES786824	ESR12337
ES786825	ESR12326
ES786827	ESR12334
ES786827	ESR12331
ES786828	ESR12354
ES786828	ESR12334
ES786829	ESR12341
ES786830	ESR12352
ES786831	ESR12356
ES786831	ESR12354
ES786834	ESR12348
ES786834	ESR12346
ES786834	ESR12343
ES786836	ESR12361
ES786836	ESR12343
ES786837	ESR12349
ES786838	ESR12343
ES786838	ESR12342
ES786840	ESR12339
ES786842	ESR12341
ES786845	ESR12359
ES786848	ESR12357
ES786849	ESR12359
ES786849	ESR12337
ES786850	ESR12352
ES786853	ESR12340
ES786853	ESR12339
ES786853	ESR12335
ES786854	ESR12360
ES786854	ESR12356
ES786854	ESR12334
ES786855	ESR12351
ES786857	ESR12354
ES786857	ESR12337
ES786859	ESR12330
ES786861	ESR12353
ES786861	ESR12342
ES786861	ESR12337
ES786862	ESR12350
ES786862	ESR12347
ES786863	ESR12352
ES786863	ESR12334
ES786864	ESR12351
ES786864	ESR12346
ES786865	ESR12336
ES786866	ESR12342
ES786866	ESR12334
ES786867	ESR12329
ES786867	ESR12327
ES786868	ESR12333
ES786868	ESR12332
ES786869	ESR12360
ES786870	ESR12353
ES786870	ESR12352
ES786871	ESR12355
ES786871	ESR12342
ES786872	ESR12360
ES786872	ESR12354
ES786873	ESR12352
ES786874	ESR12360
ES786874	ESR12355
ES786876	ESR12346
ES786876	ESR12345
ES786876	ESR12342
ES786877	ESR12345
ES786878	ESR12344
ES786879	ESR12349
ES786880	ESR12350
ES786880	ESR12349
ES786880	ESR12347
ES786881	ESR12341
ES786881	ESR12334
ES786882	ESR12339
ES786883	ESR12338
ES786883	ESR12337
ES786883	ESR12335
ES786884	ESR12342
ES786884	ESR12339
ES786884	ESR12338
ES786885	ESR12359
ES786885	ESR12342
ES786885	ESR12339
ES786886	ESR12359
ES786886	ESR12339
ES786938	ESR12328
ES786939	ESR12355
ES786940	ESR12356
ES786942	ESR12337
ES786943	ESR12356
ES786943	ESR12355
ES786943	ESR12353
ES786943	ESR12352
ES786943	ESR12334
ES786944	ESR12334
ES786946	ESR12361
ES786946	ESR12351
ES786946	ESR12345
ES786947	ESR12351
ES786947	ESR12349
ES786947	ESR12346
ES786947	ESR12342
ES786948	ESR12345
ES786949	ESR12350
ES786949	ESR12347
ES786949	ESR12346
ES786950	ESR12344
ES786952	ESR12341
ES786953	ESR12341
ES786953	ESR12337
ES786953	ESR12334
ES786958	ESR12336
ES786959	ESR12342
ES786960	ESR12345
ES786960	ESR12343
ES786961	ESR12339
ES786962	ESR12337
ES786963	ESR12347
ES786963	ESR12343
ES786964	ESR12358
ES786964	ESR12331
ES786965	ESR12337
ES786967	ESR12361
ES786967	ESR12348
ES786968	ESR12341
ES786970	ESR12348
ES786970	ESR12343
ES786971	ESR12329
ES786971	ESR12328
ES786972	ESR12338
ES786973	ESR12357
ES786973	ESR12355
ES786974	ESR12344
ES786975	ESR12342
ES786975	ESR12340
ES786975	ESR12334
ES786976	ESR12353
ES786977	ESR12342
ES786979	ESR12336
ES786981	ESR12343
ES786982	ESR12335
ES786983	ESR12355
ES787040	ESR12340
ES787041	ESR12354
ES787041	ESR12341
ES787042	ESR12351
ES787042	ESR12349
ES787043	ESR12335
ES787044	ESR12357
ES787044	ESR12342
ES787045	ESR12351
ES787045	ESR12347
ES787045	ESR12345
ES787045	ESR12344
ES787046	ESR12328
ES787048	ESR12357
ES787048	ESR12355
ES787048	ESR12341
ES787048	ESR12334
ES787049	ESR12350
ES787049	ESR12345
ES787049	ESR12343
ES787050	ESR12341
ES787051	ESR12354
ES787051	ESR12352
ES787051	ESR12334
ES787052	ESR12361
ES787052	ESR12350
ES787052	ESR12348
ES787054	ESR12337
ES787055	ESR12360
ES787055	ESR12352
ES787056	ESR12351
ES787057	ESR12337
ES787058	ESR12354
ES787058	ESR12337
ES787059	ESR12345
ES787059	ESR12343
ES787059	ESR12342
ES787060	ESR12334
ES787061	ESR12336
ES787063	ESR12348
ES787063	ESR12342
ES787064	ESR12334
ES787065	ESR12360
ES787065	ESR12356
ES787065	ESR12353
ES787065	ESR12337
ES787066	ESR12348
ES773769	ESR9767
ES773785	ESR9769
ES773794	ESR9768
ES773801	ESR9769
ES773810	ESR9767
ES773810	ESR9766
ES773853	ESR11486
ES773866	ESR11486
ES773880	ESR11486
ES773890	ESR11486
ES773924	ESR11486
ES773945	ESR11486
ES773973	ESR11486
ES773974	ESR11486
ES773978	ESR11497
ES773992	ESR11497
ES773999	ESR11497
ES774004	ESR11497
ES774009	ESR11497
ES774014	ESR11497
ES774046	ESR11497
ES774047	ESR11497
ES774049	ESR11497
ES717607	ESR9769
ES717608	ESR9769
ES717610	ESR9767
ES717610	ESR9766
ES717611	ESR9768
ES717612	ESR9768
ES717613	ESR9766
ES717615	ESR9769
ES717622	ESR9766
ES717641	ESR9767
ES717642	ESR9768
ES717643	ESR9768
ES717644	ESR9766
ES717645	ESR9768
ES717650	ESR9767
ES717651	ESR9766
ES717652	ESR9768
ES717652	ESR9767
ES717653	ESR9769
ES717655	ESR9767
ES717655	ESR9766
ES773635	ESR9769
ES773635	ESR9768
ES773635	ESR9766
ES773636	ESR9769
ES773637	ESR9767
ES773644	ESR9768
ES773645	ESR9769
ES773650	ESR9766
ES773652	ESR9768
ES773656	ESR9769
ES773658	ESR9767
ES773659	ESR9769
ES773662	ESR9766
ES773663	ESR9768
ES773664	ESR9769
ES773664	ESR9766
ES773667	ESR9768
ES773683	ESR9769
ES773684	ESR9769
ES773684	ESR9768
ES773685	ESR9766
ES773693	ESR9769
ES773693	ESR9766
ES773695	ESR9767
ES773696	ESR9767
ES773697	ESR9766
ES773698	ESR9767
ES773699	ESR9767
ES773708	ESR9766
ES773709	ESR9769
ES773712	ESR9767
ES773732	ESR9768
ES773733	ESR9767
ES773739	ESR9769
ES773747	ESR9767
ES773762	ESR9766
ES773764	ESR9766
ES773765	ESR9769
ES773766	ESR9767
ES788912	ESR12329
ES788915	ESR12342
ES788917	ESR12342
ES788918	ESR12334
ES789185	ESR12329
ES789185	ESR12326
ES789186	ESR12341
ES789187	ESR12357
ES789188	ESR12349
ES789188	ESR12344
ES789189	ESR12342
ES789189	ESR12341
ES789190	ESR12360
ES789190	ESR12355
ES789190	ESR12341
ES789191	ESR12361
ES789191	ESR12351
ES789191	ESR12349
ES789191	ESR12347
ES789191	ESR12345
ES789192	ESR12330
ES789193	ESR12334
ES789194	ESR12355
ES789194	ESR12337
ES789197	ESR12360
ES789198	ESR12350
ES789198	ESR12348
ES789198	ESR12342
ES789199	ESR12334
ES789199	ESR12326
ES789200	ESR12359
ES789200	ESR12336
ES789200	ESR12335
ES789201	ESR12356
ES789201	ESR12341
ES789202	ESR12361
ES789202	ESR12348
ES789202	ESR12345
ES789203	ESR12359
ES789204	ESR12360
ES789205	ESR12361
ES789205	ESR12345
ES789205	ESR12343
ES789221	ESR12327
ES789222	ESR12342
ES789222	ESR12338
ES789222	ESR12336
ES789222	ESR12335
ES789223	ESR12357
ES789223	ESR12337
ES789224	ESR12351
ES789224	ESR12350
ES789224	ESR12348
ES789224	ESR12343
ES789225	ESR12335
ES789226	ESR12354
ES789226	ESR12353
ES789226	ESR12341
ES789227	ESR12349
ES789227	ESR12343
ES789253	ESR12345
ES789253	ESR12344
ES789254	ESR12344
ES788920	ESR12352
ES788920	ESR12334
ES788921	ESR12357
ES788921	ESR12352
ES788921	ESR12337
ES788922	ESR12350
ES788922	ESR12349
ES788922	ESR12344
ES788923	ESR12346
ES788923	ESR12343
ES788923	ESR12342
ES788924	ESR12342
ES788925	ESR12341
ES788926	ESR12358
ES788928	ESR12342
ES788930	ESR12350
ES788930	ESR12349
ES788931	ESR12339
ES788933	ESR12334
ES788934	ESR12353
ES788935	ESR12352
ES788936	ESR12348
ES788937	ESR12346
ES788937	ESR12344
ES788938	ESR12359
ES788938	ESR12341
ES788939	ESR12341
ES788939	ESR12339
ES788940	ESR12328
ES788940	ESR12327
ES788940	ESR12326
ES788941	ESR12360
ES788942	ESR12353
ES788943	ESR12344
ES788944	ESR12361
ES788945	ESR12340
ES788946	ESR12341
ES788947	ESR12342
ES788948	ESR12355
ES788948	ESR12341
ES788948	ESR12337
ES788949	ESR12356
ES788950	ESR12349
ES788950	ESR12345
ES788951	ESR12361
ES788951	ESR12347
ES788951	ESR12346
ES788952	ESR12342
ES788954	ESR12342
ES788954	ESR12331
ES788954	ESR12327
ES788955	ESR12334
ES788955	ESR12331
ES788955	ESR12329
ES788955	ESR12326
ES788956	ESR12334
ES788956	ESR12333
ES788956	ESR12331
ES788957	ESR12352
ES788958	ESR12360
ES788958	ESR12357
ES788958	ESR12352
ES788958	ESR12341
ES788959	ESR12360
ES788959	ESR12354
ES788959	ESR12352
ES788959	ESR12342
ES788959	ESR12337
ES788960	ESR12354
ES788963	ESR12347
ES788964	ESR12350
ES788965	ESR12346
ES788966	ESR12349
ES788967	ESR12350
ES788967	ESR12345
ES788968	ESR12351
ES788968	ESR12348
ES788968	ESR12345
ES788969	ESR12359
ES788971	ESR12339
ES788972	ESR12341
ES774216	ESR11497
ES786709	ESR12334
ES786709	ESR12332
ES786709	ESR12328
ES786710	ESR12331
ES786711	ESR12360
ES786712	ESR12342
ES786712	ESR12337
ES786713	ESR12352
ES786715	ESR12352
ES786716	ESR12353
ES786718	ESR12349
ES786719	ESR12350
ES786719	ESR12343
ES786721	ESR12351
ES786721	ESR12344
ES786722	ESR12350
ES786722	ESR12347
ES786723	ESR12342
ES786723	ESR12337
ES786723	ESR12335
ES786724	ESR12359
ES786724	ESR12337
ES786725	ESR12337
ES786726	ESR12359
ES786728	ESR12339
ES786728	ESR12337
ES786730	ESR12331
ES786730	ESR12326
ES786731	ESR12357
ES786731	ESR12353
ES786732	ESR12357
ES786732	ESR12342
ES786732	ESR12337
ES786733	ESR12356
ES786733	ESR12342
ES786735	ESR12361
ES786735	ESR12348
ES786735	ESR12342
ES786736	ESR12350
ES786736	ESR12349
ES786737	ESR12349
ES786738	ESR12349
ES786738	ESR12348
ES786738	ESR12343
ES786740	ESR12340
ES786740	ESR12335
ES786741	ESR12335
ES786742	ESR12342
ES786742	ESR12341
ES786742	ESR12339
ES786785	ESR12358
ES786785	ESR12332
ES786786	ESR12342
ES786787	ESR12360
ES786788	ESR12337
ES786789	ESR12342
ES788334	ESR12331
ES788335	ESR12327
ES788336	ESR12334
ES788336	ESR12327
ES788337	ESR12358
ES788337	ESR12334
ES788337	ESR12331
ES788337	ESR12329
ES788338	ESR12341
ES788339	ESR12357
ES788340	ESR12355
ES788340	ESR12354
ES788341	ESR12360
ES788341	ESR12356
ES788341	ESR12352
ES788341	ESR12337
ES788341	ESR12334
ES788342	ESR12357
ES788342	ESR12353
ES788344	ESR12360
ES788344	ESR12337
ES788345	ESR12352
ES788345	ESR12341
ES788345	ESR12337
ES788346	ESR12348
ES788346	ESR12345
ES788346	ESR12343
ES788346	ESR12342
ES788348	ESR12349
ES788348	ESR12345
ES788349	ESR12344
ES788349	ESR12343
ES788350	ESR12347
ES788351	ESR12349
ES788351	ESR12348
ES788352	ESR12347
ES788352	ESR12345
ES788353	ESR12361
ES788353	ESR12349
ES788353	ESR12348
ES788353	ESR12343
ES788354	ESR12334
ES788355	ESR12342
ES788355	ESR12335
ES788356	ESR12342
ES788357	ESR12337
ES788357	ESR12336
ES788359	ESR12342
ES788360	ESR12338
ES788364	ESR12328
ES788368	ESR12356
ES788371	ESR12346
ES788373	ESR12350
ES788374	ESR12351
ES788374	ESR12342
ES788376	ESR12348
ES788376	ESR12342
ES788377	ESR12334
ES788379	ESR12341
ES788379	ESR12334
ES788380	ESR12334
ES788381	ESR12340
ES788381	ESR12338
ES788382	ESR12338
ES788390	ESR12331
ES788393	ESR12348
ES788394	ESR12341
ES788394	ESR12335
ES788395	ESR12334
ES788396	ESR12361
ES788399	ESR12357
ES788399	ESR12337
ES788399	ESR12334
ES788400	ESR12349
ES788400	ESR12343
ES788401	ESR12334
ES788402	ESR12342
ES788403	ESR12349
ES788404	ESR12328
ES788405	ESR12359
ES788405	ESR12341
ES788406	ESR12355
ES788406	ESR12354
ES788409	ESR12354
ES788409	ESR12353
ES788411	ESR12358
ES788412	ESR12342
ES788412	ESR12337
ES788413	ESR12353
ES788415	ESR12342
ES788416	ESR12352
ES788418	ESR12358
ES788418	ESR12342
ES788418	ESR12333
ES788418	ESR12326
ES788423	ESR12360
ES788423	ESR12337
ES788425	ESR12341
ES788426	ESR12342
ES788426	ESR12341
ES788427	ESR12349
ES788428	ESR12349
ES788428	ESR12346
ES788429	ESR12351
ES788429	ESR12347
ES788431	ESR12351
ES788431	ESR12345
ES788432	ESR12349
ES788432	ESR12345
ES788433	ESR12335
ES788434	ESR12338
ES788434	ESR12336
ES788435	ESR12359
ES788435	ESR12342
ES788435	ESR12337
ES788435	ESR12334
ES788436	ESR12338
ES788436	ESR12336
ES788437	ESR12335
ES788437	ESR12334
ES788438	ESR12340
ES788438	ESR12336
ES788439	ESR12334
ES788439	ESR12330
ES788440	ESR12356
ES788441	ESR12354
ES788442	ESR12350
ES788442	ESR12343
ES788443	ESR12343
ES788445	ESR12340
ES788445	ESR12339
ES788447	ESR12356
ES788448	ESR12341
ES788449	ESR12348
ES788451	ESR12334
ES788453	ESR12342
ES788454	ESR12360
ES788454	ESR12357
ES788456	ESR12361
ES788457	ESR12347
ES788458	ESR12337
ES788459	ESR12337
ES788459	ESR12336
ES788460	ESR12334
ES788461	ESR12357
ES788461	ESR12356
ES788462	ESR12356
ES788462	ESR12342
ES788463	ESR12361
ES788463	ESR12346
ES788463	ESR12344
ES788464	ESR12361
ES788464	ESR12351
ES788464	ESR12345
ES788464	ESR12343
ES788466	ESR12338
ES786790	ESR12360
ES786791	ESR12360
ES786791	ESR12354
ES786791	ESR12334
ES786792	ESR12360
ES786792	ESR12357
ES786792	ESR12342
ES786793	ESR12351
ES786795	ESR12342
ES786796	ESR12349
ES786799	ESR12335
ES786801	ESR12337
ES786802	ESR12334
ES786803	ESR12359
ES786803	ESR12342
ES786804	ESR12340
ES786804	ESR12335
ES786805	ESR12342
ES786805	ESR12333
ES786807	ESR12331
ES786808	ESR12360
ES786808	ESR12355
ES786809	ESR12356
ES786809	ESR12334
ES786810	ESR12355
ES786810	ESR12337
ES786811	ESR12355
ES786811	ESR12352
ES786812	ESR12342
ES786813	ESR12341
ES786814	ESR12347
ES786814	ESR12342
ES786815	ESR12349
ES786816	ESR12348
ES786816	ESR12343
ES786817	ESR12361
ES786817	ESR12342
ES786818	ESR12344
ES786820	ESR12334
ES786821	ESR12342
ES786821	ESR12339
ES786821	ESR12338
ES786822	ESR12359
ES786825	ESR12333
ES786825	ESR12331
ES786826	ESR12332
ES786827	ESR12358
ES786827	ESR12329
ES786829	ESR12356
ES786829	ESR12337
ES786830	ESR12354
ES786831	ESR12352
ES786831	ESR12337
ES786832	ESR12342
ES786832	ESR12334
ES786833	ESR12355
ES786833	ESR12353
ES786833	ESR12337
ES786833	ESR12334
ES786834	ESR12347
ES786835	ESR12349
ES786835	ESR12347
ES786835	ESR12346
ES786835	ESR12342
ES786838	ESR12351
ES786843	ESR12342
ES786843	ESR12340
ES786844	ESR12336
ES786844	ESR12335
ES786844	ESR12334
ES786845	ESR12334
ES786846	ESR12358
ES786846	ESR12334
ES786847	ESR12341
ES786848	ESR12356
ES786848	ESR12352
ES786848	ESR12341
ES786850	ESR12354
ES786851	ESR12361
ES786851	ESR12349
ES786851	ESR12346
ES786851	ESR12345
ES786851	ESR12342
ES786852	ESR12342
ES786852	ESR12332
ES786852	ESR12331
ES786854	ESR12357
ES786854	ESR12353
ES786857	ESR12341
ES786858	ESR12345
ES786859	ESR12358
ES786859	ESR12329
ES786859	ESR12328
ES786860	ESR12359
ES786860	ESR12340
ES786860	ESR12337
ES786860	ESR12336
ES786863	ESR12356
ES786865	ESR12340
ES786866	ESR12358
ES786868	ESR12331
ES786869	ESR12337
ES786869	ESR12334
ES786870	ESR12337
ES786870	ESR12334
ES786871	ESR12354
ES786871	ESR12353
ES786872	ESR12356
ES786872	ESR12341
ES786872	ESR12334
ES786873	ESR12355
ES786873	ESR12337
ES786874	ESR12357
ES786875	ESR12361
ES786875	ESR12351
ES786876	ESR12348
ES786878	ESR12361
ES786878	ESR12350
ES786878	ESR12349
ES786879	ESR12351
ES786879	ESR12345
ES786881	ESR12338
ES786881	ESR12335
ES786882	ESR12340
ES786884	ESR12340
ES786884	ESR12337
ES786937	ESR12342
ES786937	ESR12333
ES786937	ESR12326
ES786938	ESR12358
ES786938	ESR12330
ES786938	ESR12329
ES786939	ESR12360
ES786940	ESR12355
ES786940	ESR12342
ES786941	ESR12354
ES786942	ESR12357
ES786942	ESR12356
ES786942	ESR12342
ES786943	ESR12354
ES786944	ESR12360
ES786944	ESR12357
ES786944	ESR12353
ES786945	ESR12350
ES786945	ESR12347
ES786947	ESR12348
ES786947	ESR12345
ES786948	ESR12351
ES786949	ESR12348
ES786951	ESR12342
ES786951	ESR12341
ES786951	ESR12339
ES786951	ESR12335
ES786952	ESR12359
ES786952	ESR12342
ES786952	ESR12339
ES786952	ESR12338
ES786952	ESR12334
ES786953	ESR12339
ES786953	ESR12338
ES786956	ESR12340
ES786957	ESR12329
ES786958	ESR12339
ES786959	ESR12353
ES786960	ESR12347
ES786960	ESR12346
ES786961	ESR12336
ES786962	ESR12353
ES786962	ESR12352
ES786962	ESR12341
ES786963	ESR12344
ES786964	ESR12334
ES786964	ESR12328
ES786965	ESR12359
ES786966	ESR12341
ES786969	ESR12360
ES786969	ESR12353
ES786970	ESR12342
ES786971	ESR12358
ES786972	ESR12359
ES786972	ESR12335
ES786974	ESR12346
ES786975	ESR12359
ES786976	ESR12352
ES786978	ESR12326
ES786979	ESR12339
ES786980	ESR12356
ES786980	ESR12337
ES786981	ESR12349
ES786982	ESR12341
ES786983	ESR12356
ES786983	ESR12337
ES786984	ESR12348
ES787039	ESR12331
ES787040	ESR12341
ES787042	ESR12347
ES787043	ESR12341
ES787043	ESR12336
ES787044	ESR12355
ES787044	ESR12352
ES787044	ESR12334
ES787045	ESR12350
ES787045	ESR12348
ES787047	ESR12359
ES787047	ESR12336
ES787051	ESR12341
ES787051	ESR12337
ES787053	ESR12358
ES787053	ESR12329
ES787054	ESR12339
ES787055	ESR12355
ES787055	ESR12341
ES787056	ESR12361
ES787056	ESR12342
ES787060	ESR12358
ES787060	ESR12330
ES787061	ESR12335
ES787062	ESR12357
ES787062	ESR12337
ES787063	ESR12346
ES787063	ESR12345
ES787065	ESR12341
ES787066	ESR12345
ES773768	ESR9767
ES773785	ESR9767
ES773787	ESR9767
ES773795	ESR9767
ES773795	ESR9766
ES773797	ESR9766
ES773799	ESR9768
ES773800	ESR9768
ES773800	ESR9767
ES773802	ESR9769
ES773809	ESR9769
ES773810	ESR9768
ES773813	ESR9767
ES773835	ESR9766
ES773839	ESR11486
ES773867	ESR11486
ES773878	ESR11486
ES773902	ESR11486
ES773916	ESR11486
ES773929	ESR11486
ES774002	ESR11497
ES774005	ESR11497
ES774006	ESR11497
ES774008	ESR11497
ES774013	ESR11497
ES774025	ESR11497
ES774052	ESR11497
ES774056	ESR11497
ES717607	ESR9768
ES717610	ESR9769
ES717611	ESR9767
ES717611	ESR9766
ES717615	ESR9767
ES717619	ESR9768
ES717620	ESR9769
ES717641	ESR9769
ES717643	ESR9769
ES717646	ESR9768
ES717648	ESR9769
ES717648	ESR9768
ES717649	ESR9767
ES717650	ESR9768
ES717652	ESR9769
ES717656	ESR9769
ES773637	ESR9769
ES773644	ESR9766
ES773645	ESR9767
ES773651	ESR9769
ES773656	ESR9768
ES773656	ESR9767
ES773665	ESR9767
ES773667	ESR9767
ES773667	ESR9766
ES773676	ESR9767
ES773692	ESR9767
ES773699	ESR9768
ES773700	ESR9767
ES773707	ESR9769
ES773710	ESR9766
ES773731	ESR9769
ES773731	ESR9766
ES773746	ESR9766
ES773747	ESR9769
ES773748	ESR9769
ES773748	ESR9768
ES773748	ESR9767
ES773752	ESR9768
ES773753	ESR9766
ES773758	ESR9767
ES773759	ESR9768
ES773763	ESR9767
ES773764	ESR9768
ES773767	ESR9766
ES788912	ESR12342
ES788912	ESR12334
ES788913	ESR12357
ES788913	ESR12352
ES788913	ESR12337
ES788913	ESR12334
ES788914	ESR12341
ES788914	ESR12334
ES788916	ESR12350
ES788918	ESR12337
ES788918	ESR12336
ES789185	ESR12328
ES789188	ESR12350
ES789189	ESR12340
ES789189	ESR12336
ES789192	ESR12329
ES789193	ESR12335
ES789194	ESR12357
ES789194	ESR12354
ES789195	ESR12361
ES789195	ESR12351
ES789195	ESR12349
ES789196	ESR12341
ES789196	ESR12337
ES789197	ESR12355
ES789197	ESR12354
ES789198	ESR12361
ES789198	ESR12349
ES789199	ESR12331
ES789199	ESR12330
ES789199	ESR12329
ES789200	ESR12340
ES789201	ESR12360
ES789202	ESR12351
ES789202	ESR12342
ES789204	ESR12353
ES789221	ESR12326
ES789223	ESR12341
ES789224	ESR12342
ES789225	ESR12342
ES789225	ESR12339
ES789225	ESR12338
ES789226	ESR12352
ES789226	ESR12334
ES789227	ESR12346
ES789253	ESR12350
ES789253	ESR12342
ES788920	ESR12355
ES788920	ESR12353
ES788922	ESR12343
ES788923	ESR12348
ES788923	ESR12347
ES788923	ESR12344
ES788924	ESR12359
ES788925	ESR12336
ES788925	ESR12334
ES788926	ESR12342
ES788926	ESR12333
ES788928	ESR12360
ES788928	ESR12357
ES788928	ESR12353
ES788929	ESR12361
ES788929	ESR12343
ES788930	ESR12351
ES788930	ESR12348
ES788930	ESR12344
ES788931	ESR12342
ES788931	ESR12335
ES788932	ESR12338
ES788932	ESR12334
ES788933	ESR12330
ES788933	ESR12328
ES788934	ESR12354
ES788934	ESR12337
ES788935	ESR12337
ES788936	ESR12344
ES788937	ESR12343
ES788938	ESR12335
ES788940	ESR12330
ES788941	ESR12337
ES788942	ESR12357
ES788942	ESR12352
ES788943	ESR12345
ES788943	ESR12343
ES788944	ESR12349
ES788944	ESR12345
ES788945	ESR12342
ES788945	ESR12337
ES788946	ESR12359
ES788946	ESR12338
ES788946	ESR12336
ES788947	ESR12332
ES788948	ESR12360
ES788948	ESR12353
ES788949	ESR12357
ES788949	ESR12337
ES788951	ESR12343
ES788952	ESR12341
ES788952	ESR12335
ES788953	ESR12359
ES788953	ESR12342
ES788953	ESR12340
ES788954	ESR12334
ES788955	ESR12342
ES788955	ESR12332
ES788957	ESR12357
ES788958	ESR12354
ES788963	ESR12361
ES788963	ESR12346
ES788963	ESR12345
ES788964	ESR12348
ES788964	ESR12342
ES788965	ESR12351
ES788966	ESR12350
ES788966	ESR12342
ES788967	ESR12346
ES788967	ESR12343
ES788968	ESR12349
ES788968	ESR12344
ES788969	ESR12335
ES788971	ESR12338
ES788974	ESR12359
ES788974	ESR12341
ES786708	ESR12358
ES786708	ESR12342
ES786708	ESR12329
ES786708	ESR12327
ES786709	ESR12333
ES786710	ESR12330
ES786711	ESR12354
ES786711	ESR12352
ES786711	ESR12341
ES786712	ESR12355
ES786714	ESR12357
ES786716	ESR12354
ES786717	ESR12342
ES786718	ESR12351
ES786718	ESR12350
ES786718	ESR12348
ES786719	ESR12361
ES786719	ESR12346
ES786720	ESR12342
ES786721	ESR12349
ES786722	ESR12343
ES786725	ESR12336
ES786725	ESR12335
ES786726	ESR12341
ES786727	ESR12337
ES786728	ESR12342
ES786728	ESR12338
ES786729	ESR12327
ES786729	ESR12326
ES786730	ESR12358
ES786730	ESR12328
ES786731	ESR12360
ES786731	ESR12356
ES786731	ESR12337
ES786732	ESR12352
ES786735	ESR12343
ES786736	ESR12346
ES786737	ESR12344
ES786738	ESR12344
ES786739	ESR12359
ES786741	ESR12338
ES786784	ESR12334
ES786784	ESR12328
ES786786	ESR12328
