EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES1004275	578387	FCM
ES1004282	578271	FCM
ES1004286	578518	FCM
ES1004287	578658	FCM
ES1004301	579009	FCM
ES1004307	579015	FCM
ES1004313	578285	FCM
ES1004318	578358	FCM
ES1004319	578330	FCM
ES1004320	579028	FCM
ES1004334	579042	FCM
ES1005529	580237	FCM
ES1005538	578299	FCM
ES1005543	578267	FCM
ES1005543	580251	FCM
ES1005547	580255	FCM
ES1005559	580267	FCM
ES1005565	580273	FCM
ES1005572	578401	FCM
ES1005577	580285	FCM
ES1005578	578305	FCM
ES1005583	580291	FCM
ES1005584	580292	FCM
ES1005586	580294	FCM
ES1005589	580297	FCM
ES1005590	578360	FCM
ES1005590	580298	FCM
ES1005594	580302	FCM
ES1005608	580316	FCM
ES1005624	578344	FCM
ES1005634	580342	FCM
ES1005635	578363	FCM
ES1005638	580346	FCM
ES1005647	578351	FCM
ES1005649	578478	FCM
ES1005659	578412	FCM
ES1005661	578403	FCM
ES1005662	580370	FCM
ES1005666	580374	FCM
ES1005670	578380	FCM
ES1005678	578337	FCM
ES1005678	580386	FCM
ES1005681	578351	FCM
ES1005685	578328	FCM
ES1005692	580400	FCM
ES1003651	578281	FCM
ES1003656	578289	FCM
ES1003658	578265	FCM
ES1003665	578306	FCM
ES1003671	578316	FCM
ES1003676	578292	FCM
ES1003681	578332	FCM
ES1003686	578338	FCM
ES1003690	578345	FCM
ES1003691	578347	FCM
ES1003697	578357	FCM
ES1003699	578361	FCM
ES1003702	578366	FCM
ES1003706	578372	FCM
ES1003710	578275	FCM
ES1003711	578379	FCM
ES1003712	578381	FCM
ES1003714	578273	FCM
ES1003727	578402	FCM
ES1003734	578412	FCM
ES1003737	578299	FCM
ES1003743	578423	FCM
ES1003751	578433	FCM
ES1003757	578440	FCM
ES1003757	578387	FCM
ES1003762	578397	FCM
ES1003777	578464	FCM
ES1003781	578348	FCM
ES1003782	578469	FCM
ES1003782	578360	FCM
ES1003784	578472	FCM
ES1003784	578471	FCM
ES736122	388515	HAI
ES736124	388515	HAI
ES736125	388515	HAI
ES736127	388515	HAI
ES736132	388515	HAI
ES736148	388515	HAI
ES736159	388515	HAI
ES736173	388515	HAI
ES736176	388515	HAI
ES1005343	580051	FCM
ES1005349	580057	FCM
ES1005350	578494	FCM
ES1005353	580061	FCM
ES1005356	578515	FCM
ES1005359	578382	FCM
ES1005377	578382	FCM
ES1005379	580087	FCM
ES1005381	578313	FCM
ES1005388	580096	FCM
ES1005389	578518	FCM
ES1005392	580100	FCM
ES1005395	578320	FCM
ES1005396	578560	FCM
ES1005399	580107	FCM
ES1005402	578658	FCM
ES1005402	580110	FCM
ES1005404	580112	FCM
ES1005405	580113	FCM
ES1005408	580116	FCM
ES1005409	578370	FCM
ES1005413	578285	FCM
ES1005417	578542	FCM
ES1005430	580138	FCM
ES1005431	578394	FCM
ES1005434	578290	FCM
ES1005443	580151	FCM
ES1005446	580154	FCM
ES1005448	580156	FCM
ES1005449	578315	FCM
ES1005457	578436	FCM
ES1005462	580170	FCM
ES1005466	580174	FCM
ES1005470	578360	FCM
ES1005478	580186	FCM
ES1005488	580196	FCM
ES1005490	578560	FCM
ES1005493	580201	FCM
ES1005497	580205	FCM
ES1005499	580207	FCM
ES1005522	578478	FCM
ES1004611	578355	FCM
ES1004612	579320	FCM
ES1004619	579327	FCM
ES1004622	579330	FCM
ES1004634	578669	FCM
ES1004658	578669	FCM
ES1004673	578279	FCM
ES1004677	579385	FCM
ES1004682	578265	FCM
ES1004683	579391	FCM
ES1004690	579398	FCM
ES1004696	579404	FCM
ES1004697	579405	FCM
ES1004698	578669	FCM
ES1004699	578497	FCM
ES1004705	579413	FCM
ES1004711	579419	FCM
ES1004713	578646	FCM
ES1004718	579426	FCM
ES1004720	578275	FCM
ES1004721	578489	FCM
ES1004725	578476	FCM
ES1004726	579434	FCM
ES1004727	578259	FCM
ES1004733	579441	FCM
ES1004739	579447	FCM
ES1004740	579448	FCM
ES1004743	579451	FCM
ES1004752	579460	FCM
ES1004766	579474	FCM
ES1004770	578370	FCM
ES1004772	578394	FCM
ES1004772	579480	FCM
ES1004773	578397	FCM
ES1004773	579481	FCM
ES1004779	578478	FCM
ES1004785	579493	FCM
ES1004787	579495	FCM
ES1004788	578330	FCM
ES1004801	579509	FCM
ES1004804	578394	FCM
ES1004806	579514	FCM
ES1004810	579518	FCM
ES1004811	579519	FCM
ES1004813	579521	FCM
ES1004814	578279	FCM
ES1004818	578474	FCM
ES1004825	579533	FCM
ES1004826	579534	FCM
ES1004830	578518	FCM
ES1004833	579541	FCM
ES1004838	578257	FCM
ES1004839	578292	FCM
ES1004839	579547	FCM
ES1004843	579551	FCM
ES1004850	579558	FCM
ES1004852	578584	FCM
ES1004853	579561	FCM
ES1004856	579564	FCM
ES1004859	579567	FCM
ES1004860	579568	FCM
ES1004862	578285	FCM
