FCS_HEADER_ID	COMPENSATION_FLAG	EXPSAMPLE_ACCESSION	FCS_FILE_NAME	FCS_HEADER_TEXT	FCS_VERSION	FILE_INFO_ID	MAXIMUM_INTENSITY	MINIMUM_INTENSITY	NUMBER_OF_EVENTS	NUMBER_OF_MARKERS	PANEL_PREFERRED	PANEL_REPORTED
160880	N	ES789228	HIPCJDM144D0_3.fcs	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=7160|$ENDDATA=52018255           |$FIL=HIPCJDM144D0_3.fcs|$SYS=Windows XP 5.1|$TOT=565338             |$PAR=23|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.3|TUBE NAME=3|$SRC=HIPCJDM144D0|EXPERIMENT NAME=HIPC_JDM_091012|GUID=1c70e664-fed5-43c2-9d48-5bf464929d15|$DATE=10-SEP-2012|$BTIM=17:53:52|$ETIM=17:55:49|$CYT=LSRII|CYTNUM=1|WINDOW EXTENSION=10.00|EXPORT USER NAME=FlowHIPCP4|EXPORT TIME=11-SEP-2012-16:38:33|$OP=FlowHIPCP4|FSC ASF=0.72|AUTOBS=TRUE|$INST= |LASER1NAME=Blue|LASER1DELAY=0.00|LASER1ASF=0.85|LASER2NAME=Green|LASER2DELAY=65.15|LASER2ASF=0.96|LASER3NAME=Red|LASER3DELAY=41.19|LASER3ASF=0.69|LASER4NAME=Violet|LASER4DELAY=20.84|LASER4ASF=1.00|$TIMESTEP=0.01|SPILL=18,FITC-A,PerCP-Cy5-5-A,PE-A,ECD-A,PE-Cy5-A,PE-Cy7-A,APC-A,Alexa Fluor 700-A,APC-H7-A,Pacific Blue-A,Pacific Orange-A,Qdot 605-A,AmCyan-A,Qdot 655-A,Qdot 705-A,Qdot 585-A,Qdot 800-A,PE-Cy5-5-A,1,0.008111465218176,0.0015204041932457067,0.0013781948176361694,0.0004259923945302542,0,0,0,0,0,0.07947661903013346,0.002895523888227518,0.02120060745815317,0.0011906708899233447,0.0010034750690927855,0.019335309285284822,0.0006254914918668534,0.00008484696098487866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024053913554650417,0.1576708906871491,1,0.7563945369305888,0.39554284664821593,0.02054081180319224,0.0007379812485857668,0.00021557796244961008,0.0002702643360704789,0.00017246736999647913,0.18321532219109496,0.10159899388871134,0.00018211939229266852,0.047935293531742584,0.03620249764508068,0.7629546376874977,0.02039324112203755,0.07447641027226579,0.0037352975632866004,0.3278103892473211,0.10698599525941825,1,0.8908201515536596,0.06058057072029156,0.0023043617209084102,0.00048516076766332006,0,0.00035126128360217935,0.005097433782062245,0.10863144555909963,0,0.088065292023501,0.07101474975326506,0.06266506953404655,0.051854789414189806,0.1785353049033369,0,0.2997084198083989,0.008659244466562974,0.007216963880278333,1,0.06756762923476989,0.12211772218234541,0.03432498640572812,0.024664076147383363,0.00027403430776292554,0.00027364417970519243,0.0005467808291220474,0,0.08309289862920424,0.0601330237975432,0.003006760327855788,0.04810641271121202,0.18249820828985683,0.0007596704509969632,0.002278458485747479,0.011889736626588874,0.01097776366722191,0.008062247046604529,1,0,0.0018898764530171906,0.07054387623391153,0,0.0006243951786341716,0.0005957191013321041,0.00023785988346726266,0.00047658408506280636,0.0036025252848729044,0.004138211445713039,0.6468105735014863,0.011089726968242883,0,0.009501966886739582,0,0,0.378115828227064,0.02180446312247306,1,0.25385572365132525,0.17501263655755528,0.0007282738629391283,0,0.0009021612215644663,0.000732086712579856,0.19972667962008395,0.11500521487643245,0.0028852003843887804,0.10094496496407644,0.05399219238381523,0.0020709622762465456,0.019017195095716026,0.0005361594592486588,0.002026933525105191,0.01322484961033196,0.06627330588345312,0.032394099343232376,1,0.6539725773118927,0.0005827255837456076,0.002651093253610486,0.00035048405834917475,0,0.009725448277899848,0.5462929436868773,0.0006984301062593463,0.5555292538615328,0.13454822646512013,0.00015148815428522354,0.0005178125874575727,0.00005863963636809199,0.0003393061903919311,0.015144437983532873,0.12677924312413621,0.033902325257518996,0.037781812398021634,1,0,0,0.00011796461356524556,0,0.006926052369216979,0.007151286786516275,0,0.6626994943429593,0.0036961602850406833,0.0038135699423212707,0,0.00014537137969366444,0,0,0.00016274770028293492,0,0,0,1,0.4247230380195009,0.011631585532554993,0.2578929839889521,0.0051516594070065876,0.0028253640357292567,0.08240836327707948,0.0038308383447217265,0.00015883219946301373,0.002233049236911787,0.0003602355347150769,0,0,0,0,0.00023561142984893815,0.000059538118645710937,0,0.0038835007022636862,1,0.11269706080202861,0.09990480709198629,0.0825059846795244,0.06431117660473329,0.4663360763938461,0.05062404960357445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,5000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=250|$P1G=1.0|P1DISPLAY=LIN|P1BS=0|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=250|$P2G=1.0|P2DISPLAY=LIN|P2BS=0|P2MS=0|$P3N=SSC-A|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=255|$P3G=1.0|P3DISPLAY=LIN|P3BS=0|P3MS=0|$P4N=SSC-H|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=255|$P4G=1.0|P4DISPLAY=LIN|P4BS=0|P4MS=0|$P5N=FITC-A|$P5S=LIN-1|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=625|$P5G=1.0|P5DISPLAY=LOG|P5BS=284|P5MS=0|$P6N=PerCP-Cy5-5-A|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=500|$P6G=1.0|P6DISPLAY=LOG|P6BS=3300|P6MS=0|$P7N=PE-A|$P7S=BDCA-2|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=500|$P7G=1.0|P7DISPLAY=LOG|P7BS=1210|P7MS=0|$P8N=ECD-A|$P8S=CD2|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=520|$P8G=1.0|P8DISPLAY=LOG|P8BS=98|P8MS=0|$P9N=PE-Cy5-A|$P9S=CD40|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=575|$P9G=1.0|P9DISPLAY=LOG|P9BS=6293|P9MS=0|$P10N=PE-Cy7-A|$P10S=CD1c|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=625|$P10G=1.0|P10DISPLAY=LOG|P10BS=475|P10MS=0|$P11N=APC-A|$P11S=BDCA-3|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=625|$P11G=1.0|P11DISPLAY=LOG|P11BS=1124|P11MS=0|$P12N=Alexa Fluor 700-A|$P12S=HLA-DR|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=525|$P12G=1.0|P12DISPLAY=LOG|P12BS=221|P12MS=0|$P13N=APC-H7-A|$P13S=CD11c|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=700|$P13G=1.0|P13DISPLAY=LOG|P13BS=1495|P13MS=0|$P14N=Pacific Blue-A|$P14S=CD86|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=425|$P14G=1.0|P14DISPLAY=LOG|P14BS=167|P14MS=0|$P15N=Pacific Orange-A|$P15S=CD45|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=625|$P15G=1.0|P15DISPLAY=LOG|P15BS=1133|P15MS=0|$P16N=Qdot 605-A|$P16R=262144|$P16B=32|$P16E=0,0|$P16V=600|$P16G=1.0|P16DISPLAY=LOG|P16BS=2005|P16MS=0|$P17N=AmCyan-A|$P17R=262144|$P17B=32|$P17E=0,0|$P17V=500|$P17G=1.0|P17DISPLAY=LOG|P17BS=2161|P17MS=0|$P18N=Qdot 655-A|$P18R=262144|$P18B=32|$P18E=0,0|$P18V=625|$P18G=1.0|P18DISPLAY=LOG|P18BS=1210|P18MS=0|$P19N=Qdot 705-A|$P19R=262144|$P19B=32|$P19E=0,0|$P19V=595|$P19G=1.0|P19DISPLAY=LOG|P19BS=2377|P19MS=0|$P20N=Qdot 585-A|$P20R=262144|$P20B=32|$P20E=0,0|$P20V=622|$P20G=1.0|P20DISPLAY=LOG|P20BS=9151|P20MS=0|$P21N=Qdot 800-A|$P21R=262144|$P21B=32|$P21E=0,0|$P21V=685|$P21G=1.0|P21DISPLAY=LOG|P21BS=7820|P21MS=0|$P22N=PE-Cy5-5-A|$P22R=262144|$P22B=32|$P22E=0,0|$P22V=500|$P22G=1.0|P22DISPLAY=LOG|P22BS=1088|P22MS=0|$P23N=Time|$P23R=262144|$P23B=32|$P23E=0,0|$P23G=0.01|P23BS=0|P23MS=0|CST SETUP STATUS= |CST BEADS LOT ID= |CYTOMETER CONFIG NAME= |CYTOMETER CONFIG CREATE DATE= |CST SETUP DATE= |CST BASELINE DATE= |SAMPLE ID=HIPC-JDM144-D0|PATIENT ID=HIPC-JDM144|OPERATOR=EG|PROJECT #=-|PROJECT NAME=JDM|SAMPLE TYPE=WB|Day=0|VACCINE=FLUZONE 2012|COCKTAIL ID=EG 09.05.12	3	477563	11673	0	565338	23		FSC-A|FSC-H|SSC-A|SSC-H|LIN-1|PerCP-Cy5-5-A|BDCA-2|CD2|CD40|CD1c|BDCA-3|HLA-DR|CD11c|CD86|CD45|Qdot 605-A|AmCyan-A|Qdot 655-A|Qdot 705-A|Qdot 585-A|Qdot 800-A|PE-Cy5-5-A|Time
160881	N	ES789229	HIPCJDM160D0_3.fcs	$BEGINANALYSIS=0|$ENDANALYSIS=0|$BEGINSTEXT=0|$ENDSTEXT=0|$BEGINDATA=7159|$ENDDATA=27273658           |$FIL=HIPCJDM160D0_3.fcs|$SYS=Windows XP 5.1|$TOT=296375             |$PAR=23|$MODE=L|$BYTEORD=4,3,2,1|$DATATYPE=F|$NEXTDATA=0|CREATOR=BD FACSDiva Software Version 6.1.3|TUBE NAME=3|$SRC=HIPCJDM160D0|EXPERIMENT NAME=HIPC_JDM_091012|GUID=8b53abd0-6aff-4f1c-8062-33db8604d627|$DATE=10-SEP-2012|$BTIM=17:41:38|$ETIM=17:43:14|$CYT=LSRII|CYTNUM=1|WINDOW EXTENSION=10.00|EXPORT USER NAME=FlowHIPCP4|EXPORT TIME=11-SEP-2012-16:37:50|$OP=FlowHIPCP4|FSC ASF=0.72|AUTOBS=TRUE|$INST= |LASER1NAME=Blue|LASER1DELAY=0.00|LASER1ASF=0.85|LASER2NAME=Green|LASER2DELAY=65.15|LASER2ASF=0.96|LASER3NAME=Red|LASER3DELAY=41.19|LASER3ASF=0.69|LASER4NAME=Violet|LASER4DELAY=20.84|LASER4ASF=1.00|$TIMESTEP=0.01|SPILL=18,FITC-A,PerCP-Cy5-5-A,PE-A,ECD-A,PE-Cy5-A,PE-Cy7-A,APC-A,Alexa Fluor 700-A,APC-H7-A,Pacific Blue-A,Pacific Orange-A,Qdot 605-A,AmCyan-A,Qdot 655-A,Qdot 705-A,Qdot 585-A,Qdot 800-A,PE-Cy5-5-A,1,0.008111465218176,0.0015204041932457067,0.0013781948176361694,0.0004259923945302542,0,0,0,0,0,0.07947661903013346,0.002895523888227518,0.02120060745815317,0.0011906708899233447,0.0010034750690927855,0.019335309285284822,0.0006254914918668534,0.00008484696098487866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024053913554650417,0.1576708906871491,1,0.7563945369305888,0.39554284664821593,0.02054081180319224,0.0007379812485857668,0.00021557796244961008,0.0002702643360704789,0.00017246736999647913,0.18321532219109496,0.10159899388871134,0.00018211939229266852,0.047935293531742584,0.03620249764508068,0.7629546376874977,0.02039324112203755,0.07447641027226579,0.0037352975632866004,0.3278103892473211,0.10698599525941825,1,0.8908201515536596,0.06058057072029156,0.0023043617209084102,0.00048516076766332006,0,0.00035126128360217935,0.005097433782062245,0.10863144555909963,0,0.088065292023501,0.07101474975326506,0.06266506953404655,0.051854789414189806,0.1785353049033369,0,0.2997084198083989,0.008659244466562974,0.007216963880278333,1,0.06756762923476989,0.12211772218234541,0.03432498640572812,0.024664076147383363,0.00027403430776292554,0.00027364417970519243,0.0005467808291220474,0,0.08309289862920424,0.0601330237975432,0.003006760327855788,0.04810641271121202,0.18249820828985683,0.0007596704509969632,0.002278458485747479,0.011889736626588874,0.01097776366722191,0.008062247046604529,1,0,0.0018898764530171906,0.07054387623391153,0,0.0006243951786341716,0.0005957191013321041,0.00023785988346726266,0.00047658408506280636,0.0036025252848729044,0.004138211445713039,0.6468105735014863,0.011089726968242883,0,0.009501966886739582,0,0,0.378115828227064,0.02180446312247306,1,0.25385572365132525,0.17501263655755528,0.0007282738629391283,0,0.0009021612215644663,0.000732086712579856,0.19972667962008395,0.11500521487643245,0.0028852003843887804,0.10094496496407644,0.05399219238381523,0.0020709622762465456,0.019017195095716026,0.0005361594592486588,0.002026933525105191,0.01322484961033196,0.06627330588345312,0.032394099343232376,1,0.6539725773118927,0.0005827255837456076,0.002651093253610486,0.00035048405834917475,0,0.009725448277899848,0.5462929436868773,0.0006984301062593463,0.5555292538615328,0.13454822646512013,0.00015148815428522354,0.0005178125874575727,0.00005863963636809199,0.0003393061903919311,0.015144437983532873,0.12677924312413621,0.033902325257518996,0.037781812398021634,1,0,0,0.00011796461356524556,0,0.006926052369216979,0.007151286786516275,0,0.6626994943429593,0.0036961602850406833,0.0038135699423212707,0,0.00014537137969366444,0,0,0.00016274770028293492,0,0,0,1,0.4247230380195009,0.011631585532554993,0.2578929839889521,0.0051516594070065876,0.0028253640357292567,0.08240836327707948,0.0038308383447217265,0.00015883219946301373,0.002233049236911787,0.0003602355347150769,0,0,0,0,0.00023561142984893815,0.000059538118645710937,0,0.0038835007022636862,1,0.11269706080202861,0.09990480709198629,0.0825059846795244,0.06431117660473329,0.4663360763938461,0.05062404960357445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1|APPLY COMPENSATION=TRUE|THRESHOLD=FSC,5000|$P1N=FSC-A|$P1R=262144|$P1B=32|$P1E=0,0|$P1V=250|$P1G=1.0|P1DISPLAY=LIN|P1BS=0|P1MS=0|$P2N=FSC-H|$P2R=262144|$P2B=32|$P2E=0,0|$P2V=250|$P2G=1.0|P2DISPLAY=LIN|P2BS=0|P2MS=0|$P3N=SSC-A|$P3R=262144|$P3B=32|$P3E=0,0|$P3V=255|$P3G=1.0|P3DISPLAY=LIN|P3BS=0|P3MS=0|$P4N=SSC-H|$P4R=262144|$P4B=32|$P4E=0,0|$P4V=255|$P4G=1.0|P4DISPLAY=LIN|P4BS=0|P4MS=0|$P5N=FITC-A|$P5S=LIN-1|$P5R=262144|$P5B=32|$P5E=0,0|$P5V=625|$P5G=1.0|P5DISPLAY=LOG|P5BS=208|P5MS=0|$P6N=PerCP-Cy5-5-A|$P6R=262144|$P6B=32|$P6E=0,0|$P6V=500|$P6G=1.0|P6DISPLAY=LOG|P6BS=3389|P6MS=0|$P7N=PE-A|$P7S=BDCA-2|$P7R=262144|$P7B=32|$P7E=0,0|$P7V=500|$P7G=1.0|P7DISPLAY=LOG|P7BS=1427|P7MS=0|$P8N=ECD-A|$P8S=CD2|$P8R=262144|$P8B=32|$P8E=0,0|$P8V=520|$P8G=1.0|P8DISPLAY=LOG|P8BS=100|P8MS=0|$P9N=PE-Cy5-A|$P9S=CD40|$P9R=262144|$P9B=32|$P9E=0,0|$P9V=575|$P9G=1.0|P9DISPLAY=LOG|P9BS=6372|P9MS=0|$P10N=PE-Cy7-A|$P10S=CD1c|$P10R=262144|$P10B=32|$P10E=0,0|$P10V=625|$P10G=1.0|P10DISPLAY=LOG|P10BS=389|P10MS=0|$P11N=APC-A|$P11S=BDCA-3|$P11R=262144|$P11B=32|$P11E=0,0|$P11V=625|$P11G=1.0|P11DISPLAY=LOG|P11BS=1270|P11MS=0|$P12N=Alexa Fluor 700-A|$P12S=HLA-DR|$P12R=262144|$P12B=32|$P12E=0,0|$P12V=525|$P12G=1.0|P12DISPLAY=LOG|P12BS=610|P12MS=0|$P13N=APC-H7-A|$P13S=CD11c|$P13R=262144|$P13B=32|$P13E=0,0|$P13V=700|$P13G=1.0|P13DISPLAY=LOG|P13BS=1694|P13MS=0|$P14N=Pacific Blue-A|$P14S=CD86|$P14R=262144|$P14B=32|$P14E=0,0|$P14V=425|$P14G=1.0|P14DISPLAY=LOG|P14BS=167|P14MS=0|$P15N=Pacific Orange-A|$P15S=CD45|$P15R=262144|$P15B=32|$P15E=0,0|$P15V=625|$P15G=1.0|P15DISPLAY=LOG|P15BS=628|P15MS=0|$P16N=Qdot 605-A|$P16R=262144|$P16B=32|$P16E=0,0|$P16V=600|$P16G=1.0|P16DISPLAY=LOG|P16BS=2069|P16MS=0|$P17N=AmCyan-A|$P17R=262144|$P17B=32|$P17E=0,0|$P17V=500|$P17G=1.0|P17DISPLAY=LOG|P17BS=2328|P17MS=0|$P18N=Qdot 655-A|$P18R=262144|$P18B=32|$P18E=0,0|$P18V=625|$P18G=1.0|P18DISPLAY=LOG|P18BS=1196|P18MS=0|$P19N=Qdot 705-A|$P19R=262144|$P19B=32|$P19E=0,0|$P19V=595|$P19G=1.0|P19DISPLAY=LOG|P19BS=2081|P19MS=0|$P20N=Qdot 585-A|$P20R=262144|$P20B=32|$P20E=0,0|$P20V=622|$P20G=1.0|P20DISPLAY=LOG|P20BS=9506|P20MS=0|$P21N=Qdot 800-A|$P21R=262144|$P21B=32|$P21E=0,0|$P21V=685|$P21G=1.0|P21DISPLAY=LOG|P21BS=8049|P21MS=0|$P22N=PE-Cy5-5-A|$P22R=262144|$P22B=32|$P22E=0,0|$P22V=500|$P22G=1.0|P22DISPLAY=LOG|P22BS=520|P22MS=0|$P23N=Time|$P23R=262144|$P23B=32|$P23E=0,0|$P23G=0.01|P23BS=0|P23MS=0|CST SETUP STATUS= |CST BEADS LOT ID= |CYTOMETER CONFIG NAME= |CYTOMETER CONFIG CREATE DATE= |CST SETUP DATE= |CST BASELINE DATE= |SAMPLE ID=HIPC-JDM160-D0|PATIENT ID=HIPC-JDM160|OPERATOR=EG|PROJECT #=-|PROJECT NAME=JDM|SAMPLE TYPE=WB|Day=0|VACCINE=FLUZONE 2012|COCKTAIL ID=EG 09.05.12	3	477576	9431	0	296375	23		FSC-A|FSC-H|SSC-A|SSC-H|LIN-1|PerCP-Cy5-5-A|BDCA-2|CD2|CD40|CD1c|BDCA-3|HLA-DR|CD11c|CD86|CD45|Qdot 605-A|AmCyan-A|Qdot 655-A|Qdot 705-A|Qdot 585-A|Qdot 800-A|PE-Cy5-5-A|Time
