EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES834655	523408	FCM
ES834640	523408	FCM
ES834637	523408	FCM
ES834627	523408	FCM
ES834609	523408	FCM
ES834590	523408	FCM
ES834579	523408	FCM
ES835078	523408	FCM
ES835077	523408	FCM
ES835065	523408	FCM
ES835063	523408	FCM
ES835047	523408	FCM
ES835045	523408	FCM
ES835041	523408	FCM
ES835039	523408	FCM
ES835030	523408	FCM
ES835022	523408	FCM
ES835021	523408	FCM
ES835017	523408	FCM
ES835010	523408	FCM
ES835001	523408	FCM
ES834994	523408	FCM
ES834991	523408	FCM
ES834990	523408	FCM
ES834988	523408	FCM
ES834983	523408	FCM
ES834977	523408	FCM
ES834973	523408	FCM
ES834966	523408	FCM
ES834961	523408	FCM
ES834955	523408	FCM
ES834910	523408	FCM
ES834875	523408	FCM
ES834874	523408	FCM
ES834867	523408	FCM
ES834862	523408	FCM
ES834855	523408	FCM
ES834853	523408	FCM
ES834844	523408	FCM
ES834832	523408	FCM
ES834824	523408	FCM
ES834810	523408	FCM
ES834802	523408	FCM
ES834788	523408	FCM
ES834781	523408	FCM
ES834771	523409	FCM
ES834770	523409	FCM
ES834765	523409	FCM
ES834763	523409	FCM
ES834757	523409	FCM
ES834749	523409	FCM
ES834708	523409	FCM
ES834704	523409	FCM
ES834701	523409	FCM
ES834667	523409	FCM
ES834649	523409	FCM
ES834629	523409	FCM
ES834628	523409	FCM
ES834620	523409	FCM
ES834602	523409	FCM
ES834589	523409	FCM
ES835079	523409	FCM
ES835064	523409	FCM
ES835050	523409	FCM
ES835042	523409	FCM
ES835034	523409	FCM
ES835031	523409	FCM
ES835017	523409	FCM
ES835008	523409	FCM
ES835005	523409	FCM
ES834991	523409	FCM
ES834985	523409	FCM
ES834982	523409	FCM
ES834981	523409	FCM
ES834980	523409	FCM
ES834978	523409	FCM
ES834970	523409	FCM
ES834944	523409	FCM
ES834940	523409	FCM
ES834938	523409	FCM
ES834935	523409	FCM
ES834922	523409	FCM
ES834904	523409	FCM
ES834896	523409	FCM
ES834885	523409	FCM
ES834876	523409	FCM
ES834862	523409	FCM
ES834856	523409	FCM
ES834854	523409	FCM
ES834850	523409	FCM
ES834816	523409	FCM
ES834812	523409	FCM
ES834800	523409	FCM
ES834799	523409	FCM
ES834787	523409	FCM
ES834783	523409	FCM
ES834774	523410	FCM
ES834771	523410	FCM
ES834764	523410	FCM
ES834762	523410	FCM
ES834754	523410	FCM
ES834740	523410	FCM
ES834728	523410	FCM
