FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
172798	7		FITC-A	IGHD	IgD
172666	6		SSC-W		SSC-W
172672	2		FSC-H		FSC-H
172633	12		APC-A	CD19	CD19
172643	10		PE-Cy7-A	FCG3A	CD16
172762	4		SSC-A		SSC-A
172600	14		Time		Time
172701	11		Pacific Blue-A	CD3E	CD3
172702	5		SSC-H		SSC-H
172706	4		SSC-A		SSC-A
172712	6		SSC-W		SSC-W
172724	11		Pacific Blue-A	CD3E	CD3
172725	14		Time		Time
172726	4		SSC-A		SSC-A
172603	6		SSC-W		SSC-W
172746	1		FSC-A		FSC-A
172690	11		Pacific Blue-A	CD3E	CD3
180725	14		Pacific Orange-A		Pacific Orange-A
180729	15		APC-Alexa 750-A		APC-Alexa 750-A
180750	4		SSC-A		SSC-A
180756	4		SSC-A		SSC-A
180770	2		FSC-H		FSC-H
180778	10		PE-Cy7-A		PE-Cy7-A
180782	10		PE-Cy7-A		PE-Cy7-A
180790	1		FSC-A		FSC-A
180790	14		Pacific Orange-A		Pacific Orange-A
180791	2		FSC-H		FSC-H
180801	3		FSC-W		FSC-W
180801	16		Time		Time
180806	1		FSC-A		FSC-A
180808	15		APC-Alexa 750-A		APC-Alexa 750-A
180818	15		APC-Alexa 750-A		APC-Alexa 750-A
180836	8		PE-A	STAT5A	pSTAT-5
180839	15		APC-Alexa 750-A		APC-Alexa 750-A
180847	13		APC-A	STAT3	pSTAT-3
180884	8		PE-A	STAT5A	pSTAT-5
180908	9		PerCP-Cy5-5-A		CD4/CD20
180932	3		FSC-W		FSC-W
180937	3		FSC-W		FSC-W
180959	7		FITC-A	STAT1	pSTAT-1
180976	10		PE-Cy7-A	CD33	CD33
180978	9		PerCP-Cy5-5-A		CD4 / CD20
180979	3		FSC-W		FSC-W
180990	10		PE-Cy7-A	CD33	CD33
180999	13		APC-A	STAT3	pSTAT-3
181000	4		SSC-A		SSC-A
181001	8		PE-A	STAT5A	pSTAT-5
181003	12		QDot 605-A	PTPRC	CD45RA
181007	10		PE-Cy7-A	CD33	CD33
181008	10		PE-Cy7-A	CD33	CD33
181029	5		SSC-H		SSC-H
181033	4		SSC-A		SSC-A
181286	4		SSC-A		SSC-A
181307	6		SSC-W		SSC-W
181317	12		QDot 605-A	PTPRC	CD45RA
181324	14		Pacific Orange-A		Pacific Orange-A
181333	14		Pacific Orange-A		Pacific Orange-A
181339	11		Pacific Blue-A	CD3E	CD3
181343	13		APC-A	STAT3	pSTAT-3
181282	11		Pacific Blue-A		Pacific Blue-A
181047	4		SSC-A		SSC-A
181067	7		FITC-A	STAT1	pSTAT-1
181068	12		QDot 605-A	PTPRC	CD45RA
181069	15		APC-Alexa 750-A		APC-Alexa 750-A
181071	4		SSC-A		SSC-A
181083	6		SSC-W		SSC-W
181083	11		Pacific Blue-A	CD3E	CD3
181088	13		Pacific Orange-A		Pacific Orange-A
181090	16		Time		Time
181091	10		PE-Cy7-A	CD33	CD33
181095	3		FSC-W		FSC-W
181096	7		FITC-A	STAT1	pSTAT-1
181100	3		FSC-W		FSC-W
181104	13		Pacific Orange-A		Pacific Orange-A
181113	12		QDot 605-A	PTPRC	CD45RA
181115	12		QDot 605-A	PTPRC	CD45RA
181124	15		APC-Alexa 750-A		APC-Alexa 750-A
181129	9		PerCP-Cy5-5-A		CD20 / CD4
181144	2		FSC-H		FSC-H
181149	5		SSC-H		SSC-H
181153	13		Pacific Orange-A		Pacific Orange-A
181155	3		FSC-W		FSC-W
181350	13		APC-A	STAT3	pSTAT-3
181369	4		SSC-A		SSC-A
181378	3		FSC-W		FSC-W
181284	8		PE-A	STAT5A	pSTAT-5
181168	15		APC-Alexa 750-A		APC-Alexa 750-A
181175	15		APC-Alexa 750-A		APC-Alexa 750-A
181201	11		Pacific Blue-A	CD3E	CD3
181204	4		SSC-A		SSC-A
181207	3		FSC-W		FSC-W
181211	16		Time		Time
181225	1		FSC-A		FSC-A
181235	8		PE-A	STAT5A	pSTAT-5
181237	14		APC-A	STAT3	pSTAT-3
181242	3		FSC-W		FSC-W
172404	9		PerCP-Cy5-5-A	CD4	CD4
172405	13		APC-Cy7-A	CD8A	CD8
172406	7		FITC-A	IGHD	IgD
172408	5		SSC-H		SSC-H
172454	4		SSC-A		SSC-A
172456	9		PerCP-Cy5-5-A	CD4	CD4
172463	11		Pacific Blue-A	CD3E	CD3
172423	3		FSC-W		FSC-W
172430	13		APC-Cy7-A	CD8A	CD8
172435	2		FSC-H		FSC-H
172482	7		FITC-A	KLRD1	CD94
172374	12		APC-A	CD19	CD19
172485	14		Time		Time
172392	7		FITC-A	IGHD	IgD
172513	6		SSC-W		SSC-W
172364	12		APC-A	CD27	CD27
172473	12		APC-A	HLA-DRA	Anti-HLA-DR
172475	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
172479	12		APC-A	CD19	CD19
180753	8		PE-A	STAT5A	pSTAT-5
180761	16		Time		Time
180764	9		PerCP-Cy5-5-A		PerCP-Cy5-5-A
180726	8		PE-A	STAT5A	pSTAT-5
180880	5		SSC-H		SSC-H
180799	8		PE-A	STAT5A	pSTAT-5
172319	6		SSC-W		SSC-W
180806	11		Pacific Blue-A	CD3E	CD3
180810	14		Pacific Orange-A		Pacific Orange-A
180810	15		APC-Alexa 750-A		APC-Alexa 750-A
172324	4		SSC-A		SSC-A
172360	12		APC-A	CD19	CD19
172361	1		FSC-A		FSC-A
172278	10		PE-Cy7-A	PTPRC	CD45RA
172281	6		SSC-W		SSC-W
172291	9		PerCP-Cy5-5-A	CD4	CD4
172308	4		SSC-A		SSC-A
172299	9		PerCP-Cy5-5-A	CD4	CD4
172301	6		SSC-W		SSC-W
172335	4		SSC-A		SSC-A
172337	4		SSC-A		SSC-A
172340	8		PE-A	PDCD1	PD-1
172344	9		PerCP-Cy5-5-A	CD4	CD4
172283	1		FSC-A		FSC-A
172685	12		APC-A	NCAM1	CD56
172689	4		SSC-A		SSC-A
172818	8		PE-A	KLRK1	CD314
172681	12		APC-A	CD19	CD19
172682	5		SSC-H		SSC-H
172656	8		PE-A	CD28	CD28
172712	10		PE-Cy7-A	PTPRC	CD45RA
172723	8		PE-A		PE-A
172742	13		APC-Cy7-A	CD20	CD20
172757	12		APC-A	IL7R	CD127
172769	12		APC-A	NCAM1	CD56
172781	2		FSC-H		FSC-H
172785	2		FSC-H		FSC-H
172787	13		APC-Cy7-A	CD8A	CD8
172788	2		FSC-H		FSC-H
172548	10		PE-Cy7-A	CD33	CD33
172565	13		APC-Cy7-A	CD8A	CD8
180827	16		Time		Time
180829	9		PerCP-Cy5-5-A		CD4/ CD20
180839	11		Pacific Blue-A	CD3E	CD3
172581	4		SSC-A		SSC-A
172597	12		APC-A	CD19	CD19
172621	4		SSC-A		SSC-A
172626	7		FITC-A		CD16/56
172631	8		PE-A	IL2RA	CD25
172632	8		PE-A		PE-A
172634	2		FSC-H		FSC-H
172803	12		APC-A	CD27	CD27
172811	4		SSC-A		SSC-A
181170	9		PerCP-Cy5-5-A		CD20 / CD4
181177	8		PE-A	STAT5A	pSTAT-5
181191	5		SSC-H		SSC-H
180907	16		Time		Time
180908	8		PE-A	STAT5A	pSTAT-5
180911	2		FSC-H		FSC-H
180913	5		SSC-H		SSC-H
180929	1		FSC-A		FSC-A
180932	13		APC-A	STAT3	pSTAT-3
180946	3		FSC-W		FSC-W
180947	9		PerCP-Cy5-5-A		CD4 / CD20
181197	7		FITC-A	STAT1	pSTAT-1
180953	3		FSC-W		FSC-W
180954	11		Pacific Blue-A	CD3E	CD3
180960	3		FSC-W		FSC-W
180974	14		Pacific Orange-A		Pacific Orange-A
180982	9		PerCP-Cy5-5-A		CD4 / CD20
180991	8		PE-A	STAT5A	pSTAT-5
180993	4		SSC-A		SSC-A
181005	16		Time		Time
181006	4		SSC-A		SSC-A
181010	6		SSC-W		SSC-W
181022	14		Pacific Orange-A		Pacific Orange-A
181029	16		Time		Time
181036	15		APC-Alexa 750-A		APC-Alexa 750-A
181043	13		APC-A	STAT3	pSTAT-3
181049	11		Pacific Blue-A	CD3E	CD3
181210	7		FITC-A	STAT1	pSTAT-1
181211	13		Pacific Orange-A		Pacific Orange-A
181215	5		SSC-H		SSC-H
181217	2		FSC-H		FSC-H
181222	3		FSC-W		FSC-W
181237	6		SSC-W		SSC-W
181251	16		Time		Time
181254	2		FSC-H		FSC-H
181050	11		Pacific Blue-A	CD3E	CD3
181055	13		APC-A	STAT3	pSTAT-3
181056	9		PerCP-Cy5-5-A		CD4 / CD20
181062	13		APC-A	STAT3	pSTAT-3
181082	2		FSC-H		FSC-H
181093	13		Pacific Orange-A		Pacific Orange-A
181111	6		SSC-W		SSC-W
181111	11		Pacific Blue-A	CD3E	CD3
181113	2		FSC-H		FSC-H
181118	13		Pacific Orange-A		Pacific Orange-A
181128	5		SSC-H		SSC-H
181140	1		FSC-A		FSC-A
181140	15		APC-Alexa 750-A		APC-Alexa 750-A
181160	16		Time		Time
181272	6		SSC-W		SSC-W
181277	14		Pacific Orange-A		Pacific Orange-A
181278	5		SSC-H		SSC-H
181281	3		FSC-W		FSC-W
181287	16		Time		Time
181293	2		FSC-H		FSC-H
181297	7		FITC-A	STAT1	pSTAT-1
181308	1		FSC-A		FSC-A
181333	6		SSC-W		SSC-W
181335	6		SSC-W		SSC-W
181340	9		PerCP-Cy5-5-A		CD4 / CD20
181354	7		FITC-A	STAT1	pSTAT-1
181358	7		FITC-A	STAT1	pSTAT-1
181367	16		Time		Time
181391	9		PerCP-Cy5-5-A		CD4 / CD20
181392	6		SSC-W		SSC-W
172801	11		Pacific Blue-A	CD3E	CD3
172815	4		SSC-A		SSC-A
172821	12		APC-A	CD19	CD19
172823	9		PerCP-Cy5-5-A	CD4	CD4
172761	10		PE-Cy7-A	PTPRC	CD45RA
172768	6		SSC-W		SSC-W
172781	1		FSC-A		FSC-A
172785	1		FSC-A		FSC-A
172787	12		APC-A	CD19	CD19
172788	14		Time		Time
172741	5		SSC-H		SSC-H
172751	12		APC-A	CD19	CD19
172759	10		PE-Cy7-A	CD33	CD33
172271	5		SSC-H		SSC-H
172281	10		PE-Cy7-A	PTPRC	CD45RA
172299	8		PE-A	CD28	CD28
172300	14		Time		Time
172314	5		SSC-H		SSC-H
172283	11		Pacific Blue-A	CD3E	CD3
172289	2		FSC-H		FSC-H
172297	4		SSC-A		SSC-A
172354	3		FSC-W		FSC-W
172359	9		PerCP-Cy5-5-A	CD4	CD4
172330	1		FSC-A		FSC-A
172333	7		FITC-A		TCRgd
172345	10		PE-Cy7-A	CD33	CD33
172353	2		FSC-H		FSC-H
172531	5		SSC-H		SSC-H
172539	2		FSC-H		FSC-H
172542	2		FSC-H		FSC-H
172319	10		PE-Cy7-A	CD38	CD38
172320	6		SSC-W		SSC-W
172618	13		APC-Cy7-A	CD8A	CD8
172632	7		FITC-A		CD16/56
172414	5		SSC-H		SSC-H
172415	9		PerCP-Cy5-5-A	CD4	CD4
172416	12		APC-A	CD19	CD19
172641	13		APC-Cy7-A	CD8A	CD8
172727	10		PE-Cy7-A	FCG3A	CD16
172732	14		Time		Time
172735	13		APC-Cy7-A	CD20	CD20
172554	9		PerCP-Cy5-5-A	CD4	CD4
172563	8		PE-A	CXCR3	CXCR3
172665	2		FSC-H		FSC-H
172485	6		SSC-W		SSC-W
172488	12		APC-A	CD27	CD27
172573	3		FSC-W		FSC-W
172588	3		FSC-W		FSC-W
172589	1		FSC-A		FSC-A
172386	13		APC-Cy7-A	CD8A	CD8
172445	7		FITC-A		TCRgd
172456	8		PE-A	IL2RA	CD25
172458	9		PerCP-Cy5-5-A	CD4	CD4
172649	12		APC-A	CD27	CD27
172654	6		SSC-W		SSC-W
172694	8		PE-A	IL2RA	CD25
172695	10		PE-Cy7-A	CD33	CD33
172696	3		FSC-W		FSC-W
172699	11		Pacific Blue-A	CD3E	CD3
172394	12		APC-A	CD19	CD19
172656	7		FITC-A	LILRB1	CD85j
172407	11		Pacific Blue-A	CD3E	CD3
172515	3		FSC-W		FSC-W
172593	5		SSC-H		SSC-H
172719	6		SSC-W		SSC-W
172722	5		SSC-H		SSC-H
172723	7		FITC-A		CD16/56
180734	2		FSC-H		FSC-H
180737	1		FSC-A		FSC-A
180737	15		APC-Alexa 750-A		APC-Alexa 750-A
180742	1		FSC-A		FSC-A
180742	14		Pacific Orange-A		Pacific Orange-A
180742	15		APC-Alexa 750-A		APC-Alexa 750-A
180759	16		Time		Time
180765	16		Time		Time
180776	9		PerCP-Cy5-5-A		PerCP-Cy5-5-A
180780	3		FSC-W		FSC-W
180796	9		PerCP-Cy5-5-A		PerCP-Cy5-5-A
181190	3		FSC-W		FSC-W
181190	16		Time		Time
181205	13		Pacific Orange-A		Pacific Orange-A
181208	9		PerCP-Cy5-5-A		CD20 / CD4
181211	12		QDot 605-A	PTPRC	CD45RA
181213	6		SSC-W		SSC-W
181215	3		FSC-W		FSC-W
181215	16		Time		Time
181222	13		Pacific Orange-A		Pacific Orange-A
181229	11		Pacific Blue-A	CD3E	CD3
181244	5		SSC-H		SSC-H
181251	13		Pacific Orange-A		Pacific Orange-A
181261	9		PerCP-Cy5-5-A		CD4 / CD20
181345	16		Time		Time
181362	3		FSC-W		FSC-W
181379	8		PE-A	STAT5A	pSTAT-5
181388	5		SSC-H		SSC-H
181392	10		PE-Cy7-A	CD33	CD33
180798	16		Time		Time
180799	7		FITC-A	STAT1	pSTAT-1
180800	14		Pacific Orange-A		Pacific Orange-A
180807	4		SSC-A		SSC-A
180808	10		PE-Cy7-A	CD33	CD33
180811	3		FSC-W		FSC-W
180813	7		FITC-A	STAT1	pSTAT-1
181113	15		APC-Alexa 750-A		APC-Alexa 750-A
181119	5		SSC-H		SSC-H
181128	3		FSC-W		FSC-W
181134	6		SSC-W		SSC-W
181139	1		FSC-A		FSC-A
181158	8		PE-A	STAT5A	pSTAT-5
180817	15		APC-Alexa 750-A		APC-Alexa 750-A
180820	11		Pacific Blue-A	CD3E	CD3
180840	13		APC-A	STAT3	pSTAT-3
180843	5		SSC-H		SSC-H
180851	14		Pacific Orange-A		Pacific Orange-A
180855	3		FSC-W		FSC-W
180856	9		PerCP-Cy5-5-A		CD4/ CD20
181270	5		SSC-H		SSC-H
181161	14		APC-A	STAT3	pSTAT-3
181163	8		PE-A	STAT5A	pSTAT-5
181178	5		SSC-H		SSC-H
181183	11		Pacific Blue-A	CD3E	CD3
181186	4		SSC-A		SSC-A
181188	9		PerCP-Cy5-5-A		CD20 / CD4
181287	13		APC-A	STAT3	pSTAT-3
181292	9		PerCP-Cy5-5-A		CD4/ CD20
181300	5		SSC-H		SSC-H
181308	6		SSC-W		SSC-W
181312	8		PE-A	STAT5A	pSTAT-5
181317	14		Pacific Orange-A		Pacific Orange-A
181328	16		Time		Time
181341	14		Pacific Orange-A		Pacific Orange-A
180873	9		PerCP-Cy5-5-A		CD4/CD20
180886	13		APC-A	STAT3	pSTAT-3
180887	7		FITC-A	STAT1	pSTAT-1
180894	11		Pacific Blue-A	CD3E	CD3
180899	12		QDot 605-A	PTPRC	CD45RA
180901	12		QDot 605-A	PTPRC	CD45RA
180916	15		APC-Alexa 750-A		APC-Alexa 750-A
180923	5		SSC-H		SSC-H
180930	6		SSC-W		SSC-W
180729	10		PE-Cy7-A		PE-Cy7-A
180963	6		SSC-W		SSC-W
180965	6		SSC-W		SSC-W
180970	2		FSC-H		FSC-H
180974	6		SSC-W		SSC-W
180978	7		FITC-A	STAT1	pSTAT-1
180983	1		FSC-A		FSC-A
180990	4		SSC-A		SSC-A
180997	4		SSC-A		SSC-A
181023	9		PerCP-Cy5-5-A		CD4 / CD20
181024	8		PE-A	STAT5A	pSTAT-5
181025	12		QDot 605-A	PTPRC	CD45RA
181027	9		PerCP-Cy5-5-A		CD4 / CD20
181036	6		SSC-W		SSC-W
181037	9		PerCP-Cy5-5-A		CD4 / CD20
181038	3		FSC-W		FSC-W
181038	16		Time		Time
181039	4		SSC-A		SSC-A
181057	8		PE-A	STAT5A	pSTAT-5
181070	3		FSC-W		FSC-W
181082	15		APC-Alexa 750-A		APC-Alexa 750-A
181099	15		APC-Alexa 750-A		APC-Alexa 750-A
181105	2		FSC-H		FSC-H
172804	11		Pacific Blue-A	CD3E	CD3
172809	13		APC-Cy7-A	CD8A	CD8
172816	13		APC-Cy7-A	CD8A	CD8
172821	2		FSC-H		FSC-H
172696	13		APC-Cy7-A	CD8A	CD8
172697	13		APC-Cy7-A	CD8A	CD8
172702	12		APC-A	CD19	CD19
172703	9		PerCP-Cy5-5-A	CD4	CD4
172590	5		SSC-H		SSC-H
172601	3		FSC-W		FSC-W
172721	4		SSC-A		SSC-A
172674	4		SSC-A		SSC-A
172675	5		SSC-H		SSC-H
172740	4		SSC-A		SSC-A
172742	2		FSC-H		FSC-H
172745	12		APC-A	CD19	CD19
172682	13		APC-Cy7-A	CD8A	CD8
172686	7		FITC-A	IGHD	IgD
172797	8		PE-A	KLRK1	CD314
172776	11		Pacific Blue-A	CD3E	CD3
172780	3		FSC-W		FSC-W
172488	2		FSC-H		FSC-H
172504	8		PE-A	CD24	CD24
172505	4		SSC-A		SSC-A
172433	14		Time		Time
172442	4		SSC-A		SSC-A
172534	9		PerCP-Cy5-5-A	CD4	CD4
172646	8		PE-A		PE-A
172649	2		FSC-H		FSC-H
172541	13		APC-Cy7-A	CD8A	CD8
172657	9		PerCP-Cy5-5-A	HLA-DRA	Anti-HLA-DR
172769	14		Time		Time
172471	9		PerCP-Cy5-5-A	CD4	CD4
172479	14		Time		Time
172565	2		FSC-H		FSC-H
172567	3		FSC-W		FSC-W
172545	7		FITC-A	KLRD1	CD94
172528	5		SSC-H		SSC-H
180943	8		PE-A	STAT5A	pSTAT-5
181058	6		SSC-W		SSC-W
181060	3		FSC-W		FSC-W
180913	13		APC-A	STAT3	pSTAT-3
180970	1		FSC-A		FSC-A
180970	14		Pacific Orange-A		Pacific Orange-A
181009	15		APC-Alexa 750-A		APC-Alexa 750-A
181019	12		QDot 605-A	PTPRC	CD45RA
180914	6		SSC-W		SSC-W
180915	16		Time		Time
180920	4		SSC-A		SSC-A
180983	6		SSC-W		SSC-W
180984	15		APC-Alexa 750-A		APC-Alexa 750-A
180974	10		PE-Cy7-A	CD33	CD33
181078	3		FSC-W		FSC-W
180986	9		PerCP-Cy5-5-A		CD4 / CD20
181002	13		APC-A	STAT3	pSTAT-3
181003	11		Pacific Blue-A	CD3E	CD3
181031	7		FITC-A	STAT1	pSTAT-1
181032	15		APC-Alexa 750-A		APC-Alexa 750-A
181106	14		APC-A	STAT3	pSTAT-3
181061	15		APC-Alexa 750-A		APC-Alexa 750-A
181062	2		FSC-H		FSC-H
181067	5		SSC-H		SSC-H
181068	11		Pacific Blue-A	CD3E	CD3
180902	14		Pacific Orange-A		Pacific Orange-A
180902	15		APC-Alexa 750-A		APC-Alexa 750-A
180905	15		APC-Alexa 750-A		APC-Alexa 750-A
181076	1		FSC-A		FSC-A
181092	8		PE-A	STAT5A	pSTAT-5
180912	8		PE-A	STAT5A	pSTAT-5
180937	2		FSC-H		FSC-H
180860	6		SSC-W		SSC-W
180870	12		QDot 605-A	PTPRC	CD45RA
180871	8		PE-A	STAT5A	pSTAT-5
172296	1		FSC-A		FSC-A
172308	9		PerCP-Cy5-5-A	CD19	CD19
172427	8		PE-A	CD24	CD24
172376	14		Time		Time
172389	3		FSC-W		FSC-W
172391	5		SSC-H		SSC-H
172395	4		SSC-A		SSC-A
172399	1		FSC-A		FSC-A
172329	1		FSC-A		FSC-A
172330	6		SSC-W		SSC-W
172409	1		FSC-A		FSC-A
172411	10		PE-Cy7-A	PTPRC	CD45RA
172314	3		FSC-W		FSC-W
172315	9		PerCP-Cy5-5-A	CD19	CD19
172348	1		FSC-A		FSC-A
172363	13		APC-Cy7-A	CD8A	CD8
172287	4		SSC-A		SSC-A
172370	1		FSC-A		FSC-A
172371	7		FITC-A	IGHD	IgD
172374	14		Time		Time
180733	3		FSC-W		FSC-W
180738	14		Pacific Orange-A		Pacific Orange-A
180745	11		Pacific Blue-A		Pacific Blue-A
180756	8		PE-A	STAT5A	pSTAT-5
180759	13		APC-A	STAT3	pSTAT-3
180774	4		SSC-A		SSC-A
180792	6		SSC-W		SSC-W
181112	2		FSC-H		FSC-H
181119	16		Time		Time
181194	6		SSC-W		SSC-W
181198	7		FITC-A	STAT1	pSTAT-1
181212	15		APC-Alexa 750-A		APC-Alexa 750-A
181222	12		QDot 605-A	PTPRC	CD45RA
180812	2		FSC-H		FSC-H
180823	8		PE-A	STAT5A	pSTAT-5
180827	12		QDot 605-A	PTPRC	CD45RA
180837	13		APC-A	STAT3	pSTAT-3
181136	11		Pacific Blue-A	CD3E	CD3
181148	7		FITC-A	STAT1	pSTAT-1
181183	10		PE-Cy7-A	CD33	CD33
181190	13		Pacific Orange-A		Pacific Orange-A
181227	3		FSC-W		FSC-W
181227	16		Time		Time
181233	10		PE-Cy7-A	CD33	CD33
181236	5		SSC-H		SSC-H
181246	13		Pacific Orange-A		Pacific Orange-A
181262	10		PE-Cy7-A	CD33	CD33
181264	1		FSC-A		FSC-A
181274	10		PE-Cy7-A	CD33	CD33
181279	5		SSC-H		SSC-H
181286	8		PE-A	STAT5A	pSTAT-5
181300	3		FSC-W		FSC-W
181306	4		SSC-A		SSC-A
181357	9		PerCP-Cy5-5-A		CD4 / CD20
